DATETIME,ESOI,ATHN,MXCO,ROME,AATB,LMKS,DRBS,MOSC,NEWK,KIEL,CALG,OULU,APTY,FSMT,INVK,NAIN,PWNK,THUL,SOPB,SOPO
2002-11-16 23:15:00,166.98,52.657,211.9,124.52,1327.94,400.41,103.384,208.504,89.106,155.037,289.519,95.507,158.58,193.31,171.2,193.03,192.678,110.474,45.518,262.7
2002-11-16 23:20:00,166.398,50.707,208.1,123.253,1335.06,402.757,,205.872,86.48,157.213,293.24,96.472,157.28,192.432,170.68,193.3,195.088,111.026,46.75,262.542
2002-11-16 23:25:00,166.402,49.787,209.033,124.907,1333.0,397.6,,208.392,88.81,155.763,295.309,96.482,156.7,193.188,172.57,194.608,193.292,111.132,45.178,262.784
2002-11-16 23:30:00,166.72,49.197,210.533,123.46,1330.48,401.677,102.053,208.81,87.498,155.783,294.035,97.621,158.06,192.998,172.498,193.126,194.166,110.96,45.582,262.486
2002-11-16 23:35:00,166.618,50.573,210.0,121.783,1337.2,398.727,,208.162,86.892,156.053,294.31,96.096,157.26,193.9,171.252,191.912,193.238,111.676,46.53,263.152
2002-11-16 23:40:00,168.042,51.117,209.367,124.463,1337.82,400.8,,210.542,88.97,155.527,294.767,98.389,156.18,192.392,172.196,193.22,193.328,110.296,45.83,262.53
2002-11-16 23:45:00,167.762,51.953,210.967,124.027,1332.56,401.48,103.005,209.374,88.778,154.21,295.127,96.633,160.56,194.194,171.528,192.116,192.952,111.876,45.512,262.968
2002-11-16 23:50:00,166.052,51.767,207.833,124.033,1340.18,402.343,,208.538,89.822,154.34,292.998,97.66,155.88,192.38,174.692,194.332,193.236,112.34,46.035,260.92
2002-11-16 23:55:00,168.442,51.687,211.533,122.793,1337.28,402.047,,206.584,88.018,154.98,294.67,98.814,158.02,192.95,172.466,194.392,193.19,110.138,,
2002-11-17 00:00:00,164.054,52.067,208.267,123.83,1338.2,398.69,101.962,208.262,87.45,155.13,293.422,97.858,155.8,192.18,173.056,193.646,191.924,110.562,46.183,264.108
2002-11-17 00:05:00,166.396,52.723,210.6,123.647,1334.58,399.87,,206.962,88.666,154.343,292.812,96.176,156.1,193.314,173.224,193.362,193.17,111.984,45.914,260.934
2002-11-17 00:10:00,167.122,51.39,209.1,123.317,1326.74,397.524,,207.938,88.892,153.2,294.883,96.829,156.6,193.978,171.854,194.886,194.92,109.758,45.586,261.808
2002-11-17 00:15:00,166.056,49.65,207.6,125.207,1336.34,395.7,102.871,207.362,88.562,156.793,293.634,95.794,156.56,192.862,172.366,193.154,195.01,110.318,45.632,262.572
2002-11-17 00:20:00,168.008,51.673,209.4,122.943,1340.18,398.837,,206.0,88.074,153.86,292.934,95.16,157.04,193.36,173.026,193.874,192.082,110.862,45.34,263.67
2002-11-17 00:25:00,167.016,53.017,210.8,122.963,1334.46,394.76,,207.902,88.408,153.91,293.636,97.03,156.28,194.724,174.07,194.504,192.468,110.126,44.984,262.524
2002-11-17 00:30:00,168.894,52.437,210.833,124.44,1324.72,393.57,102.548,207.174,87.92,154.667,293.667,95.515,156.66,193.16,171.876,193.5,192.744,111.922,45.444,263.26
2002-11-17 00:35:00,164.454,51.81,208.9,123.363,1334.78,395.42,,208.516,88.754,153.5,293.884,97.527,156.04,192.258,174.342,195.082,194.434,111.458,45.176,262.412
2002-11-17 00:40:00,167.282,51.043,209.367,124.96,1335.3,395.71,,206.944,87.376,153.223,292.114,96.801,156.72,194.49,171.7,197.328,194.5,111.082,46.168,264.582
2002-11-17 00:45:00,166.966,51.493,209.233,124.147,1334.96,395.107,103.138,208.236,88.412,154.347,294.274,95.939,157.4,193.516,172.644,194.608,192.82,111.596,45.832,264.954
2002-11-17 00:50:00,167.068,51.957,207.267,121.76,1330.58,397.357,,208.958,88.598,154.03,291.749,95.373,156.08,193.048,171.04,191.138,194.494,111.396,46.352,264.868
2002-11-17 00:55:00,165.26,52.433,213.067,122.12,1336.66,395.11,,208.186,88.184,155.603,292.053,95.657,156.08,194.836,172.172,194.084,195.064,110.958,45.138,261.86
2002-11-17 01:00:00,165.046,52.453,208.9,122.91,1333.14,397.133,101.689,209.954,88.896,153.337,293.364,96.993,156.32,192.634,172.656,192.316,192.026,110.616,46.272,265.102
2002-11-17 01:05:00,167.872,50.5,206.433,121.477,1336.14,398.897,,204.918,87.81,152.62,290.683,94.992,155.14,193.546,172.912,194.518,192.682,111.056,45.55,261.954
2002-11-17 01:10:00,167.188,49.033,210.267,125.66,1340.78,397.883,,207.098,88.198,153.707,291.14,94.665,153.34,194.922,172.546,194.438,191.188,110.898,45.176,262.042
2002-11-17 01:15:00,167.518,48.91,208.133,122.277,1340.5,396.053,103.093,207.17,88.246,152.666,289.713,96.932,154.94,191.984,171.7,193.284,194.858,110.306,45.966,261.836
2002-11-17 01:20:00,164.198,49.583,209.1,124.85,1328.72,398.066,,206.856,88.5,152.417,290.898,96.221,156.94,192.94,173.64,191.636,194.424,111.482,45.084,262.894
2002-11-17 01:25:00,166.904,51.37,211.033,123.313,1333.12,397.097,,207.358,87.376,154.233,292.871,96.59,155.9,192.81,174.85,192.536,193.822,111.436,45.346,261.99
2002-11-17 01:30:00,167.204,52.067,209.4,123.04,1335.72,395.36,102.406,206.126,89.132,154.28,291.444,96.988,155.36,193.25,173.838,195.966,191.59,110.78,45.576,261.692
2002-11-17 01:35:00,167.28,51.87,209.833,122.623,1337.66,394.493,,209.006,87.748,155.133,293.932,96.63,156.64,192.834,172.782,195.084,194.456,110.36,45.398,262.57
2002-11-17 01:40:00,168.136,52.213,205.433,123.977,1332.42,398.183,,208.16,88.02,155.18,293.661,96.033,158.02,191.832,172.676,195.782,193.286,111.468,45.45,261.912
2002-11-17 01:45:00,167.206,52.797,208.767,124.387,1338.42,398.61,101.128,207.774,88.064,153.006,294.022,95.986,158.38,192.338,174.402,194.81,194.018,111.67,45.93,263.89
2002-11-17 01:50:00,167.074,51.893,208.833,123.8,1344.56,396.424,,208.408,89.304,153.543,292.717,95.704,157.92,194.08,172.262,195.94,191.696,110.94,45.436,263.052
2002-11-17 01:55:00,166.614,50.5,209.1,124.28,1333.74,396.21,,206.006,88.154,153.603,292.504,95.821,155.36,193.814,172.768,193.804,193.448,111.936,45.6,263.444
2002-11-17 02:00:00,167.168,50.283,210.533,123.39,1338.0,397.73,102.684,210.842,88.748,154.243,291.534,95.576,156.64,191.804,171.598,191.932,194.892,110.966,46.146,262.01
2002-11-17 02:05:00,168.292,51.82,210.633,123.587,1335.4,399.027,,209.398,88.73,153.75,292.475,95.652,157.5,193.316,171.672,195.024,192.99,110.548,45.31,264.24
2002-11-17 02:10:00,167.834,52.76,208.233,122.837,1335.22,399.303,,208.586,88.554,154.873,291.592,96.102,155.8,194.332,173.536,193.322,193.78,111.41,46.05,262.108
2002-11-17 02:15:00,167.936,52.517,206.9,122.777,1344.14,397.853,102.291,208.108,88.196,154.387,293.553,96.405,158.5,193.606,174.188,194.474,194.598,111.684,45.544,263.642
2002-11-17 02:20:00,167.652,51.693,210.633,123.607,1332.24,398.223,,207.154,88.584,152.497,294.151,95.752,155.92,192.778,171.652,193.718,194.046,111.0,45.59,262.274
2002-11-17 02:25:00,166.744,51.063,208.6,124.437,1332.5,399.517,,206.486,88.368,154.08,294.629,96.757,155.74,192.448,172.614,194.266,195.292,112.018,46.356,265.332
2002-11-17 02:30:00,167.988,51.563,207.033,123.543,1338.62,400.8,102.721,208.418,88.292,152.31,294.264,96.169,156.62,194.08,171.316,193.808,192.182,110.844,45.206,262.738
2002-11-17 02:35:00,167.098,51.87,208.433,123.403,1342.36,397.19,,206.742,87.906,156.083,292.568,95.938,156.68,192.452,172.686,194.948,191.718,110.89,46.13,263.822
2002-11-17 02:40:00,165.052,52.137,205.667,123.29,1339.82,397.546,,208.402,88.246,154.48,293.094,96.159,154.56,193.162,172.132,193.638,195.668,111.118,45.982,262.788
2002-11-17 02:45:00,166.996,52.54,209.933,124.037,1338.2,395.96,102.242,207.382,87.766,154.613,291.226,95.475,157.78,192.478,174.244,195.8,195.526,110.672,45.602,263.502
2002-11-17 02:50:00,166.624,50.747,209.633,123.08,1337.34,398.683,,210.022,87.668,154.227,293.983,94.359,155.92,194.232,173.664,193.47,193.932,110.206,45.772,262.702
2002-11-17 02:55:00,167.08,49.617,212.067,122.097,1335.4,395.253,,204.692,88.512,153.62,295.323,96.468,158.32,193.584,174.064,193.052,194.384,111.806,45.826,262.146
2002-11-17 03:00:00,165.778,49.303,205.033,121.893,1344.02,399.197,101.745,205.558,88.47,156.517,293.016,95.375,156.22,193.978,174.638,194.436,192.214,109.644,45.596,262.464
2002-11-17 03:05:00,165.384,49.83,209.467,124.427,1333.88,397.1,,208.324,88.852,153.383,293.608,96.863,156.38,192.844,174.098,194.864,193.08,112.244,45.36,262.862
2002-11-17 03:10:00,168.642,51.067,209.1,122.903,1330.54,398.047,,205.994,87.052,153.44,294.731,95.847,156.6,194.112,174.792,194.204,194.524,110.472,45.65,261.424
2002-11-17 03:15:00,170.206,52.04,208.6,123.033,1339.74,401.1,102.176,205.956,87.052,155.697,292.34,96.297,155.36,192.886,172.248,194.628,193.122,111.148,45.984,263.98
2002-11-17 03:20:00,167.704,51.76,208.533,123.21,1335.96,399.41,,207.118,87.694,154.857,294.265,96.644,156.08,190.18,173.2,192.352,194.948,111.426,45.126,264.024
2002-11-17 03:25:00,166.614,52.107,206.367,122.74,1338.78,400.083,,208.212,88.286,153.657,292.712,96.414,155.78,192.606,174.882,192.572,193.976,110.742,45.932,263.236
2002-11-17 03:30:00,168.67,51.99,207.6,122.42,1342.42,399.993,102.744,204.922,88.304,154.437,291.953,97.057,157.48,192.65,173.502,192.294,193.894,110.086,46.152,262.362
2002-11-17 03:35:00,167.418,53.327,210.333,125.243,1335.34,397.46,,207.77,87.608,152.817,294.0,96.485,154.96,193.492,172.29,194.102,192.726,110.538,45.734,263.342
2002-11-17 03:40:00,167.308,51.71,206.2,123.017,1341.5,400.84,,205.99,88.328,154.983,292.581,96.168,157.08,192.18,173.318,194.104,191.686,110.764,45.53,264.668
2002-11-17 03:45:00,168.598,50.777,206.733,125.833,1342.88,398.453,102.217,208.738,87.948,153.063,293.822,96.085,156.84,194.036,172.364,192.992,193.026,111.924,45.838,261.992
2002-11-17 03:50:00,167.962,49.283,209.667,122.933,1348.36,399.57,,209.132,88.356,154.417,292.225,95.752,158.2,193.086,172.628,193.598,191.166,110.764,46.612,264.822
2002-11-17 03:55:00,168.85,50.103,210.267,124.257,1338.94,400.23,,208.652,87.514,155.947,295.105,96.085,155.76,194.662,171.704,195.586,195.776,110.392,45.99,263.342
2002-11-17 04:00:00,166.986,51.06,206.733,124.593,1342.02,399.53,101.76,207.138,87.438,152.867,293.247,96.754,155.56,191.368,172.426,193.638,193.888,110.336,45.67,264.572
2002-11-17 04:05:00,166.796,52.34,210.033,123.043,1347.96,397.61,,210.952,87.64,154.367,292.098,96.524,157.5,194.036,173.224,192.414,195.716,112.318,45.296,264.432
2002-11-17 04:10:00,167.61,51.887,209.0,123.903,1347.28,399.193,,208.692,87.916,153.49,294.986,96.728,156.9,193.724,171.974,193.884,192.63,111.26,45.668,265.094
2002-11-17 04:15:00,168.544,51.39,209.167,120.15,1346.1,403.87,101.986,208.794,88.124,154.317,291.988,95.408,156.78,192.81,174.208,192.454,194.516,110.27,46.25,263.73
2002-11-17 04:20:00,170.564,51.193,206.8,121.13,1342.2,402.184,,207.458,88.078,154.387,295.147,97.432,155.76,193.898,172.936,192.786,194.944,110.068,45.698,265.132
2002-11-17 04:25:00,167.38,51.71,209.967,123.603,1347.18,404.783,,209.538,87.622,153.043,291.962,97.429,156.36,192.61,171.906,191.716,192.802,109.67,46.084,264.964
2002-11-17 04:30:00,167.68,51.927,208.467,122.423,1418.36,400.993,103.069,205.78,88.806,153.754,293.568,95.784,156.34,192.608,173.246,192.404,194.302,109.966,45.698,265.294
2002-11-17 04:35:00,169.244,52.013,210.267,123.917,1348.38,401.463,,207.92,87.606,153.9,293.401,96.413,156.58,193.548,171.306,192.07,194.81,111.19,45.652,265.85
2002-11-17 04:40:00,168.226,52.163,206.8,121.137,1342.26,404.227,,207.196,86.732,153.937,294.415,95.623,155.32,193.494,172.164,190.492,194.97,110.432,45.478,261.552
2002-11-17 04:45:00,169.778,50.023,208.3,122.503,1341.8,402.123,102.679,208.228,88.102,156.087,296.0,95.462,154.56,193.1,171.506,192.144,193.966,109.46,46.138,265.65
2002-11-17 04:50:00,166.168,49.663,208.9,122.553,1344.16,404.403,,208.922,87.454,153.043,293.89,94.94,155.48,192.046,173.102,190.414,192.784,111.026,45.288,263.4
2002-11-17 04:55:00,168.138,51.2,209.033,124.63,1344.66,401.873,,206.328,87.718,154.676,294.652,94.938,155.6,194.546,171.774,192.89,193.264,109.926,45.954,265.614
2002-11-17 05:00:00,167.936,51.97,208.6,123.26,1346.24,405.377,103.256,206.432,85.794,152.877,291.047,98.043,155.34,192.55,172.444,192.894,193.202,107.718,45.726,263.838
2002-11-17 05:05:00,168.29,51.863,209.767,121.213,1347.3,405.897,,210.572,88.13,153.887,295.479,97.049,157.12,193.71,173.996,191.672,193.688,110.038,46.132,263.388
2002-11-17 05:10:00,168.438,52.633,206.8,123.493,1349.38,405.81,,207.372,86.822,155.48,294.799,95.469,156.62,192.742,172.448,191.566,193.076,110.308,46.48,263.654
2002-11-17 05:15:00,168.258,53.2,207.533,122.977,1342.8,403.867,102.643,207.642,88.158,154.42,295.103,96.129,156.6,192.346,172.688,192.374,191.808,110.35,45.67,264.126
2002-11-17 05:20:00,167.674,52.293,207.4,123.577,1351.86,401.98,,205.038,86.316,154.383,293.446,96.26,157.62,193.012,171.454,192.346,193.692,109.922,46.012,263.054
2002-11-17 05:25:00,166.734,51.943,205.5,123.027,1345.86,404.543,,207.222,86.702,157.11,295.022,95.438,157.2,192.05,172.284,193.546,190.674,109.862,45.686,264.094
2002-11-17 05:30:00,167.636,49.913,210.833,123.043,1340.82,401.923,102.625,205.594,87.268,157.053,293.423,94.846,155.74,193.872,172.052,191.558,193.73,109.074,45.42,264.664
2002-11-17 05:35:00,168.246,50.03,209.733,121.917,1353.56,405.083,,206.768,87.198,154.547,292.654,95.966,156.52,193.966,174.402,193.894,192.68,108.75,45.194,261.018
2002-11-17 05:40:00,168.944,51.833,207.667,124.243,1348.28,400.57,,206.732,86.912,154.713,292.711,96.865,155.44,193.894,170.894,193.78,194.516,111.094,46.174,261.196
2002-11-17 05:45:00,168.032,52.807,207.5,123.803,1347.8,404.147,102.741,208.716,87.94,154.357,292.92,97.205,155.62,193.962,172.344,193.55,190.008,110.978,45.292,264.032
2002-11-17 05:50:00,169.018,52.527,207.867,124.803,1349.68,403.417,,209.894,87.616,154.003,290.545,96.684,154.5,194.056,173.488,192.762,190.728,110.408,45.45,263.35
2002-11-17 05:55:00,166.146,51.847,210.167,123.22,1356.38,401.29,,207.34,86.78,154.643,295.653,94.888,158.06,193.184,172.68,193.846,190.482,108.986,45.748,260.466
2002-11-17 06:00:00,167.62,51.45,206.9,124.077,1351.46,403.423,102.016,209.644,86.914,153.927,292.239,96.551,158.92,192.648,172.702,191.432,191.168,109.662,45.934,260.672
2002-11-17 06:05:00,165.272,51.163,208.567,123.283,1349.34,398.413,,208.384,88.606,154.113,294.637,95.584,156.16,192.346,172.734,191.386,191.564,110.072,45.214,262.934
2002-11-17 06:10:00,168.248,51.493,203.467,124.787,1348.28,406.337,,208.404,88.614,156.18,297.312,98.141,155.6,191.064,173.06,192.178,190.952,109.346,44.784,262.58
2002-11-17 06:15:00,167.052,51.823,207.367,124.733,1336.36,402.837,102.937,207.836,85.812,155.473,292.356,97.423,156.98,192.308,171.864,194.342,191.512,110.282,44.908,259.65
2002-11-17 06:20:00,168.222,51.98,206.567,123.8,1349.8,400.623,,205.68,86.052,154.014,293.156,95.333,156.66,193.478,173.95,192.614,193.08,110.646,45.078,260.822
2002-11-17 06:25:00,168.304,52.09,206.433,124.02,1351.72,405.574,,207.918,87.722,154.9,292.593,95.621,155.64,191.516,173.992,191.552,192.568,110.864,45.38,261.296
