DATETIME,MXCO,NANM,CALM,ROME,AATB,BKSN,JUNG,JUNG1,LMKS,IRK2,IRK3,DRBS,NEWK,KIEL2,YKTK,KERG,CALG,OULU,APTY,TXBY,FSMT,INVK,JBGO,NAIN,PWNK,THUL,MWSB,MWSN,SOPB,SOPO,DOMB,DOMC,TERA
2024-05-11 07:00:00,205.333,238.483,68.51,114.363,1204.58,108.671,137.879,303.294,387.018,,373.0,94.597,81.504,149.927,187.12,189.804,249.877,90.557,147.173,86.827,180.826,162.37,226.8,179.506,183.21,105.45,24.11,207.312,116.424,240.742,4.109,15.638,99.266
2024-05-11 07:05:00,205.847,242.151,67.763,112.667,1208.22,107.368,141.107,304.321,388.635,,370.6,93.706,80.73,150.991,186.96,190.767,249.761,90.809,148.855,86.827,180.176,163.608,223.5,178.778,183.794,105.194,23.802,207.042,116.99,243.378,4.109,15.039,98.675
2024-05-11 07:10:00,206.527,242.085,67.833,114.143,1202.52,110.07,138.42,301.19,385.697,,373.2,93.939,81.528,152.108,186.24,191.132,249.148,91.056,148.11,89.147,181.752,162.73,226.167,179.206,183.212,103.83,23.918,206.334,117.038,243.624,4.117,15.141,98.085
2024-05-11 07:15:00,206.723,243.042,64.387,114.117,1203.34,109.469,139.606,301.787,387.143,,370.2,92.95,82.142,149.511,184.907,190.462,249.916,90.997,150.049,88.693,182.056,163.958,225.75,178.874,184.936,103.868,24.128,206.75,116.0,242.224,4.175,15.172,100.094
2024-05-11 07:20:00,208.313,241.187,67.397,113.72,1209.26,109.783,138.991,303.564,386.234,,371.6,92.549,81.676,149.334,185.787,192.944,249.54,88.958,151.017,86.8,183.1,162.336,,180.914,185.386,105.118,23.696,206.264,116.268,244.276,4.012,15.08,97.226
2024-05-11 07:25:00,208.26,242.45,67.2,115.55,1210.9,109.004,141.743,303.93,388.593,,370.8,94.179,82.054,152.966,186.8,193.181,249.642,92.245,151.484,87.467,183.576,160.652,,179.814,185.342,103.228,24.414,209.5,116.332,241.788,4.094,15.25,98.134
2024-05-11 07:30:00,206.057,240.049,65.933,114.527,1207.68,108.113,140.47,301.298,386.491,,372.2,93.208,81.662,150.009,185.867,192.957,248.788,92.186,150.55,89.653,181.392,162.752,224.425,179.22,184.07,103.702,23.732,206.862,117.7,243.222,4.336,15.479,98.183
2024-05-11 07:35:00,209.383,244.215,65.933,114.8,1205.76,108.511,141.275,305.296,388.199,,374.6,93.334,81.892,148.539,188.08,191.847,248.708,91.613,149.712,88.933,179.648,160.352,227.825,180.006,183.512,103.14,24.172,208.016,116.706,241.762,4.112,15.138,98.912
2024-05-11 07:40:00,208.563,244.944,68.813,114.137,1211.56,110.051,140.885,303.379,390.55,,375.6,95.353,81.748,150.606,185.84,193.917,249.069,92.142,147.617,86.08,180.738,163.27,223.95,179.992,181.808,103.886,23.662,209.224,115.694,244.262,4.029,15.325,97.808
2024-05-11 07:45:00,205.297,241.093,66.297,113.597,1205.72,110.25,138.853,303.045,390.01,,371.4,95.063,81.168,152.041,186.613,193.843,248.114,91.34,147.686,87.44,178.878,162.308,227.15,180.004,182.772,103.158,23.966,206.982,117.49,241.678,4.243,14.948,97.402
2024-05-11 07:50:00,207.657,239.891,65.7,116.2,1205.14,110.333,140.21,306.06,392.436,,374.0,94.634,80.238,146.519,186.853,192.536,249.686,92.247,148.644,88.773,182.106,162.95,225.533,180.968,182.27,104.28,23.964,207.928,115.846,241.964,4.208,15.597,100.164
2024-05-11 07:55:00,206.67,238.971,68.813,114.45,1206.48,110.465,139.736,306.626,387.962,,374.0,94.674,81.394,150.778,186.587,192.795,249.659,92.365,150.377,87.28,182.73,164.4,227.6,179.962,184.666,103.91,23.634,207.584,116.386,242.728,4.095,15.101,98.863
2024-05-11 08:00:00,206.77,243.826,66.64,114.946,1214.76,110.232,139.798,304.441,394.311,,375.4,94.643,82.152,151.043,187.36,191.91,248.681,92.121,152.114,88.613,181.392,162.242,227.2,176.12,184.202,104.952,23.732,209.696,116.556,242.62,4.185,15.019,99.592
2024-05-11 08:05:00,207.783,241.993,67.44,115.023,1210.56,109.474,140.972,308.094,391.49,,376.8,94.191,81.894,153.047,187.413,195.132,246.588,91.817,148.892,89.52,180.54,161.548,230.2,180.792,183.558,103.284,24.062,208.52,117.294,240.844,4.084,14.881,97.966
2024-05-11 08:10:00,208.01,243.488,65.99,116.72,1211.12,109.862,141.233,305.873,389.395,,374.6,95.303,82.612,153.806,187.12,192.608,250.719,92.431,149.171,87.76,183.158,163.008,222.8,178.266,181.412,103.344,23.396,209.028,117.042,241.528,3.997,15.277,99.691
2024-05-11 08:15:00,207.767,245.735,65.037,114.123,1229.68,109.91,142.034,310.188,390.811,,378.0,93.436,81.032,152.535,190.453,190.882,248.558,90.128,146.697,86.507,182.212,162.534,222.85,179.89,183.632,103.482,24.172,209.086,116.098,244.186,4.012,15.599,99.188
2024-05-11 08:20:00,207.913,242.08,67.057,115.917,1219.44,110.264,142.29,306.626,388.861,,374.6,95.501,80.696,152.282,186.693,193.847,254.508,92.031,147.938,88.027,180.442,161.006,225.933,179.618,186.406,104.006,24.484,207.494,116.38,241.672,4.222,15.344,99.977
2024-05-11 08:25:00,207.573,243.537,66.193,115.433,1214.98,111.112,141.129,305.246,391.39,,374.4,94.852,81.896,154.282,186.48,193.503,249.246,91.319,148.495,87.973,179.852,161.878,224.2,178.726,185.274,104.134,23.604,210.026,116.152,243.75,4.452,15.2,99.336
2024-05-11 08:30:00,208.84,242.673,67.153,113.667,1205.7,110.938,139.817,305.168,389.796,,367.2,94.318,80.806,153.686,184.427,188.908,249.536,90.288,150.676,89.413,180.906,163.292,228.6,179.724,187.538,102.438,24.078,209.58,116.694,243.448,3.888,14.969,98.132
2024-05-11 08:35:00,207.707,243.109,65.017,113.67,1199.58,109.462,141.113,304.401,388.827,,369.0,94.857,81.888,148.59,185.92,191.512,250.332,91.026,148.988,87.467,180.836,162.44,226.767,180.232,187.798,103.336,24.306,207.206,116.6,243.002,4.031,15.111,99.72
2024-05-11 08:40:00,208.02,240.68,66.053,114.66,1194.9,111.258,140.319,302.111,388.435,,368.4,94.539,82.676,151.885,187.067,191.587,249.812,89.592,146.619,87.307,182.538,162.318,227.1,182.83,185.298,102.236,23.756,207.188,116.748,241.77,4.242,15.331,97.903
2024-05-11 08:45:00,206.556,241.731,66.307,114.46,1195.42,109.755,140.537,300.4,390.167,,365.8,96.167,81.984,151.372,186.32,193.831,247.655,90.201,147.47,86.187,182.044,161.37,228.0,179.022,185.614,101.688,23.398,207.582,114.484,240.726,4.066,14.949,99.0
2024-05-11 08:50:00,207.75,241.982,69.483,114.803,1194.86,108.475,141.66,302.629,390.312,,366.4,93.387,81.91,153.995,187.227,190.816,250.098,89.372,148.594,86.56,181.002,158.348,225.7,176.814,183.47,103.0,23.706,209.752,116.114,242.758,3.938,15.159,98.151
2024-05-11 08:55:00,208.656,241.719,67.173,114.787,1195.7,108.818,141.748,301.914,387.546,,370.0,93.61,82.67,153.389,184.507,194.978,248.848,91.439,146.519,88.213,179.888,160.054,226.1,178.8,184.6,100.84,23.608,207.774,115.27,243.062,3.887,15.205,97.431
2024-05-11 09:00:00,207.46,239.238,67.11,115.203,1200.58,108.894,140.83,304.013,385.946,,369.0,94.019,81.344,148.041,185.413,191.411,247.767,90.194,146.653,87.6,179.43,160.38,228.0,181.15,183.324,100.8,23.912,207.424,115.328,239.168,4.034,14.943,99.147
2024-05-11 09:05:00,209.79,241.119,66.13,115.264,1190.86,109.623,138.899,302.317,384.301,,367.2,93.399,80.936,151.584,186.4,189.103,249.591,90.861,147.355,87.493,180.394,159.104,221.233,180.6,183.866,102.9,23.438,206.378,115.456,240.194,4.131,14.967,98.752
2024-05-11 09:10:00,205.69,238.348,65.533,114.563,1199.18,107.96,136.938,302.27,384.515,,362.0,94.882,82.278,150.489,185.653,191.426,250.03,90.012,148.366,85.893,180.66,160.28,225.6,180.356,184.836,102.446,23.592,207.244,116.074,239.864,4.207,14.878,98.791
2024-05-11 09:15:00,206.514,243.491,67.3,114.073,1209.12,110.305,139.201,297.495,387.562,,368.0,93.719,80.888,148.887,185.973,192.432,249.734,90.344,149.036,88.053,181.548,160.192,224.7,180.264,183.498,101.45,23.736,206.224,114.158,241.014,4.084,14.899,97.568
2024-05-11 09:20:00,211.973,246.726,66.567,114.043,1205.1,109.258,138.148,299.696,386.263,,365.4,92.889,81.45,150.72,185.333,188.963,248.171,90.144,148.365,87.12,178.59,161.19,222.7,179.69,182.084,102.044,23.35,205.414,114.638,239.564,4.107,14.603,96.878
2024-05-11 09:25:00,206.127,243.126,68.493,115.336,1218.48,109.24,137.201,300.826,382.189,,369.4,93.538,79.768,148.434,184.453,190.782,248.688,90.832,148.623,87.52,180.236,160.428,224.9,180.124,181.074,102.902,23.434,206.002,114.52,238.916,4.152,15.23,98.202
2024-05-11 09:30:00,207.223,244.998,67.443,112.2,1215.02,109.116,139.746,301.619,384.615,,371.2,93.317,81.782,147.772,186.24,192.042,248.811,90.503,146.638,88.827,181.21,161.138,222.15,179.11,184.692,102.856,23.374,205.308,114.334,238.092,3.957,15.029,97.994
2024-05-11 09:35:00,205.603,243.272,68.567,114.347,1224.88,111.278,141.208,302.368,385.606,,370.8,95.48,80.988,149.574,185.253,190.778,251.2,90.353,145.412,88.56,180.386,163.686,222.4,181.468,181.774,102.55,23.678,206.38,113.91,239.33,4.036,14.875,98.901
2024-05-11 09:40:00,208.76,244.516,65.797,114.857,1236.96,110.282,140.09,303.541,385.709,,372.4,93.626,81.166,149.656,187.493,191.222,248.762,89.928,148.468,88.32,183.148,162.872,223.0,179.076,185.038,103.228,23.728,205.622,114.424,238.29,3.982,15.148,97.571
2024-05-11 09:45:00,206.533,246.096,66.17,115.673,1236.62,111.514,139.328,304.801,388.407,,374.4,91.965,81.594,149.396,186.373,190.245,250.186,90.52,147.792,87.84,182.056,161.68,223.167,178.476,183.048,102.332,23.978,205.346,114.34,237.454,4.036,15.119,97.541
2024-05-11 09:50:00,206.273,244.247,67.44,116.17,1243.06,111.06,140.157,304.115,388.566,,371.4,94.207,81.906,152.322,187.28,192.543,247.511,90.841,146.495,87.867,181.23,160.846,224.25,180.118,179.276,103.44,23.65,206.34,115.28,240.036,3.942,15.376,97.314
2024-05-11 09:55:00,205.173,244.377,68.843,114.51,1236.28,111.178,142.064,304.822,391.855,,374.6,94.891,80.726,154.707,184.64,190.953,248.745,92.094,146.931,87.36,180.416,161.812,224.8,178.172,180.698,103.12,23.366,204.914,113.824,237.534,3.953,14.668,97.465
2024-05-11 10:00:00,206.21,247.704,68.063,114.547,1230.78,111.779,141.653,306.291,391.59,,373.2,93.761,79.566,151.679,187.387,189.045,247.542,91.019,145.465,86.96,180.624,162.628,224.1,177.544,182.688,102.554,23.304,203.68,113.04,238.43,3.966,14.814,98.046
2024-05-11 10:05:00,205.363,245.571,67.057,115.587,1240.72,109.518,139.604,308.138,390.287,,377.0,97.314,80.576,146.989,187.707,189.982,247.852,90.273,147.434,86.373,179.582,162.458,224.0,178.502,184.534,103.214,23.626,206.51,113.804,238.598,4.059,14.386,98.675
2024-05-11 10:10:00,205.623,247.449,68.427,118.253,1229.7,110.622,141.025,305.955,391.702,,373.2,93.835,81.904,147.504,185.947,193.386,248.369,90.549,146.792,86.32,179.104,161.05,223.875,177.786,182.782,102.65,23.704,206.332,113.804,239.56,4.063,14.989,96.969
2024-05-11 10:15:00,207.477,246.376,67.503,116.92,1232.56,112.451,140.843,306.863,388.408,,375.2,93.809,80.4,148.546,185.147,189.676,249.799,90.498,148.888,88.827,181.816,162.212,228.567,179.174,183.304,103.454,24.166,207.282,113.542,239.464,4.109,15.229,97.758
2024-05-11 10:20:00,205.867,244.648,67.543,116.517,1224.92,110.409,140.069,305.95,390.604,,373.0,95.017,82.234,149.538,185.893,192.272,246.768,90.373,149.358,87.067,179.458,158.272,223.35,180.978,182.46,104.01,23.5,202.99,113.842,239.498,4.066,15.013,98.746
2024-05-11 10:25:00,208.317,246.138,67.807,114.89,1225.04,109.766,142.263,302.787,386.293,,367.8,93.216,81.93,147.2,184.933,190.513,250.141,91.769,145.772,85.44,178.716,159.086,227.767,179.36,182.464,102.74,23.908,206.536,115.578,240.044,4.129,14.757,97.661
2024-05-11 10:30:00,206.773,243.731,67.09,114.64,1225.72,111.939,142.483,303.217,388.735,,371.8,92.526,81.41,149.057,186.96,189.538,250.434,90.047,147.185,87.947,179.534,160.43,225.5,178.914,181.814,102.4,24.304,207.58,114.666,242.104,3.902,14.534,99.621
2024-05-11 10:35:00,206.593,246.656,67.123,115.807,1224.34,109.604,139.935,306.683,387.638,,373.2,97.274,80.292,150.626,182.16,192.718,248.002,90.605,149.708,86.48,180.626,162.238,226.6,178.198,183.356,103.454,23.648,208.83,114.464,242.438,3.961,15.249,97.458
2024-05-11 10:40:00,207.36,246.074,66.88,115.25,1217.04,110.589,139.486,304.191,390.891,,371.6,94.209,81.592,149.115,185.44,192.841,247.521,91.572,147.093,87.92,180.692,160.358,223.225,180.418,181.578,103.626,24.016,208.334,114.758,241.402,3.853,15.218,98.343
2024-05-11 10:45:00,206.417,246.392,66.313,117.343,1222.32,111.097,139.563,306.701,390.034,,370.2,93.92,80.73,149.046,184.16,190.57,247.816,90.501,146.446,88.747,180.376,161.63,223.933,177.6,185.728,103.342,23.736,206.098,114.688,243.738,3.986,14.808,97.84
2024-05-11 10:50:00,209.464,247.495,67.86,116.36,1224.16,111.579,139.982,307.055,388.189,,375.4,94.319,80.886,149.821,186.667,191.751,250.384,90.73,148.176,87.307,180.384,159.382,225.1,180.638,184.752,103.242,23.706,207.092,115.042,240.956,4.107,15.416,99.894
2024-05-11 10:55:00,206.843,246.107,66.29,117.107,1217.54,110.878,141.268,307.334,390.734,,369.6,96.116,80.956,151.962,183.28,189.363,247.423,90.027,147.826,87.707,181.394,160.042,224.95,178.106,183.13,103.54,24.078,209.476,114.148,239.814,4.03,14.752,98.333
2024-05-11 11:00:00,207.727,246.864,69.65,113.667,1226.02,112.491,141.71,306.658,390.023,,369.4,94.751,81.822,150.554,186.32,189.982,246.179,89.052,149.716,86.507,180.476,162.928,225.95,179.028,183.23,102.132,23.694,207.46,114.472,242.852,4.096,14.836,97.97
2024-05-11 11:05:00,206.85,247.71,65.507,115.14,1216.26,112.107,141.068,304.196,392.277,,367.2,94.612,81.086,149.363,183.707,189.366,248.574,91.227,146.368,86.507,181.144,161.728,221.25,177.128,181.356,102.654,23.92,209.202,115.646,239.726,3.944,14.759,99.827
2024-05-11 11:10:00,209.45,245.783,67.573,113.523,1216.08,111.462,142.155,307.802,392.076,,370.0,95.763,83.88,149.558,182.8,191.449,248.211,91.262,148.748,87.173,182.814,159.04,227.6,178.09,183.018,102.706,24.444,208.584,114.658,241.678,3.991,15.472,98.313
2024-05-11 11:15:00,209.243,243.641,66.27,117.223,1209.6,109.507,140.643,307.857,390.477,,372.8,94.022,81.174,148.234,187.36,191.069,249.432,91.089,146.38,87.387,179.058,159.586,224.433,176.662,184.208,104.196,23.45,205.88,113.9,241.74,4.057,15.362,96.75
2024-05-11 11:20:00,207.33,246.586,67.367,116.187,1212.46,110.804,139.37,311.756,395.614,,372.2,93.993,80.514,151.001,185.84,191.091,251.401,91.094,147.566,87.413,180.548,162.548,226.675,178.206,181.8,103.85,24.362,208.35,114.344,241.212,3.753,14.864,98.027
2024-05-11 11:25:00,207.247,243.777,66.277,114.85,1208.86,111.913,140.964,307.443,394.04,,372.2,95.576,82.326,151.461,183.467,192.05,247.775,91.112,148.127,86.96,180.474,161.288,225.25,178.076,182.062,102.606,24.346,205.922,115.57,242.546,4.116,15.212,99.09
2024-05-11 11:30:00,207.633,244.772,67.41,116.473,1206.8,110.063,140.071,306.752,389.948,,370.2,94.254,81.922,151.198,185.547,191.211,250.005,90.945,149.649,88.027,180.13,159.536,228.85,177.152,182.772,101.66,24.304,207.58,115.17,243.066,3.966,14.963,100.338
2024-05-11 11:35:00,209.4,239.828,66.297,114.98,1207.88,110.156,139.243,307.239,388.635,,365.4,93.74,81.636,146.181,186.133,188.796,248.405,90.664,147.607,88.16,179.884,159.21,,178.128,183.906,103.81,23.356,208.284,114.758,245.124,4.084,15.456,100.043
2024-05-11 11:40:00,205.923,245.647,67.747,114.05,1201.38,110.259,141.449,306.882,389.545,,368.8,95.208,82.978,147.199,183.253,189.479,251.007,89.925,149.44,88.613,180.39,159.072,226.85,176.714,181.52,102.342,24.212,207.858,113.964,242.592,4.108,15.218,98.56
2024-05-11 11:45:00,209.273,244.272,66.557,115.39,1194.42,110.31,139.439,308.387,386.406,,368.4,94.027,81.498,150.153,183.547,190.528,246.625,89.335,147.894,86.773,182.44,161.066,224.5,178.288,183.9,103.88,23.542,206.808,116.418,242.498,4.197,15.347,98.618
2024-05-11 11:50:00,205.683,246.974,68.04,117.353,1205.8,111.488,140.557,309.718,389.62,,363.8,94.823,82.064,146.825,182.533,191.993,250.334,90.655,146.031,86.027,182.718,160.366,227.3,175.846,184.628,100.82,23.6,208.076,115.094,243.028,4.082,15.171,100.337
2024-05-11 11:55:00,208.133,243.763,66.073,115.103,1191.72,110.863,140.399,306.353,392.444,,366.8,93.383,82.578,147.845,182.587,191.97,248.104,88.665,146.696,86.213,180.636,161.284,229.6,175.67,182.166,102.508,23.506,207.886,115.404,240.85,4.04,15.225,99.846
2024-05-11 12:00:00,207.117,246.248,68.78,118.667,1204.8,111.003,141.325,305.534,390.118,,365.0,95.464,81.062,151.864,183.733,193.81,246.633,88.632,146.124,88.56,179.524,160.382,228.2,175.932,181.832,101.36,24.056,204.946,114.446,240.298,3.891,15.064,98.894
2024-05-11 12:05:00,207.837,244.057,65.993,115.246,1204.68,108.878,141.361,304.115,388.195,,367.6,94.459,81.344,149.738,182.56,191.338,251.128,89.664,145.851,88.347,179.848,160.146,227.75,176.73,182.7,101.098,23.754,209.59,113.55,240.332,4.058,14.735,99.08
2024-05-11 12:10:00,206.603,242.317,67.347,114.244,1201.78,111.671,139.801,304.522,385.471,,365.2,95.839,79.742,151.032,183.467,190.046,247.08,89.519,145.665,87.653,178.994,160.118,227.85,175.88,180.71,101.2,23.524,207.434,113.678,238.452,4.007,15.307,98.688
2024-05-11 12:15:00,207.24,243.354,68.823,114.037,1197.96,110.134,140.818,305.575,381.182,,366.2,92.634,80.848,148.031,187.253,189.758,247.371,89.732,145.349,87.36,179.178,157.524,226.7,177.0,179.08,101.728,23.748,205.654,113.13,239.542,4.076,14.946,97.105
2024-05-11 12:20:00,205.88,242.812,67.61,116.273,1199.62,110.377,139.791,301.998,386.101,,366.0,94.369,79.922,148.205,183.653,189.797,251.553,89.295,146.576,87.6,176.644,159.182,227.85,176.608,183.052,101.518,23.496,205.38,113.324,236.858,4.01,14.823,97.892
2024-05-11 12:25:00,204.853,245.16,67.407,114.643,1202.34,109.489,138.459,301.558,385.912,,370.8,93.279,78.758,147.029,183.813,190.046,247.932,90.647,145.424,86.4,178.546,158.638,225.825,174.77,177.85,101.834,23.598,207.61,113.274,238.494,4.071,14.752,97.246
2024-05-11 12:30:00,204.027,242.442,66.91,113.493,1207.22,109.406,140.741,300.051,385.695,,369.8,92.124,80.972,145.707,183.147,189.58,245.87,89.878,147.858,86.747,178.796,158.736,226.875,176.718,180.874,100.92,23.31,206.898,112.738,236.722,4.027,14.814,99.258
2024-05-11 12:35:00,205.953,244.789,68.327,113.35,1206.58,111.25,140.874,304.625,383.611,,366.0,92.667,81.826,147.933,185.947,187.558,247.78,89.984,146.305,85.12,177.748,159.142,,176.604,181.056,100.23,23.63,206.67,112.946,235.668,4.183,14.6,96.864
2024-05-11 12:40:00,205.567,240.675,66.41,114.543,1213.36,108.046,137.938,304.33,385.64,,366.6,93.449,79.51,150.57,184.213,189.196,243.491,88.331,143.779,86.827,175.656,156.994,,175.046,179.404,101.85,23.58,205.828,111.818,238.608,4.114,15.02,98.933
2024-05-11 12:45:00,206.77,241.016,66.67,114.577,1195.08,109.731,139.931,302.609,388.716,,367.2,94.027,81.234,147.047,184.427,188.291,243.028,90.375,146.023,86.213,177.438,159.954,228.05,176.114,180.8,102.506,23.426,204.228,112.73,239.022,3.871,14.375,97.63
2024-05-11 12:50:00,204.507,243.469,68.083,114.883,1205.24,110.511,140.007,306.264,384.087,,365.8,92.566,81.782,147.684,185.973,186.898,244.714,89.648,145.461,84.773,176.95,157.892,225.35,177.986,181.672,100.81,23.746,204.03,112.426,236.022,3.973,14.732,98.413
2024-05-11 12:55:00,203.98,243.62,66.027,114.293,1206.48,109.158,137.937,301.829,385.592,,370.4,94.572,80.83,149.572,181.92,187.878,246.347,89.851,143.177,86.107,178.274,157.816,219.8,176.708,181.694,100.458,23.478,203.968,111.912,235.758,3.923,14.463,100.387
2024-05-11 13:00:00,204.553,243.546,67.737,115.273,1205.5,108.954,141.18,304.808,382.963,,367.6,94.236,80.126,148.863,183.067,187.213,245.851,87.959,145.671,85.52,177.094,157.184,222.1,175.86,181.218,101.936,23.442,204.09,112.328,237.166,3.739,14.848,97.853
2024-05-11 13:05:00,202.753,240.52,68.753,113.727,1199.02,109.266,139.431,304.207,387.039,,366.6,93.495,81.07,149.822,184.24,190.264,245.756,89.022,145.073,86.16,177.338,156.924,224.18,176.79,179.162,102.102,23.638,205.74,112.598,237.006,4.088,14.535,99.208
2024-05-11 13:10:00,206.483,243.613,66.287,114.674,1205.72,108.894,140.152,301.076,383.71,,364.4,93.523,81.302,148.803,181.84,187.199,244.062,89.424,147.413,85.6,177.77,156.086,223.36,177.374,179.444,101.398,23.15,204.456,112.628,236.348,3.979,14.823,98.334
2024-05-11 13:15:00,202.81,243.175,67.443,114.583,1203.14,109.955,138.09,304.595,384.975,,364.0,94.118,80.126,148.436,183.04,189.548,245.806,89.205,144.493,84.693,177.51,157.238,224.6,176.632,179.856,100.344,23.074,205.272,111.802,236.894,3.801,14.187,97.188
2024-05-11 13:20:00,206.473,244.815,66.207,113.807,1197.92,110.052,141.371,301.878,382.247,,362.4,93.587,80.076,148.911,181.413,190.98,243.571,88.263,145.53,85.013,178.378,157.664,222.233,174.956,178.75,100.458,23.346,202.69,112.012,234.548,3.749,15.067,96.211
2024-05-11 13:25:00,205.9,243.704,67.863,113.317,1207.28,109.887,140.127,304.273,385.613,,365.0,94.28,80.758,147.921,179.067,189.855,245.33,90.466,146.218,85.12,177.986,157.158,222.6,176.488,182.36,101.07,23.65,203.878,111.288,236.88,3.877,14.251,97.589
2024-05-11 13:30:00,204.953,241.616,66.437,115.083,1208.4,110.092,139.733,304.168,384.091,,367.0,92.969,81.752,150.481,181.68,188.652,245.952,89.538,146.216,85.44,178.19,157.372,223.875,175.46,181.462,101.35,23.654,205.426,111.868,235.908,3.99,14.787,98.718
2024-05-11 13:35:00,205.85,247.162,68.073,115.557,1189.2,109.277,140.466,302.837,388.142,,365.6,94.136,82.37,150.858,181.893,189.064,241.963,90.283,147.532,86.56,178.352,157.214,220.7,177.82,182.144,100.624,23.412,204.948,111.532,237.822,3.837,14.814,98.167
2024-05-11 13:40:00,205.077,243.215,66.817,115.257,1196.52,111.1,139.918,304.92,389.78,,365.6,93.979,81.37,147.238,182.693,187.386,245.043,90.17,144.136,85.333,177.846,157.624,218.85,178.102,183.946,101.202,23.25,206.872,111.902,235.542,3.768,14.305,98.02
2024-05-11 13:45:00,204.877,243.785,67.09,115.133,1212.78,110.73,139.799,307.564,386.802,,359.8,94.352,83.056,147.224,180.453,188.325,247.341,88.429,146.135,85.973,179.808,157.684,222.85,177.79,175.954,100.538,23.094,202.71,112.078,236.426,4.101,14.692,95.578
2024-05-11 13:50:00,205.34,245.702,67.14,115.397,1199.76,111.099,140.333,306.962,388.992,,364.2,93.386,80.412,147.473,181.253,188.689,245.863,89.141,144.639,85.28,178.132,156.562,224.5,177.542,178.028,101.122,23.24,206.316,113.052,236.934,3.827,14.893,98.423
2024-05-11 13:55:00,206.973,246.837,68.63,115.59,1201.94,110.348,142.795,306.375,386.705,,360.8,94.575,81.778,146.466,181.04,189.096,246.608,88.483,144.43,86.107,178.518,158.36,217.45,176.628,183.142,101.834,23.726,204.606,111.788,237.44,3.839,14.548,97.688
2024-05-11 14:00:00,208.68,243.515,66.413,114.93,1209.3,109.284,142.327,305.87,388.577,,365.6,94.509,81.214,147.5,181.84,187.779,246.01,89.253,148.69,85.307,178.44,158.13,222.433,176.206,180.876,102.31,23.702,204.808,111.62,233.938,3.783,14.821,97.696
2024-05-11 14:05:00,206.7,242.145,68.38,114.883,1194.92,111.173,142.911,308.282,386.599,,366.2,93.194,82.38,148.086,181.92,190.897,245.819,89.775,144.455,87.067,178.426,158.744,226.25,176.382,181.31,102.034,23.462,204.12,111.92,235.458,4.033,14.75,97.904
2024-05-11 14:10:00,206.843,243.075,67.097,116.713,1199.74,110.481,141.653,304.728,384.576,,366.4,93.19,80.608,148.97,181.893,188.659,246.971,89.81,143.051,85.493,177.788,159.47,221.167,177.084,179.828,101.202,23.434,204.81,111.336,236.8,3.889,14.487,98.049
2024-05-11 14:15:00,205.15,242.239,69.213,115.367,1199.94,110.678,140.027,307.679,387.248,,363.2,94.651,80.582,148.862,182.293,190.19,244.701,89.991,145.971,85.787,178.398,157.586,230.3,176.676,179.026,101.458,23.454,206.134,111.196,236.37,3.846,14.841,97.342
2024-05-11 14:20:00,204.6,240.828,65.12,116.563,1195.66,110.864,141.276,307.003,384.567,,362.6,93.483,80.452,148.332,181.147,187.078,244.429,87.795,144.641,85.653,179.2,159.174,223.2,179.156,179.564,102.824,23.186,205.566,111.866,235.656,3.995,14.456,95.367
2024-05-11 14:25:00,207.393,244.726,66.893,114.263,1190.74,109.445,141.382,305.06,389.144,,360.0,94.841,81.492,146.009,183.253,185.899,242.508,89.492,144.747,85.333,178.086,157.102,227.133,177.868,182.928,101.684,23.606,204.526,112.03,237.532,3.987,14.566,97.528
2024-05-11 14:30:00,206.367,241.569,67.477,115.447,1189.1,109.588,140.776,304.842,385.449,,363.0,93.954,81.728,149.917,183.307,187.968,244.676,88.173,146.372,86.347,178.228,157.234,225.7,176.526,183.466,100.84,23.678,206.576,111.546,235.348,3.885,14.5,97.446
2024-05-11 14:35:00,207.627,239.822,67.143,116.03,1172.26,109.79,139.623,301.036,386.5,,362.4,92.906,80.74,146.495,180.88,190.448,245.7,90.516,144.87,85.653,179.89,157.478,223.233,178.538,181.876,101.13,23.084,202.85,112.232,236.206,4.242,14.838,98.982
2024-05-11 14:40:00,206.253,242.157,66.51,115.11,1178.3,109.084,139.671,303.397,386.799,,361.4,92.852,81.81,148.725,181.04,187.277,244.943,89.784,145.349,86.64,179.73,158.568,223.7,178.224,184.844,101.348,23.462,204.174,111.648,236.52,3.965,15.036,99.296
2024-05-11 14:45:00,207.32,240.733,67.293,115.407,1174.0,109.76,140.295,304.955,384.743,,359.6,93.267,82.13,148.077,185.28,187.857,246.581,89.045,145.628,86.853,179.356,158.982,220.5,177.56,186.024,101.722,23.42,205.212,111.52,236.524,3.947,14.95,97.546
2024-05-11 14:50:00,205.303,238.892,68.413,115.297,1174.96,108.777,141.529,307.256,387.655,,365.4,93.871,81.348,148.419,182.053,190.359,244.84,89.479,146.797,86.24,177.728,160.622,222.8,178.724,182.522,101.91,22.992,203.006,111.14,237.204,4.228,14.934,98.036
2024-05-11 14:55:00,206.08,239.731,69.393,116.55,1186.38,110.537,138.241,308.362,386.172,,361.2,94.048,80.386,146.911,183.627,187.072,245.055,90.453,145.781,84.32,177.85,158.698,224.125,177.814,182.114,100.964,23.28,204.134,113.076,238.59,4.103,14.817,98.282
