DATETIME,ATHN,MXCO,ROME,LMKS,DRBS,MOSC,NEWK,KIEL,CALG,OULU,APTY,FSMT,INVK,NAIN,PWNK,THUL,SOPB,SOPO
2004-11-10 11:55:00,53.007,210.133,124.653,410.54,103.08617625000002,202.462,88.294,149.057,275.6,93.004,152.98,190.254,169.326,188.314,188.642,107.694,134.03,261.77
2004-11-10 12:00:00,53.16,210.267,123.863,411.593,103.237,198.478,87.996,147.493,280.763,96.629,154.82,188.346,168.718,189.332,190.242,108.796,132.224,261.94
2004-11-10 12:05:00,52.763,207.967,123.783,409.49,103.23706874999992,201.666,87.312,149.45,279.508,93.57,154.44,190.542,168.406,188.29,186.858,107.272,132.334,259.642
2004-11-10 12:10:00,53.843,208.8,124.2,408.723,103.13244750000004,201.736,88.026,147.447,277.47,93.765,153.7,191.166,170.154,190.998,190.144,106.506,134.062,262.788
2004-11-10 12:15:00,52.833,208.233,125.737,408.447,103.975,202.874,86.572,147.89,279.004,95.094,153.84,189.176,169.666,189.758,188.404,107.888,133.412,262.452
2004-11-10 12:20:00,53.743,205.533,124.31,408.01,103.13789500000004,199.616,88.654,147.927,279.433,95.075,153.86,190.478,170.042,188.944,192.194,108.034,133.628,259.78
2004-11-10 12:25:00,52.877,205.767,123.897,407.54,103.10743958333333,202.178,86.968,150.743,279.881,95.907,154.22,189.494,167.062,189.828,189.382,109.742,133.056,259.756
2004-11-10 12:30:00,53.483,206.767,125.033,406.41,103.54,201.216,87.39,148.223,283.402,94.984,154.78,190.348,168.662,188.742,189.67,106.914,133.324,261.536
2004-11-10 12:35:00,53.403,207.767,122.203,408.77,103.0706095833332,201.844,87.602,149.257,280.798,94.567,153.82,191.344,170.394,188.588,189.436,108.29,133.384,261.048
2004-11-10 12:40:00,52.917,207.433,123.413,407.783,102.90484208333329,201.116,86.822,146.75,279.787,94.614,153.5,189.812,171.18,188.524,189.906,108.168,133.728,262.868
2004-11-10 12:45:00,52.17,207.033,124.55,410.963,103.465,201.882,86.284,149.863,278.699,93.389,154.14,188.542,170.774,186.74,188.828,108.132,134.794,260.186
2004-11-10 12:50:00,52.98,205.733,123.53,409.44,103.21787291666658,202.024,86.492,151.503,281.53,96.054,155.68,190.06,169.354,187.202,187.192,107.854,134.538,260.056
2004-11-10 12:55:00,51.75,207.2,123.917,407.953,102.90352958333328,201.068,87.142,149.166,278.197,94.301,155.8,192.608,171.132,190.33,187.738,108.79,134.928,259.458
2004-11-10 13:00:00,51.99,208.367,123.963,408.453,103.393,199.79,86.424,149.44,282.99,95.608,154.54,191.904,169.63,189.116,188.306,107.526,133.606,260.86
2004-11-10 13:05:00,53.273,208.033,123.697,405.723,102.67852583333334,200.046,87.23,147.23,280.743,94.267,153.5,190.304,171.016,186.78,190.154,107.41,133.514,259.618
2004-11-10 13:10:00,53.44,208.567,123.327,409.93,103.2007466666666,201.258,87.46,150.593,280.593,95.122,154.44,191.714,171.196,189.866,188.758,106.89,133.3,262.38
2004-11-10 13:15:00,53.693,207.733,124.607,409.53,103.414,201.084,87.078,148.0,280.743,94.526,154.6,190.68,169.226,189.482,189.368,107.548,133.46,259.934
2004-11-10 13:20:00,53.153,208.0,124.45,409.223,103.13581541666659,202.036,89.658,147.707,279.64,95.067,155.98,190.306,171.99,186.478,187.916,108.41,134.424,262.788
2004-11-10 13:25:00,52.563,206.167,122.387,407.057,103.01425999999988,198.702,86.858,149.027,281.604,95.222,154.26,192.222,168.506,188.75,187.486,106.42,132.972,262.104
2004-11-10 13:30:00,52.623,209.867,123.517,406.657,103.564,203.162,87.41,148.764,279.786,94.8,156.32,191.44,170.47,189.568,187.734,108.256,133.558,262.448
2004-11-10 13:35:00,54.02,210.367,123.64,408.043,102.76660500000018,198.434,88.352,145.69,280.536,94.521,153.64,190.602,170.062,190.276,188.512,107.828,133.174,263.016
2004-11-10 13:40:00,52.867,205.4,125.447,410.79,103.30454041666651,202.506,88.428,144.763,281.153,95.916,154.82,190.142,169.524,188.668,188.044,108.956,132.878,261.356
2004-11-10 13:45:00,52.997,206.2,123.977,405.997,102.701,198.944,88.776,146.927,278.206,94.631,152.9,190.612,170.82,188.636,188.926,107.948,133.856,263.982
2004-11-10 13:50:00,52.83,205.967,123.143,403.297,102.54357541666667,201.604,87.742,150.127,277.005,95.101,152.4,188.866,170.238,187.642,188.734,107.584,133.832,259.772
2004-11-10 13:55:00,53.797,206.033,121.067,406.317,102.57572666666684,199.18,87.494,148.107,278.432,94.407,153.04,190.318,170.538,191.172,189.384,107.734,133.064,263.828
2004-11-10 14:00:00,53.227,207.033,123.87,405.463,102.826,199.35,86.946,151.3,277.719,95.968,153.72,191.75,172.164,189.692,186.896,107.166,134.716,259.402
2004-11-10 14:05:00,52.413,208.733,123.143,405.184,102.80858666666674,201.992,88.236,147.403,279.895,96.024,154.22,192.144,169.482,188.062,187.81,108.784,132.35,263.646
2004-11-10 14:10:00,51.51,207.133,122.267,409.09,103.0534791666665,201.934,88.492,148.117,275.842,93.939,154.92,189.942,167.036,188.648,188.612,107.874,132.086,262.672
2004-11-10 14:15:00,53.457,206.333,124.797,405.16,103.376,200.334,89.904,148.233,277.591,95.537,153.74,190.266,170.292,187.768,188.136,106.416,134.152,263.558
2004-11-10 14:20:00,52.19,206.867,124.853,406.52,102.56804916666655,200.678,87.59,148.597,280.703,94.415,152.08,187.968,170.95,188.81,189.936,107.452,133.932,261.532
2004-11-10 14:25:00,53.163,208.733,124.71,407.403,103.12353416666669,201.334,87.524,149.973,277.666,97.146,152.9,190.698,170.338,187.816,188.544,106.846,133.712,262.966
2004-11-10 14:30:00,52.73,207.5,124.287,405.223,103.274,201.016,86.8,150.053,284.266,95.158,154.32,189.47,169.964,188.46,188.16,108.616,134.524,262.34
2004-11-10 14:35:00,52.81,208.867,123.643,406.917,102.98378208333341,198.552,86.904,147.61,279.391,94.348,154.22,189.044,169.286,189.462,188.384,108.0,134.586,263.622
2004-11-10 14:40:00,51.627,208.6,124.907,405.663,102.6148575,198.44,89.044,150.15,277.628,95.203,153.18,189.652,168.086,188.33,189.292,107.516,133.688,262.536
2004-11-10 14:45:00,53.123,206.067,124.273,404.14,102.341,200.414,87.144,148.583,278.491,95.835,153.98,190.696,170.71,188.032,187.844,108.452,133.832,262.464
2004-11-10 14:50:00,54.733,206.033,125.837,406.533,103.11222791666667,199.002,87.596,148.103,281.397,92.722,153.88,188.342,169.292,188.582,188.368,107.498,134.244,261.416
2004-11-10 14:55:00,52.463,203.8,124.5,408.804,102.76165416666659,199.83,87.26,145.347,280.065,94.973,152.66,190.174,168.008,189.004,187.828,108.976,133.97,261.414
2004-11-10 15:00:00,52.467,208.567,123.693,409.227,103.637,199.02,86.722,149.003,278.732,95.275,154.88,190.586,168.158,185.816,189.124,107.918,133.828,262.93
2004-11-10 15:05:00,52.96,205.667,122.447,405.33,102.80402916666667,201.01,87.008,149.28,281.998,95.03,153.72,190.652,170.228,187.908,189.364,107.266,133.576,260.662
2004-11-10 15:10:00,52.817,204.633,122.85,406.933,102.80519958333339,201.044,86.576,147.173,277.929,94.791,154.1,190.728,168.006,188.768,190.668,109.148,132.672,263.518
2004-11-10 15:15:00,52.483,206.533,125.58,407.556,102.745,198.55,86.138,147.507,280.308,95.794,152.78,190.658,169.66,190.812,189.362,107.648,136.106,262.354
2004-11-10 15:20:00,52.277,206.633,123.88,407.227,102.59729249999992,200.174,88.086,147.977,280.683,93.889,152.68,191.516,167.92,188.89,189.414,107.206,134.43,262.844
2004-11-10 15:25:00,53.313,207.1,125.01,408.45,102.79252541666669,198.08,87.866,149.507,278.807,94.317,152.8,188.952,168.732,190.74,189.388,107.69,134.388,262.912
2004-11-10 15:30:00,53.763,208.5,124.443,410.2,102.701,202.76,88.228,149.253,282.316,92.522,155.96,190.092,170.322,185.964,188.528,108.186,134.168,262.714
2004-11-10 15:35:00,51.9,206.033,124.37,407.447,102.8118483333334,198.782,87.896,150.407,282.034,95.324,154.7,190.36,168.586,191.83,189.116,107.726,134.67,261.662
2004-11-10 15:40:00,52.393,206.2,124.603,405.483,102.78019250000006,199.548,88.736,150.13,280.758,96.384,156.02,192.62,169.324,187.918,190.906,108.802,134.464,260.978
2004-11-10 15:45:00,52.34,209.033,122.52,406.32,102.618,201.224,86.834,147.28,283.836,95.432,154.78,191.07,170.636,186.794,189.612,108.656,133.158,260.368
2004-11-10 15:50:00,52.46,205.133,124.777,408.877,102.60201916666672,198.16,86.044,146.4,282.504,93.197,152.54,190.864,169.97,188.444,187.57,107.836,133.942,260.466
2004-11-10 15:55:00,52.803,206.733,123.723,406.84,102.96273000000005,201.306,87.654,148.07,281.697,93.8,154.08,191.222,169.784,189.622,188.976,108.312,132.42,261.0
2004-11-10 16:00:00,52.847,207.467,123.687,406.837,103.368,201.578,88.462,148.923,278.982,94.242,154.2,189.496,171.878,189.724,189.04,108.586,133.196,262.674
2004-11-10 16:05:00,53.627,207.467,122.37,408.66,102.73934583333333,195.836,87.18,149.223,280.985,94.174,154.28,191.604,171.928,189.912,191.446,106.844,133.046,261.452
2004-11-10 16:10:00,53.47,203.9,124.513,409.723,103.06735833333329,200.248,87.84,147.363,279.695,93.491,154.48,189.79,168.638,190.97,189.118,107.82,134.268,261.576
2004-11-10 16:15:00,53.633,205.667,124.883,406.727,103.295,200.234,87.494,147.377,281.211,95.006,153.98,192.652,170.892,189.192,192.066,107.746,134.69,263.752
2004-11-10 16:20:00,52.36,208.733,123.313,406.427,102.68405291666673,199.1,88.074,148.32,280.518,94.897,153.42,191.72,170.942,190.282,187.466,108.76,134.09,261.522
2004-11-10 16:25:00,52.773,208.233,124.373,407.647,103.02047750000006,198.516,87.652,148.7,280.781,95.273,155.3,192.178,170.618,189.314,188.022,108.496,132.87,259.738
2004-11-10 16:30:00,52.693,207.8,123.743,404.587,102.31,201.636,87.15,149.4,280.032,94.172,153.62,191.79,169.002,188.432,189.934,108.442,134.784,261.33
2004-11-10 16:35:00,52.47,205.067,124.2,403.293,102.37228625000002,200.174,88.248,148.313,283.57,95.878,153.46,191.706,169.786,191.084,189.798,107.572,134.152,260.646
2004-11-10 16:40:00,52.22,207.033,121.857,405.893,102.68534458333338,199.938,87.832,148.84,279.695,95.18,154.06,190.202,170.822,190.4,190.43,108.95,132.294,261.124
2004-11-10 16:45:00,52.41,206.6,124.893,402.023,101.313,202.182,87.116,148.963,277.523,93.738,153.26,190.46,169.656,190.524,189.33,109.634,133.678,262.422
2004-11-10 16:50:00,54.73,206.967,124.053,403.073,102.37295250000005,202.094,87.446,148.997,280.93,96.469,151.76,190.944,170.038,189.896,188.112,109.962,133.444,264.302
2004-11-10 16:55:00,53.303,207.933,123.783,403.693,102.23060666666672,200.532,87.288,148.37,279.208,94.345,153.26,189.262,169.478,189.632,190.946,108.06,134.204,261.98
2004-11-10 17:00:00,53.2,205.467,124.273,404.423,101.818,200.282,87.41,149.81,280.464,94.455,153.94,190.63,169.274,191.028,188.812,108.314,133.07,259.54
2004-11-10 17:05:00,52.143,208.833,123.083,405.883,102.25364666666654,200.73,87.532,149.057,279.586,92.68,152.36,189.656,170.56,190.286,189.866,108.046,133.108,260.274
2004-11-10 17:10:00,53.35,205.6,121.68,400.367,101.80936416666673,199.418,87.02,145.616,280.353,94.885,153.32,190.944,171.062,190.36,190.836,108.712,132.774,263.14
2004-11-10 17:15:00,52.223,206.867,122.71,397.853,101.872,200.154,87.702,147.033,282.613,94.048,151.66,191.608,169.532,191.49,187.38,108.278,133.048,260.376
2004-11-10 17:20:00,52.513,204.867,122.523,399.66,101.9692604166667,200.872,88.536,150.61,277.744,94.595,152.9,191.43,170.722,190.236,188.476,108.49,133.594,260.14
2004-11-10 17:25:00,52.07,208.267,122.837,398.443,102.14450083333323,200.122,87.834,148.323,277.743,93.1,153.42,188.816,170.37,189.192,190.208,107.908,133.486,263.488
2004-11-10 17:30:00,52.19,206.967,122.81,401.3,101.57,196.134,87.218,149.207,279.441,94.823,152.94,190.956,168.074,191.762,190.156,108.446,133.574,259.64
2004-11-10 17:35:00,51.457,205.533,121.293,401.18,101.69355250000004,199.556,87.756,146.5,284.137,94.665,152.42,190.004,171.744,190.392,189.77,108.146,132.904,263.15
2004-11-10 17:40:00,52.023,205.3,124.32,401.21,101.82846208333319,200.788,87.652,148.337,279.648,91.703,152.42,190.958,169.402,189.72,189.206,108.384,133.278,264.618
2004-11-10 17:45:00,51.91,206.267,123.53,398.41,101.877,195.114,89.7,148.37,280.095,94.499,152.06,191.802,169.474,191.482,188.358,108.568,132.434,262.624
2004-11-10 17:50:00,52.153,206.833,121.403,401.52,101.47503250000011,198.536,87.264,150.02,279.61,93.963,150.9,191.2,169.77,191.916,190.572,108.078,133.58,262.672
2004-11-10 17:55:00,52.5,207.433,123.15,398.58,101.82667500000004,198.656,87.152,150.187,280.039,93.598,154.5,190.726,169.936,191.542,191.536,108.468,134.024,262.156
2004-11-10 18:00:00,51.797,207.2,123.24,401.277,101.695,196.534,86.748,153.177,281.565,94.702,152.86,189.458,170.086,189.83,189.878,108.182,133.424,261.356
2004-11-10 18:05:00,52.8,205.433,122.07,399.44,101.78885625000008,199.236,88.95,150.76,280.3,94.862,153.26,189.566,171.336,190.944,189.486,109.104,133.208,263.002
2004-11-10 18:10:00,52.48,206.067,122.687,402.27,102.21202583333329,198.358,87.556,150.933,278.997,94.555,153.7,189.334,169.844,188.946,188.466,108.42,135.746,262.488
2004-11-10 18:15:00,52.443,206.8,121.933,402.927,102.801,197.488,86.118,153.367,282.459,93.433,154.5,189.506,171.422,192.062,190.684,108.444,135.41,260.918
2004-11-10 18:20:00,51.703,204.3,123.417,404.103,102.11899124999992,199.11,89.042,150.05,280.671,95.532,152.74,191.868,170.896,190.812,190.112,107.216,133.988,262.518
2004-11-10 18:25:00,53.13,206.767,122.777,402.747,102.4954412500001,199.298,86.028,151.383,277.863,95.267,154.82,189.676,170.704,191.168,189.59,107.3,134.612,261.538
2004-11-10 18:30:00,52.853,206.967,122.367,399.35,100.707,198.198,86.36,150.187,280.653,94.451,153.38,190.498,171.174,189.832,189.482,108.016,133.068,261.638
2004-11-10 18:35:00,52.083,205.333,122.177,400.113,102.11172125000004,196.562,86.596,149.963,283.182,95.008,154.1,190.352,171.492,189.504,192.46,108.1,135.086,262.314
2004-11-10 18:40:00,51.463,205.667,123.633,400.79,102.05956041666663,199.048,86.734,152.153,281.081,93.026,154.2,191.38,171.26,189.316,187.92,108.378,134.242,261.39
2004-11-10 18:45:00,52.193,207.333,125.323,400.17,103.135,197.526,88.15,151.913,281.156,92.951,153.86,190.714,168.294,190.996,188.838,108.674,133.91,265.444
2004-11-10 18:50:00,52.253,207.3,123.463,397.957,102.07837458333333,200.51,86.674,153.273,281.191,93.098,153.88,192.476,172.538,192.79,191.414,109.018,134.254,263.338
2004-11-10 18:55:00,51.92,206.267,123.38,403.803,101.81470916666663,200.516,89.408,152.093,282.716,93.313,152.64,189.406,171.308,192.656,190.624,108.68,133.05,263.558
2004-11-10 19:00:00,51.31,209.433,123.01,400.416,102.039,202.132,86.882,150.987,282.08,94.086,152.8,192.014,171.674,190.718,190.574,108.764,133.608,264.824
2004-11-10 19:05:00,52.85,204.633,123.517,406.693,102.44171041666675,198.104,86.014,152.894,284.678,93.417,153.0,193.062,170.2,189.224,190.06,107.86,134.104,261.576
2004-11-10 19:10:00,53.99,205.967,122.207,404.137,102.28804833333345,198.908,87.304,153.46,282.729,94.327,155.38,190.786,170.24,190.094,191.182,109.112,133.788,263.714
2004-11-10 19:15:00,52.21,205.033,121.783,403.32,101.025,200.628,87.868,150.58,280.335,93.339,152.38,192.598,170.388,191.104,193.184,109.282,132.78,261.912
2004-11-10 19:20:00,52.7,206.5,123.66,404.29,102.26976875000013,199.46,87.604,149.667,282.648,95.19,154.24,192.652,171.324,191.32,190.7,107.914,133.738,261.978
2004-11-10 19:25:00,52.27,205.867,122.187,403.58,101.82910833333341,200.246,89.704,150.327,280.833,94.161,154.22,190.17,171.218,190.182,192.484,108.658,134.378,261.918
2004-11-10 19:30:00,51.837,208.833,123.067,399.034,102.479,201.998,87.632,153.777,278.945,93.928,153.44,190.804,172.544,190.094,189.262,108.382,133.128,259.846
2004-11-10 19:35:00,52.597,205.167,121.407,399.034,101.79977333333332,199.136,88.564,151.853,280.537,94.74,153.6,190.44,172.06,190.514,192.696,107.466,134.434,262.15
2004-11-10 19:40:00,51.893,206.567,122.18,399.51,101.66778499999998,199.7,87.542,151.68,280.443,94.851,151.94,192.95,170.658,189.42,191.752,108.598,133.776,260.656
2004-11-10 19:45:00,52.263,208.7,124.597,402.633,101.094,199.856,88.698,153.363,283.456,94.207,152.64,191.472,170.404,190.624,191.474,108.354,134.02,262.312
2004-11-10 19:50:00,52.707,210.9,124.037,403.71,101.97438791666659,198.332,87.81,151.24,282.215,94.551,152.92,191.11,170.706,189.222,192.862,108.306,135.2,260.016
2004-11-10 19:55:00,52.98,205.8,123.26,400.413,102.01624625000018,199.434,87.434,150.983,284.557,94.309,155.96,190.648,171.022,190.508,190.61,108.63,134.214,262.346
2004-11-10 20:00:00,52.133,205.367,124.347,401.236,101.068,199.828,88.268,152.67,281.324,94.812,152.56,192.406,174.034,189.966,192.582,108.644,134.472,263.048
2004-11-10 20:05:00,52.343,209.067,122.57,401.763,102.48020625000014,195.976,88.594,150.093,286.723,93.81,155.38,188.048,171.45,189.306,192.02,109.626,133.01,261.094
2004-11-10 20:10:00,52.047,203.733,123.487,404.687,101.80054958333332,200.284,87.784,150.99,280.544,93.645,152.1,190.352,171.914,191.902,190.612,107.916,134.306,263.738
2004-11-10 20:15:00,52.427,207.833,122.513,401.58,101.938,201.172,88.276,152.023,283.367,93.609,153.48,192.536,171.202,190.17,191.762,108.7,133.922,262.912
2004-11-10 20:20:00,51.503,205.833,122.947,404.81,101.77526916666669,200.164,86.85,151.93,281.892,94.618,151.86,192.444,170.638,189.756,191.542,108.03,133.434,263.36
2004-11-10 20:25:00,52.127,206.3,121.77,405.877,102.66476791666668,201.868,87.342,151.36,286.059,93.2,155.4,192.512,170.898,190.846,188.324,109.306,135.172,262.24
2004-11-10 20:30:00,52.36,206.267,122.913,404.347,102.356,198.35,86.846,151.22,284.893,94.821,156.16,192.954,170.202,191.146,190.56,109.09,134.536,261.206
2004-11-10 20:35:00,52.523,206.4,122.037,400.59,102.22333520833345,200.418,86.774,150.347,282.115,95.033,154.8,193.99,172.756,188.648,189.57,108.994,133.844,261.692
2004-11-10 20:40:00,52.407,205.233,122.277,402.237,102.21495395833331,200.528,87.996,151.923,280.293,93.414,155.28,193.682,171.046,193.706,192.344,108.092,135.596,262.706
2004-11-10 20:45:00,51.84,208.033,124.303,404.63,101.242,198.692,87.998,150.027,281.96,93.736,154.3,191.094,171.494,189.408,189.57,108.012,133.754,262.104
2004-11-10 20:50:00,52.57,208.3,122.64,403.527,102.4140245833334,201.12,86.944,151.807,281.937,94.959,154.64,192.15,169.372,188.562,191.548,110.336,133.034,262.03
2004-11-10 20:55:00,51.44,208.033,122.8,399.887,102.08471250000001,200.384,89.682,153.35,281.314,93.726,154.46,188.838,170.172,191.106,191.754,109.84,134.048,260.888
2004-11-10 21:00:00,52.73,205.2,122.797,398.796,101.326,200.844,88.034,150.103,282.905,93.61,154.64,193.612,169.358,191.438,191.308,108.608,132.746,261.906
2004-11-10 21:05:00,51.397,207.333,122.377,399.64,102.33930583333333,199.612,86.27,150.377,281.488,95.078,156.12,191.6,169.972,190.256,190.542,109.366,134.586,263.548
2004-11-10 21:10:00,52.47,207.833,123.0,402.63,102.20950208333326,199.134,87.044,155.74,283.551,94.263,154.3,190.982,169.962,191.246,189.668,110.016,135.226,262.178
2004-11-10 21:15:00,52.263,205.467,122.083,400.626,101.986,200.792,89.398,151.787,281.943,94.366,153.96,192.184,172.666,188.538,187.698,110.134,132.728,261.738
2004-11-10 21:20:00,52.893,208.0,122.373,402.433,102.22995750000005,200.31,89.35,153.35,284.954,94.541,154.9,190.894,169.25,190.722,190.462,109.45,134.198,261.252
2004-11-10 21:25:00,51.457,208.867,123.143,403.103,102.23134416666659,201.29,88.71,153.203,281.956,95.103,153.38,191.29,171.05,188.42,190.382,108.664,134.0,261.98
2004-11-10 21:30:00,52.36,208.267,123.497,404.513,101.619,200.406,88.37,150.887,284.307,93.924,153.06,190.788,171.292,189.986,191.198,108.934,133.038,262.22
2004-11-10 21:35:00,52.537,208.333,122.717,401.99,102.22639125000003,202.136,87.83,153.083,280.012,94.24,154.58,191.832,171.498,187.716,189.208,109.326,134.438,264.108
2004-11-10 21:40:00,52.637,206.767,121.453,404.09,102.31172208333324,200.828,88.416,150.857,282.324,94.62,156.48,190.668,170.568,187.86,189.834,109.24,135.108,264.208
2004-11-10 21:45:00,53.383,206.667,122.117,404.89,102.74,201.6,87.992,152.927,282.702,95.775,154.2,191.574,170.892,188.912,190.308,108.982,134.66,260.604
2004-11-10 21:50:00,52.193,208.133,124.85,406.773,102.66382208333336,199.672,87.354,152.297,282.021,94.725,155.5,190.312,171.88,186.982,189.62,108.01,133.494,263.3
2004-11-10 21:55:00,51.933,207.067,123.143,405.523,102.49209833333335,200.29,88.114,149.94,282.714,94.988,154.08,191.026,171.362,189.31,189.402,110.344,135.344,262.632
2004-11-10 22:00:00,52.767,205.867,126.133,402.37,102.946,201.286,86.908,153.84,282.943,95.996,155.48,192.358,170.56,190.662,191.522,109.0,133.66,262.03
2004-11-10 22:05:00,52.197,205.167,123.623,405.153,102.44151583333343,201.732,88.75,150.923,280.032,94.838,154.84,191.424,172.522,190.1,189.53,110.094,132.426,262.222
2004-11-10 22:10:00,53.267,207.3,121.387,404.18,102.70619541666674,200.828,87.392,152.657,283.49,95.537,156.38,191.298,170.494,189.322,187.582,109.34,134.234,261.894
2004-11-10 22:15:00,52.58,207.133,123.97,402.3,101.662,201.728,87.274,153.713,280.737,94.694,156.96,192.316,171.002,187.772,190.798,108.994,133.69,263.382
2004-11-10 22:20:00,52.407,204.967,124.547,402.537,102.49354125000005,202.304,87.86,153.08,284.592,95.366,154.62,191.0,171.29,189.3,190.856,109.194,134.812,261.658
2004-11-10 22:25:00,52.467,208.5,122.637,402.233,102.65835791666676,201.586,86.664,152.133,283.185,95.786,156.12,193.03,169.288,186.612,189.32,107.712,133.232,262.838
2004-11-10 22:30:00,52.343,206.833,123.953,403.117,102.264,200.85,88.384,154.913,282.64,96.088,155.58,191.462,171.636,186.886,190.486,110.238,132.124,263.326
2004-11-10 22:35:00,51.57,205.167,124.03,403.737,102.39474458333336,200.246,87.364,152.773,280.304,95.244,154.62,191.16,171.498,188.714,189.214,107.4,133.808,261.238
2004-11-10 22:40:00,53.16,208.9,124.14,402.043,102.44631916666677,200.824,85.7,151.487,281.792,95.283,155.4,191.722,173.146,189.174,190.768,108.538,135.45,263.354
2004-11-10 22:45:00,52.24,206.467,122.937,406.987,101.625,205.072,87.788,150.18,282.906,95.305,154.68,190.288,172.704,189.116,189.812,109.324,134.742,262.864
2004-11-10 22:50:00,52.723,207.5,124.487,405.59,102.64878750000004,200.5,86.958,153.847,280.304,95.158,154.7,190.636,172.262,187.602,191.592,108.66,133.798,262.65
2004-11-10 22:55:00,52.837,208.533,124.893,407.767,102.84294208333327,202.82,86.078,151.143,283.679,96.007,154.72,190.294,172.084,186.952,189.442,108.978,133.04,262.916
2004-11-10 23:00:00,53.72,205.0,122.103,405.83,103.335,201.446,87.614,151.483,281.707,96.266,155.78,189.478,170.668,189.6,189.44,108.754,132.612,259.422
2004-11-10 23:05:00,52.917,208.2,123.553,406.417,103.0665433333334,204.598,86.476,152.247,280.271,96.926,156.06,190.576,169.732,190.994,190.718,108.542,132.728,262.534
2004-11-10 23:10:00,52.697,204.6,123.1,405.187,102.76929166666675,204.146,87.202,152.363,282.479,95.069,157.66,192.97,172.822,186.852,190.806,109.62,132.922,260.678
2004-11-10 23:15:00,52.487,208.567,121.753,403.566,102.754,200.286,87.53,153.06,280.379,93.135,155.76,192.006,172.582,189.944,190.718,109.92,135.426,261.224
2004-11-10 23:20:00,53.093,207.233,122.213,405.25,102.72879541666669,199.826,87.048,153.56,282.888,95.58,155.7,188.48,173.436,190.656,190.524,109.89,133.356,259.592
2004-11-10 23:25:00,50.927,206.1,122.64,405.457,102.66514375000003,203.102,88.408,151.747,281.947,96.06,156.64,190.766,171.278,190.146,190.424,108.44,133.344,262.236
2004-11-10 23:30:00,52.76,207.3,124.093,404.897,102.207,201.692,88.428,152.063,280.03,95.861,155.24,189.966,172.074,189.076,189.25,108.172,132.86,263.832
2004-11-10 23:35:00,53.05,206.733,122.183,405.537,102.89028291666676,201.006,85.572,151.147,280.934,95.839,157.42,192.376,172.936,190.168,189.716,109.696,133.788,262.548
2004-11-10 23:40:00,52.8,208.4,124.97,406.55,103.02839375000003,203.38,87.172,150.23,281.211,94.75,155.92,190.498,171.002,189.874,188.986,108.378,134.536,262.162
2004-11-10 23:45:00,52.237,208.033,124.667,404.777,102.744,202.834,88.416,155.226,281.863,97.006,156.98,190.276,170.428,187.584,188.378,109.32,134.286,262.794
2004-11-10 23:50:00,52.557,206.033,123.507,402.247,102.73483666666677,200.982,86.344,154.1,279.103,96.13,158.32,190.618,172.024,189.786,189.216,109.902,134.862,263.458
2004-11-10 23:55:00,52.537,207.167,124.923,405.22,102.749925,201.31,87.184,153.65,281.2,93.959,156.66,189.17,170.514,187.33,188.686,109.106,134.44,261.014
2004-11-11 00:00:00,52.12,207.3,122.24,408.8,103.622,201.316,88.826,154.597,284.164,95.94,157.1,191.41,169.89,188.302,189.066,110.138,133.122,261.474
2004-11-11 00:05:00,53.25,206.433,122.083,410.497,103.10121374999993,201.19,86.772,153.67,282.041,95.874,156.52,191.114,171.794,188.18,190.71,110.952,134.288,261.206
2004-11-11 00:10:00,52.667,209.5,123.83,403.053,102.44669208333336,202.926,88.232,152.613,282.956,95.168,156.74,190.596,172.366,188.35,190.2,110.154,133.228,261.954
2004-11-11 00:15:00,53.343,207.133,124.6,404.243,102.698,206.342,87.804,155.076,279.525,94.796,153.62,188.946,171.358,190.05,189.82,109.774,131.8,263.386
2004-11-11 00:20:00,52.453,207.533,122.853,406.733,102.70346166666674,202.61,87.91,154.93,280.452,95.248,156.46,190.988,172.282,189.44,191.458,109.604,135.132,261.97
2004-11-11 00:25:00,52.253,207.667,123.037,404.897,102.68481125000012,202.666,87.654,153.427,280.487,96.439,156.3,190.886,170.52,189.624,191.268,109.314,135.212,261.608
2004-11-11 00:30:00,53.42,206.3,123.893,405.45,103.221,205.71,88.824,154.334,280.704,95.374,156.46,191.63,171.828,189.468,189.766,109.354,132.838,262.544
2004-11-11 00:35:00,51.01,204.367,124.04,405.74,102.5896616666666,203.11,87.744,152.43,280.272,95.946,154.2,190.266,172.454,186.404,189.098,109.126,133.656,263.73
2004-11-11 00:40:00,52.22,209.367,125.51,406.61,102.97942625,202.23,88.634,153.74,281.738,97.108,155.68,191.956,173.632,189.532,187.778,109.38,134.276,264.982
2004-11-11 00:45:00,52.47,206.8,124.387,406.237,103.092,204.908,87.142,152.197,279.19,94.809,155.2,192.724,172.828,190.956,188.626,109.084,134.906,262.236
