ESOI    ATHN    MXCO    ROME    AATB    LMKS    DRBS    MOSC    NEWK    KIEL    CALG    OULU    APTY    FSMT    INVK    NAIN    PWNK    THUL    SOPB    SOPO
2004-01-21 20:35:00;161.952; 54.360;215.067;129.300;1386.700;421.573;   null;209.068; 91.598;160.990;304.966; 98.583;163.360;196.972;176.830;197.074;198.962;115.078; 46.576;274.456
2004-01-21 20:40:00;162.302; 55.963;214.633;127.157;1381.960;422.583;   null;209.670; 93.482;159.357;303.058; 99.262;161.700;197.216;178.112;197.578;198.940;113.982; 45.536;276.880
2004-01-21 20:45:00;162.588; 53.773;214.833;127.550;1378.840;422.657;106.504;210.590; 91.284;157.584;303.759;100.239;161.400;197.996;177.564;196.648;197.268;114.960; 46.382;275.904
2004-01-21 20:50:00;164.330; 53.607;215.133;128.360;1396.000;421.850;   null;208.594; 90.530;159.323;301.525;100.134;162.260;197.736;176.000;197.496;198.164;116.058; 46.770;272.880
2004-01-21 20:55:00;163.340; 54.490;214.967;127.120;1383.740;421.337;   null;210.160; 92.264;163.407;304.965; 99.822;162.300;197.224;176.512;197.574;198.498;115.712; 45.774;275.634
2004-01-21 21:00:00;164.608; 54.973;213.567;126.443;1375.960;420.467;105.877;213.072; 91.282;160.677;302.891;100.526;161.860;195.926;178.050;197.498;196.726;113.210; 46.110;274.990
2004-01-21 21:05:00;161.078; 54.613;215.033;126.893;1383.880;421.943;   null;209.194; 90.938;161.917;306.068;100.094;160.660;197.784;178.000;195.576;199.100;113.152; 46.266;   null
2004-01-21 21:10:00;162.450; 54.533;214.433;129.450;1387.480;422.027;   null;211.460; 90.900;158.067;305.440; 99.510;161.780;198.410;178.482;197.362;198.696;114.900; 45.982;271.093
2004-01-21 21:15:00;163.008; 54.577;212.367;129.503;1376.420;419.607;105.748;207.438; 89.476;161.547;302.599; 98.158;161.880;196.840;176.902;196.888;198.226;114.228; 45.662;276.114
2004-01-21 21:20:00;161.662; 54.513;213.133;128.140;1371.020;421.523;   null;212.012; 90.706;161.590;305.052; 98.298;161.660;198.130;177.510;198.200;197.820;114.828; 47.120;275.534
