DATETIME,ESOI,ATHN,MXCO,ROME,AATB,LMKS,DRBS,MOSC,NEWK,KIEL,CALG,OULU,APTY,FSMT,NAIN,PWNK,SOPB,SOPO
2001-04-08 18:35:00,160.656,49.133,202.1,120.523,1254.4,380.393,98.40927708333335,195.79,83.208,147.01,273.61,94.263,149.78,180.478,178.662,184.508,40.522,237.182
2001-04-08 18:40:00,160.954,48.843,201.2,120.36,1259.28,379.627,98.59886416666677,194.04,82.004,148.993,272.453,90.923,151.2,182.194,181.332,186.87,39.984,234.964
2001-04-08 18:45:00,161.596,50.397,200.433,119.213,1248.16,380.31,97.77,195.882,82.41,148.617,268.978,93.71,148.32,181.712,178.248,184.294,39.854,234.236
2001-04-08 18:50:00,161.55,50.623,201.4,119.983,1253.66,378.61,98.21491583333344,195.592,82.456,146.95,272.618,93.268,148.64,183.576,180.56,187.204,40.66,237.15
2001-04-08 18:55:00,159.388,49.933,202.3,118.333,1248.9,376.79,98.60489416666674,194.04,82.778,148.85,272.651,92.124,151.62,183.448,183.498,183.53,40.304,236.708
2001-04-08 19:00:00,161.082,50.24,200.433,119.72,1249.16,382.577,98.971,198.064,82.492,146.604,272.42,92.161,148.94,179.516,182.87,182.648,40.236,236.558
2001-04-08 19:05:00,160.446,49.353,198.333,120.713,1248.64,378.883,98.23999708333331,194.948,83.442,148.133,272.486,91.058,150.2,182.012,180.57,184.8,40.95,234.692
2001-04-08 19:10:00,159.55,49.847,200.433,121.507,1254.3,379.897,98.43911500000006,195.66,81.936,145.74,272.153,92.663,149.76,184.112,181.01,183.972,40.126,235.588
2001-04-08 19:15:00,160.7,50.323,199.2,119.597,1251.26,376.343,98.398,196.286,83.044,146.383,271.688,93.228,148.66,182.84,180.738,180.894,40.866,235.13
2001-04-08 19:20:00,160.802,49.123,199.067,118.363,1255.0,380.92,97.78926875000003,193.234,81.934,146.633,269.097,92.675,147.8,181.46,181.456,185.924,40.224,233.638
2001-04-08 19:25:00,162.114,49.297,200.5,118.053,1250.4,377.707,97.83017499999997,193.698,82.694,146.477,270.393,90.531,148.32,182.048,177.8,182.332,39.764,236.144
2001-04-08 19:30:00,160.28,49.513,200.367,120.013,1249.94,379.813,97.497,193.874,82.208,146.483,269.592,91.773,147.68,182.638,181.77,182.176,40.258,235.278
2001-04-08 19:35:00,160.948,48.04,200.633,118.867,1249.0,377.19,97.60398208333332,194.526,82.338,145.967,269.654,91.353,147.16,181.158,183.138,182.606,41.378,236.024
2001-04-08 19:40:00,161.136,47.567,199.733,118.07,1246.84,377.897,97.72393208333335,192.284,82.758,146.427,270.852,89.521,147.08,181.084,182.098,183.936,39.412,235.868
2001-04-08 19:45:00,159.516,50.4,198.433,118.82,1245.48,375.41,96.927,194.2,81.63,147.163,270.45,90.801,148.38,182.734,180.026,183.728,40.884,236.82
2001-04-08 19:50:00,160.646,47.983,198.6,119.46,1245.3,374.927,97.61863708333344,194.376,81.71,145.137,269.685,91.745,149.22,181.084,178.918,183.386,40.116,237.644
2001-04-08 19:55:00,158.806,48.98,201.7,118.643,1248.5,377.783,97.77037083333339,193.088,82.638,146.25,270.084,88.579,148.22,179.982,180.754,183.882,40.49,237.208
2001-04-08 20:00:00,157.914,50.217,196.7,118.54,1250.76,378.193,98.378,193.838,83.522,143.087,270.59,90.721,148.56,183.522,180.592,184.84,40.534,236.712
2001-04-08 20:05:00,157.84,50.03,200.733,121.423,1254.66,379.773,98.40448416666673,195.522,81.466,149.703,270.751,92.02,146.48,184.662,180.744,183.878,40.73,236.256
2001-04-08 20:10:00,161.314,48.84,200.4,119.83,1248.62,380.07,97.83637541666667,193.604,82.994,148.853,271.151,91.912,148.16,180.264,179.728,182.23,40.448,237.856
2001-04-08 20:15:00,160.214,49.97,199.0,120.82,1258.88,380.96,98.609,197.368,80.76,147.067,274.747,89.923,149.68,179.954,179.126,184.282,39.882,236.906
2001-04-08 20:20:00,160.704,49.69,201.767,118.997,1256.66,380.713,97.7580833333334,193.756,82.148,146.807,271.183,90.405,145.5,181.958,178.224,183.156,40.916,236.96
2001-04-08 20:25:00,159.756,50.27,199.4,120.97,1250.0,382.013,97.98467791666671,193.786,80.56,146.213,270.914,91.151,147.0,180.952,182.422,182.67,40.37,236.522
2001-04-08 20:30:00,161.738,50.057,201.4,121.657,1241.86,376.73,98.22,191.28,81.582,147.503,272.047,91.507,149.38,179.574,182.9,185.142,40.616,235.62
2001-04-08 20:35:00,160.97,50.19,201.467,121.34,1246.28,383.083,98.32002500000013,196.36,83.774,146.74,271.183,90.802,148.76,180.77,180.64,178.778,39.776,237.106
2001-04-08 20:40:00,159.236,48.557,202.7,121.143,1246.44,382.3,98.12902333333332,195.858,82.964,146.413,270.35,91.463,148.38,179.794,182.256,183.418,40.69,239.72
2001-04-08 20:45:00,160.758,50.73,201.467,120.957,1253.58,379.813,98.742,196.48,81.838,146.737,272.317,90.896,148.02,181.042,179.948,183.156,40.442,234.116
2001-04-08 20:50:00,159.474,48.963,198.9,120.0,1245.34,377.97,97.50046291666666,194.078,83.286,146.737,269.147,90.531,147.3,182.476,183.39,182.4,40.344,239.176
2001-04-08 20:55:00,159.636,49.377,201.5,119.6,1249.4,378.783,97.88362770833335,194.422,82.912,146.483,272.08,91.074,150.16,179.46,180.452,180.636,41.23,240.036
2001-04-08 21:00:00,160.394,50.37,200.067,119.35,1240.76,381.153,96.46,192.808,83.58,146.357,269.148,92.418,147.8,182.188,181.862,182.082,41.372,240.316
2001-04-08 21:05:00,161.222,49.58,201.1,118.697,1244.64,378.593,97.66656625000009,193.982,82.614,148.23,270.648,91.423,146.62,179.172,180.012,183.13,40.588,239.976
2001-04-08 21:10:00,160.236,50.963,201.3,120.053,1246.98,380.593,97.4541879166668,192.932,83.276,144.967,268.28,90.522,147.58,182.452,182.806,184.12,41.3,239.878
2001-04-08 21:15:00,161.93,50.207,202.033,119.037,1248.58,379.55,97.279,195.444,82.426,144.92,271.313,89.427,147.84,179.998,182.346,184.366,42.184,241.262
2001-04-08 21:20:00,159.712,48.347,202.133,121.023,1250.0,378.597,97.90141666666676,195.812,82.858,146.367,269.844,90.18,147.2,180.838,180.952,180.392,41.226,240.856
2001-04-08 21:25:00,161.434,49.187,200.667,119.503,1244.5,378.734,97.58384000000005,192.86,83.866,145.1,267.676,91.422,148.3,182.896,179.322,184.33,40.998,240.944
2001-04-08 21:30:00,160.762,49.423,199.767,121.17,1243.9,380.877,98.077,195.886,83.576,145.43,270.945,91.761,148.54,181.312,178.368,181.794,40.724,239.156
2001-04-08 21:35:00,161.536,48.787,202.567,120.203,1250.64,380.45,98.09622458333342,195.582,81.512,145.903,269.143,91.447,149.9,181.792,178.222,181.81,40.962,241.194
2001-04-08 21:40:00,161.232,50.62,203.033,120.81,1258.08,378.38,98.05459583333348,197.366,82.498,146.297,271.276,90.821,149.16,181.59,180.06,182.466,41.784,239.212
2001-04-08 21:45:00,159.762,48.797,202.6,120.5,1248.04,381.253,97.326,194.286,82.226,146.32,272.313,92.631,147.94,182.416,183.074,179.924,41.15,238.37
2001-04-08 21:50:00,161.248,49.123,203.7,121.253,1253.04,381.927,98.06591083333329,195.322,83.132,147.583,269.574,91.517,148.52,178.32,180.106,184.16,41.342,237.602
2001-04-08 21:55:00,160.606,49.247,202.933,121.07,1253.56,379.643,98.04801625000009,195.554,82.328,146.307,270.38,90.526,148.16,180.182,177.77,183.668,41.18,241.744
2001-04-08 22:00:00,161.354,49.23,200.567,119.68,1250.16,382.39,98.172,196.072,81.814,148.903,269.44,91.771,150.24,181.356,183.21,182.332,40.488,240.892
2001-04-08 22:05:00,160.544,50.35,198.733,120.143,1246.62,380.407,98.24602000000004,196.314,82.604,147.76,272.045,91.339,150.78,180.562,181.31,181.41,41.25,239.296
2001-04-08 22:10:00,159.126,49.897,200.1,120.19,1250.16,379.467,98.03713041666673,194.784,81.98,147.257,268.906,92.423,149.12,181.34,181.036,182.638,40.504,242.01
2001-04-08 22:15:00,160.382,49.813,204.3,120.493,1248.82,383.673,98.535,195.416,83.61,147.743,273.379,91.112,150.12,180.306,182.826,181.074,40.234,241.872
2001-04-08 22:20:00,159.558,48.747,199.9,118.987,1251.14,382.41,98.32674750000005,198.948,82.16,144.387,270.272,92.588,149.68,182.0,181.714,180.398,41.526,239.902
2001-04-08 22:25:00,160.438,49.013,201.6,119.473,1246.3,379.86,97.84827541666671,194.878,83.762,146.49,272.11,92.288,150.0,180.888,181.676,179.936,41.398,240.082
2001-04-08 22:30:00,162.39,49.513,201.667,119.773,1246.18,384.84,98.037,195.9,83.612,146.107,272.274,91.881,149.12,182.042,184.57,180.212,41.186,244.002
2001-04-08 22:35:00,160.598,49.673,202.367,120.87,1247.38,382.43,98.03039791666663,196.964,83.646,145.973,271.141,92.665,147.16,181.732,179.15,179.64,40.72,240.28
2001-04-08 22:40:00,160.186,49.727,201.667,120.98,1254.4,379.88,98.01690250000013,195.18,82.238,146.85,273.111,91.627,148.64,181.928,178.938,180.972,41.172,243.114
2001-04-08 22:45:00,160.246,49.17,202.3,120.733,1258.54,384.217,97.641,196.636,83.194,149.23,266.886,91.343,148.86,182.188,178.026,180.698,41.362,240.126
2001-04-08 22:50:00,162.138,49.103,201.833,121.633,1254.6,381.877,98.44777499999996,195.542,82.28,150.037,270.634,92.512,149.62,180.478,184.532,181.374,41.166,241.806
2001-04-08 22:55:00,159.558,50.36,200.967,119.86,1252.86,379.337,97.89889958333337,196.33,82.858,148.847,271.638,90.004,148.66,181.032,183.048,181.548,41.722,240.958
2001-04-08 23:00:00,159.462,49.96,202.367,118.673,1256.44,383.803,98.258,196.686,82.414,145.547,269.558,92.462,149.68,179.88,186.464,181.412,41.274,239.212
2001-04-08 23:05:00,159.398,48.2,202.733,119.337,1248.32,382.443,98.03994749999997,195.932,82.97,148.137,271.702,92.815,149.94,180.228,182.22,180.552,41.934,241.222
2001-04-08 23:10:00,160.088,49.94,200.1,118.38,1250.66,382.347,98.1528583333333,196.138,82.746,147.423,271.266,91.757,149.86,182.088,178.786,182.006,41.688,237.142
2001-04-08 23:15:00,159.43,49.453,202.3,119.76,1249.86,381.717,98.448,197.314,81.798,148.49,268.42,91.062,149.92,182.332,182.294,181.392,40.844,238.862
2001-04-08 23:20:00,160.482,50.013,200.1,120.793,1247.38,385.877,98.21490666666666,196.85,81.882,149.273,272.738,89.28,147.86,182.176,181.106,180.448,40.926,242.112
2001-04-08 23:25:00,161.626,49.213,199.867,119.957,1252.04,380.56,98.15314583333331,196.962,82.122,149.44,272.434,91.036,148.42,181.156,182.334,183.528,41.13,238.118
2001-04-08 23:30:00,160.202,48.703,204.133,120.467,1258.26,384.75,99.177,195.496,82.242,149.837,270.82,92.398,147.94,180.36,178.364,183.114,41.038,241.7
2001-04-08 23:35:00,160.222,49.447,202.433,119.223,1253.02,378.847,98.08071624999994,195.582,82.992,147.957,269.877,91.55,150.12,180.336,177.63,181.516,40.866,239.28
2001-04-08 23:40:00,160.26,50.58,203.967,120.333,1242.56,382.773,97.89444333333327,194.078,83.994,148.276,268.803,92.598,148.98,181.614,182.424,183.094,41.138,241.142
2001-04-08 23:45:00,161.203,50.153,202.3,121.45,1242.52,378.763,98.149,196.126,83.08,148.553,271.993,93.19,149.04,180.882,183.254,184.68,40.726,240.446
2001-04-08 23:50:00,160.5295029166665,49.32,200.767,121.14,1247.22,381.737,97.80703499999993,194.146,83.538,146.497,269.341,92.157,147.6,180.452,181.446,184.55,41.048,241.132
2001-04-08 23:55:00,160.65480791666678,50.547,203.267,119.73,1253.04,380.984,97.84042416666664,194.568,84.102,148.273,268.018,93.672,148.5,180.36,183.258,183.382,41.582,243.102
2001-04-09 00:00:00,160.44309708333324,50.053,202.267,118.21,1244.76,382.44,97.892,197.248,83.64,148.31,270.467,92.208,147.72,179.59,180.532,183.994,40.56,238.294
2001-04-09 00:05:00,160.42111416666657,51.03,200.467,119.117,1253.52,383.32,97.97971395833326,194.18,83.8,148.12,270.166,92.872,149.56,181.386,180.014,181.528,40.764,239.85
2001-04-09 00:10:00,160.82453875000002,48.57,202.733,119.837,1248.52,379.23,98.05725291666671,195.368,84.696,149.737,273.094,90.985,146.3,180.648,178.192,185.202,41.954,239.672
2001-04-09 00:15:00,160.95999083333362,50.03,202.133,118.253,1251.3,377.987,98.185,196.84,84.18,147.897,274.674,89.897,146.96,181.08,186.848,184.652,41.922,239.986
2001-04-09 00:20:00,160.50796999999997,48.78,202.667,119.51,1249.96,379.98,97.85714812499997,193.704,83.754,145.303,270.872,91.409,150.02,180.828,181.758,183.566,41.698,240.212
2001-04-09 00:25:00,160.56607333333326,50.207,202.3,119.583,1253.72,380.26,98.02357395833327,196.016,84.812,148.98,269.655,93.008,149.68,179.14,181.654,183.838,41.128,242.364
2001-04-09 00:30:00,160.1835250000002,50.32,204.7,118.48,1242.84,378.083,97.974,193.56,84.132,146.557,273.628,92.021,148.98,184.442,184.796,184.57,41.646,240.96
2001-04-09 00:35:00,161.01507333333356,50.477,202.167,117.807,1256.22,380.313,97.8798625,195.106,84.37,146.407,271.74,91.232,147.66,181.332,184.312,185.152,40.806,241.096
2001-04-09 00:40:00,160.49425041666663,49.6,202.1,119.107,1252.48,377.537,97.89052458333336,195.2,83.526,146.81,270.258,90.77,150.06,181.622,181.194,184.722,41.366,242.324
2001-04-09 00:45:00,160.69409875000002,50.01,204.0,120.017,1256.42,382.463,97.928,196.988,83.158,147.277,271.736,91.553,146.62,180.976,182.718,184.652,41.048,240.386
2001-04-09 00:50:00,161.00100625000024,49.68,204.167,118.26,1254.94,378.727,97.96438895833333,196.962,83.734,147.423,272.38,91.665,147.7,181.988,184.95,182.154,41.172,241.468
2001-04-09 00:55:00,160.65974249999996,50.747,205.567,119.607,1255.06,377.753,97.79381083333335,193.662,85.242,147.053,271.567,90.634,148.9,180.884,181.626,184.268,41.534,240.65
2001-04-09 01:00:00,160.80102416666676,49.583,201.7,118.837,1252.04,379.127,98.165,195.848,83.286,143.633,272.343,94.107,149.38,182.488,184.004,185.284,41.792,240.504
2001-04-09 01:05:00,160.57623124999998,49.09,202.533,118.993,1244.26,380.997,98.07828312499993,196.864,85.548,148.36,271.968,92.154,149.92,181.622,181.928,182.086,40.74,241.27
2001-04-09 01:10:00,160.7307000000002,50.33,206.567,118.073,1247.52,382.61,97.80365645833328,192.808,85.146,146.237,274.332,92.232,148.44,182.286,184.19,182.096,40.966,242.588
2001-04-09 01:15:00,160.82220291666678,50.21,202.667,119.157,1247.92,382.353,97.926,196.636,84.466,145.857,270.685,92.04,147.44,181.354,183.716,184.388,41.644,242.578
2001-04-09 01:20:00,160.86304041666685,50.107,202.033,120.193,1256.4,382.027,97.86526312500006,193.4,83.496,146.25,274.905,91.629,148.26,182.072,182.766,185.218,41.504,241.062
2001-04-09 01:25:00,160.6036404166669,49.057,205.4,120.3,1247.34,380.293,98.04718333333344,196.872,83.22,146.647,272.408,93.384,149.42,183.922,180.066,182.24,41.358,241.998
2001-04-09 01:30:00,161.01476916666687,49.423,202.733,119.383,1253.7,379.127,98.156,195.252,84.446,147.343,275.848,92.293,146.12,182.266,183.474,184.906,41.26,240.76
2001-04-09 01:35:00,160.64920416666683,49.39,203.967,118.95,1253.98,378.95,97.8515375000001,196.158,83.838,147.5,272.027,91.841,149.38,183.288,179.98,187.098,41.922,241.32
2001-04-09 01:40:00,160.69651791666692,49.56,203.367,117.073,1250.96,378.453,97.95638499999995,194.96,84.37,147.513,274.053,91.872,150.32,183.042,185.386,187.122,41.426,242.306
2001-04-09 01:45:00,160.98194833333358,49.427,203.367,119.86,1255.42,374.58,97.139,197.268,83.376,146.39,275.408,90.718,149.52,181.0,187.036,183.806,41.948,242.202
2001-04-09 01:50:00,160.95260166666688,50.957,205.2,120.4,1249.48,381.49,98.07486125000005,193.89,84.026,146.677,276.827,93.103,149.0,182.708,183.758,184.692,41.308,242.8
2001-04-09 01:55:00,161.19925250000023,50.293,202.8,119.823,1258.16,377.923,97.82112062500003,194.336,84.916,144.88,275.406,92.007,148.72,181.87,183.864,186.572,41.608,242.636
2001-04-09 02:00:00,161.09564291666697,50.05,202.1,118.9,1257.66,379.893,97.74,196.132,84.488,147.573,273.816,92.328,147.46,183.042,185.868,186.546,41.622,239.846
2001-04-09 02:05:00,161.13019708333348,49.16,206.033,117.893,1260.0,379.793,97.92160999999994,193.934,84.8,147.726,277.368,91.768,150.12,182.476,186.932,188.034,41.828,244.27
2001-04-09 02:10:00,160.80738958333356,50.37,204.8,119.06,1252.92,380.89,97.95738791666673,195.888,83.19,149.46,273.441,91.525,149.48,183.168,187.266,184.094,41.564,240.348
2001-04-09 02:15:00,160.97303250000024,50.047,204.5,120.16,1249.32,381.073,98.351,192.958,84.122,146.147,275.272,92.672,149.84,181.9,184.816,185.56,41.886,242.072
2001-04-09 02:20:00,160.9757754166669,49.16,205.3,117.753,1252.84,382.06,98.05437124999997,194.818,86.498,148.543,274.524,93.536,148.06,183.816,184.968,185.526,41.38,241.372
2001-04-09 02:25:00,160.48487000000014,49.033,203.967,119.26,1255.5,379.8,97.80880041666673,195.37,86.224,146.94,272.428,91.848,149.1,184.206,182.814,187.672,41.752,242.754
2001-04-09 02:30:00,161.12228083333358,50.333,204.833,118.86,1265.48,379.783,97.945,193.928,86.472,149.647,274.12,92.158,149.78,182.564,186.238,185.21,41.004,243.888
2001-04-09 02:35:00,160.9224216666669,49.207,204.533,119.207,1251.18,379.693,97.9402308333334,194.948,85.486,146.467,274.425,92.989,148.54,183.098,189.053,184.038,42.44,244.576
2001-04-09 02:40:00,161.10762791666676,50.333,204.9,119.02,1262.16,383.12,98.03299958333331,194.754,85.074,148.04,273.411,93.104,149.66,184.508,184.67115499999997,185.936,41.42,242.362
2001-04-09 02:45:00,161.46013250000007,50.027,202.667,119.687,1262.32,382.307,97.873,196.48,85.748,147.47,275.707,93.202,150.74,183.262,185.794,187.222,42.116,243.542
2001-04-09 02:50:00,160.73649791666688,49.577,205.233,117.65,1256.72,375.733,97.792980625,193.754,85.668,147.34,275.269,92.256,148.02,183.702,184.428,185.88,42.098,245.91
2001-04-09 02:55:00,160.93843250000012,50.603,204.033,119.237,1264.44,379.024,97.76476416666667,195.266,87.48,146.707,275.845,90.333,150.36,185.226,186.206,187.216,41.882,246.882
2001-04-09 03:00:00,160.95882541666688,50.963,205.4,119.2,1258.66,378.937,97.551,194.31,84.198,144.487,274.862,92.071,150.36,182.44,187.368,187.854,41.778,244.248
2001-04-09 03:05:00,161.25308208333345,50.35,206.067,119.803,1261.44,380.09,97.88473333333344,195.836,84.22,144.94,275.605,92.928,149.48,183.752,186.84,187.026,42.484,245.63
2001-04-09 03:10:00,160.85239541666687,49.28,205.667,118.907,1260.74,381.64,97.93275791666667,196.848,86.054,148.293,273.637,91.157,149.54,184.59,184.754,186.35,42.93,246.604
2001-04-09 03:15:00,161.1636204166668,50.183,203.667,119.977,1265.48,378.947,97.396,195.562,85.74,148.317,275.94,91.828,148.94,185.636,185.48,188.64,42.636,245.868
2001-04-09 03:20:00,161.4903975000001,49.617,203.733,119.857,1265.92,382.96,98.06765854166665,194.61,85.53,147.333,277.16,93.249,150.14,183.292,187.218,187.084,42.38,246.52
2001-04-09 03:25:00,161.05167416666683,49.68,206.167,122.703,1266.32,378.103,98.21862791666672,196.148,85.462,149.053,273.433,91.168,149.26,184.05,186.926,187.114,42.248,246.054
2001-04-09 03:30:00,161.15632041666674,49.8,210.3,120.65,1260.82,376.614,98.31,194.614,84.61,147.193,277.4,92.889,148.82,184.734,187.454,188.31,42.658,246.78
2001-04-09 03:35:00,161.35370708333346,49.653,204.833,119.413,1269.38,379.77,97.91335500000008,197.68,86.636,148.103,276.247,91.737,148.44,186.054,185.216,188.174,42.844,245.766
2001-04-09 03:40:00,161.71693125000004,49.6,205.233,120.397,1272.48,380.6,98.24159374999998,194.948,86.738,145.867,276.721,92.982,150.66,185.846,186.602,190.092,42.772,246.054
2001-04-09 03:45:00,161.98632625,49.087,205.6,120.76,1275.38,379.797,98.294,197.584,86.302,146.453,280.826,91.932,148.94,186.792,186.612,185.66,42.832,244.682
2001-04-09 03:50:00,161.39476791666678,49.75,205.133,121.463,1266.12,380.65,98.10997083333332,195.748,86.398,149.397,278.79,90.319,149.24,187.648,186.388,189.354,42.64,246.088
2001-04-09 03:55:00,161.6432670833333,50.177,207.933,120.15,1274.66,380.817,98.1480383333333,196.786,84.688,147.677,278.689,92.386,150.1,185.508,181.388,188.722,43.184,246.938
2001-04-09 04:00:00,162.17437541666663,49.963,206.967,120.933,1276.64,385.067,98.005,196.84,86.484,148.304,280.724,92.434,149.72,186.378,185.51,188.306,42.428,245.682
2001-04-09 04:05:00,162.11735874999994,50.353,205.4,122.237,1267.7,384.463,98.73509708333339,195.872,83.84,146.067,279.739,92.814,151.06,187.736,190.348,188.462,41.562,246.698
2001-04-09 04:10:00,162.05823166666667,50.443,204.5,120.4,1274.08,380.903,98.25704083333333,199.0,86.026,146.157,279.638,91.28,149.9,189.938,186.896,187.218,42.872,247.382
2001-04-09 04:15:00,162.40765625000006,50.55,203.967,119.96,1281.84,383.496,97.984,197.174,84.116,146.303,279.4,91.748,149.72,189.254,188.056,189.476,42.296,247.932
2001-04-09 04:20:00,162.39005583333326,50.74,205.233,121.2,1278.28,383.323,98.54033541666668,199.74,85.508,147.307,279.808,91.77,150.42,189.882,184.288,190.246,42.246,246.954
2001-04-09 04:25:00,161.9515600000001,51.16,206.533,119.753,1276.32,381.527,97.99206,196.554,85.278,147.917,279.095,91.791,148.96,189.816,183.238,189.178,42.708,246.44
2001-04-09 04:30:00,162.65332416666658,49.81,204.167,120.723,1284.24,384.843,97.527,198.034,86.188,146.88,280.824,91.23,149.54,189.08,184.698,190.444,41.906,246.602
2001-04-09 04:35:00,162.8433691666666,51.123,205.5,121.81,1282.94,380.263,98.49570458333334,199.55,84.818,148.363,279.13,93.538,149.54,188.694,188.016,188.676,42.63,248.564
2001-04-09 04:40:00,162.66529708333317,50.357,202.333,120.71,1279.1,384.206,98.60401499999993,199.474,85.094,146.163,280.551,92.245,150.48,189.36,188.664,189.81,43.058,247.448
2001-04-09 04:45:00,162.27652708333326,50.12,206.833,119.847,1281.84,384.44,98.55,196.696,85.704,147.184,279.027,91.739,150.48,187.31,185.734,189.984,42.946,247.208
2001-04-09 04:50:00,162.42130458333338,50.973,204.333,120.36,1278.8,386.907,98.21427333333344,196.442,85.198,147.067,281.977,92.315,149.56,189.112,184.24,190.672,41.898,246.33
2001-04-09 04:55:00,162.57078666666663,50.843,205.0,121.653,1279.82,382.36,98.57121291666674,199.24,84.098,149.99,282.148,90.901,149.62,187.774,186.85,191.982,42.304,246.654
2001-04-09 05:00:00,162.93282333333318,51.14,203.3,120.943,1284.84,383.18,99.382,197.382,85.064,147.213,281.501,92.389,151.4,188.354,185.734,190.044,42.114,246.09
2001-04-09 05:05:00,162.5640258333332,50.573,205.367,120.927,1290.46,383.893,98.58121124999997,196.944,86.458,146.333,280.045,90.919,150.44,189.26,184.112,191.376,42.346,244.642
2001-04-09 05:10:00,162.8448349999999,51.1,203.4,121.777,1286.84,383.327,99.12054749999992,197.25,84.5,151.69,281.703,92.192,150.92,187.22,186.008,191.66,42.236,244.858
2001-04-09 05:15:00,163.19303249999996,49.693,204.5,121.983,1288.7,383.59,99.153,197.932,84.172,146.627,282.517,91.392,150.42,189.092,187.64,189.904,41.828,245.78
2001-04-09 05:20:00,163.36084749999992,50.55,203.667,121.343,1292.84,388.003,99.1128820833333,197.52,84.348,150.863,281.093,92.758,150.14,188.75,190.322,192.856,41.652,245.118
2001-04-09 05:25:00,163.21592749999988,50.053,205.2,120.433,1287.28,386.003,98.79235874999995,198.756,85.284,149.347,282.787,92.944,150.94,189.544,184.694,191.228,43.096,244.808
2001-04-09 05:30:00,163.3757495833333,52.327,204.6,122.27,1287.1,387.483,98.002,199.744,84.53,148.583,283.059,94.045,150.96,188.028,184.966,189.818,42.598,245.674
2001-04-09 05:35:00,162.51822874999993,51.553,204.133,122.347,1276.2,388.29,98.49761833333338,198.9,86.042,146.48,282.076,92.344,149.18,187.5,187.386,191.122,42.3,245.386
2001-04-09 05:40:00,163.22396291666652,50.56,204.1,122.3,1280.6,386.486,99.58778020833341,200.272,84.564,150.37,282.242,92.646,151.74,188.59,185.68,190.964,41.38,244.386
2001-04-09 05:45:00,163.18649749999983,51.507,203.7,120.14,1289.3,384.533,98.671,198.822,85.732,150.837,282.443,93.302,150.36,187.246,188.288,193.414,42.844,244.898
2001-04-09 05:50:00,163.58889124999993,50.217,206.7,122.827,1298.8,385.89,99.05233166666659,198.72,85.346,148.583,283.564,91.466,149.8,188.818,185.88,190.106,42.372,245.092
2001-04-09 05:55:00,163.13119166666655,51.313,204.667,120.403,1294.8,386.053,99.36126249999998,199.866,84.238,149.0,280.683,92.448,151.44,187.684,186.042,191.518,41.824,244.24
2001-04-09 06:00:00,163.73579083333323,49.827,202.367,119.337,1292.16,386.007,98.86,200.512,85.636,148.527,283.724,94.114,150.94,189.916,187.432,190.012,42.624,245.984
2001-04-09 06:05:00,163.9900420833331,50.337,204.167,121.61,1288.12,388.953,99.802374375,195.77,86.644,151.167,283.258,92.423,152.66,189.422,188.544,190.806,41.68,243.692
2001-04-09 06:10:00,163.9064733333331,49.67,204.567,121.033,1299.32,386.314,99.64709666666667,198.436,85.394,147.637,282.984,93.034,152.46,189.806,190.018,190.46,42.328,244.302
2001-04-09 06:15:00,163.39478333333315,50.733,201.6,121.12,1287.96,384.93,98.877,199.216,84.892,146.823,284.979,93.529,151.46,189.054,182.932,191.358,41.998,247.092
2001-04-09 06:20:00,163.52446666666654,51.427,203.133,122.437,1288.06,383.234,99.53871625000002,200.25,85.15,147.833,283.656,93.2,152.3,187.696,186.958,188.176,41.924,244.038
2001-04-09 06:25:00,163.74276833333323,49.977,205.267,122.893,1299.82,385.233,99.46902083333323,199.922,85.222,151.01,282.811,92.687,150.06,189.38,186.854,187.828,41.452,243.362
2001-04-09 06:30:00,163.30938833333326,51.183,202.3,121.503,1289.82,384.073,99.234,198.946,84.376,149.597,286.665,92.531,150.26,187.888,188.738,189.284,41.364,244.388
2001-04-09 06:35:00,163.2172349999999,51.67,202.567,120.9,1303.02,384.547,99.17489124999996,199.356,85.428,148.74,281.966,92.336,150.78,189.32,183.012,190.018,41.082,246.134
2001-04-09 06:40:00,163.64382708333326,49.637,200.933,120.433,1298.04,387.733,99.15308249999997,197.494,86.372,148.473,282.814,92.061,150.94,190.726,188.134,192.836,41.764,243.152
2001-04-09 06:45:00,163.42181458333312,50.523,204.567,123.58,1299.02,383.987,99.298,197.186,84.826,150.94,286.118,92.495,150.72,186.9,185.06,192.332,42.114,245.684
2001-04-09 06:50:00,164.15892499999998,50.27,201.9,120.417,1301.06,388.203,100.51697333333334,201.602,84.66,151.097,282.44,94.036,153.86,188.216,187.428,189.372,42.196,244.666
2001-04-09 06:55:00,163.7569608333332,50.76,204.367,121.327,1303.32,384.893,99.41870124999996,198.598,84.77,150.75,283.922,93.459,150.34,187.834,188.874,190.596,42.25,246.362
2001-04-09 07:00:00,163.23088916666663,50.997,204.333,121.72,1302.42,383.68,99.741,197.134,84.886,150.27,281.726,93.882,153.78,186.006,184.614,188.206,41.584,245.942
2001-04-09 07:05:00,163.75862249999992,49.987,205.1,122.85,1298.88,386.787,99.43734124999996,197.708,83.974,150.137,283.825,93.837,150.64,188.0,184.272,191.528,41.69,244.876
2001-04-09 07:10:00,163.42333833333316,51.24,204.733,120.967,1302.22,387.48,100.07133875,200.29,84.814,149.963,279.393,93.953,152.74,187.614,183.738,190.126,41.792,241.852
