DATETIME,ESOI,ATHN,MXCO,ROME,AATB,LMKS,DRBS,MOSC,NEWK,KIEL,KERG,CALG,OULU,APTY,FSMT,INVK,NAIN,PWNK,THUL,SOPB,SOPO
2001-10-21 23:55:00,168.358,52.24,209.6,124.557,1332.52,398.387,,202.894,87.806,150.62,,285.348,94.53,151.92,192.806,167.992,192.908,193.102,107.99,42.932,248.584
2001-10-22 00:00:00,166.702,51.527,210.667,123.983,1334.42,393.333,101.319,204.54,85.474,149.607,,288.244,94.35,154.56,193.392,167.24,194.852,192.582,108.454,42.716,249.76
2001-10-22 00:05:00,166.852,51.83,210.1,122.673,1334.28,392.597,,201.824,86.55,150.057,,281.045,94.885,151.34,191.34,171.216,192.706,191.654,107.988,41.884,250.982
2001-10-22 00:10:00,165.532,51.01,209.3,124.367,1326.78,393.56,,201.624,85.764,149.037,,282.509,94.999,155.06,191.162,167.814,191.092,193.044,108.372,42.48,247.774
2001-10-22 00:15:00,165.704,51.057,208.933,123.477,1318.54,397.597,101.051,203.358,85.458,150.127,,281.551,95.264,152.02,193.492,170.256,192.31,191.778,107.864,42.664,251.088
2001-10-22 00:20:00,168.016,49.407,209.533,125.3,1323.34,396.51,,201.428,86.228,148.98,,280.086,93.743,153.52,191.35,168.572,191.39,193.144,108.316,42.492,248.134
2001-10-22 00:25:00,167.524,50.687,209.467,123.91,1326.58,391.643,,203.696,84.64,151.977,,280.776,93.793,149.78,191.146,168.15,192.564,192.372,106.818,42.61,249.58
2001-10-22 00:30:00,167.802,51.367,209.433,124.06,1320.42,391.833,101.736,200.556,85.512,148.957,,282.393,93.098,151.44,191.182,167.882,191.428,192.792,108.322,42.722,250.166
2001-10-22 00:35:00,165.996,51.107,209.267,123.91,1321.32,394.647,,199.822,85.506,149.84,,280.785,94.66,152.74,190.312,168.178,192.162,193.164,106.906,42.866,248.058
2001-10-22 00:40:00,165.28,51.743,210.767,122.783,1318.42,394.047,,203.134,86.754,148.183,,279.839,93.595,151.52,190.236,169.504,191.326,194.096,106.974,42.73,250.58
2001-10-22 00:45:00,168.15,50.777,210.0,124.44,1320.88,393.083,100.62,202.762,86.444,150.21,,280.891,93.767,151.9,190.978,167.378,189.702,192.024,107.402,42.224,250.172
2001-10-22 00:50:00,167.538,50.337,211.033,123.367,1320.08,393.387,,204.468,87.23,150.203,,280.043,94.042,149.78,190.15,168.278,192.274,192.444,107.24,42.318,247.122
2001-10-22 00:55:00,167.684,51.097,207.933,122.173,1323.24,397.563,,203.736,86.734,151.44,,282.065,93.207,152.26,189.39,168.36,190.96,191.908,106.806,42.23,249.19
2001-10-22 01:00:00,164.16,51.74,211.6,123.397,1323.4,394.093,101.299,203.104,85.014,149.107,,277.023,93.859,150.72,190.58,168.54,189.456,191.15,107.456,42.282,248.572
2001-10-22 01:05:00,167.888,50.873,207.167,122.137,1332.42,389.817,,202.702,86.736,149.667,,277.617,93.814,152.6,190.626,166.888,188.794,191.642,107.878,43.08,247.616
2001-10-22 01:10:00,169.226,50.823,209.4,124.953,1338.6,392.96,,202.136,85.086,149.307,,280.417,94.93,151.28,189.96,165.686,189.032,192.368,107.258,42.884,248.442
2001-10-22 01:15:00,166.206,50.95,207.933,126.003,1322.88,394.027,100.277,202.486,85.454,150.96,,280.256,94.295,150.68,188.604,168.132,189.54,193.272,107.64,42.382,247.582
2001-10-22 01:20:00,167.382,50.533,211.133,123.747,1324.6,394.22,,201.688,85.554,149.47,,281.672,93.482,153.76,190.396,166.37,192.166,193.242,107.688,42.296,249.436
2001-10-22 01:25:00,167.912,51.21,206.1,124.16,1336.24,391.593,,204.246,85.422,149.917,,279.066,93.971,150.82,190.544,168.528,189.98,191.32,106.062,41.514,249.148
2001-10-22 01:30:00,166.594,50.483,209.7,122.153,1332.8,394.94,100.518,204.764,85.368,152.23,,281.539,95.025,150.44,190.044,165.358,188.912,190.962,106.474,42.134,247.808
2001-10-22 01:35:00,168.758,50.48,210.933,122.993,1340.4,397.217,,203.974,86.28,151.367,,283.002,94.69,152.66,190.446,166.61,189.782,191.618,106.314,42.56,251.002
2001-10-22 01:40:00,167.602,51.977,210.433,123.737,1335.82,393.747,,202.182,85.356,149.323,,280.627,93.411,151.04,189.362,165.676,191.17,193.16,107.524,42.428,246.946
2001-10-22 01:45:00,168.238,51.167,208.533,123.33,1334.06,391.17,101.0,201.174,86.308,149.693,,281.044,93.977,153.2,186.726,168.286,187.668,191.906,107.548,42.43,246.428
2001-10-22 01:50:00,167.792,50.627,209.567,122.17,1331.2,394.783,,205.438,85.156,150.253,,279.813,93.6,151.64,190.968,166.248,190.83,192.322,106.056,42.09,248.518
2001-10-22 01:55:00,170.28,51.11,209.4,123.413,1324.3,395.243,,202.304,85.214,151.92,,282.68,94.032,151.94,189.618,167.51,187.694,189.452,106.202,42.046,250.172
2001-10-22 02:00:00,167.756,51.267,210.2,126.367,1333.18,392.103,100.647,203.75,87.152,152.673,,280.186,95.335,151.52,187.644,167.24,190.118,190.916,105.512,42.346,247.592
2001-10-22 02:05:00,168.392,51.443,208.667,123.033,1329.66,395.757,,205.058,87.454,151.297,,280.781,93.882,150.22,191.302,167.794,191.104,191.258,106.268,42.592,250.602
2001-10-22 02:10:00,176.46,51.307,209.033,123.717,1337.52,396.283,,201.636,85.912,148.717,,278.315,92.836,151.4,190.378,166.272,188.182,189.358,107.542,42.61,249.478
2001-10-22 02:15:00,168.302,51.207,208.933,123.577,1335.62,394.473,100.128,203.396,85.906,149.273,,281.326,93.15,153.1,188.238,167.542,189.406,193.236,106.48,42.226,250.382
2001-10-22 02:20:00,168.622,51.407,207.267,122.673,1337.72,393.453,,202.912,84.342,150.157,,282.593,92.599,152.48,192.374,168.972,190.72,190.488,107.394,42.032,248.762
2001-10-22 02:25:00,167.906,52.43,207.8,124.67,1333.36,394.527,,202.654,85.638,150.097,,280.5,93.842,152.7,190.05,167.906,189.68,190.968,105.938,42.18,249.566
2001-10-22 02:30:00,169.18,51.23,207.5,121.943,1327.76,396.1,101.564,203.588,85.234,151.563,,282.882,94.9,150.98,191.328,169.178,190.232,191.56,106.408,42.668,248.12
2001-10-22 02:35:00,168.852,52.223,208.467,125.05,1337.68,396.063,,204.838,86.184,150.923,,281.683,93.934,151.94,188.77,166.77,190.604,190.86,105.944,42.278,249.116
2001-10-22 02:40:00,168.556,53.317,206.733,123.967,1333.54,393.097,,204.464,85.94,151.067,,283.456,93.317,151.5,189.934,167.834,191.386,191.468,107.498,42.88,248.22
2001-10-22 02:45:00,167.976,50.613,208.133,123.777,1331.2,392.257,100.978,203.972,86.344,149.747,,283.169,94.19,152.12,188.728,166.664,187.146,190.41,107.286,41.964,249.496
2001-10-22 02:50:00,167.478,51.767,204.8,123.707,1338.4,396.58,,200.016,84.526,151.423,,284.113,94.436,153.62,192.884,166.742,189.532,192.518,105.292,42.326,247.602
2001-10-22 02:55:00,169.046,50.99,207.133,123.94,1336.8,392.81,,203.83,85.312,147.453,,281.637,93.64,152.74,190.634,166.814,190.122,191.684,108.168,41.906,247.588
2001-10-22 03:00:00,167.512,51.223,206.733,122.623,1335.96,394.357,102.401,204.13,85.832,149.547,,280.148,95.664,152.26,189.986,166.37,189.21,190.632,107.194,41.904,247.516
2001-10-22 03:05:00,165.646,50.837,205.167,124.523,1329.42,396.31,,203.04,85.516,151.643,,284.466,93.807,152.26,193.218,168.806,189.252,192.054,106.73,42.436,246.408
2001-10-22 03:10:00,166.624,52.01,207.333,125.72,1325.88,395.85,,203.868,85.784,150.06,,280.346,93.998,151.28,190.906,168.48,187.932,192.196,108.292,42.602,246.57
2001-10-22 03:15:00,168.702,52.317,207.667,122.957,1321.22,394.73,101.234,202.354,86.008,152.86,,281.96,94.835,154.16,189.542,168.918,189.36,192.078,108.046,42.268,249.19
2001-10-22 03:20:00,167.32,50.383,208.0,124.383,1331.9,395.98,,203.746,86.194,151.883,,282.088,94.472,150.24,190.322,169.458,187.398,192.748,105.61,42.692,248.942
2001-10-22 03:25:00,168.254,51.467,208.467,122.68,1333.62,394.717,,202.87,85.194,151.193,,282.262,93.822,151.52,191.076,168.62,189.958,192.164,106.572,42.286,248.054
2001-10-22 03:30:00,167.614,51.663,207.467,122.527,1322.32,392.347,101.064,203.086,84.954,150.054,,282.199,94.78,151.02,188.228,167.338,190.198,192.276,107.414,42.782,250.14
2001-10-22 03:35:00,168.432,51.76,205.167,124.877,1327.68,394.44,,204.732,86.164,151.583,,282.344,93.947,152.82,191.456,168.654,191.106,191.27,105.96,41.996,248.626
2001-10-22 03:40:00,168.188,52.427,208.7,123.387,1324.64,394.623,,204.44,84.988,150.843,,283.827,95.575,152.92,191.02,168.13,190.118,191.128,106.592,42.406,249.036
2001-10-22 03:45:00,167.934,51.457,211.5,123.53,1328.76,393.613,100.963,202.676,86.418,152.803,,283.252,93.818,152.3,188.28,168.646,189.612,192.568,105.956,42.288,247.876
2001-10-22 03:50:00,166.622,50.74,206.467,123.753,1327.96,395.073,,205.554,85.198,151.25,,278.163,94.707,151.64,191.092,167.516,191.016,192.5,106.584,42.408,249.702
2001-10-22 03:55:00,168.642,51.177,206.6,124.75,1326.84,398.147,,205.6,86.478,152.957,,283.35,93.781,153.3,190.06,167.754,190.364,190.07,107.934,41.972,250.58
2001-10-22 04:00:00,168.204,51.903,206.9,126.427,1328.72,396.574,101.801,203.726,84.096,149.203,,281.418,96.901,155.14,190.27,167.532,190.176,190.882,108.116,42.144,247.742
2001-10-22 04:05:00,167.86,52.27,207.167,123.66,1317.04,396.4,,203.326,85.228,149.68,,282.297,95.315,150.82,190.812,168.664,188.284,192.43,105.732,41.856,246.84
2001-10-22 04:10:00,167.534,51.57,208.867,125.05,1330.16,393.207,,203.82,84.632,149.956,,282.314,94.084,152.2,189.626,168.796,188.878,189.847,107.134,42.13,246.37
2001-10-22 04:15:00,167.59,52.49,206.533,124.89,1320.52,394.897,101.184,202.98,85.276,149.82,,282.649,92.976,152.3,189.438,169.418,191.61,194.75,108.46,41.792,248.402
2001-10-22 04:20:00,167.062,51.61,207.567,124.613,1328.5,395.553,,204.354,87.236,150.367,,283.032,94.883,149.68,188.93,166.902,191.738,191.382,107.664,42.416,248.004
2001-10-22 04:25:00,169.758,52.497,206.067,124.407,1327.52,395.22,,203.274,85.886,149.63,,281.075,94.506,152.94,188.92,168.422,188.514,189.662,107.24,42.206,248.518
2001-10-22 04:30:00,168.35,51.533,207.233,124.077,1328.96,391.307,102.273,203.58,87.058,151.477,,280.312,93.835,151.64,192.084,167.366,191.068,192.082,105.952,41.722,248.156
2001-10-22 04:35:00,169.72,51.237,207.233,125.3,1331.54,393.36,,202.63,84.118,149.327,,283.333,93.839,152.86,188.026,168.388,192.798,192.558,106.136,43.252,249.768
2001-10-22 04:40:00,168.786,51.65,206.3,121.76,1335.6,398.23,,201.94,85.444,150.887,,282.507,92.759,153.3,190.612,167.852,190.704,190.374,106.24,42.09,248.534
2001-10-22 04:45:00,168.828,52.093,206.667,123.71,1328.9,393.28,101.008,206.072,85.548,148.24,,280.947,95.753,153.0,190.654,168.42,191.006,189.758,107.128,42.118,247.794
2001-10-22 04:50:00,168.85,51.15,207.8,124.64,1330.14,394.123,,203.964,85.872,152.513,,281.584,94.663,151.34,190.268,167.644,188.93,190.968,106.774,41.952,250.516
2001-10-22 04:55:00,169.258,50.737,207.7,123.943,1322.4,399.857,,205.028,83.508,151.25,,281.107,95.138,152.22,191.176,166.58,189.652,189.526,107.38,42.176,247.528
2001-10-22 05:00:00,168.996,50.217,209.333,123.097,1327.86,396.97,101.661,206.696,84.844,151.95,,279.58,95.895,152.3,190.206,167.618,190.042,191.012,106.874,42.872,248.78
2001-10-22 05:05:00,166.418,51.44,206.467,124.45,1330.44,394.27,,202.572,86.676,150.443,,278.402,94.786,151.98,189.516,166.644,193.248,191.202,107.114,42.384,251.112
2001-10-22 05:10:00,169.186,51.297,208.533,123.653,1327.66,399.633,,204.17,86.756,150.577,,281.775,94.129,153.82,189.288,168.474,189.376,190.382,107.066,42.856,248.842
2001-10-22 05:15:00,168.6,51.757,208.0,125.247,1336.74,397.98,101.711,204.786,85.228,153.823,,280.424,93.461,152.5,188.576,166.788,188.934,189.654,107.476,43.002,249.704
2001-10-22 05:20:00,168.924,51.573,206.433,125.573,1324.0,396.597,,205.262,85.304,149.717,,280.266,94.033,152.26,189.29,170.282,190.44,190.11,107.824,41.872,249.552
2001-10-22 05:25:00,168.726,52.157,205.267,124.103,1328.4,397.133,,202.366,87.33,151.343,,280.139,94.468,152.36,188.286,167.96,191.79,188.327,107.14,42.56,249.266
2001-10-22 05:30:00,170.104,51.95,206.8,123.2,1330.56,398.68,101.943,202.622,86.004,153.08,,282.698,94.288,152.32,189.026,166.018,188.992,188.826,107.326,42.736,249.326
2001-10-22 05:35:00,171.384,53.223,208.4,125.403,1330.22,392.093,,205.386,85.406,150.013,,280.807,95.778,153.52,190.186,169.132,190.318,190.482,106.874,42.416,250.106
2001-10-22 05:40:00,166.698,52.387,204.567,122.507,1319.2,398.183,,205.078,85.668,150.13,,282.396,93.075,153.96,189.506,168.514,191.486,189.942,107.05,42.33,250.172
2001-10-22 05:45:00,170.496,50.717,209.0,124.647,,397.18,101.541,204.18,86.09,149.947,,281.904,93.103,153.54,189.432,166.796,189.688,191.216,106.868,42.698,251.974
2001-10-22 05:50:00,171.748,51.643,208.267,126.047,,400.793,,203.504,84.89,151.073,,279.793,93.657,152.52,190.356,167.834,190.602,189.33,106.966,42.084,251.748
2001-10-22 05:55:00,171.068,50.837,207.867,124.313,,397.793,,201.758,85.242,153.453,,279.59,94.473,153.1,189.532,167.97,190.914,191.198,107.152,41.986,251.05
2001-10-22 06:00:00,167.652,50.967,206.967,123.84,,398.98,101.906,202.894,84.812,150.507,,278.415,94.528,153.76,190.414,167.544,191.638,192.694,107.36,42.508,248.686
2001-10-22 06:05:00,169.15,52.443,208.033,123.237,,398.077,,204.276,86.024,151.723,,277.262,93.339,153.08,188.908,166.514,192.778,190.912,107.318,42.384,252.504
2001-10-22 06:10:00,170.492,52.563,206.167,125.193,,396.23,,205.97,87.134,152.1,,280.272,93.524,151.4,188.202,166.876,190.958,189.998,107.512,42.85,249.714
2001-10-22 06:15:00,170.08,52.173,207.0,124.167,,394.61,101.302,206.244,85.834,153.623,,280.051,95.31,152.48,189.49,167.196,190.652,192.572,109.15,43.81,251.554
2001-10-22 06:20:00,167.56,51.56,207.2,124.867,,398.553,,208.49,87.532,151.427,,282.587,95.043,152.38,191.494,167.486,191.766,192.166,108.014,42.72,250.084
2001-10-22 06:25:00,167.606,53.183,208.367,123.12,,399.95,,205.572,85.844,150.99,,280.813,94.486,151.18,189.248,167.122,189.304,190.89,107.912,42.424,247.748
2001-10-22 06:30:00,168.076,52.207,205.0,124.39,,395.383,101.413,203.018,87.59,150.67,,279.974,94.979,154.62,188.7,167.57,190.288,189.812,108.166,42.98,250.636
2001-10-22 06:35:00,168.472,52.693,209.0,125.133,,401.567,,208.12,85.706,150.7,,281.747,95.324,153.58,187.544,167.732,189.924,191.984,108.526,42.674,249.476
2001-10-22 06:40:00,168.26,51.513,207.8,123.73,,396.597,,204.146,86.67,150.47,,280.751,94.875,153.62,190.728,167.214,187.884,189.084,108.858,42.858,249.438
2001-10-22 06:45:00,172.202,51.427,208.1,125.06,,393.9,101.811,205.766,86.162,151.763,,281.368,94.567,151.06,188.264,166.474,190.702,193.086,107.71,41.99,249.196
2001-10-22 06:50:00,169.304,52.71,206.4,123.137,,397.043,,205.93,86.038,149.367,,275.875,95.151,153.26,187.406,168.546,191.046,189.894,107.294,43.346,248.07
2001-10-22 06:55:00,169.838,51.903,207.433,125.147,,398.557,,205.514,85.124,151.577,,282.08,95.775,153.82,190.908,166.884,190.492,190.744,106.774,42.498,251.584
2001-10-22 07:00:00,169.31,51.787,207.4,124.747,,399.75,102.7,206.004,84.838,152.607,,280.845,96.45,154.82,187.744,168.42,191.424,191.918,107.28,42.302,251.26
2001-10-22 07:05:00,169.806,51.717,206.2,125.887,,397.68,,204.554,86.3,153.337,,277.806,94.276,151.5,190.438,166.588,192.36,,106.89,42.932,253.02
2001-10-22 07:10:00,169.896,52.133,209.067,125.53,,395.877,,206.584,87.462,151.163,,279.501,95.932,150.96,188.106,166.578,191.214,190.835,106.804,42.508,250.754
2001-10-22 07:15:00,170.196,51.493,210.3,125.67,,399.287,102.232,206.642,86.102,150.22,,280.387,93.901,151.36,191.04,166.862,191.928,190.828,107.624,43.348,252.11
2001-10-22 07:20:00,169.592,51.303,204.9,122.257,,400.873,,205.354,86.862,151.813,,283.47,95.071,152.42,188.672,168.108,189.846,191.338,106.53,42.862,251.468
2001-10-22 07:25:00,169.928,50.99,210.9,125.553,,398.783,,206.424,85.638,150.647,,282.175,96.342,153.64,188.296,166.662,191.698,191.838,107.912,42.682,253.294
2001-10-22 07:30:00,169.63,50.85,207.733,123.57,,399.203,102.525,204.578,84.574,151.89,,279.804,95.653,153.18,190.5,167.614,191.264,192.49,107.864,42.576,252.992
2001-10-22 07:35:00,169.88,51.08,209.167,124.903,,399.603,,205.036,86.67,151.813,,281.052,94.22,152.44,188.364,166.592,190.978,192.28,105.088,42.328,251.342
2001-10-22 07:40:00,168.4,52.03,210.0,124.743,,399.053,,204.32,86.468,150.897,,278.679,96.479,152.36,188.342,166.456,192.794,191.436,108.708,42.85,249.49
2001-10-22 07:45:00,169.18,50.86,206.833,124.68,,394.673,101.429,204.706,85.12,152.753,,281.067,95.472,152.08,189.458,169.586,191.216,189.874,106.516,42.624,251.704
2001-10-22 07:50:00,169.664,51.627,206.667,124.367,,401.98,,208.368,85.4,152.087,,282.602,95.907,153.48,192.144,166.672,191.364,192.668,106.99,42.788,252.42
2001-10-22 07:55:00,170.498,52.15,207.8,124.903,,399.863,,203.996,86.1,153.587,,280.752,96.239,152.1,191.752,167.804,193.12,192.716,106.728,42.766,253.296
2001-10-22 08:00:00,171.606,52.383,210.0,124.267,,400.173,102.85,205.038,86.886,151.796,,280.45,94.961,155.5,190.532,166.628,190.592,192.302,106.806,42.808,252.714
2001-10-22 08:05:00,170.494,53.397,206.567,124.977,,399.013,,205.836,86.346,154.173,,283.091,94.832,153.92,191.578,169.82,190.51,192.146,106.56,42.99,250.952
2001-10-22 08:10:00,169.03,51.78,205.5,124.293,,399.137,,202.366,85.252,151.067,,282.19,94.957,152.52,190.936,167.02,190.008,190.815,107.212,43.334,249.292
2001-10-22 08:15:00,167.976,51.83,208.567,124.16,,394.833,103.059,203.084,84.258,151.313,,281.321,94.519,152.9,190.842,168.37,192.064,,106.798,43.118,251.572
2001-10-22 08:20:00,167.154,51.153,208.6,124.307,,399.92,,204.78,85.15,151.213,,280.847,94.165,153.9,191.316,168.234,191.202,195.0,106.568,42.928,251.844
2001-10-22 08:25:00,168.94,52.377,207.3,124.873,,398.553,,202.464,87.052,152.513,,279.677,97.107,154.12,188.872,167.34,191.742,191.5,107.652,43.078,254.532
2001-10-22 08:30:00,168.904,51.493,208.233,126.267,,398.123,102.578,204.144,85.888,151.813,,283.106,94.221,153.82,191.654,167.412,190.454,192.422,108.226,42.254,250.842
2001-10-22 08:35:00,168.43,52.193,207.433,123.673,,398.617,,205.746,85.634,154.11,,281.778,96.135,152.4,188.944,167.098,191.17,191.766,107.216,42.996,253.026
2001-10-22 08:40:00,168.224,51.007,208.233,125.63,,400.073,,204.86,85.984,151.56,,284.085,93.502,154.42,192.102,169.222,191.256,190.918,106.974,43.03,250.046
2001-10-22 08:45:00,168.414,51.523,209.0,123.69,,397.376,101.703,202.304,88.292,154.614,,284.306,93.579,153.3,189.852,168.53,191.728,191.162,108.574,43.284,252.794
2001-10-22 08:50:00,169.578,50.033,207.6,123.697,,398.877,,204.908,86.724,155.24,,281.762,94.407,154.38,190.766,166.812,190.83,193.08,107.384,42.822,251.63
2001-10-22 08:55:00,169.444,51.973,209.1,124.42,,397.15,,206.066,85.89,152.803,,283.214,95.604,152.16,190.236,166.702,189.594,190.404,107.368,43.178,252.764
2001-10-22 09:00:00,166.21,50.457,209.2,121.88,,400.037,102.501,204.034,87.108,153.117,,282.204,95.865,152.22,190.066,166.768,189.892,192.028,107.736,43.468,251.804
2001-10-22 09:05:00,167.062,52.53,208.2,123.303,,397.373,,204.004,86.652,153.08,,284.779,93.945,152.4,190.79,166.622,191.798,194.754,107.936,43.024,252.402
2001-10-22 09:10:00,170.702,50.347,207.6,125.173,,398.287,,204.964,86.816,150.313,,281.762,95.613,152.96,191.27,166.992,191.684,192.686,108.284,43.464,252.824
2001-10-22 09:15:00,168.986,51.793,208.067,125.17,,400.263,102.296,204.844,86.404,151.993,,281.968,93.371,151.44,191.344,167.65,190.61,189.07,107.294,42.926,253.37
2001-10-22 09:20:00,168.55,50.73,207.867,126.75,,398.06,,205.008,84.984,153.754,,280.311,95.13,152.04,191.062,167.664,193.174,191.146,107.928,43.074,252.346
2001-10-22 09:25:00,167.584,52.6,206.6,122.95,,395.886,,206.818,87.052,152.41,,282.899,95.299,154.98,191.954,168.596,190.88,193.636,107.672,43.03,252.144
2001-10-22 09:30:00,167.154,52.187,207.833,123.963,,396.634,102.351,206.134,86.012,154.41,,283.071,94.164,151.74,193.59,168.29,190.954,192.63,107.272,43.292,251.966
2001-10-22 09:35:00,169.606,49.92,207.967,124.533,,400.883,,204.882,86.852,152.957,,282.881,95.318,153.88,191.404,169.722,191.886,190.032,107.344,42.76,251.0
2001-10-22 09:40:00,168.88,51.213,210.433,124.747,,400.896,,204.372,85.94,151.917,,283.687,94.432,153.34,192.204,165.788,191.284,190.804,108.134,42.854,250.646
2001-10-22 09:45:00,169.198,51.017,207.033,123.507,,399.55,101.597,202.48,85.104,150.587,,282.741,96.176,153.34,190.402,168.308,189.082,192.366,108.052,43.122,250.926
2001-10-22 09:50:00,168.302,51.027,207.7,122.373,,396.65,,206.768,86.804,153.773,,281.651,95.22,152.54,192.48,168.46,194.478,192.632,106.772,42.842,253.516
2001-10-22 09:55:00,166.96,51.78,209.767,124.727,,396.54,,205.236,86.266,154.523,,280.909,94.631,151.06,191.29,167.496,190.614,,107.93,42.784,252.916
2001-10-22 10:00:00,169.14,50.62,208.167,124.91,,397.22,102.112,204.614,86.05,151.74,,281.731,94.548,152.94,189.718,169.422,191.84,189.552,107.49,42.744,252.342
2001-10-22 10:05:00,168.522,51.573,208.6,123.52,,394.3,,205.054,86.16,152.75,,281.195,95.376,153.94,191.112,166.96,191.234,193.71,108.138,43.414,249.372
2001-10-22 10:10:00,167.686,52.543,209.8,126.12,1346.35,396.76,,204.922,85.732,152.393,,281.415,97.543,151.74,191.14,167.918,192.95,,107.752,43.112,250.026
2001-10-22 10:15:00,168.378,52.537,207.967,126.05,1336.28,395.777,101.438,203.01,87.068,152.153,,283.575,95.273,152.66,191.498,167.97,192.814,188.538,106.284,43.02,252.928
2001-10-22 10:20:00,168.162,51.397,208.067,125.31,1341.74,400.823,,205.756,88.26,152.063,,285.075,94.111,153.9,190.636,169.322,194.856,192.114,107.82,43.1,255.114
2001-10-22 10:25:00,168.042,52.26,208.467,123.47,1344.68,394.217,,202.644,86.736,152.93,,,95.834,152.76,191.716,166.36,193.22,191.934,109.13,43.346,252.216
2001-10-22 10:30:00,166.658,52.443,207.133,125.527,1346.14,395.94,101.97,206.282,87.918,150.333,,275.217,95.064,152.92,191.21,167.378,193.684,187.203,107.52,43.382,253.684
2001-10-22 10:35:00,170.972,50.277,208.6,125.36,1334.92,399.003,,204.898,86.598,152.8,,275.773,94.675,154.9,190.492,169.018,191.844,192.8,107.74,42.884,251.106
2001-10-22 10:40:00,168.938,51.06,209.667,124.683,1345.76,400.94,,206.034,87.686,151.396,,272.653,92.584,153.6,191.58,167.428,193.286,190.912,107.196,42.708,251.934
2001-10-22 10:45:00,170.464,52.637,208.467,125.537,1346.36,400.747,102.335,204.284,87.492,153.98,,274.228,94.469,152.28,190.816,168.326,192.914,191.182,106.606,43.188,250.038
2001-10-22 10:50:00,170.406,52.593,207.267,124.5,1343.64,400.503,,205.164,85.872,151.647,,271.172,94.744,152.58,191.518,168.024,194.018,192.72,107.316,43.588,254.044
2001-10-22 10:55:00,169.832,51.367,207.867,124.487,1346.04,396.937,,206.302,87.102,153.657,,268.838,95.708,154.04,191.802,167.65,194.788,194.06,106.956,43.728,253.032
2001-10-22 11:00:00,167.566,51.3,208.233,125.2,1349.38,403.067,101.891,204.804,87.312,152.684,,,95.042,154.42,192.538,170.162,192.368,190.1,107.394,43.044,255.18
2001-10-22 11:05:00,169.654,51.343,210.6,126.253,1354.46,400.363,,206.112,86.678,152.14,,,96.2,152.62,191.43,168.51,194.442,191.712,108.048,42.874,251.292
2001-10-22 11:10:00,169.178,52.063,206.367,124.783,1347.3,403.887,,205.602,88.076,151.91,,,96.793,153.22,191.34,169.574,193.206,191.806,106.44,42.99,254.408
2001-10-22 11:15:00,169.266,51.577,206.933,124.307,1344.82,400.507,102.797,206.11,85.998,154.003,,,93.993,153.8,188.916,168.348,193.202,191.746,107.594,43.048,252.104
2001-10-22 11:20:00,168.38,51.397,209.7,124.74,1342.76,399.977,,204.05,87.5,152.617,,,94.26,153.88,189.656,169.562,192.968,190.472,105.962,43.59,254.478
2001-10-22 11:25:00,169.886,53.023,207.533,125.827,1351.12,399.507,,205.846,88.596,153.35,,,93.15,153.54,190.988,168.094,192.778,193.44,106.016,43.246,252.898
2001-10-22 11:30:00,168.7,51.947,208.767,124.623,1343.44,398.937,102.967,208.558,86.686,151.623,,,95.893,152.22,191.788,167.538,193.404,192.504,107.528,43.828,256.504
2001-10-22 11:35:00,170.158,52.14,210.2,125.393,1345.48,400.247,,204.772,85.526,154.58,,,95.665,153.8,191.832,167.408,193.7,191.686,107.254,44.062,253.868
2001-10-22 11:40:00,169.928,51.26,208.3,124.42,1350.08,402.357,,205.714,85.964,155.013,,,94.744,152.72,190.234,168.554,194.772,193.052,107.612,42.844,254.986
2001-10-22 11:45:00,168.508,54.56,209.7,127.14,1349.42,400.957,103.279,206.306,86.772,154.61,,,96.251,152.86,191.95,167.288,193.756,193.84,108.21,43.656,254.728
2001-10-22 11:50:00,169.118,51.64,209.667,125.03,1350.72,399.653,,206.28,87.0,151.77,,,97.445,152.32,190.514,166.152,192.472,195.104,106.886,43.196,253.062
2001-10-22 11:55:00,169.438,52.353,210.267,124.477,1352.6,402.963,,206.968,86.852,152.037,,,95.551,152.3,191.124,168.6,194.062,193.362,106.59,43.218,252.742
2001-10-22 12:00:00,169.788,51.423,210.267,123.47,1353.42,402.837,102.657,206.06,88.512,151.61,,,96.507,152.62,192.564,169.17,192.38,192.702,107.216,43.448,253.746
2001-10-22 12:05:00,169.082,51.76,209.633,126.817,1352.36,403.883,,203.474,87.804,153.25,,,95.117,152.86,191.24,168.176,191.056,190.86,106.318,43.52,255.432
2001-10-22 12:10:00,170.88,51.037,209.067,124.977,1347.74,402.08,,207.16,88.248,154.283,,,95.691,154.34,192.014,167.514,193.19,191.038,107.298,43.028,254.338
2001-10-22 12:15:00,170.99,52.383,212.233,124.887,1350.08,401.42,103.085,205.894,88.04,153.04,,,93.468,154.74,189.7,168.354,193.07,193.67,105.352,43.424,252.768
2001-10-22 12:20:00,169.888,51.913,208.567,125.403,1346.28,400.63,,205.954,88.522,153.44,,,93.953,153.82,191.708,168.384,192.848,193.26,107.296,43.748,255.086
2001-10-22 12:25:00,171.124,50.72,208.433,125.273,1347.64,400.817,,205.242,87.568,152.627,,,95.227,152.86,189.232,169.228,192.888,194.964,107.092,43.12,253.528
2001-10-22 12:30:00,170.944,52.65,211.0,125.523,1351.64,398.377,102.509,204.16,87.654,152.057,,,94.934,151.96,192.23,171.636,192.086,192.667,106.882,43.078,254.242
