DATETIME,ESOI,ATHN,MXCO,ROME,AATB,LMKS,DRBS,MOSC,NEWK,CALG,OULU,APTY,FSMT,INVK,NAIN,PWNK,THUL,SOPB,SOPO
2005-09-11 17:00:00,168.318,51.05891666666658,198.8,137.307,1344.74,389.033,98.23,196.566,81.182,269.411,92.174,149.82,180.892,166.56,179.092,182.458,106.418,120.912,237.588
2005-09-11 17:05:00,169.128,50.98816458333336,199.0,137.137,1346.94,385.98,98.2711574999999,195.592,83.64,268.248,91.195,149.06,183.782,164.88,179.08,181.776,104.756,122.182,235.594
2005-09-11 17:10:00,167.914,51.14936083333332,198.733,139.363,1341.5,390.767,98.56012458333323,194.606,80.564,267.419,92.922,151.06,185.592,165.966,181.55,182.696,105.196,121.486,238.798
2005-09-11 17:15:00,167.174,51.088062499999985,199.467,137.9,1345.7,386.507,98.477,196.676,81.014,268.388,91.634,149.84,184.188,165.91,181.892,182.172,104.974,121.52,236.438
2005-09-11 17:20:00,168.27,51.23461083333334,197.3,138.187,1349.1,385.87,98.0349320833332,195.662,82.754,269.89,91.743,150.52,183.816,164.336,181.632,183.224,105.644,122.066,239.854
2005-09-11 17:25:00,164.418,51.35784208333334,198.267,137.973,1351.76,385.83,98.2731404166666,197.668,80.358,268.958,92.162,149.7,185.666,163.708,182.616,182.808,104.526,122.042,239.038
2005-09-11 17:30:00,168.096,50.99401416666667,198.333,136.127,1350.32,389.37,99.259,195.026,83.214,267.731,91.619,148.48,184.08,165.066,179.194,182.206,105.8,123.654,240.844
2005-09-11 17:35:00,167.634,50.944525416666686,198.7,137.007,1355.86,387.53,98.60269708333328,195.868,82.044,267.266,91.217,152.12,185.602,164.772,179.922,183.798,105.93,122.532,241.474
2005-09-11 17:40:00,167.864,50.961123749999985,197.8,137.427,1353.34,387.583,98.47139354166664,196.174,81.606,266.672,91.913,149.04,183.128,164.398,180.706,182.558,105.158,121.706,240.916
2005-09-11 17:45:00,169.374,51.073,198.233,137.597,1347.2,388.863,98.274,195.972,82.228,268.233,91.984,149.72,182.774,162.908,178.954,181.364,105.244,121.214,239.528
2005-09-11 17:50:00,167.756,50.734,196.433,139.407,1340.86,391.65,98.65342999999993,196.298,81.892,269.031,91.608,151.74,181.678,163.19,180.294,182.062,105.46,122.098,239.436
2005-09-11 17:55:00,167.556,50.71,198.267,137.9,1353.94,387.41,98.46164416666664,195.236,81.094,267.606,90.722,149.66,184.738,165.056,180.438,181.978,105.14,122.336,242.234
2005-09-11 18:00:00,167.652,51.927,198.433,137.4,1350.22,385.43,98.229,194.198,82.506,268.868,92.219,150.8,185.102,163.39,180.846,182.696,104.278,122.314,237.772
2005-09-11 18:05:00,168.196,51.193,198.333,136.207,1338.16,386.647,98.38455583333332,194.13,78.934,268.502,91.391,149.44,183.3,163.638,180.256,181.124,106.368,120.484,241.024
2005-09-11 18:10:00,165.266,50.28,196.7,137.547,1338.98,389.66,98.50716499999992,195.918,80.584,271.125,92.186,148.98,183.066,163.788,180.636,181.186,105.04,123.012,241.272
2005-09-11 18:15:00,166.006,50.93,200.8,137.56,1347.06,388.577,98.664,196.712,81.47,267.94,91.098,150.48,183.666,163.91,179.964,183.262,104.176,122.456,242.64
2005-09-11 18:20:00,167.346,51.377,197.7,139.457,1341.34,383.683,97.8231175,193.744,80.478,270.861,91.795,152.42,184.144,165.828,178.912,182.698,105.194,123.198,239.516
2005-09-11 18:25:00,166.882,50.593,200.1,136.983,1339.12,387.88,98.22133749999998,194.858,83.37,270.397,94.379,150.4,184.262,162.128,181.068,183.34,105.312,120.658,238.092
2005-09-11 18:30:00,165.954,52.91,198.967,138.263,1356.52,388.653,97.336,194.328,81.976,270.497,91.005,149.26,183.884,162.262,181.274,182.098,104.746,121.836,240.846
2005-09-11 18:35:00,169.088,50.31,198.167,137.917,1346.4,384.213,98.14561749999993,195.338,81.606,269.306,91.39,149.64,183.04,162.064,179.49,184.48,104.074,120.456,239.976
2005-09-11 18:40:00,166.548,50.75,201.967,136.073,1345.32,385.287,98.3095708333334,195.584,81.808,270.367,92.391,150.18,184.578,164.112,179.732,182.876,104.562,122.96,240.24
2005-09-11 18:45:00,168.024,50.86,198.067,136.613,1346.38,386.867,99.252,195.34,81.24,269.34,91.91,149.66,185.396,161.69,177.808,180.348,104.328,120.85,238.798
2005-09-11 18:50:00,167.288,51.27,198.567,135.82,1347.54,384.09,98.1834,195.078,81.958,268.285,92.219,152.98,183.742,163.38,177.986,180.738,103.624,121.748,240.222
2005-09-11 18:55:00,165.402,51.07,199.567,137.48,1337.14,389.26,98.49721708333325,195.752,80.492,267.425,92.635,150.44,183.552,164.732,177.482,182.138,104.878,120.908,238.834
2005-09-11 19:00:00,167.086,49.37,198.8,136.937,1349.46,384.083,98.302,195.592,81.306,268.222,92.344,151.34,184.856,163.41,178.746,179.5,104.502,119.864,241.6
2005-09-11 19:05:00,167.398,51.313,197.667,138.3,1351.38,384.367,98.01628916666668,194.23,81.262,267.89,93.298,150.78,184.334,164.074,178.798,180.13,104.064,120.174,237.182
2005-09-11 19:10:00,168.084,50.993,199.0,136.4,1351.28,384.89,98.21269874999994,194.516,81.72,268.651,93.788,151.34,184.278,164.458,178.316,181.8,103.66,121.16,236.938
2005-09-11 19:15:00,165.392,49.21,199.5,136.723,1352.36,387.117,99.755,195.542,80.78,269.71,90.896,150.14,184.498,165.51,179.19,181.312,105.442,121.508,238.042
2005-09-11 19:20:00,166.574,51.957,199.933,137.047,1338.68,388.133,98.19110791666671,194.086,81.742,267.368,91.609,149.02,185.486,163.954,181.412,182.44,104.146,121.204,240.186
2005-09-11 19:25:00,167.98,50.89,197.833,136.537,1344.5,387.023,98.26246708333336,193.058,82.48,266.777,93.063,150.76,183.58,165.046,180.06,179.844,104.826,122.012,238.522
2005-09-11 19:30:00,165.518,50.177,198.9,135.943,1351.6,383.33,97.982,194.026,81.702,269.415,92.268,150.1,181.006,163.49,180.806,178.512,104.444,121.116,237.662
2005-09-11 19:35:00,166.25,50.56,197.767,136.513,1346.42,385.137,98.03322541666662,194.548,80.484,266.089,93.735,150.14,183.904,165.064,180.458,179.654,102.96,119.88,235.514
2005-09-11 19:40:00,166.134,52.237,198.867,138.493,1350.86,387.31,98.45131458333327,193.776,81.456,269.943,92.557,152.38,184.828,165.1,179.388,179.408,103.274,120.622,239.318
2005-09-11 19:45:00,167.508,50.223,199.5,138.437,1346.2,384.534,98.367,193.012,81.086,267.87,91.225,150.26,183.532,162.894,178.362,178.888,104.85,120.582,238.256
2005-09-11 19:50:00,166.162,50.61,202.4,136.653,1349.46,382.6,97.07060125000004,191.392,81.008,266.452,93.788,149.52,183.696,164.744,180.866,175.666,103.55,120.092,235.282
2005-09-11 19:55:00,166.414,51.73,198.933,136.84,1342.48,384.293,98.02116708333337,196.904,81.358,270.636,92.454,150.08,184.232,163.936,181.436,181.048,102.758,120.698,237.248
2005-09-11 20:00:00,168.428,50.437,201.6,136.843,1347.94,385.287,98.466,197.092,82.358,268.2,92.758,149.34,185.782,163.038,179.238,179.66,103.616,120.336,237.912
2005-09-11 20:05:00,166.826,50.687,198.267,135.327,1347.62,389.517,98.77427999999995,195.008,82.558,268.266,92.738,149.0,184.96,165.374,177.472,179.832,102.9,120.548,237.68
2005-09-11 20:10:00,164.682,51.37,198.8,136.96,1341.7,384.847,97.9818691666667,195.974,81.856,268.43,89.963,150.56,183.688,164.448,178.642,179.92,103.632,121.742,241.358
2005-09-11 20:15:00,165.1,50.617,199.0,138.773,1348.52,387.28,98.524,193.982,81.844,269.056,92.843,151.0,183.0,164.284,179.282,179.534,104.126,120.706,237.156
2005-09-11 20:20:00,167.71,51.497,200.767,136.237,1346.68,382.107,97.53221125000006,194.586,82.458,267.641,91.795,150.56,184.074,167.228,180.938,180.94,104.336,119.852,235.838
2005-09-11 20:25:00,168.294,52.54,200.667,137.65,1349.4,384.43,97.76105083333319,194.132,81.42,268.005,90.739,149.98,183.306,164.134,181.128,180.126,103.358,119.896,237.664
2005-09-11 20:30:00,167.456,51.523,200.933,136.043,1349.52,384.5,98.091,193.354,83.51,269.682,91.573,150.06,182.928,165.104,182.036,179.71,104.022,122.712,235.934
2005-09-11 20:35:00,167.462,50.223,199.467,135.327,1350.86,381.123,97.42425166666668,193.008,83.428,265.869,92.161,151.44,181.918,165.022,179.284,179.268,105.438,121.586,237.052
2005-09-11 20:40:00,168.128,51.557,200.033,136.51,1349.5,382.653,97.58496583333334,194.13,83.666,267.117,93.258,149.2,181.876,165.074,180.684,177.234,104.382,122.128,236.986
2005-09-11 20:45:00,167.598,50.423,199.433,136.097,1345.08,382.903,97.915,195.012,82.734,269.024,93.305,150.86,182.958,165.132,180.386,179.512,104.576,122.258,237.614
2005-09-11 20:50:00,166.684,50.343,201.4,136.277,1344.76,382.713,97.47760583333341,194.572,82.424,265.543,91.467,149.26,182.2,164.54,180.418,178.346,104.968,121.252,237.888
2005-09-11 20:55:00,164.694,50.163,197.567,135.577,1342.28,384.64,97.45334583333333,192.548,83.46,266.692,93.317,150.04,183.17,164.858,180.738,177.938,103.332,121.074,237.686
2005-09-11 21:00:00,166.83,50.733,199.633,137.243,1348.6,383.037,96.893,194.048,82.958,268.367,92.222,149.94,184.542,164.942,181.954,180.206,103.728,121.074,237.912
2005-09-11 21:05:00,167.832,50.493,199.267,136.317,1346.4,382.653,97.70364499999998,195.012,83.314,266.857,92.159,150.26,182.364,164.812,181.984,178.56,105.336,123.382,238.436
2005-09-11 21:10:00,166.582,50.793,200.767,135.763,1345.46,382.34,97.82667041666667,197.906,81.884,268.204,92.712,150.08,182.196,166.348,184.742,177.584,104.41,121.618,237.62
2005-09-11 21:15:00,165.832,49.833,200.533,136.287,1355.86,378.68,97.842,195.672,83.35,265.874,92.316,150.54,182.872,165.552,180.946,178.516,103.206,121.302,238.448
2005-09-11 21:20:00,165.804,50.427,200.267,137.067,1350.5,382.28,97.7395600000001,195.212,83.932,270.24,93.881,150.46,179.832,164.706,182.734,178.006,104.178,121.812,238.612
2005-09-11 21:25:00,165.99,49.73,201.733,135.343,1341.2,382.47,97.59294000000004,194.258,82.272,268.5,91.625,151.68,185.01,166.25,180.584,178.798,103.61,120.884,237.342
2005-09-11 21:30:00,168.552,51.32,199.7,139.327,1345.26,382.52,96.875,195.212,82.902,268.007,90.727,150.66,183.57,164.03,182.932,178.544,106.148,120.816,238.752
2005-09-11 21:35:00,166.346,50.247,201.6,137.083,1342.3,388.307,98.27523124999998,195.532,84.1,266.825,90.809,148.46,181.122,164.694,180.69,178.822,104.696,121.532,238.486
2005-09-11 21:40:00,167.026,49.93,202.0,137.39,1341.12,383.873,97.57023875,193.84,83.894,268.27,92.825,149.16,180.846,166.392,180.608,180.524,104.374,120.332,238.452
2005-09-11 21:45:00,164.99,52.063,200.233,139.163,1351.34,388.473,97.818,194.304,84.03,265.578,91.267,148.9,180.906,164.636,183.008,179.198,105.624,121.742,236.944
2005-09-11 21:50:00,166.478,50.833,203.0,136.37,1342.96,387.203,98.18174291666662,196.262,82.974,264.298,92.931,149.58,179.834,163.572,184.874,179.228,104.77,121.636,239.594
2005-09-11 21:55:00,167.902,50.4,201.133,136.017,1347.02,384.62,97.9508374999999,196.24,83.636,266.892,91.969,152.12,181.478,167.572,183.824,179.758,105.054,120.96,238.352
2005-09-11 22:00:00,165.696,50.117,200.967,137.287,1345.22,387.54,97.983,194.732,83.292,264.495,92.552,150.26,180.506,164.978,184.378,181.326,104.79,122.728,240.804
2005-09-11 22:05:00,167.682,50.98,202.433,137.127,1339.96,384.62,97.69230124999996,195.986,85.176,265.48,92.895,147.44,184.288,166.122,184.408,179.64,105.14,121.442,239.432
2005-09-11 22:10:00,165.674,50.84,201.567,138.023,1340.58,386.15,97.9123904166667,194.936,84.288,267.023,91.724,150.04,181.536,164.99,182.858,180.462,106.074,122.048,241.848
2005-09-11 22:15:00,165.776,50.653,198.767,135.257,1348.96,382.103,98.7,195.466,82.814,264.725,92.333,148.74,181.706,162.618,183.01,181.724,103.466,121.902,239.356
2005-09-11 22:20:00,165.722,51.327,201.267,137.507,1352.16,385.317,98.05004124999988,197.056,85.616,265.021,92.282,149.44,179.818,162.758,183.028,182.08,104.348,121.34,239.18
2005-09-11 22:25:00,165.844,51.547,199.5,137.583,1354.12,387.573,98.17265250000008,194.914,83.466,262.852,92.669,150.02,183.132,165.968,182.574,180.974,103.218,122.216,241.906
2005-09-11 22:30:00,169.274,52.237,198.967,138.053,1349.28,389.137,99.015,195.69,85.256,266.695,92.265,150.1,180.366,164.22,182.204,181.84,103.992,122.348,240.548
2005-09-11 22:35:00,166.182,49.487,201.367,136.88,1354.78,383.897,97.8545141666667,195.256,85.068,266.464,91.878,149.42,179.332,165.512,183.236,180.624,105.344,122.416,242.608
2005-09-11 22:40:00,167.074,50.413,203.067,136.493,1352.5,384.143,97.50981708333333,193.078,84.21,265.052,91.937,149.42,181.812,161.396,183.662,182.394,104.68,122.646,240.794
2005-09-11 22:45:00,167.744,51.303,201.867,138.49,1353.3,384.523,98.341,198.52,82.252,264.86,90.952,149.18,181.11,165.785,182.11,181.348,103.88,120.992,238.38
2005-09-11 22:50:00,167.742,51.033,200.433,133.657,1350.34,384.707,97.62827208333334,195.086,83.714,263.055,90.355,149.46,181.762,163.995,184.924,182.452,104.02,120.582,239.51838875000013
2005-09-11 22:55:00,167.896,50.593,199.1,137.59,1350.18,384.6,97.65074166666665,195.162,83.266,264.761,90.431,149.5,180.142,162.354,182.702,182.282,103.738,121.524,241.22
2005-09-11 23:00:00,165.59,50.777,200.9,137.74,1349.38,384.303,97.342,193.522,83.65,266.335,91.668,148.78,182.172,162.538,181.79,182.838,103.51,121.888,240.872
2005-09-11 23:05:00,167.722,51.227,197.567,137.053,1357.08,386.453,98.20597999999994,196.372,83.978,267.517,91.703,149.48,181.158,165.184,183.18,181.408,103.658,120.542,238.7911154166668
2005-09-11 23:10:00,168.432,51.36,201.733,137.623,1346.94,386.117,98.0766904166666,194.98,85.506,267.45,91.608,148.68,182.546,164.46,182.352,182.854,104.478,122.716,241.04292416666664
2005-09-11 23:15:00,170.032,51.173,202.4,138.73,1344.24,386.437,98.227,196.254,82.628,267.679,91.944,148.86,179.522,163.934,184.452,184.376,103.774,121.32,240.03032708333342
2005-09-11 23:20:00,169.708,51.84,200.0,137.133,1344.7,385.013,97.97979458333324,195.968,84.634,266.893,91.153,149.9,180.972,164.286,185.47,183.474,104.176,123.262,242.95
2005-09-11 23:25:00,169.268,51.057,199.3,136.92,1343.76,384.903,97.92636583333316,195.896,85.16,268.403,90.657,147.64,180.998,163.752,183.506,179.648,105.294,123.468,242.35
2005-09-11 23:30:00,167.134,50.28,200.033,136.393,1352.24,384.727,97.391,193.542,84.92,270.503,91.695,149.4,183.292,162.962,185.83,183.42,105.264,122.974,242.55188479166668
2005-09-11 23:35:00,169.09,50.283,203.9,137.78,1354.04,378.933,97.64738708333327,194.282,83.252,269.715,92.875,149.74,183.558,161.178,183.548,184.738,104.8,123.092,242.29620770833372
2005-09-11 23:40:00,168.464,51.21,201.7,136.307,1348.44,384.563,97.75126791666658,194.496,84.21,268.338,92.006,150.16,180.896,162.934,183.01,182.154,106.146,121.484,239.5879595833336
2005-09-11 23:45:00,167.772,52.183,199.8,137.857,1348.86,380.543,98.253,194.314,84.242,269.749,90.882,147.84,182.614,164.124,183.78,183.34,105.858,123.114,242.84002333333336
2005-09-11 23:50:00,166.284,50.14,201.667,138.207,1342.34,383.43,97.49463458333327,196.932,84.39,267.746,90.147,148.72,184.522,164.51,182.178,183.44,104.972,121.384,239.105
2005-09-11 23:55:00,166.58,50.793,200.9,137.203,1348.72,384.717,98.14020916666665,199.176,84.544,268.501,92.043,149.58,181.772,160.914,182.428,180.966,104.93,123.972,240.272
2005-09-12 00:00:00,166.918,51.68,198.4,136.877,1340.2,385.283,98.082,197.424,83.638,268.993,92.387,151.18,183.492,163.756,182.42,184.164,105.992,121.856,243.45
2005-09-12 00:05:00,167.492,50.233,201.033,137.36,1345.38,382.803,97.82430291666658,196.236,82.344,270.568,92.492,149.44,182.092,163.586,184.356,180.742,104.858,121.776,240.8
2005-09-12 00:10:00,167.238,51.08,200.967,135.957,1342.44,383.79,97.72585833333335,195.718,84.366,269.879,92.054,149.48,181.338,162.146,185.556,183.852,104.344,121.662,243.593
2005-09-12 00:15:00,168.786,52.07,200.467,137.367,1339.32,385.736,97.784,195.19,83.11,268.828,90.611,150.96,183.108,161.708,182.872,182.744,105.824,123.288,240.8
2005-09-12 00:20:00,167.312,50.843,201.433,137.393,1342.76,385.483,97.92845333333332,195.64,82.8,269.584,90.868,149.2,185.004,162.628,183.198,183.87,105.45,121.806,241.33582625000003
2005-09-12 00:25:00,165.934,51.39,199.433,137.243,1343.6,382.383,97.55597666666667,196.212,85.214,268.598,90.361,149.86,185.182,162.706,184.204,185.818,104.95,124.006,240.21
2005-09-12 00:30:00,167.28,52.003,199.6,137.403,1344.2,385.89,97.584,196.182,83.918,266.295,93.318,150.18,184.94,162.788,185.136,184.044,104.864,122.928,241.58
2005-09-12 00:35:00,168.296,50.133,201.0,135.81,1342.36,381.767,97.5488816666666,194.842,84.074,271.456,90.885,149.66,183.51,161.72,182.982,182.946,104.342,122.09,240.91872375000003
2005-09-12 00:40:00,166.47,50.677,201.233,137.7,1349.04,386.646,98.31867166666662,196.26,84.312,269.156,91.918,149.34,185.686,163.95,184.062,181.262,105.936,123.234,242.3006868750001
2005-09-12 00:45:00,167.29,50.417,201.7,136.72,1348.1,383.48,97.196,199.048,83.74,270.306,91.438,150.44,185.304,163.43,183.086,184.606,104.658,122.226,238.99
2005-09-12 00:50:00,168.76,52.703,200.0,138.693,1344.3,385.927,98.17900083333325,195.95,83.894,272.607,92.352,149.76,185.656,163.824,182.554,182.588,106.716,123.6,242.90253333333348
2005-09-12 00:55:00,166.328,51.277,199.233,137.903,1346.16,387.46,98.33538166666659,197.844,82.65,271.227,91.638,151.7,184.394,164.82,183.196,181.986,106.094,122.798,241.545
2005-09-12 01:00:00,167.1,51.473,201.233,136.387,1339.92,385.877,98.177,194.61,83.996,271.03,92.105,148.74,183.006,160.774,184.446,182.556,106.366,122.824,242.10169458333348
2005-09-12 01:05:00,167.296,52.273,200.467,135.217,1343.38,383.323,97.81953499999997,195.43,84.456,272.608,92.67,149.04,185.708,162.904,184.108,183.904,105.604,122.608,244.68
2005-09-12 01:10:00,167.37,51.623,199.3,136.703,1341.84,386.433,98.04445249999985,195.074,85.156,271.391,91.476,149.58,183.774,162.554,183.384,184.644,103.984,122.612,242.367
2005-09-12 01:15:00,167.07,51.49,197.7,140.28,1341.8,386.507,97.65,195.274,84.602,270.931,91.787,149.82,183.816,162.376,184.986,184.522,105.506,123.57,242.69699458333352
2005-09-12 01:20:00,164.66,52.117,200.767,137.403,1345.6,386.53,98.03202166666662,193.754,84.914,269.55,91.18,150.58,184.964,165.276,184.466,184.47,105.804,122.634,244.16
2005-09-12 01:25:00,168.668,50.797,199.033,136.747,1354.0,386.1,98.17538333333329,195.064,83.892,271.03,91.213,149.02,183.162,162.634,182.884,181.612,105.28,123.106,243.276
2005-09-12 01:30:00,166.176,50.89,199.9,137.13,1349.94,385.507,98.112,197.38,83.152,270.075,92.121,149.1,185.206,162.43,181.526,182.564,104.85,122.04,243.344
2005-09-12 01:35:00,168.756,49.363,198.467,140.103,1345.3,384.643,97.76098750000003,193.836,84.486,269.023,91.632,149.84,184.468,164.498,183.166,183.028,106.54,122.846,241.455
2005-09-12 01:40:00,168.222,51.4,200.767,137.5,1345.5,385.28,98.17710958333319,197.664,82.98,270.636,92.137,149.68,184.004,163.434,183.32,183.65,104.478,123.262,243.822
2005-09-12 01:45:00,165.084,51.843,200.7,136.84,1344.94,385.263,97.74,195.426,83.952,269.548,91.458,149.18,185.96,163.668,182.176,181.502,105.51,122.456,241.494
2005-09-12 01:50:00,167.238,51.13,197.567,136.96,1353.82,386.28,98.17254458333326,197.064,83.732,271.327,91.765,149.54,184.912,162.97,181.93,183.542,105.42,122.722,243.134
2005-09-12 01:55:00,168.076,51.597,201.467,137.397,1347.62,385.79,98.21039583333331,196.7,84.842,271.163,92.08,150.24,183.23,167.08,182.814,183.588,105.738,123.352,243.444
2005-09-12 02:00:00,168.78,51.067,199.967,137.31,1349.76,385.61,98.192,193.412,82.438,272.679,92.033,152.2,183.842,164.756,181.966,185.012,105.98,123.586,244.02
2005-09-12 02:05:00,167.622,52.017,197.967,136.96,1354.36,385.677,98.37228291666655,198.14,84.054,270.866,91.844,149.86,186.866,164.198,182.382,184.352,104.396,122.41,242.472
2005-09-12 02:10:00,169.938,50.043,199.667,136.927,1357.72,385.103,97.9243754166666,193.184,83.23,268.558,91.138,150.82,185.318,161.66,184.834,183.638,104.742,123.124,241.716
2005-09-12 02:15:00,169.292,50.53,201.1,138.027,1355.74,385.037,99.509,197.814,84.082,272.317,91.307,150.58,186.38,164.298,183.762,182.41,106.98,123.148,240.822
2005-09-12 02:20:00,166.208,50.64,198.233,135.17,1346.76,385.69,98.2439195833334,196.802,83.66,271.262,91.919,147.72,184.844,165.606,182.782,183.782,104.654,124.072,242.86758333333316
2005-09-12 02:25:00,167.814,50.2,200.933,137.367,1354.46,387.097,98.48518333333334,195.246,82.982,270.171,90.77,149.1,186.424,165.524,183.328,182.024,106.296,121.888,240.00854000000007
2005-09-12 02:30:00,168.024,49.217,198.7,136.78,1360.46,385.223,98.389,196.754,83.306,270.833,91.424,148.94,185.498,163.36,184.802,183.786,106.244,123.666,243.86870333333317
2005-09-12 02:35:00,167.416,51.23,199.733,137.163,1360.6,387.83,98.54889562499991,195.896,83.762,271.196,91.147,150.54,185.612,165.078,182.076,185.368,105.772,124.218,244.63665791666673
2005-09-12 02:40:00,166.956,51.533,200.733,139.7,1368.06,386.823,97.92256249999991,193.426,84.55,270.667,90.479,148.06,184.084,164.608,182.122,184.41,105.594,123.068,244.5
2005-09-12 02:45:00,167.742,51.537,200.267,139.697,1359.98,388.36,98.92,197.338,83.138,269.113,90.998,149.4,186.66,163.7,183.882,183.86,104.05,123.396,244.944
2005-09-12 02:50:00,167.202,50.773,200.267,136.553,1365.54,383.053,97.68254583333339,194.678,83.202,272.287,90.689,147.74,185.442,165.266,184.414,182.968,105.956,124.38,244.492
2005-09-12 02:55:00,167.97,51.513,197.933,136.667,1360.42,385.747,98.31031874999994,195.64,85.234,270.501,92.309,150.56,185.726,166.394,182.904,182.658,106.242,123.464,241.332
2005-09-12 03:00:00,169.192,51.453,200.0,136.2,1362.22,384.817,98.312,196.07,83.328,269.308,91.14,149.68,185.39,167.094,181.19,184.61,104.806,124.454,244.632
2005-09-12 03:05:00,168.19,50.85,200.067,137.453,1360.12,385.693,98.39838874999992,197.158,83.348,271.095,91.013,148.86,185.312,163.094,181.304,184.502,105.268,123.944,246.54
2005-09-12 03:10:00,168.126,50.907,201.133,138.42,1365.14,388.063,98.46213270833327,195.234,83.888,270.698,91.249,149.68,184.004,164.978,186.888,183.766,106.004,124.332,245.482
2005-09-12 03:15:00,167.394,51.057,200.033,136.753,1361.08,385.74,98.487,194.908,83.642,272.551,92.947,150.38,185.256,165.414,183.13,185.62,105.912,124.634,244.288
2005-09-12 03:20:00,167.904,50.543,199.567,138.333,1368.24,386.113,98.51820750000003,196.112,83.262,268.976,93.752,152.38,185.128,166.376,183.194,185.928,105.87,123.602,246.19
2005-09-12 03:25:00,167.688,50.897,197.633,137.47,1364.34,386.083,98.379835,194.076,84.148,273.511,93.762,149.54,184.038,164.3,182.022,182.604,104.684,125.644,244.552
2005-09-12 03:30:00,168.912,50.8,200.033,138.297,1370.76,387.863,98.593,195.81,84.376,272.021,92.996,148.32,182.976,165.21,183.092,181.748,106.548,123.628,245.302
2005-09-12 03:35:00,169.626,50.167,201.333,136.893,1374.44,385.12,98.52147500000005,195.81,83.778,273.247,92.986,150.76,184.878,163.596,181.454,186.01,105.862,124.098,246.77
2005-09-12 03:40:00,166.298,50.967,201.6,139.013,1371.4,385.44,98.32378708333334,197.282,83.614,270.266,93.598,149.76,184.57,166.146,181.764,183.26,105.646,123.926,243.96
2005-09-12 03:45:00,168.106,51.72,201.5,137.34,1369.2,388.536,98.443,197.848,82.654,271.723,92.008,149.5,185.58,165.532,182.532,183.268,104.778,123.876,245.376
2005-09-12 03:50:00,167.56,51.187,199.3,139.12,1378.72,388.097,98.65459812499994,195.77,83.564,272.253,92.678,150.48,186.168,165.654,182.16,185.768,105.126,126.014,245.49
2005-09-12 03:55:00,168.928,51.047,199.0,137.027,1367.74,389.757,98.82680749999997,194.876,83.584,271.757,91.963,150.2,185.44,165.756,184.294,184.226,106.29,125.417,245.45062750000005
2005-09-12 04:00:00,167.058,51.05,201.1,138.513,1362.76,388.273,98.328,197.654,82.472,270.464,91.846,152.06,184.416,166.416,182.998,182.246,106.332,122.93403749999997,242.21445291666691
2005-09-12 04:05:00,169.538,50.423,200.1,138.473,1379.44,387.787,98.5909133333333,195.334,84.676,272.253,93.244,150.48,185.024,165.874,183.594,181.266,106.214,124.05997624999982,244.67995958333356
2005-09-12 04:10:00,168.228,51.49,201.767,138.2,1365.48,389.24,98.9171441666666,199.458,83.69,268.709,91.691,152.88,186.25,166.918,183.2,183.8,104.582,124.09775750000009,244.58796041666673
2005-09-12 04:15:00,167.094,48.9,202.067,137.283,1374.62,386.607,98.957,195.514,83.74,271.491,91.908,151.9,186.432,166.986,181.32,184.142,104.666,124.41727124999996,244.9048791666668
2005-09-12 04:20:00,169.16,50.767,200.933,136.157,1375.94,387.14,98.70214958333341,196.138,83.336,271.292,93.152,152.82,185.166,167.276,182.732,183.306,105.518,124.21269333333332,244.88220125000007
2005-09-12 04:25:00,169.206,51.09,198.367,138.06,1369.24,388.237,98.51805874999997,197.166,83.222,274.308,92.053,151.24,185.684,166.426,186.442,182.61,106.346,124.50363999999986,244.9809645833335
2005-09-12 04:30:00,168.012,51.09,199.4,138.567,1376.42,391.453,99.191,196.436,83.702,273.082,92.851,152.64,187.568,166.186,181.222,184.194,106.308,124.90881541666651,245.44347166666662
2005-09-12 04:35:00,170.9,50.813,200.933,139.857,1368.72,387.69,98.63533625000002,196.996,85.034,271.424,92.439,151.74,185.46,165.078,182.688,182.034,105.964,123.9399845833333,244.80900541666674
2005-09-12 04:40:00,169.014,50.917,198.867,138.263,1372.92,387.447,98.65518958333328,198.068,82.518,272.552,91.786,152.74,185.424,166.792,184.112,181.696,106.622,124.04326333333329,244.7357716666668
2005-09-12 04:45:00,170.128,51.333,201.433,140.023,1380.02,387.867,98.117,198.434,83.528,271.921,92.214,151.36,185.838,166.308,180.142,184.644,105.364,124.1476116666667,244.9524270833332
2005-09-12 04:50:00,170.172,50.45,199.767,138.503,1366.3,390.133,99.14964145833332,197.688,84.076,273.946,92.268,150.44,186.856,166.946,182.98,183.782,105.988,124.42335083333319,245.4041375000001
2005-09-12 04:55:00,169.022,51.417,199.9,139.63,1385.2,391.8,99.24561749999997,195.524,84.85,272.318,93.684,152.74,185.754,167.004,183.07,184.714,106.388,124.38443916666665,245.16324624999987
2005-09-12 05:00:00,171.384,51.033,197.5,137.373,1371.06,390.13,99.726,198.106,84.106,273.813,93.486,153.28,186.66,166.528,181.736,184.03,105.706,124.94518291666658,245.35210500000017
2005-09-12 05:05:00,170.212,51.57,203.167,139.79,1372.1,392.08,99.49028979166661,197.336,85.556,270.992,93.731,151.8,185.766,167.024,184.002,183.696,104.768,124.15134833333349,245.02499083333336
2005-09-12 05:10:00,168.914,51.35,199.9,141.397,1379.42,391.543,99.43007083333329,199.836,83.48,270.858,94.295,151.94,186.258,167.108,182.87,183.422,106.036,124.46668291666667,245.0804045833334
