ESOI    ATHN    MXCO    ROME    AATB    LMKS    DRBS    MOSC    NEWK    KIEL    CALG    OULU    APTY    FSMT    INVK    NAIN    PWNK    THUL    SOPB    SOPO
2001-11-24 00:55:00;167.432; 52.310;210.967;127.920;1354.500;406.380;   null;211.416; 88.752;156.660;294.840; 98.319;157.880;194.388;173.524;195.028;196.590;110.338;   null;   null
2001-11-24 01:00:00;168.002; 51.633;213.867;125.983;1353.680;405.067;104.801;211.204; 89.124;157.610;294.130; 97.814;159.500;194.878;173.826;194.552;196.832;110.632;   null;   null
2001-11-24 01:05:00;168.936; 52.400;214.500;128.030;1363.380;403.620;   null;210.548; 89.788;155.543;292.267; 99.409;157.380;193.326;176.622;193.714;197.756;110.454;   null;   null
2001-11-24 01:10:00;168.202; 51.513;211.667;126.777;1354.060;408.483;   null;209.184; 88.898;156.467;292.861; 96.990;157.940;193.482;174.414;193.750;196.756;112.002;   null;   null
2001-11-24 01:15:00;167.516; 51.810;209.600;126.107;1353.540;404.070;103.419;209.964; 90.918;156.107;295.385; 99.365;158.920;195.560;177.788;193.524;197.956;111.928;   null;   null
2001-11-24 01:20:00;167.278; 51.850;211.167;126.210;1352.500;405.373;   null;210.464; 89.882;157.360;294.015; 98.173;158.400;192.772;172.806;192.468;199.316;111.410;   null;   null
2001-11-24 01:25:00;168.644; 53.297;210.133;125.857;1361.520;405.680;   null;211.794; 88.490;157.523;294.444; 96.889;160.340;196.178;174.760;195.082;195.822;110.980;   null;   null
2001-11-24 01:30:00;169.430; 52.403;212.200;125.457;1361.820;405.753;104.294;209.568; 89.352;158.250;293.470; 98.805;158.700;194.998;174.146;195.046;199.125;110.780;   null;   null
2001-11-24 01:35:00;168.542; 50.970;210.800;127.580;1360.600;401.180;   null;210.408; 90.344;156.937;295.486; 96.637;157.340;194.308;174.074;195.806;195.040;112.136;   null;   null
2001-11-24 01:40:00;168.194; 51.940;212.100;126.843;1359.360;408.513;   null;212.390; 88.798;157.263;294.726; 98.471;159.040;194.824;172.916;193.032;198.802;111.882;   null;   null
2001-11-24 01:45:00;168.392; 52.593;212.600;125.657;1366.480;403.317;103.816;209.864; 89.680;156.430;295.685; 97.849;159.500;193.640;176.628;192.440;197.170;112.046;   null;   null
2001-11-24 01:50:00;170.236; 52.583;210.567;125.560;1364.080;405.913;   null;211.704; 88.788;156.333;295.189; 98.127;159.080;193.960;173.184;193.082;198.678;111.206;   null;   null
2001-11-24 01:55:00;169.162; 50.853;209.200;127.460;1356.600;407.267;   null;211.398; 89.616;157.983;294.991; 96.771;158.160;194.860;175.312;193.096;197.304;112.930;   null;   null
2001-11-24 02:00:00;171.874; 51.757;212.533;126.127;1369.320;407.437;103.791;212.234; 89.200;156.350;293.435; 99.601;160.120;193.910;174.402;194.614;196.642;110.552;   null;   null
2001-11-24 02:05:00;168.734; 52.163;211.167;127.620;1366.840;405.970;   null;215.296; 91.496;157.097;295.256; 97.302;158.460;195.500;172.110;195.960;196.260;110.792;   null;   null
2001-11-24 02:10:00;168.554; 51.887;211.867;128.313;1360.240;407.097;   null;209.510; 89.690;158.203;292.821;100.033;159.620;193.836;174.676;195.464;196.804;111.154;   null;   null
2001-11-24 02:15:00;168.720; 51.403;211.867;126.820;1367.420;404.557;103.018;212.588; 91.564;156.700;294.891; 98.252;159.800;193.812;175.216;196.120;197.554;112.332;   null;   null
2001-11-24 02:20:00;168.060; 52.847;210.367;125.757;1363.860;407.674;   null;212.864; 90.038;157.033;294.974; 96.466;160.000;194.260;174.466;195.624;196.194;111.666;   null;   null
2001-11-24 02:25:00;169.292; 51.903;211.700;126.193;1369.440;408.037;   null;210.382; 91.314;156.407;296.051; 97.943;158.660;192.952;174.442;194.056;195.732;111.698;   null;   null
2001-11-24 02:30:00;170.082; 53.177;212.867;126.943;1355.440;408.707;102.314;211.576; 88.940;154.870;293.665; 97.677;158.660;193.328;172.640;194.074;199.778;110.706;   null;   null
2001-11-24 02:35:00;168.042; 53.783;211.633;126.630;1364.740;407.310;   null;210.464; 90.582;157.510;295.953; 96.723;160.140;194.924;175.060;193.612;198.964;113.186;   null;   null
2001-11-24 02:40:00;170.012; 50.797;213.300;126.993;1363.220;410.217;   null;212.208; 90.050;158.117;293.997; 97.741;159.840;194.986;176.164;192.644;196.216;111.230;   null;   null
2001-11-24 02:45:00;170.200; 52.543;211.567;126.007;1366.760;409.973;104.086;212.672; 89.534;155.480;291.226; 97.688;157.160;194.186;173.140;194.414;198.090;110.598;   null;   null
2001-11-24 02:50:00;168.586; 52.310;211.267;126.540;1357.300;408.337;   null;212.150; 89.794;157.967;296.252; 98.463;155.380;193.948;171.306;192.716;196.970;112.498;   null;   null
2001-11-24 02:55:00;170.508; 52.493;211.100;126.030;1362.220;405.740;   null;208.964; 89.562;154.570;292.918; 96.788;159.100;193.824;177.180;193.478;197.336;111.314;   null;   null
2001-11-24 03:00:00;172.654; 51.953;212.267;128.057;1366.800;410.597;104.068;210.250; 89.738;157.887;294.044; 99.613;159.440;194.994;172.910;191.948;196.570;111.506;   null;   null
2001-11-24 03:05:00;170.432; 51.600;212.700;124.327;1368.260;408.543;   null;211.982; 89.166;156.413;293.379; 97.820;158.440;194.964;174.224;192.468;197.110;110.938;   null;   null
2001-11-24 03:10:00;169.764; 51.543;212.433;125.160;1357.220;407.310;   null;212.774; 90.870;158.143;293.445; 97.137;160.240;194.510;174.922;193.214;197.994;111.430;   null;   null
