MXCO    ROME    AATB    LMKS    DRBS    MOSC    NEWK    KIEL    CALG    OULU    APTY    FSMT    INVK    NAIN    PWNK    THUL    SOPB    SOPO
2005-08-24 01:10:00;216.567;149.447;1404.120;439.050;   null;219.154; 94.228;166.977;312.716;101.919;166.480;210.940;187.206;208.726;   null;120.248;152.254;295.206
2005-08-24 01:15:00;217.700;148.527;1411.580;438.763;109.232;219.122; 94.778;165.720;312.844;102.424;167.020;207.532;185.826;207.178;   null;119.882;153.222;293.446
2005-08-24 01:20:00;219.400;149.760;1405.840;443.603;   null;217.356; 95.254;166.343;314.079;102.876;170.660;207.558;187.780;207.192;   null;119.278;152.152;295.536
2005-08-24 01:25:00;215.533;149.597;1401.940;440.163;   null;219.306; 94.006;165.310;312.649;101.018;165.100;209.722;185.686;207.156;   null;118.376;152.194;295.880
2005-08-24 01:30:00;218.133;150.850;1404.680;437.564;109.676;219.234; 94.180;166.060;312.249;102.612;167.260;208.626;186.778;209.784;   null;120.250;152.060;295.606
2005-08-24 01:35:00;218.767;148.490;1402.480;440.733;   null;216.768; 96.120;167.197;309.646;103.885;167.960;209.970;187.216;208.986;   null;119.732;153.038;296.128
2005-08-24 01:40:00;215.500;148.430;1409.320;438.863;   null;220.646; 93.566;166.783;309.547;102.380;169.460;207.916;185.552;206.974;207.416;119.354;153.048;294.888
2005-08-24 01:45:00;216.400;149.060;1407.940;440.340;109.790;219.610; 94.810;168.490;309.974;104.009;169.820;209.270;186.602;209.608;207.598;118.290;153.600;296.866
2005-08-24 01:50:00;215.933;152.430;1402.240;439.770;   null;219.310; 94.616;165.597;312.378;104.116;168.880;210.148;185.638;206.824;209.702;118.650;152.590;295.710
2005-08-24 01:55:00;217.100;149.020;1402.840;439.187;   null;221.718; 95.452;165.787;312.411;102.913;167.260;210.052;183.806;206.792;209.432;119.012;154.122;297.228
2005-08-24 02:00:00;216.233;149.410;1413.540;441.053;108.447;221.820; 94.802;164.670;311.944;103.232;168.580;208.948;186.296;208.284;208.116;120.014;153.420;292.894
2005-08-24 02:05:00;217.033;149.520;1409.520;439.997;   null;221.142; 94.412;165.767;310.908;103.516;168.680;211.876;186.170;206.186;207.584;118.148;153.360;294.412
2005-08-24 02:10:00;216.500;150.307;1401.380;439.783;   null;220.354; 93.396;164.957;313.412;103.853;169.420;208.726;186.516;208.554;210.036;119.660;152.356;293.878
2005-08-24 02:15:00;217.800;151.357;1407.880;438.543;109.111;221.518; 93.480;165.477;311.409;103.918;166.740;209.480;183.344;207.042;207.640;119.476;152.742;291.684
2005-08-24 02:20:00;221.000;151.240;1401.900;441.010;   null;219.216; 93.910;166.136;311.704;103.994;170.840;209.110;186.560;207.608;207.018;119.096;152.562;295.696
2005-08-24 02:25:00;213.467;148.417;1408.440;445.627;   null;222.538; 93.636;166.110;307.450;103.924;166.560;208.128;185.552;206.072;206.854;118.096;152.670;291.138
2005-08-24 02:30:00;217.067;151.677;1403.600;443.723;109.900;220.860; 94.496;167.957;312.973;102.229;168.400;209.314;186.496;208.332;206.852;118.978;152.630;294.000
2005-08-24 02:35:00;218.100;150.153;1408.660;442.737;   null;220.684; 94.460;166.610;311.201;103.369;167.360;210.808;186.132;209.314;209.672;119.880;151.644;294.370
2005-08-24 02:40:00;216.833;148.910;1401.460;442.647;   null;220.654; 95.024;165.430;310.493;103.987;167.880;209.468;186.686;205.914;207.338;119.706;154.844;294.942
2005-08-24 02:45:00;216.867;150.607;1400.900;438.303;108.734;219.944; 95.278;166.350;312.533;104.293;169.300;210.934;187.154;208.398;207.220;118.842;154.450;293.940
2005-08-24 02:50:00;215.033;148.213;1410.600;441.083;   null;220.034; 93.632;167.337;315.501;102.195;169.060;206.916;186.600;208.056;208.834;119.800;153.926;296.186
2005-08-24 02:55:00;217.400;150.400;1412.660;439.013;   null;219.144; 94.080;166.637;311.382;104.917;171.320;207.530;184.956;207.416;207.534;119.302;153.536;296.282
2005-08-24 03:00:00;216.300;150.303;1410.800;441.533;109.391;221.304; 95.502;166.567;310.135;105.160;170.180;208.240;185.974;205.442;206.724;119.422;152.324;295.444
2005-08-24 03:05:00;219.867;149.827;1403.440;440.520;   null;222.678; 93.964;168.170;311.040;103.025;169.600;207.810;186.080;206.266;206.682;119.584;151.702;296.162
2005-08-24 03:10:00;218.000;149.040;1405.140;440.263;   null;221.632; 94.738;166.513;308.124;103.837;167.940;211.094;185.146;206.250;208.244;120.056;154.216;295.432
2005-08-24 03:15:00;219.700;148.290;1410.720;441.153;110.352;219.044; 93.792;164.820;310.972;102.739;169.140;207.892;184.626;207.358;209.300;119.734;152.316;294.264
2005-08-24 03:20:00;216.900;149.763;1404.460;445.180;   null;220.858; 94.632;164.853;310.235;103.415;167.660;210.240;186.366;206.032;206.798;119.868;152.726;293.018
2005-08-24 03:25:00;218.567;150.757;1399.980;442.403;   null;220.798; 93.296;166.263;310.478;104.012;169.960;209.522;185.622;208.886;207.750;118.646;151.798;295.970
2005-08-24 03:30:00;217.100;147.470;1399.400;442.430;109.267;219.920; 93.882;166.677;314.062;105.783;169.020;208.858;185.234;207.674;206.502;119.394;150.950;294.718
2005-08-24 03:35:00;219.167;148.203;1414.720;439.260;   null;223.082; 94.498;165.673;309.674;105.104;168.220;209.814;184.406;208.098;207.454;118.800;152.478;294.606
2005-08-24 03:40:00;217.467;150.493;1412.700;444.730;   null;220.818; 93.040;166.903;310.025;105.042;170.400;210.024;187.672;208.070;207.064;119.322;153.324;295.530
2005-08-24 03:45:00;217.467;150.027;1407.500;438.120;109.741;221.426; 95.306;166.387;310.468;104.736;168.620;208.982;185.940;208.028;208.064;119.370;152.924;295.374
2005-08-24 03:50:00;215.833;149.617;1402.620;445.593;   null;218.926; 94.020;166.150;308.095;104.776;166.860;207.992;184.174;205.194;205.376;118.906;152.330;294.426
2005-08-24 03:55:00;215.700;149.550;1399.880;443.307;   null;224.124; 92.944;165.003;308.236;104.856;168.020;210.780;185.296;206.250;208.436;117.580;152.556;294.594
2005-08-24 04:00:00;213.867;151.047;1404.560;440.140;107.716;221.490; 94.054;163.297;308.980;104.617;169.860;208.644;186.924;205.832;206.330;118.992;151.584;292.428
2005-08-24 04:05:00;216.300;150.690;1402.880;439.453;   null;222.454; 93.384;166.167;310.514;103.230;167.840;206.622;187.838;207.086;206.308;119.822;152.758;292.112
2005-08-24 04:10:00;216.867;151.003;1400.460;440.563;   null;219.444; 93.282;163.257;309.188;104.355;168.340;208.806;186.380;206.828;206.234;119.046;151.568;290.662
2005-08-24 04:15:00;213.333;149.303;1405.360;441.873;107.836;219.672; 93.412;165.360;310.581;102.993;168.140;209.078;185.840;206.616;206.212;118.954;152.296;295.080
2005-08-24 04:20:00;216.133;149.103;1410.820;441.577;   null;221.686; 92.316;163.737;307.670;104.636;169.900;208.986;186.878;208.384;206.502;119.498;152.952;295.790
2005-08-24 04:25:00;216.667;148.883;1402.740;442.193;   null;220.612; 92.356;166.053;312.238;102.870;169.440;207.974;187.210;209.212;206.038;119.424;153.310;294.500
2005-08-24 04:30:00;217.967;149.693;1404.460;439.583;108.042;219.344; 92.760;165.787;307.861;103.638;169.600;208.794;186.060;205.332;205.934;118.342;152.410;293.092
2005-08-24 04:35:00;214.967;149.577;1396.520;440.260;   null;219.626; 93.550;166.373;311.235;102.684;170.080;208.274;187.572;206.490;206.022;119.214;150.678;293.554
2005-08-24 04:40:00;217.833;150.147;1405.280;444.553;   null;220.064; 92.918;164.383;308.429;103.803;170.240;208.394;188.156;206.588;208.258;117.964;152.404;291.124
