DATETIME,ESOI,MXCO,ROME,AATB,LMKS,DRBS,MOSC,NEWK,KIEL,CALG,OULU,APTY,FSMT,INVK,NAIN,PWNK,THUL,SOPB,SOPO
2005-01-19 02:00:00,147.718,192.867,132.0,1319.82,364.517,92.741,185.134,79.338,139.03,258.185,85.035,138.98,175.902,159.598,169.42,171.854,98.144,117.826,231.446
2005-01-19 02:05:00,150.678,193.533,129.457,1324.16,359.827,,184.04,80.028,138.537,258.326,86.312,140.7,175.13,160.558,168.034,172.534,98.236,117.85,232.172
2005-01-19 02:10:00,148.32,196.033,131.643,1317.24,363.543,,184.668,80.844,138.59,258.033,87.963,139.26,174.954,158.392,170.37,173.006,98.254,117.446,230.768
2005-01-19 02:15:00,148.664,192.8,132.38,1326.48,363.223,92.025,184.896,79.532,138.333,257.309,85.949,139.22,176.11,158.646,170.816,175.028,97.652,116.956,230.198
2005-01-19 02:20:00,148.126,193.533,130.243,1328.64,360.897,,183.908,81.258,139.897,258.081,85.696,140.48,175.318,158.88,171.954,173.58,98.894,116.61,227.9
2005-01-19 02:25:00,149.418,197.133,131.327,1322.52,363.977,,183.71,80.052,137.593,255.697,85.968,141.02,174.16,158.47,167.664,171.62,98.042,116.03,228.086
2005-01-19 02:30:00,148.07,192.767,131.663,1331.54,361.477,92.147,183.582,80.472,138.62,254.522,85.249,140.96,175.024,159.308,171.744,172.248,97.97,116.944,228.4
2005-01-19 02:35:00,150.452,193.733,132.713,1329.56,357.217,,183.774,81.066,139.077,256.323,86.604,141.34,174.25,158.926,170.824,172.086,98.224,115.156,228.698
2005-01-19 02:40:00,149.16,193.867,130.937,1326.12,363.41,,185.492,77.77,140.31,255.412,85.613,141.22,174.836,158.146,169.554,174.076,99.432,115.5,230.204
2005-01-19 02:45:00,148.278,193.033,131.927,1336.6,363.593,92.621,183.744,78.882,138.87,256.159,86.064,140.82,174.23,157.914,168.852,173.236,98.466,115.356,228.294
2005-01-19 02:50:00,149.874,193.5,131.7,1325.68,364.5,,182.574,78.892,139.647,258.161,85.291,140.28,173.234,158.544,170.242,174.922,99.358,115.926,230.542
2005-01-19 02:55:00,147.992,194.433,131.017,1335.84,362.347,,187.456,80.424,138.627,256.235,86.405,139.92,174.47,159.91,170.306,174.252,98.636,115.422,231.0
2005-01-19 03:00:00,149.976,194.933,131.957,1336.9,361.863,93.54,183.176,80.896,139.713,258.329,86.517,142.08,176.424,157.616,170.262,171.744,98.59,116.328,230.206
2005-01-19 03:05:00,149.102,191.7,132.097,1338.46,362.98,,182.566,79.694,138.937,256.596,85.025,138.54,174.86,159.28,171.654,174.08,99.352,116.68,228.496
2005-01-19 03:10:00,149.528,190.6,130.903,1336.36,362.897,,184.236,79.92,138.913,257.041,85.734,142.26,174.232,159.102,171.842,172.95,99.394,116.866,230.85
2005-01-19 03:15:00,150.896,194.333,131.987,1339.94,361.987,92.527,183.834,80.536,140.08,254.655,85.982,140.84,174.006,157.28,169.378,173.764,99.096,117.53,231.344
2005-01-19 03:20:00,152.046,193.933,131.057,1340.34,367.793,,182.576,80.276,138.247,255.116,85.899,139.98,174.398,157.54,172.25,172.866,96.866,115.976,232.906
2005-01-19 03:25:00,149.678,192.867,131.177,1336.08,366.857,,183.292,79.918,139.52,257.512,86.659,141.78,176.698,161.604,172.154,171.8,96.902,116.618,230.396
2005-01-19 03:30:00,149.96,195.533,132.263,1346.44,364.49,92.676,184.848,81.376,138.053,257.331,85.449,140.56,177.376,158.25,170.982,173.148,98.704,117.96,229.858
2005-01-19 03:35:00,147.83,194.467,130.473,1342.38,364.267,,186.216,81.004,140.077,259.468,87.361,141.56,174.888,160.768,171.222,173.408,98.526,116.99,231.65
2005-01-19 03:40:00,150.392,192.267,132.287,1333.64,363.947,,186.052,80.704,138.61,255.551,86.566,139.48,174.44,159.386,169.588,172.434,99.24,117.512,228.204
2005-01-19 03:45:00,151.404,192.733,131.59,1334.9,364.707,92.754,183.734,81.296,138.633,260.843,86.346,139.3,175.574,160.48,171.042,173.17,99.092,117.12,230.424
2005-01-19 03:50:00,150.616,192.133,131.013,1347.78,363.613,,183.288,78.978,139.143,256.016,87.38,139.88,175.336,159.168,171.91,172.416,97.74,117.204,228.638
2005-01-19 03:55:00,149.156,193.867,134.023,1338.56,361.863,,185.61,81.17,140.72,256.761,85.237,140.08,176.866,158.952,169.596,172.108,98.722,116.038,229.386
2005-01-19 04:00:00,149.354,193.867,131.903,1341.4,365.3,92.837,184.21,80.348,138.596,259.456,85.96,139.2,177.442,159.638,173.048,175.318,98.636,114.678,228.732
2005-01-19 04:05:00,149.506,193.1,132.413,1338.3,362.213,,182.42,78.476,139.763,259.534,86.417,139.64,174.822,159.338,172.172,172.716,98.45,117.312,230.606
2005-01-19 04:10:00,149.668,192.367,131.287,1329.88,364.19,,185.702,80.94,138.64,258.744,86.619,138.8,175.294,158.324,171.486,174.522,97.072,117.99,231.958
2005-01-19 04:15:00,149.806,193.367,131.66,1341.18,363.263,92.728,185.528,79.064,138.363,258.438,86.543,141.88,172.756,158.57,171.72,171.45,98.698,117.098,232.38
2005-01-19 04:20:00,150.074,192.1,132.08,1338.42,364.5,,184.522,80.668,137.203,258.348,86.128,140.3,176.74,159.234,170.686,171.84,98.038,116.01,229.03
2005-01-19 04:25:00,149.858,192.367,135.21,1332.38,364.17,,183.808,80.776,140.01,259.882,84.666,140.58,174.904,158.104,168.11,175.286,98.56,114.976,232.084
2005-01-19 04:30:00,152.726,190.433,132.977,1332.58,366.83,93.54,185.48,78.062,138.677,256.983,85.701,139.74,173.34,161.956,170.298,171.056,99.45,116.794,232.764
2005-01-19 04:35:00,150.62,191.1,131.64,1339.54,365.28,,185.088,80.988,139.524,257.62,86.838,141.66,175.496,158.74,171.458,171.652,98.608,118.564,231.146
2005-01-19 04:40:00,150.122,193.633,131.74,1349.32,366.806,,187.362,81.178,140.807,256.271,86.076,142.06,174.558,158.316,172.132,172.772,99.64,118.404,230.704
2005-01-19 04:45:00,149.55,193.2,131.237,1348.0,364.746,93.272,185.53,80.918,142.18,256.978,86.175,141.52,173.64,158.6,171.388,173.434,99.424,117.622,228.74
2005-01-19 04:50:00,149.548,192.633,132.17,1345.04,367.083,,184.044,80.836,139.573,254.771,85.182,141.06,173.664,158.144,170.152,171.158,99.382,117.422,233.814
2005-01-19 04:55:00,150.79,194.533,133.36,1346.14,368.833,,184.69,79.954,141.507,259.184,84.926,142.26,173.302,158.542,171.134,171.974,98.866,117.034,230.864
2005-01-19 05:00:00,150.832,192.667,132.267,1345.34,366.753,93.558,188.09,79.296,139.753,258.132,86.564,141.38,173.996,158.158,173.468,171.308,99.24,117.782,230.46
2005-01-19 05:05:00,150.514,192.933,133.727,1355.6,366.487,,184.634,78.854,138.987,257.27,85.737,140.24,174.428,159.318,173.672,173.184,99.396,116.07,231.552
2005-01-19 05:10:00,150.346,189.467,134.223,1349.34,366.22,,184.832,80.612,139.33,252.836,85.446,141.24,173.956,156.796,172.82,171.558,98.18,117.606,229.428
2005-01-19 05:15:00,151.89,190.267,132.727,1349.34,367.87,93.534,186.516,79.22,139.98,255.598,86.278,141.76,174.49,159.642,172.448,170.464,98.958,116.138,232.442
2005-01-19 05:20:00,152.34,192.667,132.883,1346.18,368.163,,187.878,79.626,137.437,252.5,87.092,140.6,170.878,158.336,171.706,170.922,99.982,116.908,233.012
2005-01-19 05:25:00,151.686,191.6,134.73,1349.38,366.163,,187.48,81.58,141.593,256.262,86.925,140.92,174.306,158.77,170.138,172.278,97.808,115.504,231.308
2005-01-19 05:30:00,151.946,193.0,134.97,1348.76,366.807,94.362,183.514,79.16,140.883,258.008,85.742,140.76,172.914,159.934,169.892,174.122,98.378,117.222,231.07
2005-01-19 05:35:00,151.678,188.933,133.787,1355.9,368.63,,185.232,79.754,139.567,255.23,86.478,140.48,173.434,158.52,170.678,169.356,98.256,116.7,231.674
2005-01-19 05:40:00,151.47,192.767,132.097,1360.04,367.833,,185.934,79.79,138.753,256.488,87.826,141.88,172.928,159.32,169.72,170.866,98.046,119.4,233.86
2005-01-19 05:45:00,149.662,189.033,132.577,1358.0,364.613,94.333,184.946,78.772,138.59,255.85,87.015,141.64,173.664,159.988,168.518,170.514,98.298,118.578,231.634
2005-01-19 05:50:00,151.472,192.1,134.557,1352.2,365.583,,185.378,79.034,140.61,255.701,86.247,141.98,170.912,158.77,167.608,170.506,97.638,116.896,233.09
2005-01-19 05:55:00,152.2,190.6,134.367,1352.64,369.103,,186.314,81.386,141.38,255.714,85.113,141.78,172.97,158.118,169.506,169.926,96.994,117.708,233.664
2005-01-19 06:00:00,152.27,189.667,132.583,1358.4,366.29,94.459,184.434,80.016,141.777,253.504,86.525,141.18,173.312,160.03,170.444,171.564,99.292,117.954,232.894
2005-01-19 06:05:00,152.116,191.867,135.863,1350.6,367.67,,184.276,78.976,138.864,253.762,85.617,142.0,172.094,157.94,170.566,171.478,97.754,118.208,231.288
2005-01-19 06:10:00,152.29,193.267,132.607,1349.3,368.987,,186.718,81.892,139.373,253.986,87.623,140.48,170.93,157.618,170.49,170.53,97.534,118.412,231.758
2005-01-19 06:15:00,150.712,192.833,132.413,1353.3,367.23,93.151,184.924,78.102,139.417,251.501,86.682,141.82,172.686,157.69,171.316,171.076,97.97,118.17,232.482
2005-01-19 06:20:00,150.084,192.533,133.633,1351.38,368.373,,183.44,80.828,140.193,254.571,86.41,142.24,171.176,158.296,168.262,170.734,99.198,118.05,231.912
2005-01-19 06:25:00,152.28,190.567,133.48,1353.88,369.387,,186.006,78.934,140.22,254.314,86.24,142.4,172.622,158.7,168.456,171.88,97.474,119.128,233.33
2005-01-19 06:30:00,151.06,191.333,133.577,1351.38,365.047,93.554,185.916,78.09,140.29,253.264,87.258,140.94,171.218,155.718,170.58,171.042,97.494,118.57,232.356
2005-01-19 06:35:00,150.596,190.933,134.597,1348.1,369.66,,184.782,78.14,138.717,251.148,86.605,140.88,170.596,156.91,170.03,169.72,97.112,118.21,231.85
2005-01-19 06:40:00,151.08,191.533,135.137,1353.5,366.673,,184.222,80.016,139.987,251.596,86.442,140.5,172.634,156.024,169.208,171.078,97.938,117.274,234.064
2005-01-19 06:45:00,150.224,190.167,133.137,1347.54,368.193,94.44,184.6,78.558,141.747,251.074,86.544,140.58,171.52,155.492,172.022,169.32,98.072,117.136,232.754
2005-01-19 06:50:00,151.986,192.867,134.617,1350.06,367.48,,183.628,80.568,140.28,254.165,86.322,141.2,170.34,157.33,170.268,168.302,98.176,117.84,232.146
2005-01-19 06:55:00,150.508,190.667,135.63,1344.86,369.003,,186.248,79.204,140.373,252.405,86.894,141.8,172.942,153.844,169.15,169.246,97.678,118.956,233.684
2005-01-19 07:00:00,150.68,190.6,134.48,1355.64,366.69,93.958,186.822,81.18,142.597,251.643,86.592,142.46,172.534,159.0,169.692,168.048,98.594,118.088,233.446
2005-01-19 07:05:00,151.396,189.833,133.99,1350.66,371.143,,186.85,80.326,139.04,252.357,86.385,141.34,172.432,155.826,169.254,169.122,96.95,116.204,232.968
2005-01-19 07:10:00,152.618,192.467,136.097,1352.8,368.824,,185.834,79.95,143.767,252.59,85.83,142.56,171.244,154.068,170.472,166.714,97.408,117.852,233.9
2005-01-19 07:15:00,152.058,189.733,132.0,1350.88,368.433,94.17,186.628,78.784,138.85,251.147,87.387,140.76,171.072,155.762,169.78,168.084,96.996,118.466,234.4
2005-01-19 07:20:00,151.088,192.1,133.67,1352.58,366.857,,185.072,80.046,139.39,251.518,85.811,142.84,169.408,155.674,171.132,167.478,97.214,118.05,232.926
2005-01-19 07:25:00,150.804,193.533,134.447,1342.66,367.213,,186.394,80.59,138.807,253.413,87.496,141.92,172.428,155.638,172.1,167.152,97.438,118.57,232.19
2005-01-19 07:30:00,151.56,191.667,133.287,1342.98,367.767,94.348,186.362,79.712,140.183,250.886,86.33,142.96,172.312,156.932,171.854,167.908,96.672,119.428,233.138
2005-01-19 07:35:00,149.216,191.567,134.0,1350.72,368.027,,187.49,79.592,140.424,251.511,86.892,143.32,172.206,156.16,170.364,168.334,97.114,118.396,235.36
2005-01-19 07:40:00,152.094,189.967,132.74,1353.4,371.123,,183.774,77.79,139.91,250.616,86.702,142.24,171.606,153.916,172.34,167.502,98.792,117.64,233.262
2005-01-19 07:45:00,150.936,193.7,132.54,1346.2,368.163,95.153,188.656,78.892,140.773,253.1,86.692,142.36,171.728,155.412,169.86,169.716,97.29,118.346,232.254
2005-01-19 07:50:00,150.328,189.9,134.313,1349.9,368.323,,186.516,79.004,140.363,251.407,87.24,141.78,171.67,157.082,171.084,169.142,97.592,118.622,232.346
2005-01-19 07:55:00,152.006,191.0,134.007,1344.42,366.117,,187.566,80.336,141.337,251.215,88.05,140.96,171.49,154.716,171.184,169.74,97.08,118.072,233.296
2005-01-19 08:00:00,151.434,190.9,133.947,1344.08,364.347,94.09,186.58,79.258,139.09,251.27,87.364,140.78,170.756,155.706,172.176,166.424,97.46,118.45,231.79
2005-01-19 08:05:00,151.446,192.0,132.387,1353.8,368.167,,186.068,80.684,142.643,251.119,86.753,142.06,169.544,157.488,170.64,169.432,97.142,116.812,232.478
2005-01-19 08:10:00,152.888,191.333,134.643,1345.9,365.963,,186.866,80.662,141.683,250.982,84.842,142.4,172.674,155.096,170.186,169.556,97.302,118.18,235.832
2005-01-19 08:15:00,152.9,192.733,134.697,1352.12,370.353,94.334,186.174,81.096,141.563,251.445,86.271,142.92,171.88,154.048,170.254,171.924,97.622,118.462,235.562
2005-01-19 08:20:00,151.57,192.7,133.64,1346.36,368.137,,185.956,79.678,141.453,251.221,86.684,141.08,170.578,156.108,172.204,169.768,96.726,117.444,234.072
2005-01-19 08:25:00,153.452,190.567,134.573,1353.38,365.23,,184.826,79.664,141.753,254.193,87.674,142.26,171.13,158.054,172.862,170.778,96.73,118.198,232.868
2005-01-19 08:30:00,151.57,192.833,134.253,1344.56,367.38,94.7,186.216,79.93,140.053,252.758,87.956,143.06,170.362,155.576,171.45,169.76,97.336,119.298,233.844
2005-01-19 08:35:00,150.988,191.467,133.693,1338.66,367.81,,185.462,80.22,140.417,251.606,88.281,141.98,169.544,159.6,171.252,171.094,98.094,117.984,233.698
2005-01-19 08:40:00,151.64,193.467,134.063,1349.12,370.053,,187.118,79.054,140.013,248.797,88.528,141.74,169.488,157.192,170.218,170.328,97.74,118.73,232.774
2005-01-19 08:45:00,150.444,191.1,134.033,1344.94,370.17,93.904,185.654,80.652,141.49,251.033,88.737,142.48,170.8,155.284,170.744,170.56,97.554,119.29,234.558
2005-01-19 08:50:00,151.624,191.667,135.787,1346.12,368.777,,187.232,79.962,139.74,249.792,88.711,143.58,170.492,155.838,170.706,170.596,97.85,118.98,236.476
2005-01-19 08:55:00,151.522,193.833,132.43,1340.96,366.787,,185.594,80.686,141.607,249.504,87.935,142.24,170.856,156.166,171.252,169.904,96.402,119.39,235.938
2005-01-19 09:00:00,151.886,192.667,133.713,1345.14,367.723,94.638,186.482,81.002,141.42,249.268,87.44,142.14,170.734,156.366,171.922,168.706,96.578,118.362,237.112
2005-01-19 09:05:00,150.624,192.0,133.143,1346.44,369.07,,186.316,81.426,141.23,250.455,86.229,142.06,171.342,156.944,170.434,170.982,98.72,117.438,236.018
2005-01-19 09:10:00,153.316,192.033,136.86,1350.34,366.663,,185.294,81.24,141.644,250.735,85.395,140.26,170.352,156.852,171.106,170.604,97.84,120.94,233.924
2005-01-19 09:15:00,151.4,192.233,133.963,1349.42,371.213,93.83,187.996,81.028,143.277,249.718,86.163,140.08,170.054,157.984,173.242,169.096,97.592,118.082,234.194
2005-01-19 09:20:00,154.188,194.3,135.533,1341.92,368.44,,184.68,80.792,144.963,248.527,86.155,144.04,169.138,158.98,169.264,169.678,97.1,118.59,235.124
2005-01-19 09:25:00,152.768,193.267,134.917,1344.12,369.577,,187.034,79.256,139.716,250.941,87.152,142.32,169.318,156.184,171.52,170.286,97.082,120.73,237.39
2005-01-19 09:30:00,153.88,192.033,134.27,1346.8,367.507,94.353,186.862,79.654,140.95,250.393,87.28,141.46,171.13,154.616,169.904,168.814,96.334,119.1,235.256
2005-01-19 09:35:00,153.354,190.467,135.59,1347.8,371.27,,185.398,81.944,141.203,248.089,87.493,142.22,167.854,156.278,170.646,171.358,97.536,119.02,235.928
2005-01-19 09:40:00,150.366,195.067,135.75,1349.4,373.353,,186.414,80.32,142.337,249.676,88.09,142.36,169.284,155.576,170.43,168.486,97.82,120.764,234.636
2005-01-19 09:45:00,153.31,191.1,134.567,1348.08,369.24,94.477,186.468,79.534,140.244,250.671,87.776,141.9,168.522,155.846,172.506,171.564,97.732,120.778,235.692
2005-01-19 09:50:00,152.336,194.733,135.51,1344.66,371.257,,186.928,80.64,141.267,248.177,87.021,141.98,167.26,157.168,173.62,172.07,96.97,120.212,235.482
2005-01-19 09:55:00,152.02,193.0,134.66,1350.5,370.267,,187.052,80.736,140.913,248.808,88.044,141.48,169.062,157.3,172.9,171.178,96.872,119.5,237.632
