DATETIME,ESOI,MXCO,ROME,AATB,LMKS,DRBS,MOSC,NEWK,KIEL,CALG,OULU,APTY,FSMT,INVK,NAIN,PWNK,THUL,SOPB,SOPO
2004-07-26 21:20:00,173.162,212.367,125.23,1396.04,421.387,,210.516,89.198,157.927,297.083,99.878,161.34,200.556,180.902,199.55,197.646,113.704,141.53,276.558
2004-07-26 21:25:00,172.422,211.8,125.977,1396.72,422.02,,206.732,89.676,160.89,299.648,100.155,163.04,202.136,181.308,198.604,196.282,115.894,141.202,275.716
2004-07-26 21:30:00,171.08,214.9,126.48,1404.24,416.18,106.13,209.234,90.594,157.493,297.7,98.661,161.14,199.154,179.092,198.336,199.206,114.378,139.486,277.024
2004-07-26 21:35:00,168.84,213.7,125.927,1400.66,422.34,,209.728,90.054,159.503,298.45,100.183,162.16,202.372,180.198,199.138,198.122,114.32,139.782,277.072
2004-07-26 21:40:00,174.018,212.533,124.233,1396.56,423.48,,209.55,90.634,158.257,296.347,100.336,162.4,199.612,180.83,199.388,198.446,113.754,140.138,277.32
2004-07-26 21:45:00,172.712,215.833,127.14,1396.0,418.203,104.773,210.196,89.214,157.487,296.823,99.008,161.34,199.866,181.422,201.726,199.708,115.404,140.684,277.37
2004-07-26 21:50:00,172.718,211.467,126.51,1396.64,420.623,,206.374,90.894,158.54,297.232,99.819,161.48,202.282,181.656,200.234,199.428,115.278,140.06,275.832
2004-07-26 21:55:00,171.634,212.9,126.53,1399.0,420.847,,209.604,91.532,158.333,298.729,100.41,163.5,203.054,179.332,201.112,198.712,113.76,142.02,275.496
2004-07-26 22:00:00,170.344,211.767,127.323,1402.74,423.347,105.088,208.64,90.61,157.227,298.334,99.516,161.1,202.912,180.414,200.482,200.94,115.004,141.048,274.45
2004-07-26 22:05:00,171.594,212.467,126.483,1404.72,422.277,,210.548,90.056,158.63,298.967,99.865,159.86,200.374,177.464,200.818,198.476,114.258,140.708,276.248
2004-07-26 22:10:00,169.958,213.067,124.43,1402.42,419.037,,210.074,89.902,159.167,298.457,99.025,161.14,201.15,180.02,199.248,200.832,115.36,140.578,274.556
2004-07-26 22:15:00,171.18,214.167,126.763,1405.58,424.06,106.633,208.21,90.368,158.093,296.109,101.493,163.2,200.544,177.286,198.394,200.726,116.18,139.786,278.98
2004-07-26 22:20:00,171.41,209.833,124.823,1402.28,423.073,,206.666,90.688,158.853,296.836,100.172,161.08,201.482,180.766,200.832,197.08,113.59,140.322,275.896
2004-07-26 22:25:00,171.596,211.4,126.55,1406.42,420.11,,209.604,89.67,159.167,294.998,99.203,161.78,200.466,180.738,200.638,199.556,113.976,140.428,274.82
2004-07-26 22:30:00,171.752,213.7,125.973,1407.98,423.9,105.272,209.162,89.522,161.547,296.495,99.967,162.58,202.414,180.744,201.68,199.354,114.894,140.816,277.346
2004-07-26 22:35:00,170.76,210.9,127.14,1401.16,422.187,,210.398,90.14,157.797,298.756,100.144,159.96,200.842,178.672,199.614,196.734,115.54,140.478,276.364
2004-07-26 22:40:00,172.056,214.633,126.13,1407.62,419.573,,210.372,89.682,160.117,297.973,98.441,162.36,202.096,181.076,202.074,195.416,115.092,141.434,274.498
2004-07-26 22:45:00,171.868,213.6,126.613,1400.92,422.23,106.252,211.034,89.876,158.357,298.77,99.29,163.0,200.988,178.788,201.092,196.24,114.598,140.6,276.454
2004-07-26 22:50:00,173.106,211.267,127.343,1394.48,419.097,,209.926,91.22,157.437,298.224,101.609,160.66,201.004,178.456,199.454,196.768,114.92,140.12,276.058
2004-07-26 22:55:00,172.624,211.267,126.563,1405.14,422.347,,211.282,90.752,157.993,294.449,99.223,161.44,199.12,180.408,199.592,199.874,114.558,140.386,276.036
2004-07-26 23:00:00,170.592,211.933,126.39,1407.12,420.6,104.88,209.358,91.026,160.327,299.773,100.604,164.04,200.43,180.206,197.776,199.216,114.516,140.504,275.748
2004-07-26 23:05:00,172.824,215.333,127.2,1403.7,419.833,,210.646,90.916,156.517,297.192,101.979,162.2,200.778,179.71,198.982,197.786,115.214,139.034,273.134
2004-07-26 23:10:00,173.374,211.167,123.877,1398.84,423.183,,210.638,90.514,160.816,298.455,98.972,163.84,199.592,178.22,199.768,199.344,113.858,140.456,277.728
2004-07-26 23:15:00,173.122,213.933,125.157,1405.16,420.017,106.282,209.01,89.78,160.773,300.197,98.815,162.7,200.974,178.374,199.54,199.66,114.874,138.992,273.452
2004-07-26 23:20:00,174.24,211.867,126.567,1405.88,423.303,,210.494,90.952,158.253,297.943,98.119,163.0,200.172,177.534,198.372,197.118,112.984,140.324,274.618
2004-07-26 23:25:00,173.12,215.733,125.833,1399.12,423.63,,210.248,91.582,160.547,296.132,99.199,160.68,201.112,179.946,197.622,198.606,114.502,141.24,273.476
2004-07-26 23:30:00,173.826,213.7,125.777,1416.8,422.97,106.064,210.492,90.154,156.127,296.679,98.222,164.44,197.634,177.154,199.724,196.782,114.412,138.918,275.202
2004-07-26 23:35:00,171.154,212.667,127.157,1414.26,421.703,,208.276,90.308,156.937,297.556,99.837,161.2,198.856,179.858,201.13,198.426,115.398,138.646,278.428
2004-07-26 23:40:00,171.726,214.6,126.877,1407.16,419.63,,211.49,92.362,157.023,299.335,100.15,162.7,199.686,176.272,199.392,199.03,114.464,140.014,274.532
2004-07-26 23:45:00,173.42,214.333,125.503,1414.52,424.273,105.377,209.652,90.42,157.18,299.588,100.405,162.4,202.124,179.138,199.558,196.76,114.644,139.238,275.13
2004-07-26 23:50:00,173.17,213.1,125.813,1408.18,422.31,,209.538,90.084,157.54,295.448,97.187,161.12,202.26,178.336,197.728,196.772,114.588,139.67,274.144
2004-07-26 23:55:00,172.078,211.833,127.877,1419.36,422.75,,208.564,90.13,157.383,297.877,98.583,161.2,198.072,178.23,197.498,197.174,114.96,139.764,272.836
2004-07-27 00:00:00,173.506,211.933,125.217,1420.2,422.266,104.856,209.668,90.984,157.68,297.98,99.87,161.44,201.366,178.508,199.182,196.85,114.904,140.336,273.324
2004-07-27 00:05:00,172.138,210.4,125.16,1406.06,422.843,,209.372,88.882,157.69,297.466,98.478,162.36,199.184,178.296,198.366,197.3,113.624,140.388,277.464
2004-07-27 00:10:00,173.658,212.067,127.223,1419.28,420.473,,208.22,90.83,157.507,297.638,98.102,162.28,199.928,179.586,198.028,197.5,114.112,140.504,276.31
2004-07-27 00:15:00,173.31,210.533,123.333,1405.24,415.897,105.689,208.58,89.95,159.077,298.87,98.407,160.66,199.252,179.876,198.398,196.66,113.764,139.512,276.136
2004-07-27 00:20:00,173.898,213.867,127.32,1414.48,418.873,,207.262,90.242,156.303,294.591,98.337,161.4,197.372,177.788,199.602,197.248,112.136,140.84,273.62
2004-07-27 00:25:00,171.694,210.4,126.987,1415.78,417.983,,205.854,89.434,156.99,298.677,97.392,157.14,199.442,177.784,197.21,197.458,114.674,138.32,273.832
2004-07-27 00:30:00,171.086,209.5,125.493,1413.66,416.087,104.384,205.908,90.104,157.027,298.357,97.07,158.7,199.628,178.784,199.192,196.99,114.77,138.94,273.832
2004-07-27 00:35:00,173.636,208.8,125.697,1413.42,416.367,,205.1,90.426,156.17,297.752,95.849,158.58,199.15,179.724,197.238,199.962,113.846,137.86,272.164
2004-07-27 00:40:00,172.504,208.3,125.93,1415.22,415.867,,207.766,88.56,155.763,295.139,98.344,160.5,199.65,178.506,198.024,197.008,113.566,137.688,271.874
2004-07-27 00:45:00,175.27,209.667,124.477,1414.94,415.99,105.042,206.06,90.722,154.88,297.056,96.942,158.94,199.726,177.934,198.79,197.44,113.686,138.666,271.158
2004-07-27 00:50:00,172.606,210.533,125.103,1409.76,413.587,,208.594,91.046,155.413,297.238,97.154,160.16,202.102,181.426,197.216,197.902,115.472,138.33,268.778
2004-07-27 00:55:00,169.828,212.667,125.423,1410.26,420.437,,207.1,89.55,157.567,296.279,96.782,157.82,200.564,178.958,197.594,197.156,114.328,137.77,270.726
2004-07-27 01:00:00,173.842,211.567,127.06,1422.5,417.087,105.368,207.94,90.428,156.377,297.877,97.875,161.06,198.554,181.066,200.256,198.044,114.034,136.108,269.646
2004-07-27 01:05:00,171.912,210.433,125.91,1415.74,419.827,,205.592,91.148,158.013,296.2,98.625,160.38,199.67,179.9,200.56,199.604,114.028,137.492,269.238
2004-07-27 01:10:00,171.828,209.333,125.057,1418.0,419.693,,209.582,91.424,158.11,296.69,96.752,161.08,200.156,179.36,198.062,197.096,114.48,137.112,269.214
2004-07-27 01:15:00,171.964,211.5,125.543,1413.46,415.58,105.365,209.186,89.618,156.683,296.474,97.607,161.26,197.932,179.72,198.016,197.554,114.97,136.104,268.958
2004-07-27 01:20:00,171.488,213.767,124.613,1408.96,421.727,,211.428,90.218,155.143,294.728,97.135,161.04,199.456,179.132,198.102,196.504,114.386,137.598,271.246
2004-07-27 01:25:00,172.312,211.233,127.46,1405.9,418.1,,207.046,90.098,157.003,294.787,98.284,160.0,199.738,176.664,195.76,195.29,112.676,138.118,271.328
2004-07-27 01:30:00,174.544,209.633,124.6,1405.04,415.717,104.767,209.974,91.11,159.68,294.308,97.211,159.18,199.95,176.77,199.676,194.854,114.518,136.124,267.542
2004-07-27 01:35:00,172.786,208.7,124.85,1415.34,421.663,,205.496,87.736,155.57,295.926,97.982,161.7,198.106,179.14,198.576,197.052,113.904,137.376,268.364
2004-07-27 01:40:00,172.85,210.0,125.503,1406.46,416.333,,208.912,88.658,157.677,296.953,97.746,158.54,196.95,176.536,199.8,195.81,114.412,137.884,269.622
2004-07-27 01:45:00,172.31,212.3,126.39,1411.02,419.14,105.903,204.836,89.626,157.667,295.32,97.559,161.44,197.878,179.386,196.052,195.198,113.676,137.862,271.484
2004-07-27 01:50:00,172.822,213.6,125.447,1410.78,420.834,,210.75,89.016,156.307,295.252,98.453,160.3,198.946,177.452,196.482,194.324,113.422,138.288,272.912
2004-07-27 01:55:00,173.354,211.133,126.49,1415.92,421.72,,207.224,89.088,156.957,294.507,97.168,162.92,198.302,176.244,195.59,195.596,112.692,139.686,271.804
2004-07-27 02:00:00,170.062,213.133,126.14,1419.58,421.12,105.646,209.222,90.344,159.483,294.19,100.159,162.64,198.352,179.522,197.062,194.698,113.424,137.98,272.93
2004-07-27 02:05:00,170.4,212.667,124.84,1405.94,419.01,,207.124,89.868,156.997,295.012,98.118,160.78,197.362,177.226,196.404,196.028,112.306,138.334,271.666
2004-07-27 02:10:00,168.99,210.533,125.727,1411.44,417.41,,206.178,89.212,154.973,290.497,97.55,159.92,198.534,177.64,197.648,194.066,113.044,140.81,271.17
2004-07-27 02:15:00,170.746,212.1,124.443,1415.38,416.09,103.701,206.318,89.122,153.76,293.204,97.235,159.2,196.304,175.236,196.01,193.752,112.298,138.608,272.754
2004-07-27 02:20:00,170.122,209.5,124.917,1405.16,412.527,,206.108,88.698,155.607,292.512,96.578,160.22,197.396,176.054,199.166,195.588,110.878,139.53,272.468
2004-07-27 02:25:00,172.086,208.333,124.253,1405.9,412.477,,203.532,88.526,153.44,292.52,97.629,157.94,196.68,176.036,195.512,195.97,111.008,137.25,270.268
2004-07-27 02:30:00,168.486,207.933,124.45,1395.96,411.1,103.227,204.336,88.08,154.21,290.435,95.86,156.9,195.634,174.466,196.822,196.726,109.83,135.29,269.474
2004-07-27 02:35:00,169.886,209.633,123.957,1398.74,409.443,,202.828,88.738,154.293,293.805,94.882,156.08,195.868,172.828,197.55,192.944,108.522,135.662,267.36
2004-07-27 02:40:00,169.296,210.9,123.293,1394.08,409.69,,203.01,88.196,150.873,287.657,94.222,153.7,194.938,172.224,193.092,193.636,107.67,135.076,267.324
2004-07-27 02:45:00,170.068,207.9,123.107,1392.52,403.827,101.495,199.082,88.594,153.983,289.926,95.187,156.7,194.218,169.708,193.958,192.138,106.91,135.664,266.884
2004-07-27 02:50:00,169.994,210.967,121.417,1388.0,403.32,,201.368,87.336,150.41,288.48,94.051,155.3,188.932,170.216,191.978,192.484,106.178,134.272,265.846
2004-07-27 02:55:00,169.368,206.8,121.867,1382.32,397.157,,201.56,86.266,148.337,289.377,93.767,152.32,189.018,167.77,190.446,194.862,106.096,133.32,265.574
2004-07-27 03:00:00,167.192,205.567,120.48,1372.46,395.56,101.039,200.1,85.942,150.94,285.944,93.982,155.14,185.756,166.268,190.59,190.872,106.176,131.864,263.376
2004-07-27 03:05:00,167.818,204.433,121.177,1369.24,397.57,,196.188,84.578,149.53,281.069,94.297,153.28,185.468,164.112,188.662,189.06,104.886,130.426,259.98
2004-07-27 03:10:00,167.028,207.633,121.323,1360.3,397.283,,198.14,86.884,148.637,281.825,93.938,152.22,184.27,164.432,187.688,187.804,106.702,132.776,258.63
2004-07-27 03:15:00,166.58,205.733,121.023,1356.84,393.623,101.034,197.554,87.46,150.133,278.005,92.221,152.78,183.488,164.216,188.17,188.582,106.732,130.75,255.982
2004-07-27 03:20:00,164.888,204.3,120.507,1334.8,392.147,,196.37,85.694,150.433,275.459,93.863,152.46,181.91,163.574,187.304,187.852,107.97,130.922,257.504
2004-07-27 03:25:00,165.42,207.167,120.423,1332.06,391.937,,199.814,86.136,149.487,271.58,92.621,152.08,180.126,162.992,187.202,188.302,106.978,130.742,257.774
2004-07-27 03:30:00,165.444,202.7,120.03,1324.2,395.0,100.377,195.504,85.85,147.333,271.373,91.698,151.16,179.824,161.612,186.976,185.066,105.392,128.736,255.184
2004-07-27 03:35:00,167.262,203.233,120.197,1328.06,395.107,,197.868,84.656,150.197,269.429,90.581,149.46,181.202,165.072,185.022,183.146,107.284,130.4,259.176
2004-07-27 03:40:00,163.206,203.833,118.183,1325.78,390.627,,195.504,85.172,147.923,268.891,94.775,149.56,180.794,163.88,183.85,184.35,106.18,130.454,257.708
2004-07-27 03:45:00,161.198,202.167,118.387,1312.9,387.053,98.707,192.166,85.568,147.577,269.205,92.868,149.92,180.602,164.426,182.05,183.092,106.46,129.71,258.154
2004-07-27 03:50:00,163.438,203.6,118.787,1312.02,383.796,,194.064,85.94,145.3,269.675,93.554,148.94,177.718,162.58,182.554,183.114,105.514,128.982,255.158
2004-07-27 03:55:00,165.638,201.867,118.947,1309.54,385.347,,192.54,83.596,145.663,265.216,91.417,148.14,177.18,159.692,183.294,183.762,105.14,128.242,253.91
2004-07-27 04:00:00,163.326,203.133,119.053,1309.24,388.263,98.387,194.09,83.486,147.197,261.272,91.304,145.54,175.826,162.36,181.906,181.392,103.586,127.158,252.166
2004-07-27 04:05:00,162.876,200.5,117.653,1303.12,382.923,,191.714,84.402,144.53,261.755,89.342,146.9,176.668,158.996,179.958,180.222,101.71,126.816,251.382
2004-07-27 04:10:00,161.044,200.133,116.773,1310.28,381.84,,191.446,83.244,144.847,264.321,90.753,146.5,176.02,160.782,179.428,179.096,100.17,126.944,253.01
2004-07-27 04:15:00,162.118,202.833,118.427,1312.14,381.513,96.945,190.4,83.7,145.917,260.806,89.679,146.52,174.468,162.242,178.252,175.972,101.512,123.924,249.204
2004-07-27 04:20:00,162.178,199.233,117.593,1306.98,376.827,,191.884,82.336,142.623,262.391,89.939,145.66,175.128,160.466,178.688,177.12,99.832,124.374,247.652
2004-07-27 04:25:00,162.062,200.0,117.537,1296.74,379.237,,191.334,80.502,144.693,259.703,87.388,146.0,176.556,160.59,178.11,177.61,99.512,122.732,245.076
2004-07-27 04:30:00,162.138,198.133,117.637,1289.06,374.32,94.528,187.91,80.326,143.373,255.741,87.954,143.9,177.604,158.59,175.756,171.766,97.806,122.31,246.312
2004-07-27 04:35:00,160.152,198.6,116.007,1295.98,371.73,,187.6,81.374,141.827,257.189,88.095,146.9,174.722,157.698,176.97,172.468,99.304,123.504,244.498
2004-07-27 04:40:00,159.458,195.867,115.58,1301.62,372.837,,188.31,80.414,140.287,259.67,88.719,145.2,173.686,157.67,177.068,173.282,101.258,122.558,243.772
2004-07-27 04:45:00,159.868,198.1,115.377,1291.58,373.173,96.218,189.12,80.602,143.273,259.048,88.532,147.04,172.806,154.25,175.734,170.176,100.134,121.81,243.996
2004-07-27 04:50:00,158.68,198.1,114.713,1291.28,370.62,,190.056,80.85,142.39,255.983,89.415,147.32,173.964,155.044,175.782,170.706,99.04,119.912,239.954
2004-07-27 04:55:00,160.762,193.267,115.203,1295.62,373.813,,187.486,80.854,141.183,252.228,91.616,148.0,172.42,154.018,175.936,172.27,101.128,117.468,237.422
2004-07-27 05:00:00,158.214,196.733,114.953,1299.66,368.197,95.101,186.988,80.558,144.923,250.401,91.604,147.06,171.35,155.612,177.592,169.55,100.462,115.828,232.544
2004-07-27 05:05:00,159.678,192.333,114.957,1296.92,373.517,,186.708,80.786,142.06,254.246,89.585,145.92,171.2,152.9,177.068,171.31,100.336,116.994,235.582
2004-07-27 05:10:00,160.06,193.133,114.543,1294.76,371.913,,189.578,79.556,143.003,252.584,88.807,146.32,173.662,153.256,176.682,172.156,101.536,116.408,231.964
2004-07-27 05:15:00,161.834,194.267,116.653,1284.86,370.99,95.48,186.768,80.896,142.116,253.631,89.335,147.02,172.8,154.446,177.518,171.306,101.794,116.988,233.984
2004-07-27 05:20:00,160.156,194.233,115.187,1279.26,373.623,,186.248,79.712,142.82,254.838,91.025,148.92,173.35,155.616,177.032,170.312,103.014,116.788,233.458
2004-07-27 05:25:00,159.244,194.6,115.317,1275.66,371.19,,187.614,80.88,142.363,252.63,89.735,146.8,173.476,156.222,176.288,170.938,102.002,117.786,236.928
2004-07-27 05:30:00,160.122,195.967,115.293,1284.42,372.41,95.079,190.812,80.846,144.52,253.377,90.197,148.38,173.592,154.654,176.73,175.696,101.846,118.982,235.822
2004-07-27 05:35:00,161.308,195.4,115.49,1278.48,370.523,,187.002,78.122,143.59,253.838,90.0,146.56,171.658,155.368,179.232,171.66,102.134,118.072,235.344
2004-07-27 05:40:00,160.308,191.7,115.977,1278.4,372.603,,189.398,79.702,142.243,254.217,89.475,147.46,172.58,153.292,178.306,173.264,103.028,118.706,238.91
2004-07-27 05:45:00,158.418,193.5,114.257,1275.72,369.79,94.67,187.8,80.148,144.57,252.319,90.328,149.44,171.076,155.748,179.014,173.628,102.772,117.124,236.866
2004-07-27 05:50:00,160.4,196.133,116.263,1279.32,370.2,,187.33,77.936,143.48,254.126,91.847,147.06,170.262,155.164,177.836,172.254,104.112,118.732,236.544
2004-07-27 05:55:00,160.564,193.033,116.877,1279.92,372.29,,188.23,79.082,141.337,249.682,90.048,146.2,172.12,153.178,175.974,173.254,102.882,116.922,238.948
2004-07-27 06:00:00,159.07,193.967,114.737,1282.78,372.737,96.205,188.48,80.374,143.623,252.101,90.265,149.66,173.136,155.96,178.82,173.772,104.832,118.384,237.518
2004-07-27 06:05:00,159.332,192.533,116.867,1278.4,375.117,,189.966,79.91,145.173,254.831,90.698,147.2,172.424,153.394,176.39,172.876,103.832,117.646,238.054
2004-07-27 06:10:00,157.51,192.367,116.573,1278.78,378.224,,185.89,80.328,145.393,251.583,92.058,149.62,172.152,155.99,177.21,173.004,104.728,118.35,237.192
2004-07-27 06:15:00,157.322,193.667,116.78,1279.78,375.713,95.892,185.726,80.21,144.08,254.161,92.287,150.14,170.352,156.862,179.612,174.54,103.754,118.804,238.464
2004-07-27 06:20:00,159.636,192.1,115.79,1281.44,378.567,,190.806,80.472,143.42,254.036,91.403,149.84,170.672,156.564,181.73,176.616,104.424,120.622,239.606
2004-07-27 06:25:00,160.04,191.4,115.51,1278.84,379.483,,188.146,80.082,146.313,253.552,90.608,149.6,171.276,154.418,180.842,178.302,103.494,118.416,238.758
2004-07-27 06:30:00,158.204,195.567,116.697,1282.96,370.45,96.682,190.612,80.942,145.21,253.022,92.088,149.32,173.634,154.234,181.3,177.044,102.12,119.22,240.31
2004-07-27 06:35:00,159.386,192.1,115.4,1276.88,375.013,,189.688,82.142,146.634,252.24,90.631,147.06,173.216,152.894,181.816,177.074,104.678,119.99,236.286
2004-07-27 06:40:00,157.348,194.733,115.153,1279.44,375.337,,187.942,80.96,143.26,253.587,92.146,147.88,176.822,153.22,182.298,177.99,104.88,120.086,236.502
