DATETIME,ESOI,ATHN,MXCO,ROME,AATB,LMKS,DRBS,MOSC,NEWK,KIEL,KERG,CALG,OULU,APTY,FSMT,INVK,NAIN,PWNK,THUL,SOPB,SOPO,TERA
2003-10-29 01:10:00,161.682,51.53,205.333,119.553,1319.74,394.93,,200.1,84.946,152.617,198.175,291.893,98.992,155.88,196.222,174.666,191.754,193.538,109.684,46.534,263.344,103.422
2003-10-29 01:15:00,162.184,51.157,205.3,121.207,1308.3,398.09,101.338,198.022,85.39,150.69,198.214,293.295,96.849,155.16,194.822,173.456,191.782,192.536,111.186,46.61,263.576,103.713
2003-10-29 01:20:00,161.018,50.907,204.767,120.297,1318.14,392.087,,201.482,86.402,152.19,196.205,293.354,95.153,155.38,192.848,176.01,191.69,193.554,109.794,46.05,263.256,102.701
2003-10-29 01:25:00,162.046,51.397,201.267,120.99,1313.4,391.703,,201.546,86.156,152.61,196.206,291.463,95.543,156.2,193.856,173.466,190.17,192.996,110.684,46.816,261.13,100.84
2003-10-29 01:30:00,161.394,52.117,205.167,119.607,1322.9,395.687,101.736,200.062,85.722,152.683,197.715,291.362,96.526,154.22,194.714,173.31,191.104,192.164,110.336,45.952,261.708,104.253
2003-10-29 01:35:00,163.62,53.207,204.067,121.293,1318.46,395.85,,201.59,86.584,152.123,197.383,293.204,97.339,155.26,193.974,174.368,190.4,191.47,111.5,46.462,261.644,102.06
2003-10-29 01:40:00,160.634,52.19,201.5,121.99,1319.68,396.323,,203.752,85.742,153.81,197.217,291.092,98.148,154.8,193.336,172.928,188.77,191.576,111.124,46.672,260.798,103.865
2003-10-29 01:45:00,162.078,52.52,203.633,120.48,1321.04,398.063,99.831,201.564,85.452,153.217,196.424,288.509,97.427,156.02,191.858,172.068,188.82,192.258,110.958,46.512,261.936,102.371
2003-10-29 01:50:00,159.272,51.01,203.0,122.893,1317.1,397.533,,201.02,86.172,152.407,195.673,291.15,95.465,154.78,194.548,173.824,189.342,190.946,111.158,46.444,260.882,104.307
2003-10-29 01:55:00,161.758,51.173,200.133,120.617,1316.84,396.687,,199.94,86.648,149.973,197.937,291.737,95.948,155.0,192.666,173.062,188.396,191.434,109.854,46.144,261.088,104.229
2003-10-29 02:00:00,162.274,52.65,203.867,121.293,1312.76,395.98,101.615,202.23,85.214,151.447,196.664,290.629,96.686,156.82,192.714,173.166,188.138,191.66,110.036,46.172,261.83,103.136
2003-10-29 02:05:00,160.784,52.027,204.3,121.34,1314.58,397.017,,197.058,85.616,152.323,194.768,285.484,96.427,156.0,194.792,174.406,188.924,192.072,111.238,46.016,261.12,102.341
2003-10-29 02:10:00,160.944,51.653,204.567,120.913,1320.52,398.174,,200.304,86.95,153.626,198.723,289.853,95.337,157.04,191.572,172.93,188.502,191.086,109.79,46.138,262.38,103.325
2003-10-29 02:15:00,160.094,53.023,203.9,118.933,1316.38,395.363,99.986,201.734,85.256,151.69,197.281,289.085,97.769,157.42,191.124,171.874,191.886,191.238,109.178,46.518,262.764,102.706
2003-10-29 02:20:00,162.712,53.32,202.767,120.46,1316.44,396.66,,199.738,85.808,150.99,196.463,292.835,96.479,156.14,192.83,173.134,188.192,193.332,109.978,46.402,260.316,102.629
2003-10-29 02:25:00,163.258,53.21,205.067,119.857,1313.08,394.25,,199.26,87.414,153.287,196.463,288.674,95.346,155.52,193.65,173.132,191.192,191.464,109.86,46.0,263.282,104.155
2003-10-29 02:30:00,162.392,52.897,203.6,120.62,1323.64,390.063,100.991,199.956,85.336,150.957,196.791,289.677,98.099,154.7,191.638,174.504,189.192,194.112,110.532,46.84,261.578,102.242
2003-10-29 02:35:00,162.248,52.843,201.133,120.677,1319.78,394.487,,200.736,85.094,154.553,195.543,290.607,96.582,153.74,192.582,172.49,191.67,192.828,110.456,46.086,260.798,103.015
2003-10-29 02:40:00,160.446,52.093,202.867,120.433,1319.06,394.33,,198.792,84.51,151.313,198.219,287.507,95.773,155.66,193.466,173.476,187.858,192.012,109.916,45.8,261.582,103.325
2003-10-29 02:45:00,164.124,51.19,203.033,120.86,1324.26,396.92,100.346,198.678,84.598,154.28,196.525,288.534,95.767,156.9,193.852,171.516,189.666,191.382,109.06,45.232,262.588,104.562
2003-10-29 02:50:00,160.768,51.12,203.233,118.737,1328.18,396.88,,199.18,86.56,154.96,196.432,285.95,97.317,155.54,192.528,171.484,188.682,191.364,110.816,45.286,262.052,103.172
2003-10-29 02:55:00,160.682,52.083,200.1,119.013,1328.88,392.843,,202.144,86.06,151.72,197.633,287.42,97.424,156.42,192.902,170.196,188.748,191.74,110.058,46.264,260.958,102.224
2003-10-29 03:00:00,161.824,52.637,204.867,121.33,1318.56,395.87,100.638,199.218,87.388,154.123,198.501,289.537,96.928,155.68,193.588,172.196,188.946,190.232,111.498,46.236,260.182,102.728
2003-10-29 03:05:00,160.7,51.97,205.767,119.467,1319.54,394.61,,200.234,87.022,152.867,195.769,285.81,97.834,155.06,193.282,171.586,188.396,192.276,110.226,46.188,259.372,102.96
2003-10-29 03:10:00,162.734,51.963,203.267,119.91,1323.0,394.54,,203.162,85.722,152.677,196.31,288.926,95.812,155.04,191.432,173.068,190.084,192.334,110.078,45.85,263.778,102.706
2003-10-29 03:15:00,162.546,52.487,203.633,119.317,1325.98,393.824,99.668,201.718,86.484,154.683,194.485,290.76,97.282,156.46,191.348,174.544,188.838,193.784,109.938,46.162,259.95,103.634
2003-10-29 03:20:00,163.62,50.83,201.767,119.797,1319.24,397.057,,202.022,85.998,152.533,196.97,287.403,96.787,155.64,191.782,171.836,188.066,190.678,110.596,45.578,262.864,102.01
2003-10-29 03:25:00,160.978,51.047,204.4,120.147,1328.66,398.21,,203.008,85.956,150.777,197.02,289.701,96.386,156.84,190.122,172.096,191.822,192.024,110.22,46.196,258.474,104.717
2003-10-29 03:30:00,160.962,51.627,201.633,119.217,1328.16,394.367,100.319,202.112,85.218,151.39,195.04,285.143,97.339,155.24,191.416,174.452,189.56,193.66,111.308,45.528,261.412,103.497
2003-10-29 03:35:00,163.624,52.447,206.133,120.33,1336.12,395.187,,202.198,86.58,152.173,193.898,285.554,96.7,154.18,191.26,172.066,189.328,190.922,109.898,46.462,258.338,102.723
2003-10-29 03:40:00,163.034,52.093,203.167,120.433,1326.48,397.79,,201.318,85.982,152.67,194.678,285.434,97.041,154.72,191.344,171.422,187.864,191.728,109.916,46.316,259.932,102.551
2003-10-29 03:45:00,162.204,50.49,203.267,119.69,1328.78,395.35,101.299,200.662,86.416,151.6,196.703,285.642,96.299,154.32,191.942,172.39,185.984,191.944,110.622,46.192,262.092,101.874
2003-10-29 03:50:00,162.06,52.387,203.567,119.657,1330.04,396.12,,202.186,84.932,153.047,196.409,287.113,96.691,154.2,192.136,173.902,188.448,191.208,109.044,45.93,260.82,101.757
2003-10-29 03:55:00,161.978,51.387,202.133,120.193,1326.98,396.74,,200.564,87.224,152.56,197.606,287.242,97.187,154.14,188.9,174.334,188.694,192.79,109.046,45.25,260.856,100.753
2003-10-29 04:00:00,162.994,51.287,202.333,119.227,1326.0,390.493,101.729,200.156,85.852,152.617,195.342,291.868,99.008,156.16,190.724,172.218,191.992,192.956,108.82,45.794,260.876,102.066
2003-10-29 04:05:00,162.886,52.44,202.333,123.017,1329.48,397.313,,199.194,86.02,152.08,196.61,290.483,97.676,154.8,190.544,172.636,190.736,192.702,110.448,45.902,260.224,103.38
2003-10-29 04:10:00,160.81,51.87,202.8,121.26,1328.8,396.28,,202.004,85.086,153.796,197.724,287.72,95.365,154.54,191.36,172.552,189.488,191.546,109.636,46.53,263.552,99.903
2003-10-29 04:15:00,162.738,52.703,201.267,120.023,1327.22,394.027,100.46,200.496,86.604,154.497,198.342,285.094,95.835,156.9,190.41,173.922,188.922,191.794,111.09,45.862,259.9,102.066
2003-10-29 04:20:00,162.452,51.013,203.333,122.627,1335.26,395.173,,199.418,85.738,154.477,195.698,285.628,95.862,153.84,190.916,173.114,189.516,192.478,110.246,46.324,260.684,101.834
2003-10-29 04:25:00,165.742,52.833,202.2,120.263,1319.12,395.17,,200.584,85.518,150.773,197.182,285.894,96.155,155.48,192.792,172.944,191.302,191.454,109.232,45.856,259.21,100.521
2003-10-29 04:30:00,164.28,50.46,202.233,118.5,1326.9,395.977,100.593,202.036,86.178,151.65,197.059,286.251,97.336,155.64,191.414,172.684,190.628,190.756,109.93,45.406,259.006,102.066
2003-10-29 04:35:00,164.778,51.763,205.467,120.34,1333.28,397.727,,200.084,85.838,152.363,197.803,289.213,97.385,155.0,191.228,170.508,190.672,190.68,110.06,45.2,259.572,102.551
2003-10-29 04:40:00,162.814,52.307,202.867,121.497,1333.46,399.637,,201.362,85.852,154.38,197.717,286.609,95.957,155.38,192.402,171.124,190.664,191.43,110.826,46.274,260.174,101.778
2003-10-29 04:45:00,165.45,51.88,203.133,121.953,1332.1,393.957,101.293,199.62,85.148,150.98,196.108,286.668,95.432,155.56,188.836,171.3,188.718,190.822,110.3,46.078,261.152,101.391
2003-10-29 04:50:00,166.034,53.607,203.633,122.217,1336.26,395.107,,200.52,85.632,149.87,194.904,287.083,96.065,153.04,189.812,172.508,189.642,193.022,110.178,45.61,260.486,102.629
2003-10-29 04:55:00,165.994,52.447,204.233,122.147,1329.0,396.043,,195.756,86.178,152.193,198.181,283.381,95.331,156.52,193.188,172.398,189.824,190.82,109.774,45.194,262.67,102.125
2003-10-29 05:00:00,165.83,52.63,204.933,120.69,1339.82,391.463,99.986,200.974,87.206,154.733,195.744,285.248,96.014,155.18,190.884,174.8,190.074,192.458,111.106,45.326,259.648,100.85
2003-10-29 05:05:00,165.23,52.4,202.6,120.843,1333.14,396.33,,200.272,85.672,152.373,196.293,284.122,95.468,154.62,191.702,171.694,188.232,192.548,109.634,45.66,260.904,103.537
2003-10-29 05:10:00,166.418,52.257,203.567,121.873,1329.56,395.01,,200.182,86.382,152.223,196.417,286.702,95.422,155.88,190.408,170.018,190.496,192.288,109.8,45.672,259.634,102.375
2003-10-29 05:15:00,163.666,52.673,204.033,121.703,1325.22,396.22,99.796,198.422,85.162,151.467,198.434,285.574,96.671,154.78,193.158,173.658,189.726,189.842,110.412,46.02,260.796,102.045
2003-10-29 05:20:00,164.774,53.267,204.033,122.78,1332.26,394.77,,199.874,85.716,151.6,198.226,284.092,96.407,156.38,190.87,170.542,191.094,192.948,110.008,44.43,260.102,102.809
2003-10-29 05:25:00,164.272,52.947,202.467,121.013,1331.4,393.75,,204.636,86.102,152.933,195.424,287.626,95.785,156.22,190.28,173.096,191.306,191.812,110.0,45.408,258.588,100.726
2003-10-29 05:30:00,164.168,52.933,203.333,121.613,1331.34,397.413,101.591,202.81,86.076,153.957,195.257,285.012,93.507,155.58,190.308,173.226,189.982,191.248,109.522,45.048,261.062,102.114
2003-10-29 05:35:00,164.636,54.37,202.3,120.883,1333.64,398.017,,203.02,85.852,152.663,196.409,288.734,95.579,154.74,192.15,171.25,189.46,190.144,109.998,45.382,260.29,100.802
2003-10-29 05:40:00,165.662,54.123,205.867,121.847,1336.18,398.61,,200.314,86.47,152.237,197.476,282.898,96.625,155.2,189.846,171.898,189.466,191.022,108.95,46.01,259.574,99.78
2003-10-29 05:45:00,165.616,52.4,201.367,122.377,1332.08,403.983,102.45,201.048,85.774,155.197,199.372,284.386,96.504,154.48,190.312,172.72,191.652,191.178,108.458,45.354,258.878,100.936
2003-10-29 05:50:00,165.794,52.563,201.0,123.69,1335.76,401.893,,204.148,84.968,157.24,198.302,286.591,94.784,154.98,190.658,171.798,189.676,190.268,109.402,45.354,259.756,100.551
2003-10-29 05:55:00,163.508,53.733,204.867,123.663,1333.04,401.21,,204.3,86.034,154.25,200.57,285.338,95.674,154.92,190.012,172.594,189.592,192.762,111.088,44.924,258.962,100.801
2003-10-29 06:00:00,165.616,53.007,202.633,124.69,1322.56,400.58,102.805,203.766,85.012,154.723,201.149,284.472,97.597,156.74,190.972,172.61,190.926,191.996,109.534,44.982,259.626,101.378
2003-10-29 06:05:00,165.04,52.343,202.633,123.86,1336.18,404.247,,204.112,86.428,153.313,197.801,284.139,97.048,158.16,191.548,172.402,188.812,192.336,109.282,45.156,256.166,100.55
2003-10-29 06:10:00,165.096,53.107,202.867,122.76,1318.2,401.117,,205.654,85.852,153.06,199.535,283.087,97.788,156.48,193.278,169.614,189.842,193.694,110.2,45.23,260.058,100.165
2003-10-29 06:15:00,164.282,53.777,203.133,122.8,1321.44,397.447,101.995,203.882,82.98,152.673,199.743,282.691,97.225,156.72,191.976,170.686,188.1,192.786,111.63,44.94,257.312,101.785
2003-10-29 06:20:00,164.082,51.543,199.233,120.867,1315.78,396.827,,203.648,81.084,156.757,198.635,279.603,95.794,154.3,191.958,171.4,183.164,189.484,110.328,44.036,250.506,100.551
2003-10-29 06:25:00,162.84,52.843,200.533,121.307,1314.8,393.37,,203.362,81.534,152.673,196.532,281.256,98.394,156.68,191.064,170.59,185.294,188.444,110.246,42.026,242.808,100.84
2003-10-29 06:30:00,161.712,51.72,197.367,121.88,1300.24,393.763,100.114,203.348,83.082,152.91,193.945,280.966,96.773,155.08,188.912,171.49,186.198,189.128,109.082,41.212,237.206,96.1
2003-10-29 06:35:00,161.536,52.34,196.4,120.673,1290.64,385.023,,200.36,81.458,152.63,192.092,276.879,97.118,155.34,190.082,170.058,186.156,187.704,109.294,41.336,236.518,94.522
2003-10-29 06:40:00,162.492,51.547,195.633,119.02,1294.2,378.337,,193.692,80.896,147.63,188.195,278.193,94.148,152.78,184.926,169.906,183.654,186.056,107.096,41.17,233.404,96.081
2003-10-29 06:45:00,162.636,52.383,197.067,118.79,1305.92,386.333,97.95,196.028,80.758,148.546,190.52,271.164,94.005,148.4,181.54,166.226,181.728,182.852,103.192,41.664,239.228,95.832
2003-10-29 06:50:00,163.894,51.73,196.733,120.387,1304.48,384.677,,196.75,80.85,148.997,189.747,272.999,91.863,146.34,183.832,163.098,184.852,184.516,104.362,42.22,245.266,98.451
2003-10-29 06:55:00,164.094,53.183,198.733,120.833,1306.56,391.267,,197.196,83.4,150.007,191.058,270.61,91.253,149.1,182.552,162.42,184.068,185.888,104.728,43.194,245.606,100.3
2003-10-29 07:00:00,166.908,51.86,200.667,122.447,1307.58,391.497,98.408,196.704,83.262,147.54,191.838,273.839,93.329,147.48,183.904,166.98,187.16,185.318,105.552,43.138,247.288,98.143
2003-10-29 07:05:00,164.594,53.483,197.833,120.5,1312.06,390.54,,198.39,84.006,147.98,189.909,271.114,93.597,147.12,185.896,165.946,185.656,185.54,104.994,43.594,246.442,97.352
2003-10-29 07:10:00,176.888,51.857,199.367,121.37,1314.74,391.527,,195.774,83.466,148.486,189.784,270.355,93.494,149.3,182.488,162.9,181.106,184.262,104.214,42.262,246.196,97.81
2003-10-29 07:15:00,164.32,52.613,198.0,121.163,1314.08,387.96,99.746,199.48,82.874,146.663,192.249,272.635,92.117,149.3,185.296,161.676,182.994,182.24,104.38,42.642,248.166,99.426
2003-10-29 07:20:00,162.802,52.463,200.3,120.963,1321.42,388.407,,192.87,84.142,148.433,192.66,272.316,91.919,148.96,183.948,162.732,184.388,184.444,103.636,43.086,247.242,99.657
2003-10-29 07:25:00,165.75,54.043,198.867,120.697,1319.9,388.703,,194.342,82.188,150.42,191.515,269.746,93.583,148.22,181.808,160.762,182.996,184.95,104.448,42.562,246.846,99.118
2003-10-29 07:30:00,165.35,52.723,197.0,120.27,1322.3,389.933,98.546,196.426,82.96,150.52,191.62,271.877,93.293,149.38,180.808,161.106,183.664,184.81,105.502,43.13,245.15,99.406
2003-10-29 07:35:00,165.188,52.84,198.4,119.71,1308.32,386.12,,193.704,84.186,148.22,194.401,270.857,92.201,148.4,184.422,163.828,183.566,184.138,104.726,42.41,244.94,98.408
2003-10-29 07:40:00,163.364,53.093,197.833,120.13,1306.98,386.23,,195.392,83.618,149.09,191.91,274.237,93.293,148.54,184.608,163.592,185.702,186.144,106.674,43.392,246.676,98.177
2003-10-29 07:45:00,162.884,50.91,197.533,119.803,1301.74,384.36,98.967,197.78,83.34,150.773,192.896,274.371,93.989,148.88,186.418,162.942,182.59,184.058,106.576,42.386,245.51,99.253
2003-10-29 07:50:00,164.68,50.547,197.433,119.39,1300.56,388.707,,196.152,83.812,150.087,192.2,270.65,91.918,148.76,183.342,162.554,183.292,183.596,106.84,42.588,244.824,97.562
2003-10-29 07:55:00,165.198,52.117,201.3,120.693,1308.54,389.677,,197.846,83.172,152.103,189.794,269.822,93.64,149.42,180.808,162.434,180.138,184.082,105.848,42.478,245.208,96.524
2003-10-29 08:00:00,163.628,51.233,200.233,120.42,1299.24,388.533,97.629,197.016,83.15,148.244,192.172,268.558,91.979,149.98,184.19,164.922,181.126,182.164,105.902,42.128,241.852,96.487
2003-10-29 08:05:00,161.536,52.243,200.767,119.013,1296.66,389.807,,201.18,82.164,146.78,189.569,266.255,94.386,151.42,182.848,164.14,182.152,179.41,106.32,42.504,242.806,97.007
2003-10-29 08:10:00,162.976,54.013,198.033,121.773,1292.84,387.987,,198.038,82.73,146.743,189.858,269.656,93.693,150.86,181.394,165.192,180.778,182.416,105.112,42.348,244.684,97.004
2003-10-29 08:15:00,164.464,51.65,199.833,118.663,1286.84,386.137,97.456,197.824,82.44,148.48,189.419,271.998,93.835,151.56,181.302,164.646,180.26,183.168,106.06,42.116,242.944,97.443
2003-10-29 08:20:00,163.03,49.813,198.6,119.817,1283.12,382.24,,194.866,82.64,147.62,189.709,264.626,91.243,149.82,181.064,164.462,181.738,180.984,104.952,43.052,243.106,94.799
2003-10-29 08:25:00,162.106,52.437,197.933,119.67,1293.2,384.453,,196.37,83.794,148.113,186.353,266.169,91.157,149.18,180.714,163.826,181.602,177.61,104.996,42.476,242.89,97.023
2003-10-29 08:30:00,162.552,51.617,199.1,121.17,1287.56,385.117,98.743,194.886,82.374,148.33,190.192,263.359,92.111,149.48,180.612,161.772,181.04,178.892,104.848,42.98,242.71,96.796
2003-10-29 08:35:00,162.03,51.037,199.233,121.853,1286.78,391.677,,197.52,83.214,150.84,193.133,265.719,92.686,148.2,179.05,163.804,180.184,178.486,104.422,42.576,243.366,95.321
2003-10-29 08:40:00,161.694,52.66,198.733,120.25,1283.06,393.917,,197.564,82.93,149.77,192.201,266.177,92.56,150.24,181.044,164.15,179.364,181.742,105.004,41.982,243.504,96.336
2003-10-29 08:45:00,162.062,51.747,199.467,119.483,1280.66,392.473,99.083,199.48,84.516,153.397,196.647,265.898,95.214,150.04,180.858,165.558,180.862,179.532,105.224,42.21,243.524,96.083
2003-10-29 08:50:00,161.412,52.467,200.467,121.387,1291.18,394.89,,200.166,83.766,151.46,193.967,267.384,94.443,150.4,181.184,162.61,183.428,179.99,105.964,41.958,242.042,96.677
2003-10-29 08:55:00,161.642,51.2,202.1,120.983,1288.56,390.29,,197.814,83.872,152.017,190.225,264.047,94.984,150.42,176.636,163.888,179.356,180.374,103.582,42.454,241.11,95.471
2003-10-29 09:00:00,162.266,52.05,204.233,118.567,1285.34,389.803,99.09,194.522,84.374,150.173,190.876,263.818,93.831,147.78,177.878,158.948,181.784,180.702,102.554,42.73,242.014,95.624
2003-10-29 09:05:00,161.412,52.24,198.8,119.213,1278.14,385.66,,197.162,82.718,151.167,191.126,263.411,93.325,147.12,177.958,160.812,179.754,177.768,102.412,42.298,242.576,96.83
2003-10-29 09:10:00,161.012,51.207,198.1,119.89,1282.84,385.127,,195.154,82.902,148.597,188.911,267.36,94.106,148.16,178.476,160.156,183.4,183.48,103.444,42.004,242.518,95.073
2003-10-29 09:15:00,158.944,51.07,199.233,118.87,1263.34,384.18,97.278,196.22,84.42,147.66,187.778,265.285,91.663,148.0,181.492,161.47,180.894,181.532,104.072,41.806,242.544,96.678
2003-10-29 09:20:00,161.09,52.223,197.733,118.397,1274.02,382.907,,195.63,83.586,147.557,186.025,269.313,89.328,147.82,178.854,160.976,180.37,181.402,103.026,41.792,242.84,95.916
2003-10-29 09:25:00,160.708,51.05,197.167,117.313,1262.08,381.723,,193.884,82.57,146.587,186.523,264.914,90.768,145.98,179.184,162.458,181.882,181.99,103.67,42.112,240.464,96.203
2003-10-29 09:30:00,159.646,51.54,197.033,119.11,1271.96,378.533,96.812,194.174,83.22,146.47,187.419,268.082,91.598,148.3,179.398,160.236,182.49,180.42,103.372,41.574,239.06,95.211
2003-10-29 09:35:00,159.67,51.01,196.133,118.783,1269.72,380.69,,194.188,83.274,146.6,186.775,269.754,90.971,146.6,181.294,160.69,183.77,182.256,104.592,42.358,240.542,94.349
2003-10-29 09:40:00,158.44,52.52,197.667,118.41,1265.26,379.01,,191.654,82.06,147.8,183.008,266.67,92.4,145.48,183.306,160.806,182.856,183.932,104.654,41.606,241.418,95.035
2003-10-29 09:45:00,159.414,50.163,192.433,117.553,1263.5,380.237,97.075,193.826,81.78,146.107,185.596,267.975,92.133,146.52,180.322,162.126,182.264,180.942,103.336,42.032,240.818,94.73
2003-10-29 09:50:00,157.212,51.523,196.733,117.63,1250.16,381.12,,193.52,81.85,147.827,189.133,265.516,91.402,147.26,182.15,162.054,180.78,180.85,104.566,41.496,239.62,94.981
2003-10-29 09:55:00,158.418,50.62,195.833,118.27,1250.04,382.76,,191.162,83.276,148.137,185.632,266.248,91.053,145.04,181.668,161.76,181.128,179.29,105.674,42.098,238.504,94.944
2003-10-29 10:00:00,157.154,51.363,194.7,117.417,1252.04,380.27,96.135,192.362,82.178,146.423,186.797,264.292,90.888,146.52,181.192,163.514,179.288,181.818,105.206,41.022,239.672,94.24
2003-10-29 10:05:00,159.046,51.66,193.3,117.27,1245.88,376.93,,191.748,82.888,147.217,185.825,265.662,93.267,146.62,181.55,161.826,181.558,180.514,105.468,40.502,237.68,95.157
2003-10-29 10:10:00,159.254,51.47,191.3,118.463,1247.4,379.423,,190.642,81.982,144.917,183.699,266.523,91.754,147.4,180.102,163.048,179.202,179.96,105.402,41.43,237.958,93.786
2003-10-29 10:15:00,157.22,50.477,191.233,116.947,1255.46,380.717,96.831,193.316,81.828,146.687,185.983,264.311,93.194,145.58,180.32,161.978,179.854,180.374,104.97,41.2,236.398,96.598
2003-10-29 10:20:00,159.324,50.193,185.8,116.77,1262.74,381.423,,191.172,82.806,147.79,187.32,261.984,93.277,145.94,178.776,160.83,178.748,180.36,103.102,41.116,238.34,94.677
2003-10-29 10:25:00,159.354,51.74,187.867,118.627,1260.26,383.7,,194.17,81.26,145.567,184.235,260.744,91.642,145.9,174.114,162.206,179.594,179.434,103.328,41.066,236.132,94.604
2003-10-29 10:30:00,158.704,51.777,191.533,117.64,1253.08,380.503,96.408,191.698,80.588,147.08,184.378,253.975,89.722,144.62,176.872,158.914,178.754,177.892,101.584,40.934,235.868,94.812
2003-10-29 10:35:00,156.276,51.43,188.767,116.18,1264.4,378.853,,191.654,80.032,145.72,186.045,254.097,89.741,144.86,172.562,156.458,179.534,176.83,101.528,39.964,234.634,96.619
2003-10-29 10:40:00,156.812,51.093,187.733,117.913,1231.62,378.777,,191.27,79.31,145.52,186.247,245.853,90.27,143.82,169.838,157.394,178.988,175.034,101.598,40.238,233.458,93.653
2003-10-29 10:45:00,156.076,49.307,188.033,116.917,1225.88,376.677,95.349,192.26,79.982,145.35,184.827,241.901,90.978,145.66,162.394,148.008,175.296,171.692,103.334,40.922,235.256,95.042
2003-10-29 10:50:00,155.136,51.193,186.867,117.95,1218.32,377.547,,189.282,78.92,144.573,184.75,239.033,90.901,144.42,159.12,144.342,174.264,170.088,100.234,40.486,232.032,93.142
2003-10-29 10:55:00,155.61,51.26,187.433,115.647,1212.74,370.343,,189.016,77.586,144.117,183.579,234.011,89.335,142.26,160.05,145.202,172.484,167.55,101.272,39.984,232.616,93.143
2003-10-29 11:00:00,155.982,49.007,184.733,115.11,1205.52,370.58,94.322,188.9,77.676,142.86,183.293,234.814,90.948,140.94,156.338,144.272,167.954,168.718,99.968,39.624,231.098,94.036
2003-10-29 11:05:00,153.654,49.363,183.467,115.793,1208.32,368.833,,189.148,76.318,142.197,184.309,230.217,87.9,140.48,159.706,142.562,166.69,167.54,96.11,39.718,229.76,91.686
2003-10-29 11:10:00,151.794,49.87,181.167,113.893,1203.32,368.797,,186.842,76.376,141.57,184.452,228.66,88.75,140.36,155.38,140.336,164.65,164.424,94.162,38.214,227.186,92.066
2003-10-29 11:15:00,152.002,50.707,183.0,114.037,1194.08,367.643,92.498,185.4,75.0,142.333,184.331,227.635,87.278,139.94,154.158,138.866,164.002,163.558,94.488,38.552,225.26,92.218
2003-10-29 11:20:00,153.086,48.07,185.7,114.79,1200.76,360.853,,186.572,75.962,139.14,183.116,226.675,86.684,139.48,155.422,140.79,162.926,162.822,95.776,38.554,222.544,92.597
2003-10-29 11:25:00,153.462,48.543,182.467,115.277,1199.5,362.843,,187.656,75.362,138.67,181.047,232.034,88.81,140.16,157.03,137.588,164.312,161.872,94.956,38.88,224.75,94.624
2003-10-29 11:30:00,151.86,49.547,182.133,114.437,1199.4,361.303,92.656,184.782,76.182,139.87,179.192,228.142,86.269,140.42,154.26,138.862,164.03,159.404,92.378,38.938,226.924,90.501
2003-10-29 11:35:00,151.96,49.91,184.833,113.84,1195.54,359.253,,184.052,75.044,139.87,176.719,226.857,86.155,139.8,152.51,139.018,162.76,160.83,92.784,38.598,225.446,93.004
2003-10-29 11:40:00,152.24,48.997,182.3,113.243,1196.76,356.65,,185.152,74.896,139.76,178.088,224.523,86.277,138.1,153.092,140.17,160.096,156.582,92.786,37.762,221.446,90.658
2003-10-29 11:45:00,152.744,49.977,182.233,112.933,1177.22,357.797,90.47,185.256,74.958,138.63,177.932,222.157,87.146,137.24,153.246,136.688,161.048,156.266,90.144,37.746,222.264,90.431
2003-10-29 11:50:00,154.668,50.263,179.767,112.4,1185.92,360.283,,181.978,74.364,137.587,179.658,223.521,84.0,139.32,152.554,138.128,159.958,154.96,91.51,37.586,220.196,90.809
2003-10-29 11:55:00,151.408,48.263,180.667,112.923,1174.0,357.46,,181.782,75.054,137.997,174.92,220.625,85.483,136.66,154.168,140.404,163.036,154.236,91.91,38.118,220.746,91.058
2003-10-29 12:00:00,151.13,49.007,180.7,112.21,1176.04,354.943,91.413,181.766,73.306,138.817,176.943,218.674,86.719,137.5,150.496,137.708,163.818,155.588,89.444,38.206,221.896,89.066
2003-10-29 12:05:00,149.124,48.563,181.333,113.897,1176.74,356.653,,181.798,74.284,136.557,176.473,217.747,86.713,137.28,152.98,136.38,163.866,157.13,89.624,38.428,223.888,88.635
2003-10-29 12:10:00,151.478,47.593,178.867,112.973,1170.34,353.8,,181.528,73.472,137.61,174.936,219.705,85.346,136.14,150.31,137.194,165.424,155.466,88.526,37.638,220.59,85.773
2003-10-29 12:15:00,151.656,49.003,178.967,111.777,1159.32,354.75,90.444,181.37,74.442,137.607,176.477,217.303,84.284,136.88,150.118,137.264,162.486,154.288,89.49,37.442,217.996,84.727
2003-10-29 12:20:00,152.118,48.237,177.267,112.56,1157.44,353.6,,179.072,73.8,137.45,174.97,221.88,84.95,137.02,147.716,135.934,161.028,156.694,88.482,36.452,214.486,85.572
2003-10-29 12:25:00,152.224,47.893,178.167,111.75,1147.54,354.493,,179.478,73.584,137.78,173.17,220.145,83.405,135.7,149.214,137.252,159.114,156.002,88.928,37.136,217.092,85.615
2003-10-29 12:30:00,148.898,50.0,178.167,109.663,1145.44,349.167,88.645,178.168,72.14,135.583,172.444,217.545,83.57,134.06,149.9,134.668,158.812,155.484,87.094,37.024,215.188,84.871
2003-10-29 12:35:00,150.96,49.52,176.467,111.583,1137.8,346.264,,177.85,71.502,136.0,173.466,219.034,83.459,133.12,150.482,133.642,155.988,156.952,89.134,36.326,210.4,86.062
