DATETIME,ESOI,ATHN,MXCO,ROME,AATB,LMKS,DRBS,MOSC,NEWK,KIEL,CALG,OULU,APTY,FSMT,NAIN,PWNK,SOPB,SOPO
2001-04-29 04:35:00,163.17,50.753,199.433,118.743,1287.7,384.647,,199.676,84.656,147.003,282.939,93.645,150.48,189.69,184.57,185.714,41.382,244.322
2001-04-29 04:40:00,162.758,50.463,198.1,121.223,1294.88,382.96,,199.606,84.164,147.963,280.394,94.365,151.24,189.87,183.036,184.636,41.498,244.112
2001-04-29 04:45:00,164.596,49.797,199.5,120.107,1291.88,383.77,98.813,197.61,84.978,149.85,284.427,93.623,149.5,188.304,184.406,187.53,41.398,241.03
2001-04-29 04:50:00,162.282,50.683,198.6,121.45,1288.8,384.047,,200.948,85.232,149.423,283.145,93.963,150.6,190.478,184.714,187.308,41.996,241.986
2001-04-29 04:55:00,163.514,50.593,200.3,119.087,1291.1,383.423,,198.412,83.032,149.42,281.959,92.527,149.32,188.156,184.654,186.338,41.012,242.644
2001-04-29 05:00:00,162.286,50.563,200.567,120.27,1292.3,381.927,99.05,197.806,83.984,148.907,283.178,93.877,150.94,189.542,186.162,183.656,41.062,243.268
2001-04-29 05:05:00,163.658,50.627,201.767,120.74,1283.02,385.58,,198.006,85.39,149.72,282.971,95.844,151.82,188.996,184.874,186.204,41.252,240.114
2001-04-29 05:10:00,165.46,49.743,201.2,119.317,1296.78,384.367,,199.54,83.462,150.943,284.729,92.234,150.7,188.934,182.64,185.74,41.234,243.03
2001-04-29 05:15:00,164.472,50.873,199.167,119.12,1296.26,382.153,99.017,200.462,84.994,149.653,280.166,92.593,150.26,187.682,186.042,188.114,41.932,242.984
2001-04-29 05:20:00,164.284,50.237,199.7,119.0,1299.92,381.167,,198.238,84.518,148.98,281.951,90.9,151.18,187.442,185.252,185.404,41.254,242.184
2001-04-29 05:25:00,164.178,51.587,198.367,120.787,1298.9,384.09,,198.29,85.684,148.733,279.979,92.734,149.92,187.966,184.604,185.028,41.244,243.086
2001-04-29 05:30:00,164.268,50.953,199.8,120.47,1295.68,384.16,99.133,199.822,84.764,148.043,280.605,92.336,150.26,187.676,183.206,183.582,41.416,242.922
2001-04-29 05:35:00,161.516,50.69,199.533,119.353,1293.82,385.627,,197.61,85.494,149.847,281.468,93.029,150.54,187.014,186.068,188.11,41.794,243.628
2001-04-29 05:40:00,164.892,51.94,201.867,123.58,1299.9,382.97,,198.952,85.146,147.71,280.511,91.222,150.5,188.878,185.6,183.336,41.688,242.856
2001-04-29 05:45:00,164.234,50.597,199.767,120.277,1292.32,383.68,98.901,199.614,84.208,149.023,281.029,93.897,150.52,189.552,184.368,183.562,41.71,242.744
2001-04-29 05:50:00,163.964,50.303,198.1,120.84,1299.58,384.437,,199.43,86.462,148.21,281.781,91.534,149.26,188.122,185.818,184.248,41.916,245.832
2001-04-29 05:55:00,163.69,51.1,199.067,121.013,1294.36,381.257,,198.598,82.788,146.777,280.496,92.163,151.46,188.504,185.58,185.1,40.926,241.068
2001-04-29 06:00:00,163.43,51.177,198.167,121.277,1298.48,385.987,98.927,198.318,83.986,150.767,284.557,93.528,151.6,189.732,185.012,188.83,41.652,246.212
2001-04-29 06:05:00,163.968,50.373,200.367,121.293,1303.32,385.567,,200.684,84.658,149.413,283.511,93.182,152.88,188.238,184.746,185.74,41.556,243.866
2001-04-29 06:10:00,161.368,50.35,199.3,120.68,1299.06,382.787,,200.896,84.416,148.157,279.573,94.303,150.52,186.262,182.852,185.644,42.122,243.442
2001-04-29 06:15:00,163.664,50.097,198.1,124.157,1304.68,381.73,99.008,200.584,85.434,148.86,281.785,92.753,152.42,188.476,185.566,186.264,41.534,242.962
2001-04-29 06:20:00,164.924,49.81,199.633,121.247,1302.6,380.3,,199.044,83.61,148.013,281.565,91.447,151.22,187.634,185.722,187.604,42.116,244.06
2001-04-29 06:25:00,162.766,50.34,197.667,121.29,1297.78,385.56,,200.66,84.982,148.297,276.733,92.775,150.44,187.552,184.458,186.994,42.32,245.63
2001-04-29 06:30:00,164.162,49.153,199.367,120.357,1297.56,384.337,98.829,198.328,84.464,147.337,279.667,93.997,152.86,187.834,184.85,186.658,42.358,245.194
2001-04-29 06:35:00,164.078,50.497,198.933,121.313,1291.46,382.903,,199.46,85.382,149.907,281.945,93.848,149.94,186.276,184.156,187.378,42.034,244.04
2001-04-29 06:40:00,165.214,50.54,201.167,121.253,1294.54,387.813,,200.75,85.138,149.007,280.611,93.035,150.8,187.37,184.596,187.05,41.628,243.468
2001-04-29 06:45:00,164.55,51.573,200.4,121.953,1293.68,385.52,99.293,199.208,84.848,147.683,281.24,92.973,150.74,187.622,187.046,187.208,42.068,247.872
2001-04-29 06:50:00,164.824,49.883,198.433,120.203,1297.8,382.357,,196.242,84.506,147.09,279.142,92.808,149.92,187.456,186.38,185.864,42.028,247.43
2001-04-29 06:55:00,166.202,50.447,198.4,120.767,1302.94,385.9,,199.998,85.156,149.9,284.134,92.34,149.52,188.722,186.42,186.916,42.394,246.48
2001-04-29 07:00:00,164.668,49.323,201.5,120.48,1298.18,384.32,98.873,197.63,85.282,150.103,280.829,92.601,149.2,186.648,186.16,186.214,41.47,245.934
2001-04-29 07:05:00,163.872,50.603,198.333,121.02,1292.52,383.19,,196.446,84.638,149.843,277.413,92.771,150.76,186.856,188.054,183.808,41.784,244.544
2001-04-29 07:10:00,163.088,51.163,201.0,120.07,1304.28,384.937,,200.284,85.198,146.747,279.375,93.669,150.14,186.894,186.23,183.298,42.34,244.11
2001-04-29 07:15:00,163.85,51.283,197.167,122.323,1304.42,383.93,99.79,200.888,85.38,150.853,278.76,92.669,150.9,186.928,187.046,184.83,42.226,244.83
2001-04-29 07:20:00,165.054,50.39,199.833,121.15,1302.72,384.673,,202.03,84.664,148.703,279.677,93.898,152.02,187.958,182.878,184.556,41.578,244.052
2001-04-29 07:25:00,166.572,51.66,195.267,122.147,1296.76,384.207,,199.87,85.26,149.96,280.862,93.284,152.54,187.844,184.89,185.554,42.112,245.136
2001-04-29 07:30:00,163.02,50.623,199.733,121.537,1296.78,384.097,98.812,194.968,84.28,146.693,281.794,93.751,151.22,189.16,185.954,184.122,41.75,244.72
2001-04-29 07:35:00,165.858,49.55,199.233,122.837,1294.14,383.86,,200.484,85.57,149.457,280.528,91.945,152.0,188.868,184.516,186.146,41.624,246.498
2001-04-29 07:40:00,166.588,50.363,198.9,119.883,1296.82,387.07,,201.046,85.084,146.037,280.875,92.969,150.2,188.238,186.804,185.592,40.812,245.454
2001-04-29 07:45:00,166.604,49.643,200.267,121.21,1301.7,387.533,99.401,198.32,84.926,150.043,278.942,91.985,150.94,186.006,184.704,184.498,42.548,245.248
2001-04-29 07:50:00,164.326,49.66,201.333,120.977,1299.92,382.117,,200.796,85.072,149.973,280.777,92.011,151.32,187.768,184.272,184.452,41.538,246.446
2001-04-29 07:55:00,165.104,50.433,200.767,122.103,1298.96,384.687,,199.408,83.918,146.783,278.314,91.998,150.88,186.698,185.666,186.126,41.946,245.98
2001-04-29 08:00:00,163.228,50.11,201.867,120.62,1300.78,384.613,99.387,197.938,84.43,148.633,285.003,93.958,150.56,189.37,185.712,185.602,42.476,245.15
2001-04-29 08:05:00,165.002,50.92,198.833,121.123,1302.66,386.537,,199.048,85.558,148.327,281.951,92.487,150.02,188.074,183.698,184.138,42.138,242.674
2001-04-29 08:10:00,162.896,50.693,201.5,120.667,1282.66,384.633,,198.64,84.112,149.477,279.389,92.018,152.62,187.332,186.356,185.174,42.466,245.758
2001-04-29 08:15:00,165.27,50.957,198.467,121.343,1300.66,384.227,99.741,197.046,84.512,149.35,281.489,91.369,149.68,186.864,184.77,184.696,42.032,245.656
2001-04-29 08:20:00,163.418,50.383,200.567,122.907,1297.3,386.327,,200.47,85.408,147.567,279.674,94.315,150.3,188.904,185.798,186.414,41.182,244.758
2001-04-29 08:25:00,165.806,51.873,198.367,120.63,1302.24,383.583,,200.522,86.332,149.65,278.815,93.175,150.46,190.514,187.966,185.412,42.12,245.31
2001-04-29 08:30:00,163.826,51.533,201.133,122.327,1303.88,385.7,98.945,199.858,85.394,148.79,280.757,92.189,149.98,188.934,184.968,186.82,41.54,245.92
2001-04-29 08:35:00,164.966,51.363,198.733,121.787,1297.72,384.137,,198.316,84.042,147.757,279.688,91.4,150.94,188.586,185.09,183.718,42.49,245.226
2001-04-29 08:40:00,164.154,50.353,199.6,120.15,1295.2,384.687,,198.554,85.334,149.603,282.189,93.082,148.3,187.522,184.192,186.614,41.96,246.74
2001-04-29 08:45:00,164.022,49.41,199.833,121.297,1297.78,384.583,99.343,200.162,85.394,148.317,280.753,92.826,147.88,187.148,184.958,186.738,42.34,245.382
2001-04-29 08:50:00,163.052,51.02,200.2,121.51,1301.64,383.983,,201.862,84.94,149.777,278.821,92.608,150.38,187.65,185.056,187.02,42.106,246.576
2001-04-29 08:55:00,165.052,50.427,201.6,120.463,1299.38,384.99,,200.104,85.27,149.507,281.564,92.761,149.56,188.24,188.594,187.468,42.446,247.03
2001-04-29 09:00:00,164.57,49.32,199.7,120.98,1303.32,383.627,98.901,198.88,84.392,148.807,282.503,92.362,149.94,186.992,184.548,185.174,42.164,245.208
2001-04-29 09:05:00,164.588,51.513,200.133,120.567,1298.54,381.69,,198.85,84.782,148.61,281.354,92.597,149.44,188.752,185.906,186.03,42.142,243.202
2001-04-29 09:10:00,162.506,50.363,201.7,119.28,1306.16,383.89,,200.62,84.678,148.097,283.46,92.198,149.46,189.798,186.442,184.936,41.616,244.16
2001-04-29 09:15:00,163.652,51.767,200.867,122.253,1301.12,388.407,99.218,197.916,85.658,149.007,281.323,93.703,150.68,186.476,185.246,186.522,42.342,246.258
2001-04-29 09:20:00,164.6,50.783,199.4,122.363,1296.54,386.77,,198.236,84.588,147.0,280.953,93.318,148.96,186.832,184.41,185.56,41.418,242.938
2001-04-29 09:25:00,165.012,50.07,200.867,122.01,1302.06,384.07,,199.252,85.71,147.327,283.301,92.07,150.44,188.714,185.658,186.886,42.778,245.71
2001-04-29 09:30:00,165.676,50.133,202.4,122.657,1306.48,385.753,100.029,201.4,84.072,147.037,276.45,91.302,149.58,190.992,185.106,185.604,42.45,247.122
2001-04-29 09:35:00,165.838,51.367,200.067,122.303,1299.22,386.074,,198.206,84.93,148.91,279.165,92.293,149.76,188.726,187.278,182.656,42.57,248.236
2001-04-29 09:40:00,164.608,50.7,200.2,122.773,1298.62,382.68,,198.482,85.54,147.276,280.826,92.049,150.76,188.604,186.614,186.198,42.71,248.006
2001-04-29 09:45:00,165.9,50.293,197.9,119.653,1297.68,382.613,100.223,198.312,85.596,148.053,279.452,91.201,150.98,187.59,188.154,185.42,42.702,248.672
2001-04-29 09:50:00,164.564,51.573,197.767,122.373,1297.98,382.85,,197.97,85.482,146.55,277.856,93.665,149.68,189.846,184.17,186.72,42.82,248.548
2001-04-29 09:55:00,164.38,48.583,198.767,122.423,1298.82,384.983,,198.244,84.526,147.087,279.368,92.583,151.7,187.608,185.214,185.516,42.858,244.34
2001-04-29 10:00:00,163.672,50.147,202.133,120.537,1300.04,384.687,98.938,202.456,86.044,144.81,280.059,94.161,151.98,187.21,185.488,185.822,42.586,247.82
2001-04-29 10:05:00,163.996,50.903,202.433,122.013,1301.28,384.47,,197.818,84.762,149.047,278.686,91.909,150.64,187.638,185.72,184.042,42.574,245.48
2001-04-29 10:10:00,164.06,50.837,200.067,120.963,1304.46,386.097,,199.732,85.438,146.61,280.391,91.904,149.48,189.372,183.452,185.338,42.75,248.676
2001-04-29 10:15:00,165.172,50.13,200.867,119.677,1293.3,385.423,99.556,196.246,85.704,147.733,279.369,93.254,149.8,188.266,186.446,185.378,42.766,250.78
2001-04-29 10:20:00,165.112,50.45,200.233,123.093,1300.0,382.313,,200.684,85.496,150.57,280.596,93.946,150.74,189.034,184.958,183.724,43.152,248.228
2001-04-29 10:25:00,164.456,50.833,204.1,121.997,1304.48,383.413,,201.36,85.346,147.603,277.302,92.402,149.38,188.464,185.514,186.488,42.482,247.77
2001-04-29 10:30:00,162.906,50.303,200.733,120.39,1299.94,384.563,98.767,201.532,86.024,148.773,277.728,93.327,149.06,186.81,185.51,189.146,42.668,249.392
2001-04-29 10:35:00,163.058,50.533,201.333,120.19,1299.62,383.357,,197.346,87.052,146.943,277.697,93.17,151.42,187.938,185.536,183.934,42.11,247.074
2001-04-29 10:40:00,163.65,49.943,200.6,120.803,1301.44,387.79,,199.538,85.12,147.983,278.038,92.148,149.82,186.652,185.156,183.698,41.95,247.158
2001-04-29 10:45:00,165.34,50.127,198.533,121.253,1297.38,384.593,98.345,200.168,85.776,148.75,278.977,91.943,150.92,188.02,185.932,187.024,42.118,246.308
2001-04-29 10:50:00,164.384,50.113,202.267,120.133,1300.7,384.967,,199.016,85.238,147.01,275.754,92.263,149.32,188.076,187.584,186.81,42.04,245.138
2001-04-29 10:55:00,163.448,50.493,201.733,121.457,1293.98,385.043,,198.282,85.492,148.67,274.962,94.035,152.44,187.93,186.156,187.134,42.8,245.412
