event_date,drop,intensity,dst,transformation,normalization,adjacency_method,global_efficiency,estrada_index,entropy,fractal,hurst_rs,modularity,assortativity,avg_katz,avg_closeness,avg_betweenness,avg_laplacian,avg_katz_low,avg_katz_medium,avg_katz_high,avg_closeness_low,avg_closeness_medium,avg_closeness_high,avg_betweenness_low,avg_betweenness_medium,avg_betweenness_high,avg_laplacian_low,avg_laplacian_medium,avg_laplacian_high
2023-04-23,6.57,G2,-213.0,none,min_max,manhattan,0.2682562214613494,62.08549731480114,3.2444514570775165,1.1817040018092246,0.6020327904262424,0.6203523775156493,-0.2423208191126285,0.1917390385227401,0.1727291835003729,0.20022792022792021,0.08846606794554539,0.12866219316115787,0.04150564965519356,0.02157119570638866,0.12038232912046644,0.03510442319200941,0.01724243118789702,0.14119658119658118,0.042165242165242166,0.016866096866096865,0.05905291075564612,0.0160519827989458,0.013361174390953487
2023-04-23,6.57,G2,-213.0,none,min_max,minkowski,0.2728007114759247,62.30845525950672,3.244662379279936,1.1012554017723333,0.5918457783101484,0.6395947889638779,-0.256038647342996,0.19166676803374896,0.17922267372735187,0.192022792022792,0.08879516228970934,0.12696673337146633,0.04369422846813817,0.02100580619414445,0.12055505698113889,0.039371148041671265,0.019296468704541735,0.14051282051282052,0.035213675213675216,0.016296296296296295,0.05240779506070849,0.025494417987659296,0.010892949241341559
2023-04-23,6.57,G2,-213.0,none,z_score,manhattan,0.29718378329489387,64.00707546114317,3.2328958269974883,1.386978113807138,0.3225528562595723,0.6515487687546712,-0.7121354656632167,0.19126026471808164,0.2171938440591522,0.1516809116809117,0.08970777070523023,0.12843369986356,0.04266165021150781,0.02016491464301384,0.151319949542533,0.044079919890661574,0.021793974625957585,0.11703703703703704,0.024615384615384615,0.010028490028490029,0.056949121161227224,0.023614645721486312,0.009144003822516676
2023-04-23,6.57,G2,-213.0,none,z_score,minkowski,0.2995172522950296,64.07008191854571,3.233169433926836,1.3553228165800195,0.4602252209489944,0.6711385593560274,-0.5723049956178791,0.19121008624015182,0.2190860549485498,0.14962962962962967,0.08973382513319163,0.1283364888027187,0.04272013477634332,0.02015346266108984,0.1528949811634919,0.04478311948128731,0.021407954303770547,0.11498575498575499,0.024615384615384615,0.010028490028490029,0.05674370640413512,0.023800670331233453,0.009189448397823074
2023-04-23,6.57,G2,-213.0,none,robust,manhattan,0.3102224935558268,65.71457644136667,3.2211552039056066,1.5480420064479645,0.38128866431793607,0.6464899393463693,-0.6373507057546146,0.1908038634359284,0.2272109593313741,0.14210826210826213,0.0912527979367245,0.12851849234306112,0.042292280662151814,0.01999309043071543,0.1611115183163458,0.04442865533068639,0.021670785684341883,0.10746438746438747,0.024615384615384615,0.010028490028490029,0.0591892408676432,0.023147007194230188,0.008916549874851104
2023-04-23,6.57,G2,-213.0,none,robust,minkowski,0.3201668701668697,65.38512221778086,3.2204977107602044,1.622962586472389,0.432199199151277,0.6459197825191766,-0.4246575342465759,0.19077224087873076,0.24762812137328624,0.12820512820512822,0.09021188101740532,0.12824840082247332,0.04250540471430968,0.02001843534194776,0.17209203728904263,0.051371475030745684,0.024164609053497946,0.09356125356125355,0.024615384615384615,0.010028490028490029,0.05581019570283597,0.024896236363795874,0.009505448950773479
2023-04-23,6.57,G2,-213.0,none,decimal_scaling,manhattan,0.22241975025016011,60.066192774326225,2.150321174399032,0.8220160131055559,0.5831109847322602,0.37402272278774107,-0.03999999999999546,0.1923821764210352,0.11218807768254872,0.3333333333333333,0.07784431260664322,0.12779067898804658,0.04310960154447883,0.02148189588850975,0.07553286306757824,0.0241858961973992,0.012469318417571285,0.2222222222222222,0.07441595441595442,0.036695156695156696,0.038450972983541866,0.0052627971578600476,0.034130542465241304
2023-04-23,6.57,G2,-213.0,none,decimal_scaling,minkowski,0.22241975025016011,60.066192774326225,2.219762882562937,0.8220160131055559,0.5458387486926858,0.39088547352889197,-0.03999999999999546,0.1923821764210352,0.11218807768254872,0.3333333333333333,0.07817415840782235,0.12779067898804658,0.04310960154447883,0.02148189588850975,0.07553286306757824,0.0241858961973992,0.012469318417571285,0.2222222222222222,0.07441595441595442,0.036695156695156696,0.038684589774557986,0.005594214902549027,0.03389535373071535
2023-04-23,6.57,G2,-213.0,none,none,manhattan,0.22241975025016011,60.06619277432627,2.7860398388056664,0.9249667251624026,0.5616522892223457,0.5465725160545627,-0.03999999999999546,0.19238217642103522,0.11218807768254872,0.3333333333333333,0.07973071222851581,0.12853050186125808,0.04230386973328063,0.021547804826496455,0.07671969890889115,0.024207128761703226,0.011261250011954351,0.23840455840455838,0.06381766381766382,0.031111111111111114,0.02771731849937938,0.03488283603449714,0.017130557694639295
2023-04-23,6.57,G2,-213.0,none,none,minkowski,0.22241975025016011,60.06619277432627,2.838368825729804,0.9249667251624026,0.506673445892054,0.5549714018210609,-0.03999999999999546,0.19238217642103522,0.11218807768254872,0.3333333333333333,0.08020916128406824,0.12853050186125808,0.04230386973328063,0.021547804826496455,0.07671969890889115,0.024207128761703226,0.011261250011954351,0.23840455840455838,0.06381766381766382,0.031111111111111114,0.02843211190403787,0.034852382037221595,0.016924667342808803
