event_date,drop,intensity,dst,transformation,normalization,adjacency_method,global_efficiency,estrada_index,entropy,fractal,hurst_rs,modularity,assortativity,avg_katz,avg_closeness,avg_betweenness,avg_laplacian
2005-09-10,0.0,Unknown,0.0,none,min_max,manhattan,0.3658671802054157,38.8230180074091,2.678305545451021,1.3993399299635367,0.5774602780926787,0.5593819764902426,-0.3333333333333333,0.24141605681506817,0.2706842260889811,0.19117647058823528,0.1374674979746986
2005-09-10,0.0,Unknown,0.0,none,min_max,minkowski,0.34827290764790786,38.1624616660836,2.6897647466651895,1.0147335972656197,0.6511910166061304,0.5615090031095471,-0.06666666666666667,0.24179607232363795,0.24497733307606376,0.21960784313725487,0.13542209444250666
2005-09-10,0.0,Unknown,0.0,none,z_score,manhattan,0.37844304388422045,39.514734358831625,2.655810447551816,1.3083300113825747,0.5104093760284334,0.583374028551467,-0.40350877192982454,0.2410280020208101,0.28600867538317765,0.17745098039215687,0.13589414277229017
2005-09-10,0.0,Unknown,0.0,none,z_score,minkowski,0.3903186274509805,40.67890457659984,2.6524408426956736,1.3248915220382638,0.4579933628961204,0.551085349013892,-0.5652173913043478,0.24053546329170417,0.30057223616114004,0.16568627450980392,0.13840899464175502
2005-09-10,0.0,Unknown,0.0,none,robust,manhattan,0.35894316059757264,38.822787112708646,2.7200633715194344,1.2295304302981265,0.5913431454503262,0.5841142849499009,-0.3333333333333333,0.2414328125510864,0.25356980140180435,0.2088235294117647,0.13822052138543933
2005-09-10,0.0,Unknown,0.0,none,robust,minkowski,0.339633467023173,38.36524655946923,2.7078891201948405,1.0120348759576538,0.5516368710860404,0.5419626751200617,-0.38461538461538464,0.2417554207203936,0.22437925702433895,0.24313725490196075,0.1370975870297062
2005-09-10,0.0,Unknown,0.0,none,decimal_scaling,manhattan,0.31351830359183325,37.483193574757024,1.5211390444109552,0.7652794587898345,0.40252288538000996,0.24094688206486292,-0.3333333333333333,0.24227853966662055,0.1879779489624356,0.3058823529411765,0.12441878604669147
2005-09-10,0.0,Unknown,0.0,none,decimal_scaling,minkowski,0.31351830359183325,37.483193574757024,1.578852530816198,0.7652794587898345,0.38733049775737666,0.2585604819676773,-0.3333333333333333,0.24227853966662055,0.1879779489624356,0.3058823529411765,0.12447697591216264
2005-09-10,0.0,Unknown,0.0,none,none,manhattan,0.31351830359183325,37.48319357475704,1.082220018276059,0.7652794587898345,0.4001658755243526,0.16297640459471296,-0.3333333333333333,0.24227853966662055,0.1879779489624356,0.3058823529411765,0.1211093793641726
2005-09-10,0.0,Unknown,0.0,none,none,minkowski,0.31351830359183325,37.48319357475704,1.1242788882517107,0.7652794587898345,0.39128585513207587,0.17478131914238274,-0.3333333333333333,0.24227853966662055,0.1879779489624356,0.3058823529411765,0.12113689780090121
2005-09-10,0.0,Unknown,0.0,log,min_max,manhattan,0.3658671802054157,38.8230180074091,2.6837444221612246,1.3993399299635367,0.5495788119561119,0.5590214881557026,-0.3333333333333333,0.24141605681506817,0.2706842260889811,0.19117647058823528,0.13771474162752614
2005-09-10,0.0,Unknown,0.0,log,min_max,minkowski,0.34827290764790786,38.1624616660836,2.6934426973115926,1.0147335972656197,0.599065719072354,0.560982749742188,-0.06666666666666667,0.24179607232363795,0.24497733307606376,0.21960784313725487,0.13558701148350719
2005-09-10,0.0,Unknown,0.0,log,z_score,manhattan,0.37844304388422045,39.514734358831625,2.6598482886978747,1.3083300113825747,0.5376102543241001,0.5837267176592883,-0.40350877192982454,0.2410280020208101,0.28600867538317765,0.17745098039215687,0.13607956824369455
