event_date,drop,intensity,dst,transformation,normalization,adjacency_method,global_efficiency,estrada_index,entropy,fractal,hurst_rs,modularity,assortativity,avg_katz,avg_closeness,avg_betweenness,avg_laplacian
2004-07-26,13.48,G4,-200.0,exponential,decimal_scaling,minkowski,0.35092381627469355,44.800354975852954,2.8767484170950555,1.063555133135804,0.49693689925885426,0.5730315273296637,-0.4615384615384611,0.2279179101703375,0.2541942673665664,0.18541451668386655,0.1284277483743581
2004-07-26,13.48,G4,-200.0,exponential,none,manhattan,0.3425974447904274,43.86034560795156,2.8767894154913165,1.0743275513458632,0.4495834452771721,0.5780235311967333,-0.3795620437956209,0.2282871926093081,0.24750186014662603,0.19160646714826282,0.12663971547692318
2004-07-26,13.48,G4,-200.0,exponential,none,minkowski,0.35092381627469355,44.800354975852954,2.876748417095056,1.063555133135804,0.4969368992588528,0.5730315273296638,-0.4615384615384611,0.2279179101703375,0.2541942673665664,0.18541451668386655,0.12842774837435794
2004-11-07,8.11,G5,-373.0,none,min_max,manhattan,0.35923072932876854,40.930700130685366,2.784767403294042,1.4631182094883646,0.5814945641574114,0.5767601610962787,0.03643724696356266,0.2346781184718514,0.2742418583747528,0.17687908496732027,0.1293326458894904
2004-11-07,8.11,G5,-373.0,none,min_max,minkowski,0.3572725386450877,41.78330779455689,2.789497017956463,1.3834730001881388,0.6106902062081742,0.5688129864364775,-0.47269303201506685,0.23439862169118036,0.25934800834238897,0.18872549019607843,0.1318508404285065
2004-11-07,8.11,G5,-373.0,none,z_score,manhattan,0.3694366635543105,41.397873947334574,2.790932737268541,1.6156574672772153,0.7485483495954818,0.5885594218208001,-0.04385964912280686,0.23441401268643144,0.28805984242557225,0.1642156862745098,0.13197502504084105
2004-11-07,8.11,G5,-373.0,none,z_score,minkowski,0.3687986305633365,41.7638720259272,2.7925274004295635,1.609608862050875,0.719260191161862,0.6103787942777342,-0.48412698412698424,0.23433029051921178,0.28375136901280335,0.1670751633986928,0.1328534256495763
2004-11-07,8.11,G5,-373.0,none,robust,manhattan,0.3698568316215375,41.3774981802725,2.7957664032237566,1.6149859409555478,0.5516055457788507,0.5438869828373987,-0.1432748538011691,0.23444593386320778,0.29060559504433914,0.1621732026143791,0.1323519104890391
2004-11-07,8.11,G5,-373.0,none,robust,minkowski,0.3859632741985683,42.60659415933209,2.8024214978260757,1.6149859409555478,0.5719685940521493,0.541603357166589,-0.29818181818181844,0.2338557693008329,0.3115360882071728,0.14787581699346405,0.13480630987334008
2004-11-07,8.11,G5,-373.0,none,decimal_scaling,manhattan,0.29354212684662545,39.54992505330161,1.8279754544469495,0.9775323425054994,0.58735362340237,0.35653731035720737,-0.06250000000000408,0.235582746127053,0.16530820971063845,0.3333333333333333,0.11973979003061833
2004-11-07,8.11,G5,-373.0,none,decimal_scaling,minkowski,0.29354212684662545,39.54992505330161,1.8619257813449752,0.9775323425054994,0.5918694917790832,0.36640891734540115,-0.06250000000000408,0.235582746127053,0.16530820971063845,0.3333333333333333,0.11978772111412878
2004-11-07,8.11,G5,-373.0,none,none,manhattan,0.2935421268466254,39.54992505330165,2.2209348716984905,0.8462172729414804,0.42764144861799436,0.5374619106744277,-0.06250000000000408,0.23558274612705304,0.16530820971063842,0.3333333333333333,0.11684638843872183
2004-11-07,8.11,G5,-373.0,none,none,minkowski,0.2935421268466254,39.54992505330165,2.2627298141774403,0.8462172729414804,0.42727615612993536,0.5386767802248542,-0.06250000000000408,0.23558274612705304,0.16530820971063842,0.3333333333333333,0.11717213480763992
2004-11-07,8.11,G5,-373.0,log,min_max,manhattan,0.35923072932876854,40.930700130685366,2.7888219733674964,1.4631182094883646,0.5638373562419369,0.575561639671119,0.03643724696356266,0.2346781184718514,0.2742418583747528,0.17687908496732027,0.1295575778582686
2004-11-07,8.11,G5,-373.0,log,min_max,minkowski,0.3572725386450877,41.78330779455689,2.7922774455284882,1.3834730001881388,0.6044580118922871,0.5696851787855702,-0.47269303201506685,0.23439862169118036,0.25934800834238897,0.18872549019607843,0.13203056091961052
2004-11-07,8.11,G5,-373.0,log,z_score,manhattan,0.3694366635543105,41.397873947334574,2.7917018970113667,1.6156574672772153,0.7525721809804595,0.5877810747715535,-0.04385964912280686,0.23441401268643144,0.28805984242557225,0.1642156862745098,0.1320270811382105
2004-11-07,8.11,G5,-373.0,log,z_score,minkowski,0.3647681294740119,41.73250349903698,2.793239473794046,1.5010240180071868,0.7252786201245482,0.595317533450554,-0.6190476190476191,0.23440054783973896,0.27793010385585604,0.17156862745098042,0.133390998603731
2004-11-07,8.11,G5,-373.0,log,robust,manhattan,0.3698568316215375,41.3774981802725,2.7948999596998867,1.6149859409555478,0.5366013808944023,0.5436739784238913,-0.1432748538011691,0.23444593386320778,0.29060559504433914,0.1621732026143791,0.1323482623627305
2004-11-07,8.11,G5,-373.0,log,robust,minkowski,0.3703081232492998,41.81610021078733,2.801784361690301,1.537086013097856,0.55742123001399,0.5845035292032573,-0.34583333333333305,0.23428357512292208,0.28632630948973165,0.16584967320261437,0.13337533637730603
2004-11-07,8.11,G5,-373.0,log,decimal_scaling,manhattan,0.34975619877580677,41.5397970898035,2.8222761568111956,1.1719821398311636,0.2883024436235102,0.5669372163980508,-0.5053995680345574,0.23454403164317958,0.2491031380767368,0.2005718954248366,0.13467117964309422
2004-11-07,8.11,G5,-373.0,log,decimal_scaling,minkowski,0.34214413037942465,41.071484894103016,2.8220704738150615,0.9402099804390365,0.26435523222835733,0.5640294477643176,-0.5111111111111112,0.23475030809342268,0.2366916338258433,0.21364379084967322,0.13364628819896537
2004-11-07,8.11,G5,-373.0,log,none,manhattan,0.34975619877580677,41.5397970898035,2.822276156811196,1.1719821398311636,0.2883024436235152,0.566937216398051,-0.5053995680345574,0.23454403164317958,0.2491031380767368,0.2005718954248366,0.13467117964309433
2004-11-07,8.11,G5,-373.0,log,none,minkowski,0.34214413037942465,41.071484894103016,2.8220704738150615,0.9402099804390365,0.264355232228343,0.5640294477643177,-0.5111111111111112,0.23475030809342268,0.2366916338258433,0.21364379084967322,0.1336462881989654
2004-11-07,8.11,G5,-373.0,exponential,min_max,manhattan,0.3577134557526715,40.930238175308595,2.7802837165131535,1.4157097898176276,0.5965184609343394,0.5676203735116001,0.03643724696356266,0.23468460153120357,0.2707431046459746,0.1797385620915033,0.12907969534014
2004-11-07,8.11,G5,-373.0,exponential,min_max,minkowski,0.3572725386450877,41.78330779455689,2.7865735593863765,1.3834730001881388,0.6170739167554061,0.5679141616740837,-0.47269303201506685,0.23439862169118036,0.25934800834238897,0.18872549019607843,0.13166213917899475
2004-11-07,8.11,G5,-373.0,exponential,z_score,manhattan,0.3769530034235914,41.89975515560438,2.7901026538105387,1.679804955363338,0.7448290562410739,0.5971165943630257,-0.12052730696798575,0.23414700957971796,0.2980443803784822,0.1576797385620915,0.13231985443872912
2004-11-07,8.11,G5,-373.0,exponential,z_score,minkowski,0.3687986305633365,41.7638720259272,2.791816383160704,1.609608862050875,0.7111522268560204,0.6103291357446262,-0.48412698412698424,0.23433029051921178,0.28375136901280335,0.1670751633986928,0.13283564271793666
2004-11-07,8.11,G5,-373.0,exponential,robust,manhattan,0.3675692499221911,41.357600092710655,2.796711011370824,1.5617415140777997,0.5688283003862807,0.6164003171651087,-0.24269005847953273,0.23448831092530487,0.2880449855722498,0.16462418300653592,0.13107045361276326
2004-11-07,8.11,G5,-373.0,exponential,robust,minkowski,0.3915188297541239,43.057220493297166,2.8032210022001625,1.5879455496335457,0.5838296343492546,0.6051375008982983,-0.372197309417041,0.23364439321528144,0.3176760073905703,0.14379084967320263,0.13496518138050803
2004-11-07,8.11,G5,-373.0,exponential,decimal_scaling,manhattan,0.34975619877580677,41.5397970898035,2.8222036449467796,1.1719821398311636,0.3037359564924221,0.5664868355224111,-0.5053995680345574,0.23454403164317958,0.2491031380767368,0.2005718954248366,0.1346640746493056
2004-11-07,8.11,G5,-373.0,exponential,decimal_scaling,minkowski,0.34214413037942465,41.071484894103016,2.8218812494191283,0.9402099804390365,0.24676780147133504,0.5645969081827131,-0.5111111111111112,0.23475030809342268,0.2366916338258433,0.21364379084967322,0.1336193228094998
2004-11-07,8.11,G5,-373.0,exponential,none,manhattan,0.34975619877580677,41.5397970898035,2.822203644946779,1.1719821398311636,0.303735956492429,0.5664868355224111,-0.5053995680345574,0.23454403164317958,0.2491031380767368,0.2005718954248366,0.13466407464930558
2004-11-07,8.11,G5,-373.0,exponential,none,minkowski,0.34214413037942465,41.071484894103016,2.8218812494191283,0.9402099804390365,0.24676780147133215,0.564596908182713,-0.5111111111111112,0.23475030809342268,0.2366916338258433,0.21364379084967322,0.13361932280949984
2005-01-18,6.19,G3,-121.0,none,min_max,manhattan,0.324111625866012,42.72139207790401,2.860702604385745,0.9437399223147337,0.5213100777885695,0.5947152151514713,-0.05882352941176503,0.22878716870961205,0.22258925956669207,0.21843825249398008,0.12329545408638476
2005-01-18,6.19,G3,-121.0,none,min_max,minkowski,0.3617098301308827,44.146262638508766,2.8598548053744914,1.5555656025358824,0.4643884918951786,0.5700332402339536,-0.1578947368421058,0.22801479916803283,0.2787465656443065,0.16133470932232546,0.1267332759033212
2005-01-18,6.19,G3,-121.0,none,z_score,manhattan,0.3272581706792234,43.167683902065136,2.8545258250112586,1.1191066119173996,0.6140714823271519,0.6203815380687964,-0.23193916349809904,0.22858219443272612,0.2201831914553493,0.21843825249398008,0.12378983975871685
2005-01-18,6.19,G3,-121.0,none,z_score,minkowski,0.3469391070268264,43.84981150723337,2.8574660163891936,1.4466159240915915,0.4807826153258352,0.5702642235813696,-0.3056994818652857,0.22822399690642356,0.251474715900441,0.18541451668386652,0.12607002374633583
2005-01-18,6.19,G3,-121.0,none,robust,manhattan,0.34541214146477306,43.85983360223214,2.8419260164588245,1.3425516598430396,0.5189525870206475,0.5753456231467013,-0.3481781376518222,0.22825931353864115,0.25063186171327223,0.18610251117991058,0.1250288426611672
2005-01-18,6.19,G3,-121.0,none,robust,minkowski,0.353035366193261,44.81043083831182,2.8428667627747033,1.2787112132084049,0.44831368556569773,0.5564196087668314,-0.4285714285714286,0.22788023026053064,0.2565494147173903,0.18128654970760236,0.12707382818227925
2005-01-18,6.19,G3,-121.0,none,decimal_scaling,manhattan,0.29010534051813747,42.04236417942836,1.5153520706684316,0.9448970950705422,0.3570866703530556,0.24767040943200794,-0.3333333333333357,0.22919711524032474,0.16690226090604088,0.3106295149638803,0.11120449704947569
2005-01-18,6.19,G3,-121.0,none,decimal_scaling,minkowski,0.283082184127076,41.82951035563773,1.5774155136341927,0.9454974885828674,0.332989621923912,0.22036140493934267,-0.058823529411765746,0.22930475989495736,0.1570465917600372,0.33333333333333337,0.1112699905953038
2005-01-18,6.19,G3,-121.0,none,none,manhattan,0.29010534051813747,42.04236417942834,1.0669850662898042,0.8807377986425313,0.356065911480569,0.15298562702589757,-0.3333333333333357,0.22919711524032474,0.16690226090604088,0.31062951496388025,0.10831117145071445
2005-01-18,6.19,G3,-121.0,none,none,minkowski,0.28308218412707603,41.82951035563772,1.1097493763587665,0.8986650134510066,0.33026156334433104,0.16431264841705875,-0.058823529411765746,0.2293047598949573,0.15704659176003719,0.3333333333333333,0.10834091687171554
2005-01-18,6.19,G3,-121.0,log,min_max,manhattan,0.324111625866012,42.72139207790401,2.8617194154363585,0.9437399223147337,0.49824675446984246,0.5942594728488495,-0.05882352941176503,0.22878716870961205,0.22258925956669207,0.21843825249398008,0.12332147342312778
2005-01-18,6.19,G3,-121.0,log,min_max,minkowski,0.3617098301308827,44.146262638508766,2.860937539910191,1.5555656025358824,0.46920594781609626,0.5688018138121607,-0.1578947368421058,0.22801479916803283,0.2787465656443065,0.16133470932232546,0.12679709244100923
2005-01-18,6.19,G3,-121.0,log,z_score,manhattan,0.3272581706792234,43.167683902065136,2.855197370467598,1.1191066119173996,0.6293726069304997,0.6204126224001205,-0.23193916349809904,0.22858219443272612,0.2201831914553493,0.21843825249398008,0.1238151475992126
2005-01-18,6.19,G3,-121.0,log,z_score,minkowski,0.3472895200965378,43.65732378912129,2.8572215541395654,1.1429191026218959,0.5488313405634867,0.5900629412153553,-0.13424657534246662,0.2282761464212126,0.25432299117864815,0.1840385276917785,0.12508371284997669
2005-01-18,6.19,G3,-121.0,log,robust,manhattan,0.34541214146477306,43.85983360223214,2.841807121286766,1.3425516598430396,0.5067379025194109,0.5750790521116634,-0.3481781376518222,0.22825931353864115,0.25063186171327223,0.18610251117991058,0.1250429620444654
2005-01-18,6.19,G3,-121.0,log,robust,minkowski,0.353035366193261,44.81043083831174,2.8409563515287566,1.2787112132084049,0.44614762415554965,0.5525458769460182,-0.4285714285714286,0.22788023026053064,0.2565494147173903,0.18128654970760233,0.12707351806187217
