DATETIME,ESOI,ATHN,MXCO,ROME,AATB,LMKS,DRBS,MOSC,NEWK,KIEL,KERG,CALG,OULU,APTY,FSMT,INVK,NAIN,PWNK,THUL,SOPB,SOPO
2001-10-11 17:50:00,171.826,52.253,214.833,126.983,1365.74,407.497,103.97092291666674,213.114,90.668,156.663,229.5449999999986,296.32,98.125,159.56,196.748,172.516,199.82,202.81,112.49,46.17,271.642
2001-10-11 17:55:00,172.264,52.92,215.9,127.347,1364.1,407.217,104.04099374999998,213.662,90.866,157.92,229.5449999999986,297.463,96.574,160.7,199.468,172.614,201.394,200.45,111.856,46.098,268.936
2001-10-11 18:00:00,171.468,52.92,212.4,126.17,1360.62,407.387,103.71,214.106,91.164,159.04,229.5449999999986,296.888,98.651,161.98,197.05,171.262,201.502,201.248,112.526,45.738,268.522
2001-10-11 18:05:00,172.436,52.81,214.767,127.863,1364.64,409.903,104.28711583333333,215.158,90.194,157.42,229.5449999999986,301.742,99.506,161.32,197.176,172.658,199.99,203.193,112.662,45.476,267.244
2001-10-11 18:10:00,171.268,52.397,217.3,127.06,1367.68,405.133,103.98553416666671,212.862,91.79,157.047,229.5449999999986,298.293,98.089,161.18,196.486,174.076,200.452,208.43,112.522,46.434,266.404
2001-10-11 18:15:00,169.538,53.33,217.933,127.14,1366.72,405.23,103.415,211.888,90.84,157.817,229.5449999999986,304.965,98.415,161.56,200.392,172.26,200.398,201.41,113.234,46.094,270.22
2001-10-11 18:20:00,173.556,53.047,215.767,128.317,1364.84,407.553,104.27937416666663,215.494,91.336,155.833,229.5449999999986,301.699,98.839,161.66,197.588,176.012,200.982,201.466,114.148,45.5,267.416
2001-10-11 18:25:00,171.646,52.67,215.967,126.343,1359.98,408.317,104.25013374999989,215.494,91.342,157.23,229.5449999999986,299.203,97.89,161.72,198.834,176.358,201.928,202.204,112.206,45.832,268.438
2001-10-11 18:30:00,169.672,52.377,213.067,128.537,1350.94,408.913,104.255,214.076,89.736,155.893,229.5449999999986,299.299,99.666,160.4,200.604,173.698,199.214,202.072,113.218,45.6,264.992
2001-10-11 18:35:00,172.916,53.023,215.733,126.6,1349.8,405.777,104.02655124999988,215.206,90.234,161.517,229.5449999999986,301.636,99.064,161.22,199.072,175.16,199.794,202.96,112.928,45.632,266.43
