ESOI    ATHN    MXCO    ROME    AATB    LMKS    DRBS    MOSC    NEWK    KIEL    KERG    CALG    OULU    APTY    FSMT    INVK    NAIN    PWNK    THUL    SOPB    SOPO
2001-10-11 12:00:00;169.746; 52.153;211.167;126.847;1369.300;410.260;103.885;215.536; 88.504;157.483;   null;295.667;101.496;165.020;198.260;174.356;199.918;198.472;111.960; 46.112;267.722
2001-10-11 12:05:00;172.878; 52.557;212.967;128.070;1374.820;407.390;   null;215.722; 92.864;157.300;   null;295.327; 97.216;162.560;199.322;173.736;199.770;201.220;111.700; 46.228;270.268
2001-10-11 12:10:00;171.624; 53.717;211.967;125.723;1372.560;409.980;   null;213.363; 89.924;158.867;   null;295.974; 99.575;163.000;199.826;176.580;199.112;   null;111.526; 46.376;270.282
2001-10-11 12:15:00;171.492; 52.687;213.733;125.617;1377.500;407.000;104.462;214.004; 90.920;159.417;   null;296.712; 99.490;162.500;197.908;174.208;201.876;   null;112.064; 46.128;269.752
2001-10-11 12:20:00;172.764; 52.547;213.933;128.213;1374.820;406.397;   null;210.946; 90.740;156.133;   null;297.912; 99.613;160.360;199.048;176.930;198.122;197.832;111.792; 46.500;267.690
2001-10-11 12:25:00;173.642; 52.707;213.300;126.723;1374.300;408.750;   null;213.220; 89.706;159.290;   null;296.624;100.134;162.140;197.476;177.896;196.128;196.554;113.492; 46.668;269.740
2001-10-11 12:30:00;170.928; 53.730;212.733;127.940;1378.360;407.560;104.332;217.162; 90.754;157.787;   null;298.785;100.269;161.700;197.410;175.206;198.932;197.040;113.016; 46.650;270.284
2001-10-11 12:35:00;172.182; 52.527;213.967;128.257;1372.480;408.780;   null;214.378; 92.266;158.847;   null;296.348; 99.156;161.340;199.536;176.082;199.666;198.082;110.790; 46.498;270.824
2001-10-11 12:40:00;173.264; 52.583;213.733;127.887;1382.960;406.657;   null;213.424; 90.132;159.020;   null;298.571;100.021;162.140;199.236;175.324;200.162;197.380;112.974; 46.618;268.442
2001-10-11 12:45:00;171.396; 52.743;213.567;128.200;1381.160;411.073;104.121;215.122; 90.914;158.173;   null;298.201; 99.643;162.260;200.224;173.408;198.326;196.834;111.766; 46.330;268.360
2001-10-11 12:50:00;172.222; 51.907;214.133;128.190;1373.900;412.983;   null;213.480; 90.730;158.017;   null;295.916;100.437;163.660;198.996;176.258;198.660;199.042;111.812; 46.874;269.442
2001-10-11 12:55:00;170.480; 52.350;213.733;127.763;1368.440;408.357;   null;214.516; 89.820;159.313;   null;296.317; 99.065;163.320;197.816;175.338;199.810;198.114;112.806; 47.146;267.690
2001-10-11 13:00:00;173.104; 54.373;213.900;128.187;1384.020;409.386;104.833;215.358; 91.014;158.670;   null;297.770;101.248;162.620;200.158;176.910;200.028;199.676;112.336; 46.524;270.730
2001-10-11 13:05:00;173.892; 53.370;212.833;126.507;1378.680;411.107;   null;214.738; 90.804;157.460;   null;296.936;100.598;163.140;199.354;176.264;198.840;197.797;112.650; 46.218;267.402
2001-10-11 13:10:00;171.644; 52.437;215.833;129.077;1379.120;411.727;   null;214.434; 90.762;156.970;   null;297.245; 98.571;164.020;197.096;176.162;199.950;197.780;112.072; 46.816;270.106
2001-10-11 13:15:00;173.824; 52.750;215.533;126.597;1374.260;409.050;103.069;213.502; 89.330;158.650;   null;297.245; 99.722;161.160;198.516;176.944;199.138;199.744;113.658; 46.374;269.934
2001-10-11 13:20:00;174.744; 51.553;212.233;127.770;1375.740;415.353;   null;216.926; 89.834;156.080;   null;295.821; 97.341;161.900;199.704;174.000;201.954;196.982;113.652; 45.448;269.298
