ESOI    ATHN    MXCO    ROME    AATB    LMKS    DRBS    MOSC    NEWK    KIEL    CALG    OULU    APTY    FSMT    INVK    NAIN    PWNK    THUL    SOPB    SOPO
2005-05-14 21:35:00;173.850; 53.937;218.833;147.927;1383.900;429.560;   null;218.584; 92.438;163.760;303.696;102.665;164.560;206.230;182.548;200.020;206.694;116.086;148.408;284.938
2005-05-14 21:40:00;173.216; 54.630;218.867;148.960;1385.820;430.753;   null;219.722; 92.420;163.290;305.789;101.471;166.860;206.616;182.694;198.214;203.378;117.178;147.464;282.428
2005-05-14 21:45:00;172.772; 54.127;215.867;147.377;1378.300;428.717;108.890;218.820; 92.778;164.430;305.896;102.498;166.320;204.750;183.086;202.610;205.302;115.804;147.338;285.706
2005-05-14 21:50:00;174.344; 55.270;216.967;150.970;1374.740;430.367;   null;217.684; 91.740;164.156;304.178;101.772;165.940;205.746;182.894;202.018;204.004;117.096;148.640;283.886
2005-05-14 21:55:00;175.868; 55.083;216.267;147.733;1379.200;430.863;   null;217.902; 91.526;166.077;304.880;100.831;165.040;206.284;184.666;202.570;206.510;115.644;150.006;286.024
2005-05-14 22:00:00;175.198; 55.453;216.433;149.460;1377.120;432.377;108.481;216.010; 92.238;162.570;305.607;104.348;166.800;204.850;184.092;199.200;205.518;116.434;150.064;284.230
2005-05-14 22:05:00;174.546; 54.667;218.267;150.363;1378.780;431.877;   null;216.764; 91.540;162.457;303.437;102.597;165.540;206.284;182.302;202.940;203.422;116.018;149.276;284.046
2005-05-14 22:10:00;174.740; 55.883;215.600;148.827;1377.740;432.783;   null;219.068; 92.496;163.633;304.897;101.481;164.700;204.692;183.368;202.038;203.850;115.044;147.474;285.738
2005-05-14 22:15:00;173.364; 54.620;216.200;149.053;1383.800;431.577;108.258;218.592; 92.686;164.630;307.964;102.128;165.900;205.912;183.146;199.250;200.702;115.870;148.042;284.978
2005-05-14 22:20:00;174.654; 54.460;216.000;149.430;1382.960;431.327;   null;217.998; 92.000;163.697;303.784;102.288;166.500;206.588;183.202;199.764;201.492;115.556;147.792;283.616
