DATETIME,ESOI,ATHN,MXCO,ROME,AATB,LMKS,DRBS,MOSC,NEWK,KIEL,CALG,OULU,APTY,FSMT,INVK,NAIN,PWNK,THUL,SOPB,SOPO
2002-05-23 08:10:00,166.636,51.563,207.167,122.703,1331.74,404.047,103.41418041666675,209.728,88.614,153.667,286.779,98.482,157.62,195.506,174.494,188.164,194.198,111.462,44.568,260.534
2002-05-23 08:15:00,167.92,52.133,206.733,123.743,1335.0,407.813,104.035,208.392,87.734,153.337,289.463,96.515,156.82,197.252,174.292,188.8,195.066,111.802,44.904,257.992
2002-05-23 08:20:00,166.134,49.66,207.933,123.143,1326.48,406.393,103.0424479166667,210.748,87.472,156.197,288.172,96.044,157.2,194.968,172.23,189.69,194.686,110.91,44.21,259.168
2002-05-23 08:25:00,164.488,52.207,205.233,121.963,1332.54,407.053,103.12233374999997,210.012,87.128,154.3,290.505,96.04,159.14,196.552,172.454,189.6,194.198,110.088,44.344,259.504
2002-05-23 08:30:00,165.77,51.92,208.933,124.893,1330.18,405.9,103.457,205.444,88.728,154.25,285.455,95.633,158.46,195.58,171.802,190.268,194.062,111.05,44.316,256.786
2002-05-23 08:35:00,168.216,51.94,207.633,124.667,1325.36,406.317,102.94556499999995,207.384,87.71,154.953,287.926,95.328,158.28,194.828,173.86,190.934,193.44,110.93,44.256,257.308
2002-05-23 08:40:00,165.568,52.993,211.7,125.49,1336.12,407.767,103.07565458333329,209.136,87.664,153.26,283.412,96.289,160.04,195.486,174.822,187.462,192.82,109.84,44.838,259.642
2002-05-23 08:45:00,166.546,51.857,207.833,123.61,1330.96,405.49,102.524,209.266,88.258,153.633,287.777,96.853,155.14,195.386,174.368,189.286,193.448,110.38,44.564,258.232
2002-05-23 08:50:00,165.966,51.213,207.867,124.06,1329.18,409.297,102.8993833333334,206.876,88.03,155.083,288.885,95.598,158.06,195.452,174.994,190.424,193.17,110.262,44.558,257.868
2002-05-23 08:55:00,164.356,50.267,209.5,122.687,1328.18,409.583,102.9530020833333,208.53,87.514,155.74,286.415,95.174,157.78,193.738,174.058,188.468,194.492,111.292,44.846,258.44
2002-05-23 09:00:00,167.922,51.37,206.733,122.6,1332.64,406.18,103.824,208.376,88.77,154.747,287.235,97.237,156.22,196.164,173.588,189.068,194.638,110.588,44.492,261.068
2002-05-23 09:05:00,167.516,51.193,207.967,124.1,1332.88,407.14,103.13785999999996,208.098,88.91,155.277,290.964,96.122,159.42,194.742,174.406,190.752,192.33,111.758,44.188,258.956
2002-05-23 09:10:00,167.478,52.02,206.833,123.763,1334.98,408.29,102.69535500000003,210.318,87.76,152.387,288.387,96.683,155.42,194.76,174.908,187.572,193.326,111.118,44.714,258.346
2002-05-23 09:15:00,167.346,50.927,207.833,123.223,1333.28,405.763,102.855,209.5,87.838,153.62,290.389,97.685,158.5,196.496,174.756,191.554,191.53,110.684,44.364,260.346
2002-05-23 09:20:00,165.634,50.27,207.867,121.783,1336.5,408.403,103.13075708333334,210.274,87.766,154.423,288.346,97.46,157.94,194.754,173.814,189.344,193.148,110.348,44.874,259.832
2002-05-23 09:25:00,167.072,51.36,208.3,124.437,1338.94,404.777,103.14667833333331,207.096,88.052,155.257,285.835,96.615,158.1,195.83,173.324,192.57,195.018,110.624,43.644,259.106
2002-05-23 09:30:00,166.7,50.423,205.433,125.617,1337.02,406.033,103.362,207.818,88.27,155.83,287.162,97.375,157.84,196.482,170.934,188.992,194.426,110.682,44.31,259.926
2002-05-23 09:35:00,167.602,51.423,205.467,124.687,1329.5,411.283,102.87415458333334,209.946,89.946,152.38,285.363,96.189,157.2,197.64,171.474,189.668,192.884,111.868,44.822,258.206
2002-05-23 09:40:00,168.406,52.163,209.167,122.527,1339.68,405.42,103.32194791666664,210.956,87.952,152.967,286.512,99.294,156.78,196.384,172.522,190.042,195.73,110.766,45.532,260.11
2002-05-23 09:45:00,167.586,52.01,209.267,127.48,1328.9,406.253,103.07,209.044,88.72,153.577,290.283,96.638,157.1,198.088,175.122,191.066,195.136,111.556,44.46,261.786
2002-05-23 09:50:00,167.002,50.64,209.867,122.723,1335.1,408.953,103.43036125000002,208.618,89.67,156.693,289.207,97.319,158.58,194.318,174.094,191.064,194.25,111.834,44.856,259.344
2002-05-23 09:55:00,164.294,50.813,209.9,124.683,1338.6,407.777,103.45558041666669,206.478,87.742,154.64,292.114,95.997,157.34,198.192,173.414,192.612,197.464,111.048,44.858,264.184
2002-05-23 10:00:00,164.736,51.983,211.233,125.733,1333.68,407.99,104.184,213.45,88.23,154.677,289.993,98.373,157.82,194.76,172.92,188.146,193.968,112.052,44.578,262.158
2002-05-23 10:05:00,168.33,52.03,207.0,124.497,1333.88,409.407,103.49987749999985,208.198,89.628,154.424,287.276,99.412,158.48,196.658,173.652,189.766,197.134,110.276,45.212,260.296
2002-05-23 10:10:00,164.952,51.373,210.433,122.66,1340.64,406.373,103.63664874999994,207.902,89.558,156.317,289.426,96.104,158.96,195.588,172.814,190.984,193.866,112.45,45.37,263.84
2002-05-23 10:15:00,167.668,51.13,206.5,123.67,1331.84,406.56,103.592,207.664,88.868,154.617,289.674,96.09,159.02,197.97,172.606,190.13,196.466,110.702,45.694,262.35
2002-05-23 10:20:00,167.336,51.727,208.567,126.013,1339.0,409.63,103.39929166666666,208.774,88.248,153.39,288.346,97.883,155.92,195.012,173.268,192.174,194.984,110.272,45.112,263.184
2002-05-23 10:25:00,167.662,50.89,206.133,125.163,1330.48,407.067,103.5439970833332,207.224,89.718,156.043,289.318,98.49,157.78,197.444,173.258,191.576,194.96,111.226,45.484,262.416
2002-05-23 10:30:00,166.036,50.633,208.0,126.64,1335.74,406.44,103.299,207.842,88.468,155.44,288.705,96.915,158.88,194.992,172.828,190.986,194.63,111.7,45.234,261.626
2002-05-23 10:35:00,167.278,51.533,208.4,125.163,1337.02,408.833,103.78978916666672,209.768,89.204,155.06,288.351,98.614,157.54,196.66,172.916,192.774,194.766,111.36,46.018,264.952
2002-05-23 10:40:00,166.554,51.177,207.967,124.77,1336.78,409.737,103.67760791666669,206.454,88.012,156.26,288.315,97.682,159.72,195.412,173.668,192.416,194.724,111.408,45.202,262.764
2002-05-23 10:45:00,167.314,52.58,210.533,125.367,1340.52,409.53,104.341,209.64,89.672,155.08,286.601,97.572,160.86,197.354,172.936,192.556,193.508,111.902,44.74,263.468
2002-05-23 10:50:00,168.104,51.077,210.1,123.477,1329.56,407.88,103.63456916666672,211.628,89.586,153.077,286.566,96.862,158.12,195.508,172.678,193.702,193.874,112.332,45.006,260.82
2002-05-23 10:55:00,166.78,50.413,210.967,124.07,1321.2,409.403,103.81344874999999,211.306,88.626,158.167,288.423,99.113,158.6,192.93,172.364,192.64,193.852,112.146,45.064,261.116
2002-05-23 11:00:00,167.158,51.763,208.6,122.49,1319.38,403.133,104.259,210.494,87.422,157.323,287.808,98.806,160.9,193.066,170.764,192.568,194.212,112.084,44.416,260.932
2002-05-23 11:05:00,166.038,50.907,209.367,122.903,1320.78,405.417,103.47265833333338,207.958,88.278,156.13,285.842,98.147,159.52,193.51,171.802,192.984,194.26,111.24,44.116,259.95
2002-05-23 11:10:00,167.212,51.557,209.333,124.157,1324.56,406.21,103.10085625000009,208.386,87.152,156.49,287.318,98.196,159.76,191.828,168.482,189.574,193.498,111.816,44.966,257.834
2002-05-23 11:15:00,165.67,51.077,208.1,122.213,1317.26,407.58,103.55,208.388,87.628,154.637,286.272,98.811,159.74,192.462,170.594,189.922,194.694,111.144,44.394,258.542
2002-05-23 11:20:00,164.848,51.457,206.533,123.45,1308.62,405.21,103.06342541666668,210.246,89.154,154.977,287.741,97.772,159.22,189.508,169.74,191.366,192.046,111.784,44.286,259.41
2002-05-23 11:25:00,164.888,50.947,207.767,123.85,1303.5,402.56,102.98763541666675,209.976,87.828,154.946,285.348,96.956,159.48,191.442,167.038,193.044,192.44,110.634,45.084,259.092
2002-05-23 11:30:00,163.836,50.017,210.367,122.197,1295.14,400.1,101.847,206.024,87.416,155.067,285.24,97.004,158.76,191.038,166.486,190.636,195.118,109.882,44.888,256.252
2002-05-23 11:35:00,165.892,50.823,210.233,123.863,1284.72,400.74,102.77822000000016,209.238,88.372,154.777,282.94,96.524,156.98,187.68,163.75,193.054,192.168,109.448,44.322,260.314
2002-05-23 11:40:00,164.572,49.24,207.633,124.03,1270.84,403.287,102.87438666666671,207.038,88.478,154.78,275.128,97.433,157.96,189.192,162.896,190.088,194.886,109.582,44.82,258.144
2002-05-23 11:45:00,164.176,51.287,210.7,121.33,1267.26,401.097,103.484,208.09,88.8,154.253,278.532,97.354,157.82,188.868,164.848,190.212,193.732,108.382,45.002,259.914
2002-05-23 11:50:00,164.468,50.24,206.767,121.427,1269.18,402.847,102.49735750000002,205.364,88.518,154.214,274.926,95.985,156.92,187.062,166.718,188.41,192.766,109.122,44.672,259.272
2002-05-23 11:55:00,162.8,48.897,210.533,120.23,1267.1,396.8,101.77784916666666,206.036,87.634,153.413,273.744,96.435,154.6,186.502,164.746,188.072,191.634,106.964,45.114,262.014
2002-05-23 12:00:00,161.848,50.45,208.467,119.543,1268.06,396.3,101.225,203.884,87.718,151.76,276.502,96.205,154.84,184.434,164.982,185.166,190.722,105.602,44.762,260.34
2002-05-23 12:05:00,162.642,48.203,206.067,121.553,1272.18,395.207,100.43531458333338,199.97,87.04,149.993,281.695,94.248,150.74,189.59,167.13,185.678,190.536,107.16,45.07,257.174
2002-05-23 12:10:00,164.602,49.083,205.033,122.39,1271.3,395.307,100.69022833333344,201.4,87.746,152.093,281.658,93.699,153.0,186.808,165.01,183.428,189.87,105.894,44.2,257.046
2002-05-23 12:15:00,164.732,49.703,207.7,120.67,1272.88,398.41,101.27,204.518,87.144,153.143,276.492,95.078,153.88,186.144,166.162,183.526,188.284,106.462,43.468,251.734
2002-05-23 12:20:00,165.008,49.563,209.9,119.933,1276.76,399.247,101.08967000000008,202.752,87.176,150.823,277.314,95.349,153.8,186.878,162.624,187.862,190.306,106.362,43.362,248.438
2002-05-23 12:25:00,164.72,51.293,206.733,122.687,1281.38,400.503,101.25960041666681,204.626,88.258,152.813,277.624,95.065,153.34,188.296,166.828,188.994,189.982,106.676,43.368,251.088
2002-05-23 12:30:00,164.528,50.947,207.767,122.973,1277.6,401.067,101.319,205.674,86.718,151.4,280.057,93.916,155.2,188.122,167.104,186.17,191.84,106.852,42.568,251.328
2002-05-23 12:35:00,164.928,50.677,207.7,122.503,1291.22,401.0,101.49709125000001,201.712,88.396,152.76,277.814,92.253,155.36,186.49,168.32,189.16,191.07,108.606,44.166,252.342
2002-05-23 12:40:00,163.61,50.307,206.733,122.017,1294.8,399.576,100.98269791666662,204.932,87.668,152.417,281.364,95.834,154.06,189.362,164.746,188.024,192.092,107.864,43.442,252.478
2002-05-23 12:45:00,164.272,52.893,210.133,125.163,1298.78,404.03,102.636,205.328,88.138,150.617,280.864,94.251,154.04,190.188,166.062,189.894,193.542,109.008,44.182,255.904
2002-05-23 12:50:00,165.898,51.033,208.533,123.297,1306.78,402.787,101.77385583333329,203.204,86.904,151.493,282.437,94.725,155.06,191.88,165.708,191.318,192.904,108.068,44.658,253.686
2002-05-23 12:55:00,169.656,50.763,208.867,123.857,1319.12,402.613,101.54887916666674,205.634,86.05,152.087,281.195,92.799,153.16,192.274,169.086,190.568,193.804,107.286,42.918,254.226
2002-05-23 13:00:00,166.816,51.357,210.767,124.477,1310.22,404.07,101.514,205.488,89.68,153.423,282.302,95.066,153.86,191.974,167.956,188.252,191.94,109.62,43.92,253.324
2002-05-23 13:05:00,167.488,51.383,211.233,123.833,1311.66,406.593,101.8913022916667,202.664,86.976,153.42,283.13,95.545,154.94,191.802,167.548,189.302,191.85,108.51,44.036,256.54
2002-05-23 13:10:00,165.52,51.137,209.067,123.05,1310.48,403.123,102.09259270833329,204.126,88.304,152.76,281.123,95.981,153.8,192.678,168.55,189.712,192.22,108.716,44.664,257.662
2002-05-23 13:15:00,166.42,51.123,207.567,123.49,1309.36,399.48,101.133,201.492,87.526,152.463,281.811,94.029,155.1,192.02,169.87,190.194,192.652,105.622,43.924,254.15
2002-05-23 13:20:00,166.64,51.777,207.833,123.647,1303.6,401.637,101.525205625,203.888,88.084,150.82,277.433,94.901,152.2,190.872,168.784,188.67,192.136,107.29,43.872,256.612
2002-05-23 13:25:00,167.24,52.113,208.867,123.433,1315.2,402.513,101.59082708333334,202.79,88.488,149.4,275.473,93.842,154.62,190.31,168.014,187.67,191.362,108.406,43.992,253.868
2002-05-23 13:30:00,165.226,50.62,206.633,124.107,1311.28,399.047,101.67,205.682,86.438,148.673,278.146,94.135,155.54,189.258,167.164,187.74,189.274,106.996,44.01,256.192
2002-05-23 13:35:00,166.668,50.28,205.767,123.14,1303.6,400.477,101.2091475,203.602,86.432,151.526,275.507,92.778,154.18,187.692,165.418,186.894,190.484,108.782,43.06,253.328
2002-05-23 13:40:00,166.63,49.693,207.333,121.577,1304.86,403.116,101.54672458333341,203.634,86.634,149.31,275.899,94.909,154.3,188.46,165.926,186.416,190.86,107.516,42.896,250.02
2002-05-23 13:45:00,166.118,49.373,206.467,121.733,1293.82,403.35,102.269,203.602,84.998,151.413,278.395,94.483,155.86,188.674,164.68,187.076,187.716,109.614,43.056,249.506
2002-05-23 13:50:00,164.814,50.513,205.567,123.117,1307.14,399.637,101.09215875000007,202.998,87.678,149.21,278.039,94.473,154.32,187.474,164.186,185.878,188.126,107.086,42.032,250.002
2002-05-23 13:55:00,164.57,49.98,204.233,121.497,1289.7,398.92,101.24250833333339,204.372,85.23,151.743,274.415,93.752,153.76,187.04,166.026,184.286,187.908,108.326,42.324,247.572
2002-05-23 14:00:00,165.254,49.873,205.0,123.987,1298.38,397.49,101.306,200.1,86.772,151.287,273.239,94.47,154.28,186.92,164.754,186.162,186.956,107.776,42.642,249.616
2002-05-23 14:05:00,162.63,50.24,203.1,121.18,1291.98,400.047,101.31873583333332,201.318,86.452,152.967,273.503,95.323,152.98,187.362,164.728,184.694,190.35,108.812,42.862,248.044
2002-05-23 14:10:00,164.574,49.787,203.0,122.337,1292.12,400.47,101.26135166666671,204.004,86.382,151.433,273.361,93.902,153.56,186.346,163.364,183.408,188.918,108.088,42.384,248.634
2002-05-23 14:15:00,165.156,50.527,201.9,122.17,1298.74,399.867,101.385,203.74,85.97,149.477,273.682,95.087,154.16,187.18,162.8,184.154,186.812,109.496,42.628,246.984
2002-05-23 14:20:00,162.748,51.33,206.433,121.467,1294.94,398.333,101.48060375000003,204.084,85.268,152.2,275.39,94.848,155.34,185.912,163.358,184.254,189.294,107.692,42.404,248.822
2002-05-23 14:25:00,165.428,52.013,205.1,122.777,1283.08,400.94,101.30965416666675,202.87,85.784,151.173,274.381,96.337,154.94,185.252,162.236,185.634,189.33,107.23,42.6,245.338
2002-05-23 14:30:00,162.696,50.29,205.533,122.093,1289.7,402.807,101.759,203.994,87.282,150.983,272.826,94.57,154.54,184.566,163.916,182.058,188.3,109.076,43.064,245.214
2002-05-23 14:35:00,166.188,50.81,202.433,124.453,1282.22,399.633,101.28937875000011,204.342,85.596,150.633,275.64,95.39,155.02,186.238,163.944,184.236,188.636,108.822,42.292,244.518
2002-05-23 14:40:00,164.624,50.667,205.633,122.573,1278.88,399.41,101.54939374999996,201.602,85.762,154.033,275.07,95.861,152.34,185.464,163.494,186.894,188.77,108.984,42.848,245.46
2002-05-23 14:45:00,163.222,50.247,204.067,122.887,1281.82,396.617,101.435,204.29,85.992,150.957,272.919,95.489,153.26,187.566,163.246,188.066,189.606,108.514,42.17,248.188
2002-05-23 14:50:00,163.77,51.233,204.6,123.45,1277.22,398.723,101.5660595833333,205.884,86.804,152.523,274.086,94.081,156.18,185.014,165.61,188.968,190.086,107.83,41.592,246.528
2002-05-23 14:55:00,162.974,51.223,201.533,121.44,1277.54,401.02,101.3487945833334,200.96,88.026,151.473,272.008,95.35,154.6,184.582,165.208,188.02,190.064,107.496,42.582,245.752
2002-05-23 15:00:00,163.24,50.337,202.967,120.56,1272.48,397.04,100.98,202.422,86.104,150.877,272.057,96.796,155.54,187.936,164.176,186.566,188.234,107.446,41.832,244.548
2002-05-23 15:05:00,162.46,49.773,203.833,121.83,1272.32,399.023,101.30257708333342,203.634,85.73,150.86,271.256,94.025,153.6,184.97,164.4,187.752,188.54,107.094,41.676,245.482
2002-05-23 15:10:00,163.224,49.36,203.5,121.66,1267.0,400.75,101.36802208333351,201.68,85.694,151.597,270.778,96.371,153.62,184.356,162.958,187.576,186.986,107.204,42.34,243.522
2002-05-23 15:15:00,162.376,50.003,201.033,121.18,1267.82,398.374,102.055,199.508,84.586,153.397,271.027,95.013,153.04,184.734,162.416,188.268,185.166,106.842,41.36,243.244
2002-05-23 15:20:00,163.756,50.343,199.933,120.34,1270.82,397.817,101.08393208333337,204.93,86.284,152.17,270.28,95.752,153.42,183.35,160.676,187.192,184.87,105.868,41.772,240.02
2002-05-23 15:25:00,162.776,49.44,204.1,120.807,1261.52,399.277,101.18456000000008,204.744,85.404,150.08,271.967,95.435,152.82,183.726,161.902,187.364,184.366,106.77,41.756,244.252
2002-05-23 15:30:00,163.548,49.867,202.733,118.693,1263.5,394.576,100.644,202.012,86.33,152.4,270.098,93.902,154.6,183.022,162.16,181.146,185.416,106.394,41.824,243.734
2002-05-23 15:35:00,163.584,48.8,199.933,119.33,1267.48,391.29,100.26738333333334,201.97,84.99,149.89,271.57,93.789,152.16,186.414,162.758,181.49,185.19,104.816,41.976,244.856
2002-05-23 15:40:00,161.846,50.08,202.8,119.603,1262.48,387.373,100.07213708333339,198.77,84.374,148.84,271.458,94.671,154.42,181.968,166.35,184.214,184.694,106.022,41.844,245.49
2002-05-23 15:45:00,162.48,49.007,201.433,120.443,1264.96,386.317,100.412,199.736,80.772,150.777,269.295,95.648,151.3,181.776,163.3,182.39,185.444,104.468,41.538,242.51
2002-05-23 15:50:00,161.712,49.81,202.9,119.167,1260.64,384.677,99.99502041666665,197.37,83.89,149.313,270.799,92.712,152.56,182.782,162.278,181.178,184.322,105.662,41.596,247.098
2002-05-23 15:55:00,161.028,49.603,202.167,119.487,1267.04,386.127,100.09734708333326,202.056,83.814,149.733,268.692,92.815,152.3,185.16,162.422,181.104,183.736,106.608,41.61,241.526
2002-05-23 16:00:00,163.802,49.677,201.633,119.713,1269.02,388.936,98.981,200.898,82.69,152.1,272.202,93.64,150.32,185.396,162.912,180.002,183.706,105.61,41.866,242.614
2002-05-23 16:05:00,166.296,49.717,202.167,119.923,1280.9,388.16,99.97834749999988,200.694,82.786,152.63,269.791,92.709,150.96,188.516,162.792,179.194,185.694,106.374,42.002,243.422
2002-05-23 16:10:00,161.976,49.31,201.433,121.907,1284.16,390.87,99.81564833333343,201.468,81.86,148.643,272.924,92.002,150.46,186.438,166.136,179.416,184.044,104.624,41.464,241.572
2002-05-23 16:15:00,163.658,49.517,199.4,119.38,1279.1,388.52,99.009,200.052,81.192,146.26,270.175,92.203,150.18,187.064,163.6,180.898,182.59,105.362,40.868,241.498
2002-05-23 16:20:00,165.262,49.697,200.567,120.55,1278.46,393.243,99.76314624999999,201.79,83.612,146.873,272.631,91.281,150.54,187.144,164.522,178.152,182.984,105.794,41.444,240.652
2002-05-23 16:25:00,164.794,50.723,198.2,119.957,1290.74,391.733,99.75504250000006,201.28,84.18,149.323,272.76,91.998,149.7,187.88,164.484,179.826,180.508,104.962,40.962,242.21
2002-05-23 16:30:00,165.538,51.07,199.733,121.34,1289.24,392.223,99.707,200.706,84.564,147.463,269.767,91.13,149.84,187.78,164.926,177.93,184.818,105.034,41.254,239.778
2002-05-23 16:35:00,161.818,50.31,201.6,121.32,1295.32,393.003,99.95916416666677,202.76,82.966,145.62,271.394,91.418,150.82,185.592,163.922,179.056,183.072,104.184,41.77,240.448
2002-05-23 16:40:00,164.344,50.563,198.7,122.677,1295.02,394.303,99.97980000000005,200.168,83.712,146.987,272.256,91.467,150.38,186.034,161.952,180.582,183.24,103.654,41.564,240.512
2002-05-23 16:45:00,163.13,50.313,202.5,121.31,1286.96,395.843,100.252,198.4,84.48,149.813,268.758,92.192,151.5,184.348,163.808,178.514,184.396,106.098,41.55,242.222
2002-05-23 16:50:00,161.5,50.47,201.133,121.537,1286.3,397.05,100.72309979166671,199.328,83.836,148.843,270.524,93.745,151.86,185.642,163.55,180.386,182.5,105.01,41.052,241.324
2002-05-23 16:55:00,163.74,50.307,201.933,121.53,1295.02,394.07,100.12373625000009,200.826,83.99,146.95,269.252,92.764,151.16,185.326,164.596,179.66,183.274,104.122,41.446,241.374
2002-05-23 17:00:00,163.0,49.79,200.933,121.733,1291.42,392.763,99.915,197.798,85.178,149.47,269.655,93.546,149.84,183.818,165.062,178.762,184.85,104.668,40.88,241.57
2002-05-23 17:05:00,165.18,49.647,203.133,120.413,1297.28,393.663,99.76741875000005,199.236,84.768,149.427,271.611,92.469,148.82,184.344,162.434,180.96,183.754,103.746,40.532,240.86
2002-05-23 17:10:00,161.978,49.957,201.833,122.967,1296.86,391.613,99.9086545833333,198.908,82.846,147.967,272.741,93.758,151.02,184.4,161.456,179.418,182.164,104.708,41.188,244.846
2002-05-23 17:15:00,162.654,50.077,202.9,121.257,1296.3,396.193,100.45,199.324,83.062,148.947,269.495,90.952,151.72,185.34,164.906,180.008,183.08,105.064,41.728,243.7
2002-05-23 17:20:00,165.172,50.387,203.667,121.873,1292.6,393.91,99.85395999999997,198.888,84.106,147.52,270.885,94.13,150.6,184.094,163.25,180.476,181.92,105.914,41.848,242.48
2002-05-23 17:25:00,163.948,50.273,201.3,122.48,1289.48,398.216,101.03276250000005,201.072,84.64,148.0,270.722,91.726,152.92,184.584,164.116,182.282,184.428,106.116,41.39,242.964
2002-05-23 17:30:00,162.932,49.087,200.233,119.763,1287.3,394.617,101.345,201.286,84.602,149.193,272.379,92.097,152.18,184.988,163.888,178.212,184.284,105.018,41.63,243.978
2002-05-23 17:35:00,164.486,49.787,202.2,123.397,1285.68,394.15,100.35919416666665,205.586,83.644,148.31,273.295,92.289,150.7,184.414,165.176,180.786,183.172,104.616,42.29,241.85
