DATETIME,ATHN,MXCO,NANM,CALM,ROME,AATB,BKSN,JUNG,JUNG1,LMKS,IRK2,IRK3,DRBS,NEWK,KIEL2,YKTK,KERG,CALG,OULU,APTY,TXBY,FSMT,INVK,JBGO,NAIN,PWNK,THUL,MWSN,SOPB,SOPO,DOMB,TERA,DOMC
2024-03-24 21:20:00,52.208,203.037,239.587,65.08,113.447,1206.5,110.496,136.074,312.514,360.363,315.552,383.2,95.946,78.512,143.211,189.387,184.837,239.097,86.076,140.418,87.413,177.806,160.072,222.08516541666654,180.226,182.496,103.122,202.87,114.036,239.178,3.894,14.152,101.3
2024-03-24 21:25:00,51.323,205.23,243.055,64.813,112.607,1202.88,111.64,134.912,312.18,365.588,315.432,379.2,95.086,79.488,146.357,190.347,185.638,238.671,86.894,143.53,87.067,179.118,159.052,222.8,180.104,187.23,103.126,201.862,113.772,238.768,3.823,14.525,100.031
2024-03-24 21:30:00,50.763,200.687,237.869,66.36,112.413,1206.34,111.965,135.956,309.508,364.23,317.566,378.0,91.908,80.144,145.484,190.747,187.981,237.585,85.518,142.05,88.747,179.818,158.208,222.65,177.726,187.784,101.792,200.686,111.25,235.048,4.061,14.498,100.32
2024-03-24 21:35:00,50.712,202.904,241.809,64.033,114.34,1192.84,111.655,134.24,315.491,360.897,317.384,378.2,95.063,78.596,147.181,187.093,185.834,238.635,86.007,142.449,88.187,181.996,156.95,221.65255875000017,181.342,183.406,103.036,202.578,111.724,235.552,3.967,14.552,100.984
2024-03-24 21:40:00,50.326,203.027,242.885,67.487,114.053,1198.36,111.2,134.05,307.785,358.108,319.25,379.0,96.074,78.366,145.433,187.36,181.113,238.43,86.763,142.168,87.52,181.034,157.04,221.1021320833331,179.578,183.936,104.692,202.736,111.67,238.652,3.89,14.066,100.357
2024-03-24 21:45:00,50.529,204.367,240.386,66.937,114.513,1194.76,113.06,136.219,306.384,360.505,316.124,377.6,93.507,77.902,145.447,189.387,181.521,237.067,86.301,141.031,88.907,179.478,159.128,216.8,178.384,186.946,102.75,202.362,111.782,235.816,4.123,14.127,100.814
2024-03-24 21:50:00,52.53,202.23,243.712,65.357,112.627,1211.6,109.97,135.307,311.818,360.521,314.102,379.8,94.008,79.706,143.921,188.933,183.327,240.21,86.313,138.745,87.52,181.72,159.774,221.175,179.36,183.634,103.502,201.418,111.708,236.886,4.012,14.351,102.187
2024-03-24 21:55:00,51.758,202.43,241.131,65.727,112.617,1211.82,113.381,133.965,309.299,360.172,316.82,381.2,94.467,78.516,143.544,188.08,184.692,237.755,84.657,141.93,87.52,182.284,158.686,223.25,176.158,181.392,103.826,196.256,111.89,235.276,3.931,14.186,99.558
2024-03-24 22:00:00,52.068,201.853,239.994,67.347,113.39,1212.78,111.283,137.675,313.82,361.216,315.66,379.8,92.081,77.66,144.542,189.067,187.697,242.791,86.005,141.386,87.227,181.492,158.264,219.9,176.668,183.566,102.47,196.726,111.092,233.97,4.141,14.285,101.392
2024-03-24 22:05:00,51.679,204.46,244.137,65.667,114.16,1210.74,111.331,137.404,312.99,365.779,317.324,379.0,93.151,78.958,146.214,187.867,188.931,241.801,85.104,141.202,87.333,181.422,157.204,223.125,178.972,184.93,103.706,197.052,111.346,233.512,3.994,14.845,99.72
2024-03-24 22:10:00,50.83,203.247,242.646,65.057,113.983,1212.24,111.022,135.69,312.088,364.312,314.238,378.8,93.223,78.298,145.01,187.84,190.206,242.465,85.099,142.072,86.4,181.306,155.32,221.0,176.472,186.506,104.408,198.43,110.224,234.156,4.126,14.651,100.283
2024-03-24 22:15:00,50.831,203.323,244.453,66.487,113.957,1211.56,111.307,134.737,312.064,363.016,314.204,376.6,94.611,79.28,146.681,188.373,189.995,244.51,84.195,143.015,85.227,181.892,155.804,219.4,177.77,189.462,105.646,200.234,107.732,231.718,4.055,15.321,100.135
2024-03-24 22:20:00,50.133,201.59,242.047,67.947,112.667,1217.1,112.095,135.432,313.539,364.6,314.846,377.4,92.965,78.256,148.22,186.133,189.5,243.908,85.445,141.753,85.307,183.27,158.16,216.9,179.914,183.836,104.198,196.922,109.558,232.472,3.869,14.316,101.869
2024-03-24 22:25:00,52.011,203.103,243.896,65.79,113.933,1204.06,113.141,137.45,316.316,363.001,312.63,377.0,92.5,79.22,146.434,184.24,190.485,243.12,85.096,142.195,86.48,179.558,157.184,214.8,178.118,183.886,104.114,198.304,108.548,231.586,3.875,15.067,99.821
2024-03-24 22:30:00,50.004,204.313,242.63,66.447,113.423,1213.1,114.269,135.943,312.644,366.695,316.09,374.8,93.903,78.464,146.895,185.173,188.51,246.925,85.428,141.378,86.347,180.402,159.262,216.333,180.244,185.504,103.316,195.84,108.378,229.156,3.921,14.422,99.865
2024-03-24 22:35:00,52.383,198.52,241.316,65.087,113.933,1195.78,111.316,135.733,310.745,366.342,313.67,376.4,93.291,78.98,148.184,185.627,189.057,242.216,84.636,141.322,88.747,181.754,157.074,215.533,179.892,186.852,103.316,199.846,109.41,229.636,3.956,14.726,101.219
2024-03-24 22:40:00,51.417,200.387,241.438,68.737,112.59,1210.6,112.331,135.922,316.933,365.719,313.822,376.0,94.723,78.694,146.228,184.187,191.171,245.153,84.811,140.367,86.96,182.6,159.23,215.767,177.802,183.62,104.11,197.194,107.92,229.318,3.967,14.919,99.508
2024-03-24 22:45:00,51.14,201.537,241.546,66.33,113.297,1205.72,113.194,137.416,314.973,366.048,314.804,378.4,93.497,78.92,143.58,184.853,190.471,244.64,83.955,140.23,86.667,183.014,159.138,216.375,179.668,186.196,102.922,198.386,108.914,230.754,4.015,14.681,100.28
2024-03-24 22:50:00,51.082,200.92,244.038,66.907,114.36,1204.66,111.942,137.348,315.285,363.763,312.806,373.4,94.88,78.27,142.952,182.667,191.171,245.357,85.261,140.238,85.067,182.336,158.448,219.65,181.314,182.532,103.174,201.616,107.474,228.792,3.992,14.975,101.718
2024-03-24 22:55:00,51.707,201.163,243.55,67.09,113.54,1191.96,112.798,135.044,311.625,365.612,311.662,373.2,93.69,79.018,146.334,181.36,189.109,246.119,86.213,139.831,86.853,182.17,157.474,217.48,178.99,185.622,103.118,197.87,108.434,227.898,3.877,14.887,99.94
2024-03-24 23:00:00,51.922,201.466,242.67,66.403,114.52,1214.42,114.987,134.852,313.286,361.596,314.696,373.4,93.119,76.796,147.442,183.52,187.373,245.015,84.144,142.823,85.547,180.658,161.148,218.05,178.658,187.286,103.302,198.614,107.658,229.328,3.995,14.935,101.148
2024-03-24 23:05:00,51.146,199.957,240.951,66.917,116.857,1198.14,112.703,135.796,310.078,361.124,311.304,373.6,94.039,77.884,143.669,182.08,183.682,245.792,85.092,141.63,86.027,179.568,157.466,215.45,178.052,182.212,103.788,198.92,107.904,227.854,4.133,14.668,100.416
2024-03-24 23:10:00,49.999,199.067,241.179,65.457,113.946,1206.44,113.374,135.375,311.91,357.433,311.056,373.4,94.259,80.574,145.37,180.027,182.026,242.228,86.016,140.936,85.733,181.484,158.114,217.033,177.934,180.098,102.818,196.718,107.896,228.69,3.914,14.545,101.628
2024-03-24 23:15:00,51.123,198.473,241.063,65.637,112.923,1195.92,111.329,134.942,307.667,357.863,309.962,370.8,92.834,78.718,146.45,181.707,179.918,241.015,85.171,138.599,85.307,180.39,160.264,220.6780570833332,177.858,180.052,102.13,196.054,106.668,228.02,4.145,14.856,102.443
2024-03-24 23:20:00,51.438,200.27,240.795,66.393,114.207,1190.42,113.055,133.83,305.306,355.288,312.048,371.8,92.772,77.152,144.084,181.573,178.754,240.332,85.164,139.837,84.987,179.298,159.668,217.5,179.036,182.82,103.092,196.728,107.376,229.704,4.074,15.398,100.621
2024-03-24 23:25:00,51.492,199.69,239.781,65.473,113.077,1196.48,112.893,134.469,308.151,354.758,312.116,371.2,92.104,78.236,142.72,181.44,182.388,237.838,84.496,140.826,85.493,178.932,158.842,221.3,179.716,186.002,101.932,195.168,107.744,226.836,3.989,16.102,102.588
2024-03-24 23:30:00,51.341,198.263,243.276,67.113,113.6,1206.06,112.449,134.604,309.43,360.843,309.124,373.4,90.662,77.388,145.82,180.187,183.325,239.316,85.585,139.601,84.0,178.966,158.742,222.4,177.878,188.274,104.092,194.834,106.722,227.814,4.268,15.321,101.543
2024-03-24 23:35:00,51.872,203.103,241.048,64.53,111.97,1210.76,113.999,134.449,307.741,357.285,309.34,373.0,91.006,77.86,147.366,179.28,185.248,237.913,84.153,138.981,85.787,178.772,158.84,226.433,178.434,185.03,104.764,199.722,106.328,225.446,4.216,15.23,103.529
2024-03-24 23:40:00,51.155,199.153,243.851,64.963,111.71,1202.38,112.913,134.448,309.628,359.753,310.706,376.2,92.255,77.768,145.136,180.453,185.152,235.815,85.798,137.699,85.44,179.538,160.446,222.375,179.388,180.932,103.116,200.006,106.078,225.372,4.124,15.284,102.315
2024-03-24 23:45:00,51.736,196.843,238.38,65.187,113.743,1201.62,112.652,134.681,314.078,358.528,308.858,370.6,90.763,77.542,144.259,180.427,183.837,237.272,84.25,138.589,84.267,180.87,160.04,223.85,178.792,180.918,104.902,199.036,104.934,225.006,3.998,14.955,103.278
2024-03-24 23:50:00,51.147,201.443,242.642,63.687,114.14,1191.16,114.551,135.874,307.086,358.057,308.42,372.6,89.911,78.296,145.693,178.773,184.232,237.716,84.8,139.322,85.467,179.302,160.274,223.32,180.434,185.686,104.086,200.136,106.044,225.178,4.086,15.183,103.256
2024-03-24 23:55:00,51.411,197.44,240.384,66.733,114.917,1197.42,115.363,136.038,313.302,359.104,309.332,373.2,91.788,78.338,141.659,178.987,185.491,239.055,84.388,140.33,84.827,178.27,161.714,219.1,180.012,189.624,104.996,199.616,106.064,225.034,4.298,15.36,103.381
2024-03-25 00:00:00,52.49,198.38,242.464,65.047,112.77,1191.48,115.077,135.271,308.431,360.264,310.68,374.6,93.357,78.484,141.773,177.76,182.046,240.211,84.78,141.281,84.347,189.61,166.536,219.667,182.578,184.698,104.678,196.952,104.768,220.594,4.039,15.019,103.549
2024-03-25 00:05:00,50.712,198.937,242.334,65.79,114.14,1199.96,111.848,137.188,306.986,363.191,311.85,370.0,92.657,77.402,145.943,179.227,185.303,240.802,84.805,139.931,82.853,182.494,163.838,221.25,181.734,189.456,105.784,202.912,104.138,223.134,4.165,15.44,102.793
2024-03-25 00:10:00,51.475,197.673,244.06,68.62,115.94,1200.98,113.951,135.835,314.785,363.06,310.132,370.6,94.307,77.018,141.865,176.48,186.245,240.431,84.977,139.373,85.173,183.27,163.46,220.9327716666663,183.376,184.504,104.844,203.362,104.48,222.392,3.933,15.138,102.418
2024-03-25 00:15:00,51.664,197.133,241.451,65.877,115.723,1197.02,113.835,134.704,313.75,364.454,308.562,368.0,93.787,77.672,146.187,177.44,184.479,241.897,86.476,139.457,84.373,183.098,164.42,218.3,178.984,187.966,105.286,202.872,102.612,218.846,4.318,15.926,101.83
2024-03-25 00:20:00,52.538,200.797,243.03,67.093,116.643,1192.14,112.788,137.497,315.028,368.06,308.734,373.8,94.583,77.922,142.358,179.973,187.743,241.278,85.486,140.582,84.853,183.876,165.168,226.7,181.814,188.384,105.196,204.74,101.546,216.668,4.046,15.917,103.151
2024-03-25 00:25:00,52.048,197.897,243.601,65.54,114.527,1203.34,114.551,137.47,315.718,369.254,308.662,372.2,92.8,77.578,147.567,179.307,189.726,245.114,84.527,139.508,83.573,182.726,165.228,221.4,182.846,189.574,105.446,206.026,102.654,217.916,4.107,15.422,102.582
2024-03-25 00:30:00,51.796,196.173,242.557,65.907,114.533,1186.94,115.023,137.471,322.038,370.445,309.472,371.6,93.543,77.4,144.641,177.253,192.347,246.62,84.062,137.998,85.467,184.916,163.698,221.49613624999984,181.814,188.034,105.718,207.47,101.994,219.182,4.424,15.955,102.729
2024-03-25 00:35:00,51.542,197.797,241.83,66.717,117.197,1196.92,113.198,138.436,315.812,372.523,310.478,370.0,95.151,77.642,145.438,177.36,194.08,243.85,84.775,141.308,85.84,185.202,163.7,220.67237250000002,180.254,189.356,105.312,209.45,102.374,218.898,4.092,15.464,102.266
2024-03-25 00:40:00,51.759,198.537,240.211,66.003,118.387,1186.12,114.245,139.988,322.493,371.81,310.71,370.8,94.151,76.496,145.542,178.293,193.151,244.802,85.501,139.308,84.827,184.63,165.762,223.267,182.76,187.972,106.238,207.768,102.054,215.564,4.099,14.685,102.412
2024-03-25 00:45:00,51.195,197.98,241.5,67.237,114.723,1191.86,114.827,139.265,317.146,375.963,308.572,365.8,96.902,76.98,148.339,179.28,193.596,246.177,85.612,137.917,84.667,183.566,165.04,221.05,182.712,185.668,105.316,210.456,101.38,215.842,4.281,15.276,103.503
2024-03-25 00:50:00,51.662,198.953,245.011,68.44,115.43,1190.48,116.668,140.479,324.015,373.898,307.86,367.6,99.002,78.026,149.48,177.733,196.955,244.092,86.47,140.336,83.76,186.682,165.216,219.775,183.814,186.19,104.806,208.228,101.552,216.946,3.979,15.376,102.787
2024-03-25 00:55:00,51.022,196.977,243.681,68.087,116.813,1186.42,113.189,140.443,322.904,376.201,308.69,371.0,98.85,77.466,153.662,178.987,196.614,247.169,86.736,142.086,84.107,185.228,165.092,217.65,181.606,187.866,105.228,211.124,99.734,212.95,4.386,15.38,102.384
2024-03-25 01:00:00,52.013,198.643,243.779,68.033,115.32,1186.66,113.24,140.299,324.223,377.49,308.476,368.8,99.348,76.37,152.819,178.427,197.056,246.8,87.374,145.138,84.667,184.98,165.288,217.7,181.23,188.496,105.388,212.94,96.756,208.086,4.004,15.089,101.02
2024-03-25 01:05:00,52.51,199.613,243.997,68.193,116.62,1189.94,114.335,141.348,324.803,377.742,303.764,365.4,97.138,77.888,152.087,180.667,197.358,246.04,90.007,146.424,84.267,185.872,162.898,215.625,180.412,187.912,105.132,212.448,94.45,201.038,4.119,15.303,101.292
2024-03-25 01:10:00,52.458,199.19,244.884,68.177,118.337,1182.3,113.113,142.514,325.199,382.367,307.952,366.8,97.744,77.322,152.19,181.573,196.546,247.569,90.502,149.087,85.2,183.544,166.208,215.333,181.29,186.26,106.512,211.476,93.564,200.768,4.248,15.293,101.691
2024-03-25 01:15:00,51.432,201.86,243.12,67.41,114.19,1182.5,113.235,141.498,326.762,380.56,311.616,367.8,98.309,78.218,152.595,180.907,195.945,246.646,90.405,147.416,85.52,184.708,164.03,216.55,180.734,187.166,104.896,212.206,94.808,204.104,4.233,15.289,101.565
2024-03-25 01:20:00,51.606,202.053,242.959,67.677,115.567,1189.02,113.327,140.907,326.976,380.032,308.986,373.6,99.053,78.714,152.695,184.533,197.812,246.769,90.931,147.858,86.987,184.424,165.06,218.55,181.042,186.842,104.924,213.938,96.446,206.234,4.294,15.103,100.114
2024-03-25 01:25:00,52.83,202.187,241.412,67.283,115.557,1192.98,112.599,141.517,324.481,376.82,310.762,373.6,94.397,78.164,149.206,182.187,195.968,247.549,91.917,149.665,85.467,183.104,164.006,221.8,181.476,187.986,106.498,215.88,98.942,211.158,4.178,15.181,100.977
2024-03-25 01:30:00,52.41,206.75,244.812,69.567,115.817,1193.84,114.146,140.419,326.596,379.484,310.942,373.4,95.514,77.484,154.625,185.893,196.512,244.067,92.531,149.155,86.8,183.618,164.726,226.733,179.292,186.01,105.642,212.938,104.054,221.41,4.336,15.133,103.016
2024-03-25 01:35:00,51.993,206.233,245.882,68.317,115.34,1199.62,114.01,141.426,323.797,379.354,314.228,375.2,97.952,78.276,154.532,185.893,192.308,248.071,90.306,150.655,85.28,184.036,166.394,234.8,181.704,185.694,105.44,209.642,109.568,230.598,4.34,15.567,102.237
2024-03-25 01:40:00,52.338,204.31,247.367,66.75,115.523,1206.5,114.849,139.824,321.273,377.709,312.594,374.2,95.51,79.736,152.599,187.947,192.452,247.834,91.732,151.188,89.307,184.344,163.774,231.767,182.036,187.95,106.272,211.112,110.106,234.082,4.007,15.328,101.938
2024-03-25 01:45:00,50.904,205.78,245.391,68.537,114.763,1214.88,111.595,140.153,322.899,375.732,313.654,375.8,98.225,78.768,154.049,189.333,193.948,246.962,93.517,151.506,88.213,182.934,162.966,228.933,183.352,184.98,105.876,211.794,112.578,237.004,4.189,15.254,104.021
2024-03-25 01:50:00,52.55,206.556,246.605,70.78,117.776,1212.88,113.824,139.611,327.916,379.364,316.834,383.0,98.048,80.808,154.52,186.32,196.165,245.27,93.166,153.8,90.56,182.834,165.866,228.85,181.228,187.218,105.194,211.712,114.204,238.374,4.372,15.147,103.684
2024-03-25 01:55:00,52.926,207.983,244.808,67.58,117.833,1217.92,113.375,141.15,325.874,377.954,318.212,379.2,100.802,80.16,156.157,187.173,196.525,243.479,95.359,153.773,91.067,182.974,163.852,233.15,181.772,183.964,105.438,212.604,115.42,242.824,4.379,16.257,101.24
2024-03-25 02:00:00,52.029,207.69,246.843,69.843,116.727,1224.94,112.509,143.883,328.008,381.229,315.194,380.2,97.163,83.082,156.11,188.107,198.022,242.849,93.256,152.798,91.013,184.722,162.452,232.86,182.034,189.97,105.498,210.652,116.982,246.414,4.351,15.392,103.157
2024-03-25 02:05:00,52.806,209.233,248.248,66.353,117.987,1225.48,114.692,144.51,329.182,381.212,317.07,383.8,101.508,81.948,156.926,190.053,198.419,246.569,94.973,155.751,90.373,180.158,164.002,231.2,185.162,185.448,106.146,214.556,116.37,246.818,4.045,15.686,103.724
2024-03-25 02:10:00,52.289,211.61,246.853,68.607,119.04,1224.58,115.696,143.124,328.43,382.728,318.834,385.0,100.02,83.434,155.319,193.413,200.183,246.687,94.473,155.683,91.147,183.132,165.242,233.933,185.756,187.886,105.298,214.966,116.252,247.026,3.992,15.723,102.353
2024-03-25 02:15:00,52.682,209.873,247.153,67.073,116.15,1220.9,116.469,142.585,332.128,383.797,317.394,383.4,98.961,84.122,157.266,192.16,198.142,247.467,94.591,157.632,90.853,183.042,166.34,233.733,185.126,190.656,108.826,216.698,116.332,246.712,4.212,15.092,100.708
2024-03-25 02:20:00,53.534,211.2,249.766,66.537,117.933,1219.52,115.614,145.526,329.453,384.746,321.666,386.8,99.233,84.978,155.517,191.44,198.29,248.487,93.7,154.268,91.547,184.004,163.414,230.95,185.118,184.244,107.834,215.948,117.572,247.65,4.357,14.961,102.163
2024-03-25 02:25:00,53.888,211.887,248.967,68.76,117.153,1235.84,115.371,144.212,329.431,388.847,318.266,387.2,98.992,85.994,156.747,194.533,196.31,246.256,92.351,154.835,92.0,184.112,164.84,232.5,186.148,184.682,108.856,214.28,117.432,247.98,4.255,15.518,104.334
2024-03-25 02:30:00,53.386,210.99,250.874,68.78,117.54,1242.42,116.666,144.317,329.801,385.055,324.112,394.6,100.27,84.82,153.673,193.227,197.604,248.102,93.608,155.683,93.893,186.446,165.018,234.7,186.474,189.36,109.182,219.396,119.24,249.412,4.228,15.331,102.604
2024-03-25 02:35:00,53.389,212.287,248.444,67.647,118.123,1246.2,115.566,143.98,334.37,385.12,321.646,386.6,99.616,83.93,157.851,194.027,196.926,250.185,94.603,152.379,93.12,187.0,167.694,231.3,189.322,187.714,108.164,216.986,119.88,249.252,4.247,15.715,103.91
2024-03-25 02:40:00,52.788,211.043,249.635,68.743,116.773,1237.76,117.001,144.184,331.378,386.432,323.084,389.0,97.168,85.716,155.037,193.12,198.593,251.79,92.925,154.007,92.56,187.14,167.068,236.15,189.972,190.738,109.406,216.794,119.77,253.176,4.555,16.23,102.981
2024-03-25 02:45:00,52.75,212.39,250.842,67.583,117.397,1247.48,115.744,144.057,329.898,383.019,324.558,386.0,99.777,85.672,154.633,194.16,200.754,254.045,92.956,153.918,92.24,188.628,165.492,237.625,185.012,190.0,109.258,216.784,120.054,253.682,4.174,15.77,104.521
2024-03-25 02:50:00,52.144,211.857,250.48,67.607,116.957,1236.24,115.928,142.961,330.097,384.922,321.808,388.2,98.962,85.262,154.428,196.267,197.836,252.14,90.961,154.754,91.307,187.456,169.422,236.58363499999996,189.244,189.886,107.444,219.896,119.718,252.448,4.079,15.676,103.149
2024-03-25 02:55:00,53.292,211.78,249.878,68.927,117.687,1242.26,117.389,143.505,331.893,384.953,324.964,393.6,99.86,84.374,156.069,195.067,199.063,255.153,94.07,154.883,90.987,187.846,167.83,237.20415499999984,185.214,195.798,106.774,216.072,120.66,251.426,4.436,15.904,103.95
2024-03-25 03:00:00,52.803,211.32,250.746,69.147,117.527,1223.68,115.165,144.627,328.911,387.419,322.748,389.8,100.433,85.294,156.239,194.667,199.937,256.13,94.39,151.976,91.947,185.958,170.476,236.5,184.9,191.088,106.448,217.99,119.642,254.178,4.154,15.62,104.077
2024-03-25 03:05:00,52.735,212.047,249.41,68.167,120.293,1240.2,117.781,142.519,329.633,386.771,324.078,390.2,100.736,84.118,156.185,196.8,202.19,257.455,93.731,154.641,90.907,184.9,166.716,230.8,187.036,193.796,106.152,217.512,120.12,254.52,4.179,16.114,104.986
2024-03-25 03:10:00,53.678,212.59,249.671,70.253,120.14,1231.42,114.899,144.797,330.607,387.684,322.534,391.8,99.942,85.852,160.002,192.507,201.731,260.175,93.459,154.194,91.68,188.51,170.11,237.7,186.422,187.92,105.598,216.99,118.83,252.3,4.132,15.202,103.292
2024-03-25 03:15:00,52.385,210.386,250.543,68.517,116.467,1239.44,116.071,144.329,336.211,388.959,324.078,392.2,98.135,85.04,158.731,196.347,200.168,257.683,94.264,153.175,91.173,187.892,166.856,233.6,183.766,188.93,106.79,215.456,119.794,252.47,4.157,15.872,104.096
2024-03-25 03:20:00,53.335,213.883,250.615,68.91,117.723,1244.12,116.439,143.24,334.431,389.999,327.508,387.0,96.88,83.362,158.566,194.347,199.409,256.148,94.629,155.442,91.6,187.164,168.848,239.3,185.974,189.198,107.154,216.33,119.07,251.162,4.135,15.707,102.764
2024-03-25 03:25:00,52.775,213.76,250.746,69.07,117.59,1239.54,117.002,145.284,332.844,389.564,325.0,390.6,100.566,84.294,157.535,195.92,199.509,254.149,93.01,153.595,91.733,187.038,167.762,234.167,185.296,187.952,105.724,214.78,119.592,251.782,4.143,15.794,105.131
2024-03-25 03:30:00,51.675,213.243,250.394,68.263,117.75,1250.16,115.22,144.563,332.327,386.476,322.814,391.0,98.614,83.718,157.783,196.0,198.536,255.293,94.032,154.433,90.933,186.724,165.986,240.8,185.776,188.02,106.542,215.028,119.742,253.588,4.096,15.593,105.977
2024-03-25 03:35:00,54.052,210.783,251.392,66.78,117.194,1237.58,116.97,143.972,332.184,387.995,323.838,389.0,100.414,85.612,156.567,196.213,201.219,257.148,93.779,153.432,91.707,186.318,165.42,236.433,183.714,191.36,105.18,216.034,120.016,251.244,4.203,15.781,104.748
2024-03-25 03:40:00,52.09,212.323,251.967,70.073,118.887,1238.32,118.33,143.185,334.001,386.835,322.694,391.2,100.962,84.762,159.531,196.053,200.884,255.736,94.346,153.963,90.96,186.62,166.768,236.9,185.58,187.3,106.638,215.046,119.352,249.168,4.3,15.491,103.203
2024-03-25 03:45:00,54.156,211.143,250.714,70.49,115.69,1245.0,118.471,146.67,326.743,388.376,324.092,393.6,98.634,83.99,157.731,196.693,198.43,253.14,93.95,153.883,90.373,185.778,166.284,236.3,184.842,189.49,106.4,216.402,118.77,248.546,4.39,15.807,103.859
2024-03-25 03:50:00,53.587,213.03,250.673,69.837,115.833,1236.2,116.723,144.762,330.79,385.825,326.13,388.8,98.835,85.024,161.2,194.267,200.172,255.865,93.474,155.109,92.267,186.366,164.7,237.1203262499999,184.898,187.072,104.718,218.64,118.62,249.2,4.427,15.496,104.62
2024-03-25 03:55:00,52.361,212.05,250.441,68.52,118.91,1240.06,116.523,144.165,333.125,384.158,323.198,386.2,97.759,85.548,157.71,193.787,200.462,255.66,95.663,154.153,91.28,184.486,165.932,239.9,185.092,188.802,105.63,213.836,119.262,251.544,4.241,15.804,105.723
2024-03-25 04:00:00,52.227,212.81,247.956,67.263,116.77,1234.24,115.481,143.101,327.497,384.152,322.8,387.8,101.43,84.572,154.596,195.093,199.495,254.239,94.085,153.099,91.12,185.682,164.844,237.3,186.464,189.834,105.936,217.018,118.014,248.402,4.327,15.69,103.322
2024-03-25 04:05:00,52.896,211.917,250.342,67.697,116.887,1241.38,115.583,143.986,325.974,385.052,325.19,388.8,97.572,85.208,156.633,194.48,202.521,255.813,94.802,152.831,89.493,184.502,166.37,233.5,183.982,187.554,106.848,215.16,118.732,252.284,4.232,15.539,102.581
2024-03-25 04:10:00,53.222,207.81,247.986,69.203,118.943,1236.58,116.592,142.633,326.27,383.43,319.864,391.4,98.493,83.606,157.014,193.733,202.014,256.724,93.78,154.348,91.573,188.476,167.236,235.0,184.242,186.802,106.074,216.112,119.912,254.468,4.277,15.901,104.827
2024-03-25 04:15:00,52.606,210.243,245.92,70.017,117.974,1243.26,116.841,144.4,329.645,382.814,322.728,385.2,97.938,83.34,157.446,194.427,201.215,253.285,92.306,154.09,90.853,185.488,165.74,237.4,187.744,188.682,106.48,216.87,119.624,251.63,4.28,16.208,103.551
2024-03-25 04:20:00,52.504,212.237,245.957,67.117,117.653,1223.78,118.3,142.806,331.973,383.737,320.272,385.2,100.403,84.73,159.499,194.64,200.967,255.506,93.474,153.573,91.44,185.708,168.02,235.0,186.002,187.924,105.542,216.638,121.728,254.108,4.451,16.153,103.339
2024-03-25 04:25:00,52.947,210.767,248.927,68.057,117.873,1238.34,116.23,142.061,332.716,385.678,322.788,385.0,98.685,85.4,156.161,192.107,199.705,252.364,95.651,154.884,91.013,185.28,165.454,238.7,184.918,191.468,105.654,218.964,121.02,255.21,4.496,15.851,101.915
2024-03-25 04:30:00,53.319,213.867,246.609,68.09,118.463,1242.18,114.435,143.915,332.96,385.386,322.294,386.6,101.418,84.66,159.147,193.413,200.004,253.63,93.387,152.674,91.467,185.95,166.592,238.3,184.854,189.66,106.138,217.186,121.016,253.206,3.904,16.079,105.079
2024-03-25 04:35:00,54.506,212.603,248.892,69.487,117.81,1234.96,116.993,144.018,332.94,387.094,322.85,389.2,98.456,84.412,156.265,193.12,199.036,254.552,93.26,154.94,90.027,184.878,165.786,240.9,184.738,189.518,106.652,218.504,119.968,256.006,4.454,16.129,106.121
2024-03-25 04:40:00,52.748,211.42,248.127,70.687,118.083,1239.24,115.884,145.201,330.043,386.822,321.48,388.4,100.86,84.952,160.365,194.8,199.963,253.005,92.931,154.203,91.573,185.934,163.686,239.967,183.168,189.814,105.6,216.646,121.97,252.648,4.053,16.028,104.483
2024-03-25 04:45:00,52.865,210.85,250.548,67.42,119.577,1238.58,115.112,144.647,334.725,383.822,322.194,388.6,99.327,83.84,158.531,194.667,199.464,253.036,93.578,153.836,91.04,185.836,165.934,238.3,183.34,187.988,107.002,218.776,120.624,252.704,4.335,16.158,105.526
2024-03-25 04:50:00,54.003,211.373,249.073,69.893,116.127,1238.46,117.299,145.106,334.642,386.864,321.85,384.4,100.127,84.874,157.795,193.387,201.37,254.683,92.258,154.485,90.533,185.634,164.64,237.6,185.036,187.242,105.918,216.484,119.162,254.554,4.095,16.191,104.27
2024-03-25 04:55:00,52.85,209.25,250.706,70.257,119.393,1236.28,115.03,144.788,335.595,385.764,317.268,388.6,99.435,85.012,158.33,192.693,197.624,254.142,93.25,153.858,91.813,184.63,165.396,239.267,185.156,185.32,104.02,216.27,121.102,250.74,4.379,15.493,105.522
2024-03-25 05:00:00,52.287,212.556,249.192,67.07,118.433,1235.78,116.762,143.726,334.266,385.458,317.486,386.2,100.365,84.128,157.671,192.08,199.141,252.588,92.332,154.715,91.76,185.17,164.554,239.05,184.268,188.12,105.946,216.552,119.25,251.908,4.171,16.345,103.798
2024-03-25 05:05:00,53.73,216.527,246.887,67.917,116.607,1231.24,117.684,143.692,334.166,382.447,321.986,389.2,99.542,84.424,162.261,192.027,200.318,252.932,93.299,156.47,90.187,184.192,164.314,237.625,185.552,186.142,105.018,216.81,120.596,251.9,4.2,16.044,104.606
