DATETIME,ESOI,ATHN,MXCO,ROME,AATB,LMKS,DRBS,MOSC,NEWK,KIEL,CALG,OULU,APTY,FSMT,INVK,NAIN,PWNK,THUL,SOPB,SOPO
2003-05-29 16:05:00,165.17,52.933,206.0,121.63,1321.38,399.387,101.12972041666676,205.132,86.022,151.943,286.471,94.405,154.46,189.414,169.278,188.302,189.79,110.372,42.48,253.474
2003-05-29 16:10:00,164.328,53.483,210.0,123.813,1311.32,402.72,101.29731375000004,201.674,86.376,150.83,285.993,96.171,155.86,191.846,170.354,190.492,189.08,107.004,43.286,252.486
2003-05-29 16:15:00,164.018,53.22,208.2,123.34,1318.42,400.643,101.343,202.75,85.902,150.363,288.586,94.787,157.64,191.284,167.526,187.704,189.972,108.268,42.884,251.106
2003-05-29 16:20:00,166.042,54.457,206.7,121.72,1322.8,403.84,101.03314125000003,201.654,87.68,151.037,286.37,94.811,154.66,192.954,170.366,190.296,188.462,109.062,43.202,249.76
2003-05-29 16:25:00,165.296,53.167,207.4,123.127,1323.62,401.3,101.13002541666674,203.462,87.194,152.366,288.072,94.116,153.62,191.742,169.232,188.58,187.976,109.194,43.35,249.248
2003-05-29 16:30:00,166.294,52.743,207.067,122.92,1323.54,400.61,101.249,202.378,84.94,153.82,284.794,93.861,153.42,190.772,170.19,190.462,190.274,108.89,43.248,250.758
2003-05-29 16:35:00,165.332,53.38,204.5,122.053,1321.5,398.87,100.9873866666667,203.646,86.478,150.193,285.512,94.941,154.44,190.2,169.046,187.762,190.568,108.888,43.012,248.8
2003-05-29 16:40:00,164.264,55.107,208.7,121.25,1320.3,397.943,101.083775,201.364,86.652,153.037,287.053,94.563,154.1,188.78,170.094,188.218,189.346,108.296,43.608,252.018
2003-05-29 16:45:00,165.428,53.623,206.867,122.28,1317.22,397.37,101.24,204.364,86.806,150.163,287.463,94.555,155.12,191.69,167.578,188.008,191.344,108.82,43.418,252.044
2003-05-29 16:50:00,165.284,52.27,209.533,122.117,1322.08,398.523,100.97621416666672,200.064,88.586,152.59,285.546,94.22,154.66,190.608,169.954,188.742,191.378,108.482,43.926,250.344
2003-05-29 16:55:00,164.782,53.493,206.6,121.79,1321.98,398.143,101.10118458333338,202.748,85.946,149.264,285.784,95.606,155.08,190.412,168.394,189.518,189.378,108.002,43.896,250.17
2003-05-29 17:00:00,164.032,52.89,208.833,123.4,1320.08,404.347,101.714,201.866,84.67,151.963,284.251,95.174,153.82,190.76,171.182,189.572,189.608,108.838,42.864,251.86
2003-05-29 17:05:00,166.382,54.053,207.433,123.507,1320.62,401.02,101.26009874999988,202.194,86.488,150.4,285.136,94.141,154.78,191.08,169.498,187.48,187.158,107.738,42.914,250.838
2003-05-29 17:10:00,165.392,51.403,208.567,122.323,1320.92,398.243,101.08056041666677,201.176,86.566,152.033,285.378,94.085,154.92,191.876,170.632,190.776,190.346,108.088,42.79,250.996
2003-05-29 17:15:00,165.408,52.503,207.967,121.153,1314.62,401.607,100.998,202.568,87.59,153.813,285.442,93.329,155.16,190.712,170.926,189.568,188.844,108.324,42.168,251.17
2003-05-29 17:20:00,164.384,52.64,209.0,122.0,1315.48,402.58,100.99936458333349,203.456,86.66,152.38,286.877,95.038,154.2,190.382,168.76,188.374,189.758,107.332,43.096,249.252
2003-05-29 17:25:00,168.084,53.697,206.633,124.613,1314.64,400.743,101.2617629166668,205.174,87.016,152.483,286.065,93.961,155.16,188.592,169.22,185.178,190.88,107.712,43.356,250.004
2003-05-29 17:30:00,166.634,52.647,209.067,124.857,1320.82,400.636,102.221,203.766,86.764,152.857,287.809,94.489,153.58,190.2,170.746,189.198,190.384,105.496,42.764,251.392
2003-05-29 17:35:00,165.798,53.367,209.033,123.647,1325.24,403.52,101.23327583333327,203.98,85.772,151.71,286.75,94.671,154.12,189.594,170.75,186.994,188.872,107.304,42.764,250.186
2003-05-29 17:40:00,163.014,52.267,207.833,124.347,1318.74,400.16,101.48707083333338,203.054,87.02,150.62,288.18,93.566,154.94,191.416,168.94,189.492,189.44,106.558,42.44,251.69
2003-05-29 17:45:00,166.11,52.82,206.0,124.057,1320.3,405.193,100.907,204.798,85.952,151.903,285.689,93.765,153.52,189.638,169.646,187.32,189.416,107.224,43.094,249.712
2003-05-29 17:50:00,164.68,52.877,208.733,123.51,1332.88,401.117,101.31709916666676,203.08,86.624,150.657,283.774,93.57,153.72,189.438,170.336,187.734,188.932,105.536,43.714,250.004
2003-05-29 17:55:00,165.732,53.053,204.3,122.03,1329.18,400.927,101.18888125000004,203.46,86.832,150.707,282.679,94.416,153.18,190.16,170.082,187.076,187.234,105.586,42.676,251.562
2003-05-29 18:00:00,168.056,54.137,207.033,123.0,1330.24,405.967,101.331,200.93,85.908,149.32,286.365,95.086,153.34,190.188,167.864,187.476,189.4,106.82,42.792,248.278
2003-05-29 18:05:00,166.492,51.663,209.433,122.463,1323.16,408.367,101.0792179166667,201.59,86.83,150.707,282.54,96.148,154.7,189.66,169.092,187.558,190.716,106.632,43.256,249.114
2003-05-29 18:10:00,166.146,53.57,207.533,123.06,1323.54,409.21,101.27620416666664,201.598,86.89,149.72,280.56,94.455,155.34,190.162,169.722,187.74,188.886,106.694,42.79,250.188
2003-05-29 18:15:00,166.176,53.32,209.133,122.347,1322.34,408.133,101.484,202.97,86.974,152.653,284.822,94.365,153.42,187.848,168.26,186.708,189.31,105.484,43.064,250.346
2003-05-29 18:20:00,165.754,54.173,207.5,123.883,1318.6,407.343,101.15758166666677,201.726,87.89,151.15,285.197,92.087,154.06,191.946,168.514,187.098,189.59,106.91,42.636,252.808
2003-05-29 18:25:00,163.466,53.21,207.133,122.997,1318.32,408.603,101.15578958333339,203.178,87.214,151.9,284.751,94.252,153.08,189.55,168.47,187.586,189.112,107.094,42.362,249.182
2003-05-29 18:30:00,166.376,54.4,206.1,122.82,1324.86,407.733,101.098,202.802,88.724,150.937,281.443,93.687,155.28,188.118,168.662,185.43,189.708,107.308,42.858,247.524
2003-05-29 18:35:00,164.762,53.487,208.967,121.827,1314.14,404.723,101.16351250000011,203.172,86.516,151.733,284.989,94.655,153.08,189.856,168.74,186.304,187.38,106.76,42.522,250.476
2003-05-29 18:40:00,167.6,52.86,208.167,123.137,1323.74,406.977,101.09373916666671,203.296,86.354,152.077,282.635,94.114,153.76,188.404,167.144,183.112,186.884,107.338,43.174,248.498
2003-05-29 18:45:00,164.74,53.103,207.267,122.793,1318.64,407.603,100.289,205.138,87.506,151.297,284.914,94.572,154.4,188.424,168.28,186.346,187.16,107.61,43.092,249.932
2003-05-29 18:50:00,164.528,53.77,210.9,123.8,1321.1,408.837,101.13084750000014,203.462,86.586,149.567,286.099,94.711,152.46,189.604,169.016,185.894,185.76,107.278,43.04,249.764
2003-05-29 18:55:00,166.032,53.827,208.167,122.267,1316.68,408.293,101.19524166666672,203.994,85.986,149.637,283.754,95.0,153.6,190.618,168.766,185.732,186.662,107.404,42.142,253.724
