DATETIME,ESOI,ATHN,MXCO,ROME,AATB,LMKS,DRBS,MOSC,NEWK,KIEL,KERG,CALG,OULU,APTY,FSMT,NAIN,PWNK,SOPB,SOPO
2001-04-12 03:45:00,158.454,48.697,194.167,117.717,1262.56,367.72,93.204,188.132,79.812,142.757,231.875,261.154,89.002,141.14,172.748,173.084,173.71,38.396,225.368
2001-04-12 03:50:00,160.194,48.883,193.633,117.483,1260.36,367.913,92.97962708333333,187.436,77.46,141.71,231.875,258.31,87.752,141.8,174.184,175.834,173.572,37.892,224.708
2001-04-12 03:55:00,160.584,50.43,194.7,117.51,1261.22,366.03,93.12246958333338,188.922,79.042,140.683,231.875,261.693,88.284,141.34,174.864,174.676,172.676,37.92,222.654
2001-04-12 04:00:00,160.38,49.513,195.1,117.58,1252.9,366.397,93.261,186.71,78.69,142.717,231.914,260.599,88.693,143.38,173.704,174.038,173.154,38.052,223.05
2001-04-12 04:05:00,159.992,49.027,196.9,117.297,1258.2,366.823,93.20553458333336,189.058,79.552,142.343,231.836,259.177,88.841,143.04,174.126,174.214,174.456,37.846,221.316
2001-04-12 04:10:00,157.874,49.593,195.5,117.823,1260.64,368.62,93.05685958333333,189.318,78.364,140.853,231.875,256.976,86.183,140.8,174.6,170.342,173.202,37.628,222.426
2001-04-12 04:15:00,161.824,50.423,194.667,118.44,1263.8,370.69,93.718,189.808,79.48,140.627,231.875,261.137,89.328,141.64,175.816,172.36,174.052,37.778,222.084
2001-04-12 04:20:00,158.716,50.097,194.2,118.503,1265.74,371.15,93.10144291666673,187.11,77.674,139.65,231.875,258.537,90.417,142.84,172.924,170.562,175.03,38.09,221.788
2001-04-12 04:25:00,158.958,49.523,196.933,116.517,1266.26,367.66,92.90517291666674,186.39,78.358,138.717,231.875,259.284,89.607,143.54,173.11,172.918,172.492,38.002,223.254
2001-04-12 04:30:00,159.31,49.397,196.667,117.817,1267.42,370.437,93.611,186.486,77.638,142.713,231.875,260.86,88.285,144.38,173.052,173.652,172.942,38.044,222.26
2001-04-12 04:35:00,160.31,50.173,195.3,118.3,1265.56,366.18,93.10069250000008,189.03,80.926,140.863,231.875,259.925,88.991,143.04,173.738,175.154,172.292,38.246,223.082
2001-04-12 04:40:00,159.918,49.68,196.367,117.11,1266.66,368.163,93.35401041666655,187.888,78.026,143.427,231.875,264.745,89.162,145.58,173.296,171.452,172.608,37.656,222.574
2001-04-12 04:45:00,158.882,49.56,193.867,117.127,1264.9,366.847,93.591,185.682,79.288,139.783,231.875,262.923,89.795,143.5,172.288,171.1,173.01,37.69,224.642
2001-04-12 04:50:00,157.55,49.257,193.167,117.353,1259.18,367.81,93.01045666666656,187.372,79.13,140.567,231.875,260.445,88.028,143.98,173.72,174.692,173.226,37.656,224.544
2001-04-12 04:55:00,158.826,49.833,191.767,118.16,1256.0,366.063,92.89103083333337,190.342,79.292,141.0,231.875,260.531,87.792,143.68,174.43,171.79,175.066,38.122,220.67
2001-04-12 05:00:00,157.804,50.977,196.9,117.853,1255.76,367.57,93.377,185.51,78.16,140.69,231.875,257.986,89.843,143.94,174.508,172.244,171.408,37.67,223.622
2001-04-12 05:05:00,158.91,49.743,190.867,117.187,1249.04,366.85,93.07813000000007,186.926,79.654,140.057,231.875,258.334,89.047,145.62,173.99,172.236,172.108,36.8,222.86
2001-04-12 05:10:00,157.156,48.583,194.467,117.903,1260.64,363.897,92.55379458333334,187.576,77.664,138.577,231.875,261.951,87.735,141.68,174.65,172.226,170.67,37.47,222.532
2001-04-12 05:15:00,157.644,48.33,194.5,115.973,1258.3,368.037,93.252,186.824,76.724,140.817,231.875,258.663,88.918,144.2,174.094,177.626,171.846,37.134,221.146
2001-04-12 05:20:00,157.26,48.89,194.6,119.047,1264.18,364.98,92.64485125000009,187.576,77.416,139.023,231.875,256.435,89.376,141.54,172.868,171.412,171.472,37.044,221.244
2001-04-12 05:25:00,156.63,50.43,193.867,119.927,1256.16,369.58,93.40647541666665,186.776,79.454,139.07,231.875,257.887,87.206,143.56,172.976,170.072,171.896,37.048,220.378
2001-04-12 05:30:00,158.794,49.46,194.167,116.943,1265.88,364.967,91.527,188.834,77.672,137.537,231.875,255.087,86.446,143.0,173.984,168.384,174.556,37.518,223.274
2001-04-12 05:35:00,157.878,49.447,193.1,116.583,1264.94,364.947,92.84027958333334,187.848,77.97,141.107,231.875,257.077,86.889,142.54,172.012,172.652,173.406,37.828,221.866
2001-04-12 05:40:00,157.862,49.557,194.467,116.15,1271.8,365.79,92.80475749999997,189.036,78.52,139.353,231.875,256.337,88.355,143.2,170.208,173.376,173.512,37.4,220.304
2001-04-12 05:45:00,158.468,48.873,192.967,117.487,1262.34,366.757,92.532,186.668,78.416,141.637,231.875,259.15,88.403,142.86,173.084,171.416,173.284,37.568,222.53
2001-04-12 05:50:00,158.654,49.817,194.7,118.417,1248.44,368.753,92.63843375000002,187.116,77.994,139.35,231.875,256.717,87.383,143.48,173.604,168.788,171.474,38.006,220.602
2001-04-12 05:55:00,158.388,50.177,192.167,117.587,1261.18,364.647,92.4460754166667,186.538,76.528,138.617,231.875,256.198,88.838,143.56,174.494,172.618,173.284,37.646,222.518
2001-04-12 06:00:00,157.408,50.177,192.733,116.783,1258.04,364.64,92.915,188.666,77.31,140.38,231.875,256.599,88.825,144.24,175.352,172.826,172.948,37.384,222.166
2001-04-12 06:05:00,156.574,49.913,194.633,118.007,1260.2,365.297,92.32634916666657,186.944,78.422,137.833,231.875,256.944,88.335,143.88,170.594,170.014,171.68,38.014,224.9
2001-04-12 06:10:00,158.288,48.427,191.833,115.023,1259.46,368.073,92.53194249999997,186.454,77.376,139.863,231.875,256.307,87.139,144.04,173.808,167.99,170.712,37.424,222.124
2001-04-12 06:15:00,157.376,48.51,193.333,117.923,1259.68,365.13,93.223,186.714,79.518,139.977,231.875,255.377,89.199,142.04,173.708,171.88,171.624,37.85,222.552
2001-04-12 06:20:00,158.134,50.077,195.067,116.667,1266.44,367.743,92.77340625,186.476,77.764,139.783,231.875,254.054,87.929,142.4,173.978,173.446,172.032,37.412,222.132
2001-04-12 06:25:00,155.136,48.873,193.367,117.623,1263.16,365.77,92.77109375000008,188.008,77.24,139.7,231.875,257.532,89.335,141.36,173.886,171.702,171.834,37.94,221.832
2001-04-12 06:30:00,159.036,49.18,193.867,117.05,1246.22,363.736,92.979,185.378,79.09,140.97,231.875,256.981,88.381,142.1,172.274,173.708,173.202,37.482,219.996
2001-04-12 06:35:00,158.62,49.013,193.9,117.323,1252.84,363.687,92.3662854166667,185.112,77.48,139.23,231.875,254.901,88.445,144.52,174.29,171.34,173.066,37.714,224.574
2001-04-12 06:40:00,156.754,50.36,195.567,117.37,1261.26,365.69,92.84492000000002,188.066,78.408,140.803,231.875,260.478,87.153,143.1,171.966,173.346,172.212,37.24,224.468
2001-04-12 06:45:00,157.45,49.413,191.733,118.257,1260.4,364.86,92.338,187.97,78.834,139.79,231.875,257.054,89.076,143.02,173.658,173.422,171.882,37.576,222.724
2001-04-12 06:50:00,158.134,49.073,193.867,117.7,1261.02,364.7,92.95001916666668,187.978,78.904,140.723,231.875,256.007,86.428,142.72,173.762,177.922,172.192,37.192,221.844
2001-04-12 06:55:00,160.658,49.663,195.933,117.79,1258.86,368.367,92.63195958333328,186.18,77.306,138.487,231.875,254.301,87.977,143.6,172.244,170.468,173.814,37.756,220.162
2001-04-12 07:00:00,158.916,48.957,193.9,117.047,1259.62,368.447,93.136,187.736,78.37,138.733,231.875,255.595,87.404,143.18,173.504,171.494,171.764,38.0,221.766
2001-04-12 07:05:00,158.818,49.73,195.2,117.55,1257.92,365.8,92.42778499999997,185.58,77.976,139.24,231.875,255.133,87.137,143.44,172.236,171.204,171.488,38.206,223.894
2001-04-12 07:10:00,158.306,49.493,195.7,118.19,1260.96,367.43,92.85731708333327,187.006,79.098,138.757,231.875,254.343,87.477,142.68,173.506,175.31,172.386,37.484,221.244
2001-04-12 07:15:00,158.6,49.907,193.567,117.63,1259.44,366.037,92.482,188.608,78.398,137.543,231.875,254.893,87.349,143.06,172.75,172.542,171.438,38.422,224.998
2001-04-12 07:20:00,157.384,49.453,192.6,117.477,1249.9,367.457,92.65844958333331,187.358,77.288,140.09,231.875,253.457,86.46,142.12,171.85,174.672,172.862,37.634,222.8
2001-04-12 07:25:00,158.726,49.13,193.1,118.113,1258.34,364.9,92.68080124999999,186.644,77.984,141.133,231.875,255.805,87.577,144.16,171.204,170.89,173.332,38.19,222.408
2001-04-12 07:30:00,160.262,49.423,192.9,118.27,1255.36,370.733,92.608,188.336,78.376,140.11,231.875,254.865,87.702,142.08,170.928,167.84,171.41,37.7,223.072
2001-04-12 07:35:00,160.13,49.0,196.033,118.0,1252.14,368.847,92.84269916666666,188.252,78.556,138.693,231.875,253.101,87.606,141.6,172.014,173.782,171.34,37.81,222.752
2001-04-12 07:40:00,159.102,50.067,194.133,118.877,1246.8,369.093,93.09528916666672,186.404,77.596,141.044,231.875,256.769,86.597,140.8,172.382,178.356,171.072,37.966,222.51
2001-04-12 07:45:00,160.246,50.333,195.933,118.067,1255.66,368.773,92.772,187.23,78.672,141.643,231.875,252.497,87.165,144.88,173.144,170.394,173.282,37.998,226.132
2001-04-12 07:50:00,159.946,49.157,192.1,117.847,1252.04,374.18,93.3546166666667,187.748,78.01,140.42,231.875,253.293,86.744,145.06,173.958,173.03,176.112,37.818,224.772
2001-04-12 07:55:00,160.858,49.597,194.267,118.603,1253.7,370.583,93.15680916666668,190.85,78.148,140.167,231.875,257.043,88.361,141.92,172.928,175.526,173.5,37.486,225.208
2001-04-12 08:00:00,158.976,50.03,193.267,118.703,1251.86,370.346,93.741,189.372,79.046,141.027,231.875,258.945,89.067,143.48,171.294,171.218,170.176,37.718,225.022
2001-04-12 08:05:00,158.778,49.357,193.533,117.933,1251.0,371.78,93.02260916666668,191.012,77.648,140.076,231.875,253.177,88.419,144.08,171.114,175.248,170.404,38.372,223.692
2001-04-12 08:10:00,158.426,48.627,194.333,116.913,1259.12,372.616,93.11321208333325,191.07,76.71,138.75,231.875,257.353,89.038,142.8,172.354,172.634,172.798,37.906,224.904
2001-04-12 08:15:00,158.104,50.01,196.3,117.33,1245.94,369.073,93.854,193.078,79.506,138.987,231.875,256.994,88.478,145.88,170.366,172.982,173.148,37.716,221.86
2001-04-12 08:20:00,158.74,49.213,192.367,119.193,1256.52,365.933,92.54219375000007,189.682,78.234,139.12,231.875,255.575,88.053,143.72,170.244,173.73,173.242,38.71,224.674
2001-04-12 08:25:00,159.646,48.947,195.3,119.187,1247.28,370.027,93.1360200000001,189.42,78.45,140.033,231.875,255.185,89.392,144.1,173.202,173.792,173.116,37.376,224.314
2001-04-12 08:30:00,157.266,48.107,194.733,117.82,1248.46,367.737,92.703,187.734,78.862,140.02,231.875,255.815,89.348,145.24,171.394,174.93,171.306,38.478,223.886
2001-04-12 08:35:00,159.4,48.76,195.067,119.08,1241.66,366.77,92.9870454166667,187.84,78.134,141.273,231.875,257.541,88.37,145.86,173.626,175.01,171.186,38.492,224.316
2001-04-12 08:40:00,160.286,48.153,194.033,118.843,1246.64,368.897,92.85507208333334,186.412,78.24,140.007,231.875,257.097,88.504,143.92,173.386,170.096,172.582,38.614,224.788
2001-04-12 08:45:00,158.662,48.85,192.933,117.27,1249.7,369.687,92.753,184.832,78.716,138.87,231.875,256.381,87.575,144.74,170.28,174.8,171.87,37.756,224.412
2001-04-12 08:50:00,159.064,49.083,192.7,114.67,1238.04,364.624,92.24142583333328,187.616,80.058,137.69,231.875,256.875,88.627,143.86,171.926,170.038,172.956,38.22,224.218
2001-04-12 08:55:00,159.442,48.543,193.233,118.317,1240.72,364.887,92.39254250000003,186.764,77.782,139.31,231.875,256.483,87.587,142.8,171.708,174.85,173.13,37.83,224.666
2001-04-12 09:00:00,157.562,49.387,193.467,116.863,1238.46,364.497,91.62,187.456,78.018,139.12,231.875,254.88,88.106,143.4,172.526,169.352,170.272,37.258,222.894
2001-04-12 09:05:00,158.868,49.507,195.233,117.88,1251.48,366.153,92.908335,185.332,78.186,142.11,231.875,255.75,87.386,142.12,169.08,173.366,172.9,38.036,222.028
2001-04-12 09:10:00,158.814,48.357,193.067,117.947,1244.64,366.07,92.63605958333332,188.996,77.716,140.106,231.875,255.324,86.095,142.56,171.41,171.844,170.606,38.002,223.342
2001-04-12 09:15:00,157.384,48.853,195.833,115.747,1248.06,365.74,92.08,188.272,78.594,139.233,231.875,256.364,88.12,143.54,171.84,175.212,173.77,38.034,224.418
2001-04-12 09:20:00,158.814,48.33,195.2,119.1,1242.96,363.557,92.68300104166667,184.99,78.88,137.5,231.875,254.577,86.625,142.26,171.262,171.246,172.536,37.866,221.338
2001-04-12 09:25:00,157.334,47.8,192.933,118.873,1234.82,363.233,92.5468379166666,188.97,77.954,139.143,231.875,256.246,86.432,142.18,171.102,174.32,172.848,38.114,222.414
2001-04-12 09:30:00,158.632,49.033,192.4,116.65,1235.0,363.353,92.357,186.202,79.036,139.893,231.875,256.687,88.136,142.12,170.186,173.012,171.648,37.858,222.924
2001-04-12 09:35:00,156.612,49.047,193.567,117.59,1226.1,365.45,92.37202499999995,186.958,76.318,138.613,231.875,252.981,86.554,141.6,169.376,172.402,173.858,37.634,223.992
2001-04-12 09:40:00,158.058,48.42,194.3,117.747,1231.04,365.0,92.80468791666667,185.91,77.254,140.34,231.875,254.273,87.553,140.18,171.846,171.244,174.228,38.116,222.346
2001-04-12 09:45:00,158.856,48.46,193.5,118.363,1226.84,366.207,92.306,187.306,78.27,141.033,231.875,253.645,87.996,143.62,169.486,173.642,173.04,39.242,223.882
2001-04-12 09:50:00,155.384,48.87,191.933,117.823,1238.86,365.923,92.6141625,187.916,78.01,140.473,231.875,254.819,87.497,141.88,169.446,172.578,172.188,37.562,224.684
2001-04-12 09:55:00,157.878,48.423,192.967,117.62,1230.7,366.69,92.54020291666667,185.978,78.562,138.7,231.875,256.075,88.069,143.62,170.868,171.094,171.282,37.742,223.898
2001-04-12 10:00:00,157.978,47.957,193.967,118.583,1231.62,364.56,92.382,188.286,79.648,137.907,231.875,254.55,88.174,143.58,171.194,172.352,170.908,37.808,223.594
2001-04-12 10:05:00,157.976,48.6,194.567,116.927,1230.52,371.56,92.87409458333333,187.07,78.832,140.477,231.875,256.601,87.382,142.72,171.226,168.804,171.962,38.454,223.846
2001-04-12 10:10:00,160.246,49.547,193.533,118.41,1230.82,367.067,92.78922166666663,185.168,78.678,140.463,231.875,254.99,86.541,142.9,171.866,171.678,169.794,38.016,224.298
2001-04-12 10:15:00,158.004,48.637,193.067,116.967,1234.66,366.093,91.551,187.176,77.574,138.623,231.875,255.346,89.115,142.48,171.848,169.946,173.904,37.754,225.996
2001-04-12 10:20:00,158.482,48.747,193.267,119.013,1227.38,368.2,92.62837937499984,185.672,78.982,137.427,231.875,254.058,87.95,141.96,174.33,174.366,171.152,38.432,224.582
2001-04-12 10:25:00,158.044,48.643,195.8,116.963,1227.54,365.397,92.67178749999994,187.298,79.078,138.77,231.875,257.156,86.21,141.14,169.346,173.5,173.282,37.922,225.442
2001-04-12 10:30:00,156.572,49.583,197.333,115.393,1224.34,365.617,92.564,184.476,78.586,138.783,231.875,254.922,86.664,142.26,170.626,172.788,169.112,38.62,223.162
2001-04-12 10:35:00,157.15,49.52,194.967,118.487,1222.94,362.463,92.72170874999996,186.376,78.746,138.813,231.875,256.767,86.653,140.54,170.684,171.996,172.364,38.33,224.188
2001-04-12 10:40:00,156.794,48.86,193.5,115.29,1221.84,363.85,92.22555583333319,187.69,77.502,138.157,231.875,255.514,88.792,140.48,172.052,170.194,174.562,37.784,224.932
2001-04-12 10:45:00,159.158,49.09,192.933,116.947,1219.28,366.903,92.998,187.69,78.6,140.38,231.875,256.443,87.557,142.5,171.27,172.284,174.438,38.166,223.326
2001-04-12 10:50:00,158.678,49.187,191.933,117.597,1210.86,366.907,92.59327083333334,188.432,78.602,138.61,231.875,255.396,87.312,142.68,172.888,173.558,171.318,37.576,225.34
2001-04-12 10:55:00,159.058,48.69,192.167,116.88,1221.08,366.527,93.02499250000007,188.99,78.184,140.553,231.875,257.101,85.353,141.08,172.95,174.916,171.724,38.008,225.31
2001-04-12 11:00:00,157.68,49.073,195.133,117.68,1224.06,368.63,92.658,187.1,79.494,137.643,231.875,254.483,86.238,141.74,173.004,174.392,174.814,38.148,222.948
2001-04-12 11:05:00,156.71,47.81,193.333,117.17,1216.48,364.16,92.90381374999994,187.526,78.842,138.36,231.875,257.468,85.463,140.28,172.758,170.748,172.926,37.88,224.278
2001-04-12 11:10:00,157.724,48.337,193.6,117.457,1222.14,363.296,92.86361750000002,188.87,79.524,139.063,231.875,257.367,86.359,140.32,170.834,178.094,173.768,38.572,224.296
2001-04-12 11:15:00,156.868,48.963,192.767,117.617,1219.94,372.14,93.914,188.7,79.546,139.52,231.875,256.302,85.372,139.68,174.544,173.526,168.554,37.746,224.85
2001-04-12 11:20:00,158.624,48.777,194.667,117.26,1215.92,366.97,92.92529958333334,187.612,78.292,139.03,231.875,257.178,86.336,140.06,173.108,172.124,173.758,36.798,221.832
2001-04-12 11:25:00,156.582,48.383,193.7,116.937,1220.16,369.433,93.2253470833333,188.55,77.49,140.81,231.875,260.729,85.088,141.32,172.19,171.002,173.256,37.318,221.702
2001-04-12 11:30:00,156.974,48.223,194.1,118.983,1213.56,367.57,92.89,190.324,78.622,140.0,231.875,256.871,86.489,137.56,173.44,171.32,174.798,37.046,220.77
2001-04-12 11:35:00,158.158,48.523,192.833,118.627,1223.04,369.82,93.21637499999997,189.174,80.264,139.887,231.875,255.675,85.499,140.86,172.828,172.998,173.458,37.95,224.254
2001-04-12 11:40:00,158.21,48.713,196.567,117.237,1219.5,365.15,92.86876625,186.128,78.83,141.533,231.875,259.104,87.38,138.84,171.964,169.7,173.642,37.068,222.29
2001-04-12 11:45:00,156.918,48.25,193.4,117.527,1215.26,365.39,93.438,189.496,79.694,142.503,231.875,255.656,86.059,140.0,171.152,175.48,173.68,37.988,222.986
2001-04-12 11:50:00,157.486,48.44,194.533,116.27,1216.94,369.81,93.15545374999994,187.036,79.222,138.703,231.875,255.872,84.249,141.06,171.798,172.164,174.516,37.636,221.656
2001-04-12 11:55:00,157.994,48.077,194.133,117.303,1216.64,365.28,93.26278375000005,188.234,80.174,140.997,231.875,258.828,86.219,138.74,171.322,173.592,174.532,37.688,222.456
2001-04-12 12:00:00,155.03,48.11,194.133,118.367,1210.42,368.063,93.432,189.012,79.496,139.66,231.875,258.673,85.65,139.4,174.112,178.652,175.34,37.028,222.312
2001-04-12 12:05:00,157.774,48.15,192.933,118.99,1215.22,369.417,93.22365749999986,186.474,79.87,138.803,231.875,256.338,85.863,139.56,172.09,175.982,172.992,38.054,221.948
2001-04-12 12:10:00,159.342,48.43,195.1,116.457,1206.38,365.123,93.31641750000003,187.036,78.348,140.41,231.875,256.686,85.397,138.08,172.906,174.778,172.87,37.61,221.226
2001-04-12 12:15:00,156.494,47.867,194.867,116.867,1209.82,366.093,93.186,184.816,79.362,142.91,231.875,259.468,87.054,141.08,173.54,173.874,173.528,37.66,221.822
2001-04-12 12:20:00,157.542,49.097,191.6,117.95,1208.02,366.07,93.10906541666658,187.192,79.08,141.057,231.875,259.468,84.913,142.52,172.984,174.302,172.922,37.096,223.908
2001-04-12 12:25:00,156.552,48.55,193.6,115.683,1208.36,368.123,93.08039083333333,187.356,78.494,142.42,231.875,257.223,87.921,142.68,173.182,177.072,172.18,37.116,219.434
2001-04-12 12:30:00,158.266,47.747,193.267,116.003,1209.06,364.16,93.707,185.72,79.502,142.37,231.875,256.834,85.046,139.66,174.434,174.396,171.958,37.306,221.876
2001-04-12 12:35:00,157.386,47.113,195.6,117.567,1209.58,364.19,93.10749916666666,187.23,79.77,140.673,231.875,261.556,86.529,141.96,173.248,173.962,173.58,38.068,223.402
2001-04-12 12:40:00,157.67,48.57,193.033,116.573,1204.98,368.003,93.15260041666662,188.278,79.198,140.467,231.875,258.574,87.229,140.86,173.484,177.108,173.652,37.986,221.768
2001-04-12 12:45:00,156.98,48.083,193.767,117.967,1209.3,364.413,93.122,186.396,80.19,139.21,231.875,257.203,87.286,140.4,174.026,172.622,174.88,37.402,221.614
2001-04-12 12:50:00,155.822,49.097,194.567,116.433,1212.42,367.853,93.03056208333334,188.174,78.768,140.11,231.875,258.788,86.112,140.86,171.038,174.728,174.52,37.414,223.526
2001-04-12 12:55:00,156.174,49.313,194.867,116.34,1204.48,363.66,93.12416416666656,184.424,79.32,140.617,231.875,259.491,86.806,141.92,173.45,174.512,174.818,37.558,222.376
2001-04-12 13:00:00,155.188,48.527,194.7,116.64,1209.96,366.79,93.07,183.52,77.732,140.147,231.875,259.368,86.652,140.08,172.496,175.456,173.632,37.688,221.51
2001-04-12 13:05:00,156.374,46.913,195.433,118.213,1213.78,362.76,92.88872499999994,183.598,78.832,138.11,231.875,260.305,87.094,140.96,174.312,174.414,174.048,37.998,220.202
2001-04-12 13:10:00,155.752,48.227,194.267,116.03,1206.08,366.063,93.17288125,186.19,79.398,140.67,231.875,260.405,88.073,140.34,172.952,177.62,172.882,37.838,221.698
2001-04-12 13:15:00,157.064,47.94,194.033,116.83,1215.66,364.13,93.263,187.376,78.648,140.273,231.875,259.101,86.601,140.12,175.018,175.886,174.888,38.25,221.596
2001-04-12 13:20:00,157.224,48.333,193.9,116.67,1212.42,363.097,92.98819333333327,186.538,79.108,139.363,231.875,259.436,86.449,140.7,173.09,176.648,174.302,37.734,221.32
2001-04-12 13:25:00,154.934,48.5,195.9,116.523,1212.28,363.277,93.10117916666671,182.686,79.82,141.59,231.875,260.248,87.289,143.04,173.704,176.726,176.258,37.748,223.264
2001-04-12 13:30:00,157.192,47.747,193.6,116.567,1215.12,362.213,93.796,186.57,79.522,141.073,231.875,258.064,85.501,140.28,174.97,175.264,175.948,37.814,223.082
2001-04-12 13:35:00,156.44,48.947,195.133,116.52,1216.14,364.08,93.0633495833334,183.536,79.088,140.277,231.875,258.255,86.337,139.14,172.656,174.76,172.552,38.438,222.998
2001-04-12 13:40:00,156.04,48.46,196.067,116.703,1209.06,362.176,93.15336208333338,184.004,80.28,141.65,231.875,258.067,86.52,139.74,171.974,173.946,175.084,38.418,223.442
2001-04-12 13:45:00,155.018,48.347,195.033,115.807,1208.36,363.6,93.645,184.896,78.766,140.66,231.875,259.914,85.947,140.72,175.526,175.284,174.28,37.752,220.17
2001-04-12 13:50:00,156.484,48.517,194.967,117.34,1209.92,361.583,93.10804708333328,183.792,79.708,141.387,231.875,256.619,87.734,140.92,173.486,177.064,174.968,37.836,222.996
2001-04-12 13:55:00,155.766,47.74,197.667,115.447,1213.78,361.99,93.02335458333327,183.454,80.89,140.507,231.875,258.033,85.797,140.88,176.428,172.094,174.452,38.194,225.032
2001-04-12 14:00:00,155.362,47.677,197.2,116.76,1216.82,362.947,93.0,183.906,79.606,141.04,231.875,262.237,87.023,139.04,172.964,171.498,175.558,38.07,226.592
2001-04-12 14:05:00,155.302,48.497,195.067,116.65,1207.46,361.537,93.08814958333323,184.336,78.768,141.5,231.875,256.232,85.727,138.12,173.01,173.34,175.318,37.966,225.826
2001-04-12 14:10:00,156.674,48.007,195.667,116.097,1206.76,363.77,92.97213124999999,184.358,78.212,141.98,231.875,258.178,86.285,139.9,174.824,170.002,174.718,38.884,223.878
2001-04-12 14:15:00,155.594,47.603,198.0,117.017,1207.78,361.543,93.43,180.08,79.776,141.593,231.875,258.612,86.645,139.52,175.096,174.004,175.11,38.922,224.33
2001-04-12 14:20:00,154.806,47.457,197.367,114.12,1208.84,360.817,93.05684333333336,180.292,79.822,140.623,231.875,258.412,86.954,139.88,172.026,174.438,173.73,37.644,224.258
2001-04-12 14:25:00,156.842,47.53,195.033,117.76,1214.7,361.88,93.03353125000001,182.958,79.388,143.383,231.875,259.479,87.362,138.5,175.122,173.992,176.288,38.514,225.886
2001-04-12 14:30:00,156.676,49.03,192.767,115.607,1215.94,362.09,92.84,181.208,80.418,142.16,231.875,257.258,87.683,140.2,176.01,173.906,172.812,38.226,227.042
2001-04-12 14:35:00,155.558,47.96,196.1,115.92,1215.3,361.327,93.0603129166666,183.21,78.81,140.39,231.875,260.099,85.703,139.68,175.466,176.412,175.268,38.738,224.106
2001-04-12 14:40:00,154.906,47.547,195.533,115.173,1210.24,362.083,92.89433749999998,181.526,77.956,141.117,231.875,260.223,86.858,138.78,174.486,173.292,175.15,38.376,225.728
2001-04-12 14:45:00,155.188,47.507,196.767,117.583,1217.6,359.553,92.652,182.712,80.424,139.46,231.875,262.895,87.788,139.22,172.856,174.384,177.026,38.244,225.3
2001-04-12 14:50:00,155.612,48.55,198.233,115.377,1214.76,360.0,92.35966500000006,181.364,79.926,138.86,231.875,259.832,85.886,139.78,173.382,178.302,174.496,38.492,226.648
2001-04-12 14:55:00,155.448,47.03,196.733,115.747,1219.84,360.193,92.31029500000005,184.004,80.606,139.92,231.875,258.445,87.579,139.36,173.796,174.784,174.592,38.73,227.26
2001-04-12 15:00:00,156.702,47.37,198.8,116.75,1215.46,360.65,92.879,182.828,79.598,137.723,231.875,263.269,87.968,140.08,174.59,174.268,173.522,38.548,225.134
2001-04-12 15:05:00,156.218,47.96,194.833,115.083,1219.84,356.05,92.27704583333326,184.16,79.558,138.71,231.875,262.671,86.647,139.28,174.022,174.404,176.478,38.928,227.446
2001-04-12 15:10:00,155.308,48.123,196.967,115.51,1214.34,357.447,91.77093375000008,183.024,79.726,139.177,231.875,259.022,86.892,140.48,173.706,175.994,173.156,39.366,228.26
2001-04-12 15:15:00,156.124,46.517,198.1,114.567,1223.84,359.227,93.297,182.794,78.732,136.77,231.875,261.656,86.641,140.06,170.854,172.584,175.242,38.92,229.706
2001-04-12 15:20:00,157.104,48.07,195.633,115.473,1221.22,356.127,91.79302229166655,182.692,79.476,135.667,231.875,262.943,86.435,141.48,174.726,177.354,175.038,39.058,228.708
2001-04-12 15:25:00,156.828,47.817,196.4,114.89,1218.28,358.613,92.00527999999994,185.526,79.354,139.903,231.875,262.719,85.994,140.58,173.862,170.05,175.1,39.412,229.626
2001-04-12 15:30:00,154.264,48.307,197.833,114.257,1218.48,356.16,92.79,182.81,79.708,137.23,231.875,264.613,84.593,140.36,175.248,171.41,175.504,38.698,230.764
2001-04-12 15:35:00,157.834,47.627,199.5,114.683,1224.34,356.393,91.7268854166666,182.736,80.028,138.81,231.875,261.656,85.982,141.04,177.234,174.972,173.888,39.928,234.136
2001-04-12 15:40:00,156.63,48.05,198.567,115.963,1226.0,354.693,91.81030874999992,181.886,79.76,138.07,231.875,263.689,85.584,141.46,174.968,174.082,173.822,39.306,232.304
2001-04-12 15:45:00,154.464,48.293,197.5,114.413,1220.42,355.563,91.821,181.374,80.118,138.113,231.875,262.727,86.422,141.22,175.53,174.63,173.592,40.042,230.302
2001-04-12 15:50:00,155.636,48.153,195.667,115.257,1221.52,354.703,91.74171249999993,182.968,78.324,139.233,231.875,263.198,86.002,142.88,175.276,177.084,174.468,39.428,232.74
2001-04-12 15:55:00,154.842,47.423,200.033,114.36,1220.58,357.01,91.86560624999993,180.94,79.01,137.474,231.875,262.105,84.173,142.06,176.484,175.058,175.278,39.918,230.896
2001-04-12 16:00:00,155.746,47.18,199.4,114.757,1214.66,356.897,91.633,181.7,80.096,139.003,231.875,264.896,87.074,143.2,174.982,176.582,174.232,40.12,232.576
2001-04-12 16:05:00,155.482,47.79,197.167,115.203,1216.82,358.363,91.8006779166665,181.418,79.704,137.923,231.875,263.503,85.724,141.86,176.632,175.064,176.296,39.976,233.756
2001-04-12 16:10:00,154.72,48.167,199.6,114.253,1212.38,356.503,91.7797875,182.75,80.252,138.373,231.875,261.581,87.257,141.42,173.972,174.752,175.352,39.19,231.944
