,event_date,drop,intensity,dst,normalization,adjacency_method,data_label,global_efficiency,entropy,fractal,hurst_rs,modularity,assortativity
31,2002-04-17,6.56,,,z_score,manhattan,normal,0.3682400445558341,1.2582453147178274,1.6144191246089772,0.5217093057858859,0.5931311512687174,-0.5420974889217138
32,2002-04-17,6.56,,,robust,manhattan,normal,0.398830409356725,0.9966946862495525,1.6122183695956933,0.6078568184419944,0.592081746280382,-0.47093513058129766
33,2002-04-17,6.56,,,decimal_scaling,manhattan,normal,0.3561612364243945,-1.4426943194232382e-06,1.6049609476698874,0.4760974573213151,0.5829242155117135,-0.03561643835616522
34,2002-04-17,6.56,,,none,manhattan,normal,0.3561612364243945,-1.4426943194232382e-06,1.6049609476698874,0.4760974573213151,0.5829242155117135,-0.03561643835616522
35,2002-04-17,6.56,,,min_max,minkowski,normal,0.4052353104984681,0.024176214198625222,1.6581903787747263,0.5271157257295896,0.470513393831873,-0.42090825967692796
36,2002-04-17,6.56,,,z_score,minkowski,normal,0.3604822240787154,1.2582453147178274,1.6144191246089772,0.5144991898161981,0.5939070017758428,-0.44240400667779617
37,2002-04-17,6.56,,,robust,minkowski,normal,0.3818713450292393,0.9966946862495525,1.6122183695956933,0.5332867301318492,0.5839472759360909,-0.5714285714285717
38,2002-04-17,6.56,,,decimal_scaling,minkowski,normal,0.3712266778056253,-1.4426943194232382e-06,1.6049609476698874,0.4423500567284207,0.5854180953727752,-0.10958904109589059
39,2002-04-17,6.56,,,none,minkowski,normal,0.3712266778056253,-1.4426943194232382e-06,1.6049609476698874,0.4423500567284207,0.5854180953727752,-0.10958904109589059
40,2003-10-29,26.06,G5,-383.0,min_max,manhattan,normal,0.3192274788703359,0.024176214198625222,1.6369271635973162,0.4659910133964938,0.604247401881368,-0.3138686131386876
41,2003-10-29,26.06,G5,-383.0,z_score,manhattan,normal,0.3057751507751509,1.009375105184021,1.7607845490679508,0.4327977054960002,0.5996121610672036,-0.37254901960784276
42,2003-10-29,26.06,G5,-383.0,robust,manhattan,normal,0.31356782106782105,0.974481849739116,1.7635147229812673,0.4685455244034035,0.5998899657212842,-0.07843137254901607
43,2003-10-29,26.06,G5,-383.0,decimal_scaling,manhattan,normal,0.3093295725438583,-1.4426943194232382e-06,1.757341364731822,0.5357135622617144,0.5839587385963392,-0.4197530864197548
44,2003-10-29,26.06,G5,-383.0,none,manhattan,normal,0.3093295725438583,0.8604051282375318,1.757341364731822,0.5357135622617144,0.583958738596339,-0.4197530864197548
45,2003-10-29,26.06,G5,-383.0,min_max,minkowski,normal,0.3166670102384387,0.024176214198625222,1.6369271635973162,0.3763405180575164,0.6141191403697125,-0.17283950617283916
