DATETIME,ATHN,MXCO,ROME,LMKS,DRBS,MOSC,NEWK,KIEL,CALG,OULU,APTY,FSMT,INVK,NAIN,PWNK,THUL,SOPB,SOPO
2004-11-08 15:25:00,54.37,211.033,126.22,415.28,,202.378,90.694,150.446,287.033,99.161,157.7,195.072,174.476,,194.762,112.458,131.924,261.786
2004-11-08 15:30:00,54.057,214.667,127.707,416.053,105.051,204.308,90.68,153.364,287.897,97.211,160.8,194.152,174.842,,196.108,111.906,134.148,261.082
2004-11-08 15:35:00,54.023,213.5,125.33,414.02,,204.464,88.192,151.75,288.686,98.675,159.48,197.692,177.418,,198.122,112.398,133.944,262.88
2004-11-08 15:40:00,54.093,215.2,124.443,414.017,,203.336,91.214,150.92,289.086,99.701,159.1,195.502,175.1,,196.864,112.6,131.73,261.356
2004-11-08 15:45:00,53.81,213.1,128.377,412.163,104.672,203.592,90.268,154.124,290.122,99.17,158.56,197.718,178.072,,199.264,113.394,131.948,262.086
2004-11-08 15:50:00,52.703,213.867,126.96,414.673,,205.744,92.644,150.193,290.172,99.082,159.92,199.254,175.696,,197.602,113.486,133.12,262.526
2004-11-08 15:55:00,52.903,213.267,126.313,415.907,,201.482,90.246,151.563,293.223,97.258,158.56,196.626,177.552,,197.242,112.608,134.16,261.926
2004-11-08 16:00:00,54.02,212.633,126.49,411.8,103.923,204.226,90.168,152.977,292.927,98.436,161.86,198.19,177.152,,197.93,114.16,134.258,264.2
2004-11-08 16:05:00,52.987,213.533,126.253,412.217,,200.886,91.304,151.35,292.746,96.807,158.02,199.042,177.394,,199.454,113.116,132.71,261.472
2004-11-08 16:10:00,54.18,210.1,126.933,413.717,,202.806,88.938,149.683,291.35,97.33,160.16,197.468,176.146,,196.582,112.588,133.286,262.684
2004-11-08 16:15:00,52.923,212.1,125.63,407.197,104.446,203.13,90.404,152.863,289.297,98.36,160.32,196.616,178.22,,196.624,114.196,133.888,259.988
2004-11-08 16:20:00,52.143,212.4,125.573,410.777,,202.458,90.918,149.523,291.003,96.894,158.56,198.13,176.492,,202.084,114.39,133.51,262.096
2004-11-08 16:25:00,53.5,214.3,126.357,408.253,,203.746,90.038,151.353,292.369,97.859,162.2,197.32,176.018,,197.034,112.116,132.212,263.84
2004-11-08 16:30:00,53.96,211.933,127.71,408.207,103.639,201.98,89.688,151.87,291.761,96.567,163.48,199.512,177.606,,201.196,112.664,133.77,263.414
2004-11-08 16:35:00,53.567,212.5,126.343,410.373,,201.486,89.316,153.187,293.092,98.387,159.72,196.898,178.434,,198.534,113.054,134.212,264.07
2004-11-08 16:40:00,53.067,212.433,126.487,413.54,,205.56,89.892,151.493,294.207,98.774,161.08,197.836,179.068,,198.176,113.27,133.334,263.64
2004-11-08 16:45:00,53.127,210.1,127.94,409.83,105.034,205.818,90.146,153.757,294.732,97.837,160.06,198.542,178.966,,198.416,114.066,134.806,264.164
2004-11-08 16:50:00,52.71,212.567,127.9,412.883,,203.3,88.822,153.363,294.715,97.582,160.66,197.934,179.586,,199.568,114.228,135.892,266.07
2004-11-08 16:55:00,53.713,214.5,126.187,416.84,,205.176,89.056,154.19,290.975,99.144,158.0,196.944,176.972,,199.216,113.498,135.434,266.808
2004-11-08 17:00:00,52.54,209.833,125.913,416.46,105.626,203.384,90.036,154.42,291.417,97.922,161.38,198.158,179.126,,199.246,112.5,136.36,268.484
2004-11-08 17:05:00,53.807,211.3,125.083,417.937,,204.45,90.11,153.4,293.042,98.471,161.12,198.836,180.202,,199.386,113.026,137.576,266.124
2004-11-08 17:10:00,54.537,211.1,125.893,415.994,,206.182,89.636,152.1,292.977,99.23,161.58,197.876,179.38,,198.146,113.144,138.908,270.222
2004-11-08 17:15:00,54.567,213.467,127.463,414.75,105.779,206.928,90.642,153.177,293.355,98.114,159.18,200.314,178.172,,197.88,112.954,138.248,269.512
2004-11-08 17:20:00,54.493,211.9,127.3,412.903,,209.002,91.068,154.353,294.966,98.876,158.74,200.564,178.348,,198.214,113.498,138.488,269.392
2004-11-08 17:25:00,54.147,211.467,127.027,414.73,,202.716,89.974,151.393,295.098,97.786,160.14,200.214,178.15,,200.254,114.12,137.49,272.556
2004-11-08 17:30:00,54.0,210.467,127.643,415.14,105.668,205.546,88.438,154.643,293.585,97.169,159.34,198.014,177.796,,198.46,113.346,138.338,272.04
2004-11-08 17:35:00,53.48,211.133,125.643,415.997,,207.132,90.724,153.697,299.602,98.352,160.42,197.652,179.252,,197.984,113.55,137.576,271.894
2004-11-08 17:40:00,52.54,209.867,126.083,416.933,,205.34,89.734,151.797,293.206,99.422,162.42,198.02,178.816,,196.468,111.936,139.186,271.04
2004-11-08 17:45:00,54.673,209.067,127.943,415.27,105.546,204.208,90.954,152.457,291.135,97.557,159.72,199.65,178.646,,198.66,113.946,138.796,271.682
2004-11-08 17:50:00,52.523,209.833,125.527,415.1,,205.432,89.78,152.123,292.484,97.152,160.2,199.218,177.828,,194.884,112.656,138.69,272.928
2004-11-08 17:55:00,52.937,211.3,126.173,416.49,,203.904,87.816,153.343,290.725,97.739,160.28,199.57,179.128,,197.504,112.256,139.768,273.17
2004-11-08 18:00:00,54.007,213.867,124.933,419.783,105.639,206.36,90.104,154.847,290.001,99.593,161.58,197.256,178.56,,198.45,112.504,139.514,271.396
2004-11-08 18:05:00,53.1,210.867,126.64,416.17,,202.114,90.188,154.95,291.12,99.141,160.2,196.662,179.356,,200.948,113.814,138.266,271.926
2004-11-08 18:10:00,53.657,210.233,126.583,415.7,,205.614,90.15,151.853,293.535,99.584,161.76,199.256,179.594,,198.924,112.416,139.074,271.796
2004-11-08 18:15:00,54.26,212.5,124.607,414.56,105.602,204.45,90.864,154.7,296.289,99.151,160.46,198.246,176.578,,196.674,112.72,140.006,271.55
2004-11-08 18:20:00,52.943,208.367,127.387,418.294,,206.396,89.414,153.65,292.434,99.406,161.16,199.702,176.538,,195.384,114.422,139.408,272.83
2004-11-08 18:25:00,53.797,213.667,126.72,419.54,,203.852,90.398,154.35,291.532,98.077,158.66,199.078,179.606,,196.776,112.976,140.868,273.904
2004-11-08 18:30:00,53.79,211.033,126.82,416.787,106.028,206.374,89.792,152.787,292.205,98.741,159.68,199.364,177.89,,196.448,113.136,139.27,270.038
2004-11-08 18:35:00,53.683,214.3,126.183,416.82,,204.962,88.778,152.743,293.055,97.597,161.68,198.436,177.62,,197.594,114.066,137.77,273.092
2004-11-08 18:40:00,53.23,211.667,127.283,415.28,,206.558,89.596,153.067,293.99,98.79,161.42,197.06,177.546,,196.922,112.394,138.394,272.656
2004-11-08 18:45:00,53.863,211.067,127.553,421.817,106.32,208.134,89.946,152.987,293.12,99.166,161.7,196.798,178.444,,197.858,112.86,138.89,270.298
2004-11-08 18:50:00,53.513,211.5,126.623,417.15,,207.73,88.746,154.443,290.126,96.961,161.44,199.002,177.176,,198.734,112.906,139.304,271.664
2004-11-08 18:55:00,53.653,213.6,126.683,417.957,,206.622,89.868,152.443,293.92,99.448,160.34,200.326,178.598,,195.718,113.068,140.01,270.59
2004-11-08 19:00:00,54.677,212.833,127.433,419.993,105.125,209.198,89.422,152.217,292.464,100.746,159.86,200.908,179.454,,198.694,111.754,141.312,271.07
2004-11-08 19:05:00,53.737,212.4,129.387,415.17,,207.414,89.974,152.6,291.124,98.133,160.86,199.818,176.146,,197.044,111.684,138.846,273.878
2004-11-08 19:10:00,53.443,210.767,124.3,419.63,,206.17,88.914,154.007,293.208,99.169,160.5,200.982,179.15,,198.85,112.84,137.922,272.022
2004-11-08 19:15:00,52.197,211.433,127.77,417.947,105.786,206.762,90.316,153.997,294.095,98.534,162.64,198.26,179.466,,196.754,112.954,140.384,272.774
2004-11-08 19:20:00,52.747,210.333,126.79,419.25,,206.244,90.28,155.963,290.486,98.656,162.24,199.64,181.05,,199.426,111.908,138.982,270.24
2004-11-08 19:25:00,53.083,212.667,124.817,417.687,,208.892,89.368,153.063,292.474,98.167,161.88,199.568,180.004,,199.61,111.636,138.93,269.762
2004-11-08 19:30:00,53.793,211.267,126.32,417.07,106.192,206.44,87.954,154.023,292.65,97.749,161.62,200.32,180.042,,198.018,113.73,140.146,273.248
2004-11-08 19:35:00,55.177,211.467,128.317,414.573,,206.826,88.422,154.593,292.145,99.808,160.6,198.874,181.074,,199.958,113.484,139.428,272.498
2004-11-08 19:40:00,53.87,214.333,127.54,420.37,,206.854,89.526,154.033,290.936,97.756,161.28,201.2,180.432,,196.99,112.062,140.704,270.962
2004-11-08 19:45:00,53.697,212.6,126.813,414.63,106.53,206.796,89.356,151.88,294.048,98.485,161.32,200.472,179.94,,198.384,112.978,138.548,271.14
2004-11-08 19:50:00,53.6,212.3,126.307,417.684,,208.74,90.078,153.357,291.83,98.095,161.66,199.068,179.81,,198.35,112.632,139.63,271.154
2004-11-08 19:55:00,54.4,212.767,126.483,417.137,,206.796,89.794,155.753,291.783,100.11,162.0,199.56,182.29,,197.418,112.718,136.942,272.79
2004-11-08 20:00:00,53.547,212.133,127.623,419.363,105.894,209.096,90.358,154.713,292.173,98.911,164.84,199.736,181.914,,198.908,113.258,139.226,272.752
2004-11-08 20:05:00,53.663,212.1,128.0,417.827,,206.178,89.326,153.73,294.629,98.602,162.44,198.05,181.1,,197.172,111.998,137.288,272.312
2004-11-08 20:10:00,53.23,212.533,127.687,422.597,,208.874,90.43,154.81,290.176,99.104,160.16,198.678,181.888,,195.984,111.114,139.242,269.832
2004-11-08 20:15:00,54.22,213.967,127.787,419.64,106.593,207.294,89.61,153.397,291.574,98.447,162.6,199.482,179.92,,198.488,112.678,138.172,272.326
2004-11-08 20:20:00,53.873,211.2,127.003,418.983,,209.478,89.188,153.05,290.745,98.366,160.88,198.056,180.706,,196.082,112.83,139.19,269.474
2004-11-08 20:25:00,54.513,212.7,126.087,419.757,,207.414,89.022,153.86,293.152,98.588,161.92,197.294,180.87,,196.42,113.062,139.74,272.366
2004-11-08 20:30:00,52.847,215.2,128.363,421.007,105.879,207.854,89.736,154.947,293.022,98.532,162.64,198.298,181.146,,195.498,113.952,139.766,272.342
2004-11-08 20:35:00,55.15,213.333,127.143,419.053,,208.192,89.866,155.52,290.177,98.787,162.18,198.708,180.628,,197.662,113.502,139.504,272.202
2004-11-08 20:40:00,53.783,213.167,127.767,419.647,,208.352,89.82,153.867,291.852,98.807,159.72,199.088,180.116,,196.718,113.184,139.656,270.756
2004-11-08 20:45:00,53.713,210.833,128.803,421.57,106.015,206.342,90.044,156.18,289.542,97.903,160.24,198.584,178.83,,195.29,112.12,139.114,272.038
2004-11-08 20:50:00,55.127,213.533,127.873,420.3,,208.926,88.374,155.63,291.495,97.571,161.74,197.966,180.656,,196.308,113.632,137.742,269.936
2004-11-08 20:55:00,53.037,215.433,128.187,416.74,,208.978,89.17,155.863,295.852,98.579,161.78,196.81,178.52,,197.618,112.71,136.508,270.922
2004-11-08 21:00:00,55.537,212.267,128.293,419.963,105.579,210.074,89.576,154.503,294.225,99.613,161.52,197.706,180.312,,195.756,113.038,138.934,270.666
2004-11-08 21:05:00,54.61,212.733,129.77,420.01,,209.058,90.942,154.837,293.608,99.605,160.94,197.478,180.186,,194.762,113.712,140.324,272.854
2004-11-08 21:10:00,54.153,212.967,126.84,417.933,,207.584,90.808,154.42,292.795,99.212,159.58,198.304,180.002,,196.362,113.528,138.592,272.794
2004-11-08 21:15:00,53.303,213.9,127.473,417.24,106.283,208.088,88.682,153.037,291.819,97.889,162.0,197.652,180.96,,195.422,112.6,139.644,272.064
2004-11-08 21:20:00,54.967,211.4,129.17,418.21,,208.83,89.858,151.79,293.51,98.266,158.7,196.026,179.488,,197.964,113.71,139.042,269.528
2004-11-08 21:25:00,53.233,212.333,128.79,419.1,,205.748,90.226,154.433,293.51,98.854,163.06,196.782,180.434,,195.004,113.412,139.34,270.75
2004-11-08 21:30:00,55.703,214.6,127.873,418.636,105.765,207.438,91.31,153.51,293.185,96.149,160.94,199.314,178.946,,195.936,113.07,139.588,270.652
2004-11-08 21:35:00,53.747,211.067,128.047,415.107,,207.802,89.37,151.93,289.363,96.377,162.0,196.202,180.01,,195.808,113.696,140.138,270.526
2004-11-08 21:40:00,53.02,211.833,126.987,418.053,,206.412,91.74,152.303,291.249,97.743,160.54,198.158,178.874,,195.006,113.51,139.748,272.478
2004-11-08 21:45:00,54.617,212.7,127.273,419.063,105.895,206.74,90.254,153.71,291.964,98.326,159.32,197.714,178.396,,196.526,112.924,139.428,272.844
2004-11-08 21:50:00,52.657,211.433,128.023,420.61,,207.056,88.918,155.613,291.313,97.778,161.22,195.3,177.712,,194.616,113.714,138.282,270.022
2004-11-08 21:55:00,54.67,213.633,127.25,414.28,,207.144,90.026,155.94,290.663,96.566,162.18,196.082,178.042,,197.806,112.524,138.436,272.862
2004-11-08 22:00:00,53.95,213.733,128.583,420.56,106.177,204.716,90.038,153.91,292.665,99.635,161.6,198.092,178.04,,197.246,113.028,139.456,273.608
2004-11-08 22:05:00,53.63,211.133,126.983,416.833,,206.14,91.208,152.87,292.144,99.033,159.98,197.652,175.67,,196.0,111.77,137.994,271.972
2004-11-08 22:10:00,54.097,210.4,128.757,414.323,,208.418,90.17,155.126,290.826,98.289,160.92,197.744,178.528,,194.648,113.628,138.558,273.02
2004-11-08 22:15:00,53.653,211.4,125.237,418.343,106.69,205.11,89.568,154.057,293.848,98.366,159.5,197.004,178.916,,194.51,113.26,138.966,273.718
2004-11-08 22:20:00,53.643,210.5,128.053,413.57,,210.638,90.816,156.727,292.874,98.589,160.48,197.256,177.922,,196.112,113.986,137.986,272.178
2004-11-08 22:25:00,54.687,214.633,128.32,415.033,,206.846,90.132,152.81,290.791,98.295,159.44,198.178,176.728,,197.014,113.28,139.87,275.086
2004-11-08 22:30:00,53.633,212.433,128.477,416.03,105.367,208.902,89.36,151.913,289.428,98.572,161.12,198.724,176.758,,195.818,112.892,139.202,272.246
2004-11-08 22:35:00,53.877,209.2,125.55,413.543,,207.24,88.72,155.307,291.811,97.159,160.26,196.31,173.304,,197.328,113.16,138.902,271.268
2004-11-08 22:40:00,53.26,212.2,129.123,417.813,,208.712,89.92,156.303,291.227,98.872,159.1,195.848,176.808,,196.996,113.222,139.754,272.732
2004-11-08 22:45:00,54.42,211.633,127.917,412.41,105.892,207.32,89.65,155.493,293.174,99.807,160.28,197.706,179.206,,196.162,111.864,139.076,271.772
2004-11-08 22:50:00,53.797,210.167,130.093,411.497,,207.542,90.756,153.99,293.705,97.235,161.0,195.152,178.852,,197.334,112.578,140.116,273.29
2004-11-08 22:55:00,53.923,211.767,126.6,413.293,,207.336,90.92,151.73,292.28,98.146,161.9,197.412,180.072,,197.72,113.562,138.622,275.78
2004-11-08 23:00:00,53.313,212.933,128.073,412.373,106.064,210.158,88.702,154.537,292.57,99.292,161.24,195.72,178.438,,197.994,112.508,141.174,272.57
2004-11-08 23:05:00,53.717,212.067,129.077,413.147,,208.996,91.53,155.753,292.928,98.467,160.94,195.89,177.508,,195.898,113.226,138.772,273.788
2004-11-08 23:10:00,54.18,213.4,128.803,416.773,,208.388,90.222,154.427,292.214,99.482,162.0,197.316,177.764,,197.176,112.39,139.006,275.542
2004-11-08 23:15:00,53.99,212.4,128.167,415.264,106.306,208.726,90.26,153.187,293.056,99.028,159.64,196.682,175.378,,196.702,112.052,137.976,272.102
2004-11-08 23:20:00,54.14,212.533,128.0,414.11,,207.934,89.178,152.927,290.593,98.661,162.4,197.244,177.954,,197.53,113.36,139.716,272.27
2004-11-08 23:25:00,52.943,213.067,126.78,412.87,,211.21,89.988,155.07,294.591,97.621,159.52,195.616,177.176,,196.036,111.968,137.632,271.326
2004-11-08 23:30:00,55.163,213.867,127.78,413.41,106.617,207.676,91.724,153.967,292.486,96.205,162.12,195.756,178.334,,197.374,112.92,137.546,271.232
2004-11-08 23:35:00,53.887,213.933,129.163,415.137,,210.716,89.648,152.86,292.5,98.628,161.38,197.212,178.782,,195.032,113.07,139.788,270.478
2004-11-08 23:40:00,54.6,210.2,127.707,413.367,,209.396,90.512,153.763,292.953,99.973,160.84,195.354,177.61,,197.104,113.48,140.298,272.166
2004-11-08 23:45:00,53.797,214.3,129.33,414.653,106.097,210.336,89.17,153.67,293.147,99.739,161.58,197.556,176.056,,197.072,112.828,139.588,269.1
2004-11-08 23:50:00,54.98,213.1,128.253,409.803,,206.518,90.486,155.72,292.324,100.072,160.44,195.58,176.374,,196.04,112.748,139.466,272.376
2004-11-08 23:55:00,53.787,213.667,127.347,415.547,,209.094,90.222,152.063,294.04,97.384,160.7,198.198,177.548,,196.94,112.324,138.708,271.772
2004-11-09 00:00:00,53.713,210.5,128.88,414.23,105.772,207.7,88.814,154.513,291.516,98.949,160.76,196.586,177.298,,196.836,111.648,139.482,271.704
2004-11-09 00:05:00,53.87,213.367,127.427,413.587,,208.856,91.176,156.877,290.932,100.366,161.66,197.744,176.92,,198.274,112.6,137.934,271.814
2004-11-09 00:10:00,53.843,210.567,128.64,410.713,,209.76,89.916,151.847,291.03,97.306,162.16,197.838,178.682,,197.308,113.574,140.16,272.01
2004-11-09 00:15:00,55.82,213.067,128.967,413.577,107.002,206.252,91.78,154.22,293.413,100.114,163.44,197.216,176.298,,195.628,112.326,140.25,271.606
2004-11-09 00:20:00,54.38,213.7,126.617,415.25,,206.926,90.116,153.363,293.037,98.859,159.94,196.628,175.712,,195.936,113.93,139.594,274.2
